"forecast_id","domain","base_rate","signal_strength","forecast_horizon_days","forecast_cost","false_positive_cost","false_negative_cost","true_probability","forecast_probability","outcome","brier_score","log_loss","probability_bin","decision_threshold","forecast_supported_action","base_rate_action","expected_loss_with_forecast","expected_loss_without_forecast","forecast_value_proxy"
180,"Healthcare",0.484713059675414,0.210331874305848,180,10.5888807934243,8.66011604201049,30.3474993747659,0.709500525536794,0.688036127223333,1,0.0973214579178164,0.373913931928391,"[0.6,0.7)",0.222010906062357,TRUE,TRUE,2.70164333916093,4.46244469814345,-8.82807943444181
181,"Public Policy",0.646381173655391,-0.164911436173134,90,9.78512926516123,28.6734488746151,77.318778198678,0.488437200487234,0.476963712774944,1,0.273566957754171,0.740314864834635,"[0.4,0.5)",0.270524072060374,TRUE,TRUE,14.9972542413162,10.1394713382936,-14.6429121681838
182,"AI Governance",0.324103484279476,-0.169600440759677,90,3.97966270940378,13.1747510412242,88.0812860745937,0.137440994720785,0.0826148974309464,0,0.00682522127752579,0.0862279357027645,"[0,0.1)",0.130113239827417,FALSE,TRUE,7.2768264146384,8.9047683242488,-2.35172079979338
183,"Financial Risk",0.597031591716222,0.223380475200247,7,7.2261791988276,18.8869164395146,37.4886333476752,0.820009968070192,0.795172997123288,1,0.0419541011074565,0.229195581556266,"[0.7,0.8)",0.335019640798364,TRUE,TRUE,3.86855048788867,7.61083065501991,-3.48389903169635
184,"Organizational Strategy",0.512521603202913,-0.124721348518506,90,1.32304750173353,27.2755214839708,63.8229941437021,0.365157603623173,0.319544039671365,0,0.102108393289495,0.384992175621661,"[0.3,0.4)",0.299406870639343,TRUE,TRUE,18.5597911648397,13.2962274848106,-6.58661118176261
185,"Healthcare",0.43013479358051,0.210399056097958,365,10.3218660561834,18.6898383090738,58.8225415977649,0.561453372833785,0.764201071263556,0,0.584003277320366,1.44477583399163,"[0.7,0.8)",0.241120687192638,TRUE,TRUE,4.40704385153696,10.6506885659472,-4.07822134177306
186,"AI Governance",0.709594778658357,-0.124257081188262,180,2.91433221660554,25.644900779007,37.1861513145268,0.602166911225275,0.650289788676001,1,0.122297231904276,0.430337186712246,"[0.6,0.7)",0.40815647557247,TRUE,TRUE,8.96828367080953,7.44741308701201,-4.43520280040306
187,"Financial Risk",0.222584914625622,-0.0656714402954094,7,8.22254720330238,25.9105949965306,32.455842087511,0.158101044692424,0.248305941398967,0,0.0616558405340271,0.28542587477962,"[0.2,0.3)",0.443929701571847,FALSE,FALSE,8.05897842343562,7.22418084015131,-9.05734478658669
188,"Infrastructure",0.355598277610261,-0.182662591943517,30,8.05459865950979,25.9406550275162,77.0261287060566,0.168635423538396,0.131015298307954,0,0.0171650083907221,0.140429758368776,"[0.1,0.2)",0.251932264822778,FALSE,TRUE,10.0916012299308,16.7162027796495,-1.42999710979116
189,"Healthcare",0.63164304618258,-0.019639275514055,7,8.25648875185288,21.1949690897018,26.7226903932169,0.61286021458524,0.596265934411856,0,0.355533064540044,0.906998871259633,"[0.5,0.6)",0.442320624972453,TRUE,TRUE,8.55713104060033,7.80731425013691,-9.0063055423163
190,"Public Policy",0.505297792796046,0.0757686236174777,180,7.7881238560658,12.8150327608455,81.149555281736,0.605324622807858,0.82497849182393,0,0.680589511972087,1.74284640874743,"[0.8,0.9)",0.136381513800052,TRUE,TRUE,2.24290636112892,6.33962499218125,-3.69140522501346
191,"Financial Risk",0.266814022872131,-0.0891179379192181,365,11.488934669178,9.7343016427476,66.9385064486414,0.199097410985269,0.132674153795227,0,0.0176024310852796,0.142340540969276,"[0.1,0.2)",0.126958981744153,TRUE,TRUE,8.44281140950857,7.13705346159531,-12.7946926170912
192,"Financial Risk",0.593058342405129,-0.189637351687998,180,2.89960248721763,26.9412390841171,26.2222103611566,0.357225779935316,0.305809769646871,1,0.48190007591773,1.184792038166,"[0.3,0.4)",0.506762434816242,FALSE,TRUE,8.0190081101771,10.9635124905503,0.0449018931556022
193,"Organizational Strategy",0.218456115876324,-0.0721036202739924,30,2.58502769819461,13.5551225580275,32.9086788278073,0.15358243134887,0.142253472863493,1,0.735729104814738,1.95014479247059,"[0.1,0.2)",0.291735117526565,FALSE,FALSE,4.6813738506049,7.18910215534422,-0.0772993934552861
194,"Infrastructure",0.33757887884276,0.165801707596984,30,4.15222252416424,17.4580088653602,26.0465832613409,0.507376501051556,0.595725793125851,1,0.163437634343722,0.517974796433342,"[0.5,0.6)",0.40129117437801,TRUE,FALSE,7.05782268764534,8.79277637504804,-2.41726883676154
195,"Infrastructure",0.620635170594323,0.123513273347635,7,3.35843573743477,10.463561747456,40.5839657783508,0.742781844877332,0.502699862996791,1,0.24730742626341,0.687761980818374,"[0.5,0.6)",0.204976856952889,TRUE,TRUE,5.20353069055139,3.9695073172994,-4.59245911068676
196,"Infrastructure",0.17950425283052,0.0383095346740447,7,6.98823083448224,10.4634773929138,59.4757333747111,0.217369189359828,0.38165669552523,0,0.145661833239239,0.480711466903524,"[0.3,0.4)",0.149608170839659,TRUE,TRUE,6.47002118743135,8.58523870148975,-4.87301332042384
197,"Financial Risk",0.220735081657767,-0.117048240243457,365,8.16299662739038,6.15347434184514,73.5844589327462,0.120071992673911,0.0325683084906014,0,0.00106069471793898,0.0331104596617767,"[0,0.1)",0.0771712294154225,FALSE,TRUE,2.39652135863567,4.79518668051898,-5.76433130550708
198,"Public Policy",0.421458205161616,0.102229957911186,7,4.13589236582629,10.157542071538,67.5363651430234,0.525574203479895,0.427449122268424,0,0.182712752128046,0.557653678102261,"[0.4,0.5)",0.130737948903596,TRUE,TRUE,5.81570962865452,5.87656262121402,-4.07503937326679
199,"Public Policy",0.537741708674002,-0.00896360586630181,7,7.60276805236936,15.8422971854452,20.3638525027782,0.528401085520673,0.501018907349291,0,0.251019945521477,0.695187074428021,"[0.5,0.6)",0.437558186160794,TRUE,TRUE,7.90500675969071,7.32323322762256,-8.1845415844375
200,"Public Policy",0.278183658677153,0.0527494415990077,90,6.78867082111537,18.5637112078257,45.7028692332096,0.31589278441117,0.368575390666831,1,0.398697037271545,0.998110000308319,"[0.3,0.4)",0.288854815059873,TRUE,FALSE,11.7215840971751,12.7137913753378,-5.79646354295272
201,"Organizational Strategy",0.475718859315384,-0.000745228596497333,30,1.15801630052738,23.0931657378096,32.2026310418732,0.47820967363755,0.410094065416742,1,0.347989011656547,0.891368717752615,"[0.4,0.5)",0.417629676805646,FALSE,TRUE,13.2061078810772,12.1073112750377,-2.25681290656684
202,"AI Governance",0.68606919265585,0.219880672509316,7,9.93893581442535,29.323711701436,38.4275825554505,0.907610400108659,0.757531757714234,1,0.0587908485171489,0.277689818102189,"[0.7,0.8)",0.432814044706687,TRUE,TRUE,7.11006883354173,9.20561648875889,-7.84338815920819
203,"Organizational Strategy",0.20983537430875,0.00768979960121214,30,8.75106842746027,12.5543404440396,85.5856068944559,0.220336784820442,0.181148253504545,0,0.0328146897477468,0.199852229224817,"[0.1,0.2)",0.127922836566625,TRUE,TRUE,10.2801435987003,9.91999571776504,-9.11121630839555
204,"Infrastructure",0.455765869410243,0.0830425646039657,180,7.83372002025135,23.4400942001957,81.6540468577296,0.573595900827547,0.599855373044296,0,0.359826468570111,0.915929229834631,"[0.5,0.6)",0.223039019723051,TRUE,TRUE,9.3794277495439,12.7568992879855,-4.45624848180971
205,"Public Policy",0.722610682982486,0.0573961847345345,90,2.08399551431648,21.7616325954441,54.8495876137167,0.777707987866518,0.846920952011007,1,0.0234331949332164,0.166147915708925,"[0.8,0.9)",0.284052812839051,TRUE,TRUE,3.33125000039682,6.03644440283631,0.621198888123011
206,"AI Governance",0.433223652211018,0.107842417515349,7,8.40685459272936,15.4393679182976,86.4450778393075,0.540195702737459,0.631373040085381,1,0.135885835575894,0.459858402399283,"[0.6,0.7)",0.15153802725717,TRUE,TRUE,5.69136725872536,8.75066856090312,-5.3475532905516
207,"Infrastructure",0.329826290393248,0.225168856082018,180,2.21203677868471,24.376393238781,23.2318837498315,0.512296900211687,0.477580479153606,1,0.272922155761376,0.739022590533017,"[0.4,0.5)",0.512020068371969,FALSE,FALSE,11.0950941728854,7.6624860360541,-5.64464491551599
208,"Public Policy",0.187137485085987,-0.184794887027238,180,9.34355897270143,13.6686518392526,50.7088493439369,0.02,0.137038063747971,0,0.0187794309157931,0.14738469518425,"[0.1,0.2)",0.212320322908429,FALSE,FALSE,6.9490425289807,9.48952653782853,-6.80307496385361
209,"Public Policy",0.725201978185214,-0.0533561454969458,180,11.5371900235768,16.375769879669,53.6204944271594,0.673702380425227,0.769526997302473,0,0.59217179957736,1.46762154836159,"[0.7,0.8)",0.233952055039478,TRUE,TRUE,3.77417285565103,4.50002916862718,-10.8113337106007
210,"Public Policy",0.24612553549232,0.162100096757058,90,2.7911191591993,9.48543925303966,79.5524959242903,0.397348101549042,0.360365168793359,0,0.129863054879466,0.44685784170861,"[0.3,0.4)",0.106532560915168,TRUE,TRUE,6.06721733553887,7.1508304375054,-1.70750605723277
211,"Infrastructure",0.356297964276746,-0.103996286168695,7,10.6475326484069,12.9381750954781,56.2700007646345,0.253953286019881,0.326981106559235,0,0.106916644046702,0.395981876268215,"[0.3,0.4)",0.186945760882781,TRUE,TRUE,8.70763628590151,8.32832964750314,-11.0268392868053
212,"Healthcare",0.592400389688555,-0.0224331252975389,30,4.57290939707309,5.49764223513193,40.2333243237808,0.570704870710424,0.655230252683692,0,0.429326684031935,1.06487848384385,"[0.6,0.7)",0.120217057473509,TRUE,TRUE,1.8954207242419,2.24083683267152,-4.22749328864347
213,"Financial Risk",0.333707122772466,0.153656151785981,30,3.49899484100752,11.0325390193611,35.3238953696564,0.479550664448052,0.369026322359446,1,0.398127781875245,0.996887303178338,"[0.3,0.4)",0.237993693103689,TRUE,TRUE,6.9612417187592,7.35090216633516,-3.10933439343155
214,"AI Governance",0.426082373212557,-0.1901329329703,180,7.83610503305681,20.2538659749553,43.85369339725,0.242159172517968,0.36395290622429,0,0.132461717949107,0.452482671566191,"[0.3,0.4)",0.315935689539549,TRUE,TRUE,12.882412591093,11.6240506936173,-9.09446693053258
215,"AI Governance",0.466904020518996,0.0916911574080586,365,11.4743123154622,14.7495013091248,37.259570742026,0.517614530050196,0.511372987325665,1,0.238756357515045,0.670656038549334,"[0.5,0.6)",0.28359477928425,TRUE,TRUE,7.20700476311382,7.86289984724421,-10.8184172313318
216,"Infrastructure",0.306920153961983,0.0587435069377534,90,1.48527576378547,6.1538062186446,73.2294324948452,0.348966043988842,0.389153748343345,0,0.151440639849676,0.492909985425504,"[0.3,0.4)",0.0775202211244484,TRUE,TRUE,3.75902946208047,4.265079066566,-0.97922615929994
217,"Public Policy",0.384097716771066,0.0669406324159354,90,4.27976952749304,28.527895915322,53.9104703231715,0.460528680986457,0.453551630670075,1,0.298605820343334,0.790646166579669,"[0.4,0.5)",0.346051204275338,TRUE,TRUE,15.5890222033415,17.5703962299642,-2.29839550087037
218,"Organizational Strategy",0.194950562738813,0.0667885268572718,180,2.52926672669128,28.3832926256582,60.1371393515728,0.281434271998436,0.226158001126851,0,0.0511474414736927,0.256387562053768,"[0.2,0.3)",0.320641144554727,FALSE,FALSE,13.6004952292386,11.7237691580916,-4.40599279783831
219,"Financial Risk",0.384451900154818,0.125231133506168,90,10.329952808097,18.4072723507416,75.9631601325236,0.491787988213146,0.613901822541847,1,0.149071802636507,0.487920261760379,"[0.6,0.7)",0.195053385540071,TRUE,TRUE,7.10701430659716,11.3305615188317,-6.10640559586244
220,"Infrastructure",0.78893645144999,0.138506149826571,90,5.78055759565905,16.2490171624813,56.5364475012757,0.946765828183023,0.99,1,1e-04,0.0100503358535015,"[0.9,1]",0.223245358637827,TRUE,TRUE,0.162490171624813,3.42957522276332,-2.51347254452054
221,"AI Governance",0.273540907446295,-0.1644566358882,180,11.072703004349,13.0493315821514,34.0041790693067,0.0748043450107479,0.01,0,1e-04,0.0100503358535015,"[0,0.1)",0.277329606260675,FALSE,FALSE,0.340041790693067,9.30153399958447,-2.11121079545762
222,"Organizational Strategy",0.716730049462058,0.128118564619217,90,2.74714182061143,18.4007478132844,27.8233906719834,0.865620925787626,0.864348616586807,0,0.747098530995527,1.99766704152748,"[0.8,0.9)",0.398076598423764,TRUE,TRUE,2.49608689670932,5.21237892293022,-0.0308497943905275
223,"Healthcare",0.223179978341796,0.185279236501083,365,10.9924657964148,13.1549263268244,73.4152355534025,0.339611292327754,0.382725749719618,1,0.381027500059207,0.960436604466914,"[0.3,0.4)",0.151956817927922,TRUE,TRUE,8.12019728588416,10.2190101541158,-8.89365292818314
224,"Public Policy",0.276157752913423,0.120534881402273,30,10.923414070392,16.8511629349086,58.3863088372163,0.39069890622225,0.247921576112833,0,0.0614651079022715,0.284914673385819,"[0.2,0.3)",0.223973008901023,TRUE,TRUE,12.6733960607519,12.1975836448263,-11.3992264863176
225,"Public Policy",0.624601777899079,0.103775211423635,365,10.8471796917729,18.2283845567144,22.1642809617333,0.67176118537318,0.63575275754775,0,0.404181568729568,1.0099224044166,"[0.6,0.7)",0.451279565801107,TRUE,TRUE,6.63963880914242,6.84290315436249,-10.6439153465528
226,"Public Policy",0.325661135709379,0.239415425504558,30,11.1181468013674,26.145659731701,36.7517213243991,0.564634864988309,0.602914582932803,1,0.15767682844743,0.505979745799864,"[0.6,0.7)",0.415687573833653,TRUE,FALSE,10.3820601990595,11.9686073057784,-9.53159969464851
227,"Financial Risk",0.286540823464748,0.173174756101798,180,5.25620896322653,18.8062992773484,88.3726175199263,0.473564528055451,0.445850242235639,0,0.198782438501578,0.59032030789066,"[0.4,0.5)",0.175466405514435,TRUE,TRUE,10.4215061889867,13.4175267960925,-2.26018835612071
228,"Healthcare",0.528647264535539,0.226276651048101,90,4.30948350694962,22.6541179360356,34.3937360285781,0.744328602828239,0.58078567656577,1,0.175740648972419,0.543373477335965,"[0.5,0.6)",0.397107276815141,TRUE,TRUE,9.49693072355443,10.6780804586849,-3.12833377181915
229,"AI Governance",0.204821071319748,-0.0763637295807712,180,4.21508242725395,27.7697523427196,74.5770513010211,0.175521203868206,0.0568311243572227,0,0.00322977669570612,0.0585099289858264,"[0,0.1)",0.271329942451192,FALSE,FALSE,4.23829767668331,15.2749515433429,6.82157143940567
230,"Infrastructure",0.456738802266773,0.0583576987264678,365,8.28293303516693,15.9903908858541,86.3611062755808,0.520542374637443,0.446705856858101,0,0.19954612255133,0.591865514455083,"[0.4,0.5)",0.156230161056004,TRUE,TRUE,8.8473896236927,8.6869589048716,-8.44336375398804
231,"Infrastructure",0.348757001396734,-0.185266118042637,30,10.845724025974,13.4003942960408,38.6742029408924,0.166946032892096,0.180885595345477,0,0.0327195986034876,0.199531516661698,"[0.1,0.2)",0.257330733352974,FALSE,TRUE,6.99560622347512,8.72691296381968,-9.11441728562948
232,"AI Governance",0.728956681001,-0.000306900951545692,180,2.86077458364889,28.0104006128386,27.9452472901903,0.73344686972089,0.588061014923755,1,0.169693727425647,0.530924569589786,"[0.5,0.6)",0.500582187188335,TRUE,TRUE,11.5385760000318,7.59203194859539,-6.80731863508526
233,"Public Policy",0.287529924267437,-0.0587073019938543,365,6.18552334350534,25.8925283048302,52.1121892426163,0.170714219904039,0.210717474233873,0,0.044401853947503,0.23663094141298,"[0.2,0.3)",0.331935415176409,FALSE,FALSE,10.9809488940017,14.9838138263398,-2.18265841116724
234,"Infrastructure",0.488666664459743,-0.0975839042454027,30,4.53142024669796,26.1119086074177,40.6654446711764,0.386189875486211,0.47127358377253,0,0.222098790761804,0.637284152495877,"[0.4,0.5)",0.391029403314013,TRUE,TRUE,13.8060558588592,13.3518893255533,-4.9855867800039
235,"Public Policy",0.159204918949399,-0.117990245565306,90,3.72229597531259,11.6006667737383,27.6211822428741,0.0307972302287179,0.01,0,1e-04,0.0100503358535015,"[0,0.1)",0.295770522415322,FALSE,FALSE,0.276211822428741,4.39742808026335,0.398920282522016
236,"Organizational Strategy",0.492430785764009,0.174810918373987,365,4.68355092359707,19.0125682461075,21.4576423191465,0.662675104057416,0.738202543972527,0,0.544942995927511,1.34018414279009,"[0.7,0.8)",0.469791680857497,TRUE,TRUE,4.97744199937967,9.65019432528497,-0.0107985976917693
237,"Public Policy",0.400607303716242,0.244097842543852,365,2.67950672097504,19.6741882956121,32.2803640505299,0.572470589948352,0.650318504856432,0,0.422914157758706,1.0507325526882,"[0.6,0.7)",0.378680739361102,TRUE,TRUE,6.87969957894572,11.7925647697013,2.23335846978053
238,"AI Governance",0.150997001654468,-0.114638180308975,365,9.58354128198698,8.61518315621652,32.67253003316,0.106913591036573,0.10554030542772,0,0.0111387560697765,0.111535436218732,"[0.1,0.2)",0.20866215371873,FALSE,FALSE,3.44826879879608,4.93345407147273,-8.09835600931033
239,"Organizational Strategy",0.518149259185884,-0.0471654202789068,7,10.9381659151986,14.1198606707621,63.1875265506096,0.469970568448005,0.441176380378493,1,0.312283837846883,0.818310527989388,"[0.4,0.5)",0.182645684691549,TRUE,TRUE,7.89051164858666,6.80366532439883,-12.0250122393864
240,"Financial Risk",0.441086849104613,0.00742904498474672,30,6.81538155744784,27.3908321117051,37.755185647402,0.447446958891799,0.432232216049597,1,0.322360256491952,0.838792298007525,"[0.4,0.5)",0.420452900329061,TRUE,TRUE,15.5516320486203,15.3090962811996,-7.05791732486854
241,"Public Policy",0.550325608660933,-0.01342055327259,7,9.53371983324178,26.0692342545372,21.3638754724525,0.53592425265257,0.38572000511102,1,0.377339912120805,0.952643548089357,"[0.3,0.4)",0.549599939885528,FALSE,TRUE,8.24047415642557,11.7226670460846,-6.05152694358278
242,"Organizational Strategy",0.182638604089152,0.180691204720642,30,7.47111288784072,24.2264477314893,78.0977845657617,0.360832861468056,0.405660824075062,1,0.353239056039134,0.902237877210817,"[0.4,0.5)",0.236761588018679,TRUE,FALSE,14.3987269803219,14.263670355546,-7.60616951261661
243,"Healthcare",0.574284057854675,0.185246868734248,180,11.2356309306342,27.9710171930492,72.5613256497309,0.801078507366705,0.827909287161308,0,0.685433787767946,1.75973354097035,"[0.8,0.9)",0.278229039551902,TRUE,TRUE,4.81355228757514,11.907707937102,-4.14147528110733
244,"Organizational Strategy",0.359958188305609,0.00321426417212933,365,3.08135304739699,13.8931226870045,43.1947084609419,0.406792755099013,0.394550932893842,0,0.155670438647401,0.501784836610171,"[0.3,0.4)",0.243363995577265,TRUE,TRUE,8.41157817003828,8.89217941468281,-2.60075180275246
245,"Organizational Strategy",0.252993273944594,0.129618323675822,90,3.9455025549978,28.4413105004933,75.8971194457263,0.394409062746715,0.176930066163794,1,0.677444115985137,1.73200073090266,"[0.1,0.2)",0.272587104436526,FALSE,FALSE,13.4284823651737,19.2014607315382,1.82747581136669
246,"Infrastructure",0.287718284199946,0.10418492492754,180,7.07385682850145,19.7983384726103,81.6599594661966,0.39952674606075,0.422904168988011,1,0.333039598171418,0.860609676458146,"[0.4,0.5)",0.195137695731417,TRUE,TRUE,11.4255385935077,14.1019944972611,-4.39740092474802
247,"Organizational Strategy",0.392005015478935,0.137296397495084,90,7.62692227447405,23.8294792780653,58.4052939107642,0.506761568297524,0.551987344928605,1,0.200715339104121,0.59423015882182,"[0.5,0.6)",0.289773758156388,TRUE,TRUE,10.6759082803348,14.4882038848123,-3.81462666999654
248,"Healthcare",0.587897205189802,0.23165072335396,90,7.70333833247423,7.00215555378236,87.327026175335,0.827966202687702,0.758028685554236,1,0.0585501170146109,0.277034050316724,"[0.7,0.8)",0.0742310642945071,TRUE,TRUE,1.69432078330242,2.88560787340946,-6.51205124236719
249,"AI Governance",0.251818287465721,0.248099699651357,180,2.52486721822061,12.6663902611472,35.0692744366825,0.529078129286501,0.609800838727078,1,0.152255385458092,0.494622869015551,"[0.6,0.7)",0.265344378073006,TRUE,FALSE,4.94241485625514,8.83108463131078,1.36380255683503
250,"AI Governance",0.412448261969257,0.241159273963422,365,9.91578392148949,25.0783645559568,46.0106150945649,0.705506068386603,0.751670477132614,1,0.0616675519275434,0.285457246370289,"[0.7,0.8)",0.352774293276451,TRUE,TRUE,6.22769830447511,14.734836681821,-1.4086455441436
251,"Financial Risk",0.320672790845856,0.0546849420643412,365,6.87791212904267,16.2641340121627,71.5788792842068,0.455330473359209,0.360290680396462,0,0.129809374380546,0.446741393922557,"[0.3,0.4)",0.185150001142264,TRUE,TRUE,10.4043181028613,11.0486687677915,-6.23356146411255
252,"AI Governance",0.377239570545498,0.212200249556918,180,4.34954213933088,5.81540397950448,54.6788550750352,0.577424736312999,0.500737205346328,0,0.250737748818051,0.69462267926563,"[0.5,0.6)",0.0961315019043625,TRUE,TRUE,2.90341484284749,3.62160347972763,-3.63135350245074
253,"Healthcare",0.223560511518735,0.237229616683908,180,3.18591900356114,20.4605093586724,49.361697381828,0.45176780865869,0.434108165228651,1,0.320233568660883,0.834461547296584,"[0.4,0.5)",0.293037277305134,TRUE,FALSE,11.5784351813355,11.0353263161145,-3.72902786878214
254,"Public Policy",0.340690417122096,0.233542452158872,30,7.12683076038957,24.3185213429388,41.7496364773251,0.571989414945072,0.492749069032425,1,0.257303506967472,0.707755222281534,"[0.4,0.5)",0.368082328087556,TRUE,FALSE,12.3355925909605,14.2237010661558,-5.23872228519434
255,"Organizational Strategy",0.2358726870385,0.0700645506498404,7,8.16459816275164,5.4606869770214,87.3480495763943,0.30752096131208,0.223836543579621,0,0.0501027982416717,0.253392141263366,"[0.2,0.3)",0.0588380704210807,TRUE,TRUE,4.23838567851468,4.17266006667522,-8.2303237745911
256,"Public Policy",0.447829662810545,-0.111773972830269,30,7.91846784902737,16.3459248677827,79.6118427510373,0.330131666076829,0.438903499249243,1,0.314829283154744,0.823475709548614,"[0.4,0.5)",0.170344988982183,TRUE,TRUE,9.17164124484767,9.02573484591709,-8.06437424795795
257,"Organizational Strategy",0.628148991113994,-0.167474211240187,30,6.33487934339792,28.0563484481536,68.4849642217159,0.462869928260685,0.37039600855812,0,0.137193203155787,0.462664242251835,"[0.3,0.4)",0.290614946826903,TRUE,TRUE,17.6643889682417,10.4327814761032,-13.5664868355364
258,"Public Policy",0.185001951863524,-0.0165598548133858,90,2.64332924340852,20.895440481836,49.8942891927436,0.151592968731213,0.172460421354922,0,0.0297425969339174,0.189298343696356,"[0.1,0.2)",0.295176158715287,FALSE,FALSE,8.60479013738491,9.23054088750068,-2.01757849329275
259,"Financial Risk",0.40519682491431,-0.194165598391555,180,11.1844107015058,8.56348718632944,87.798737862613,0.234666959994811,0.110008041990357,0,0.0121017693025523,0.116542852240998,"[0.1,0.2)",0.0888676779929068,TRUE,TRUE,7.62143472835182,5.09358936823437,-13.7122560616233
260,"Infrastructure",0.697009513585363,0.24519172271248,90,1.97919724765234,10.1366535073612,30.3049505408853,0.956911532086327,0.956340295741286,1,0.00190616977595839,0.0446414713803407,"[0.9,1]",0.250649145747736,TRUE,TRUE,0.442563294304448,3.07130957681201,0.649549034855223
261,"Healthcare",0.408621282386594,0.133923251228407,30,7.86909695039503,13.0747685045935,38.9769187383354,0.540473717538168,0.5858914957411,1,0.171485853299544,0.534620667400877,"[0.5,0.6)",0.251188178465237,TRUE,TRUE,5.4143728289686,7.73213983133867,-5.55132994802496
262,"Healthcare",0.446640573267359,0.161942521273159,180,9.44263703445904,21.5339143015444,50.3833254659548,0.598256310130221,0.687139845084296,0,0.47216116670247,1.16199897768881,"[0.6,0.7)",0.299426317961608,TRUE,TRUE,6.73710376432269,11.9159944732124,-4.26374632556929
263,"Healthcare",0.772794493986294,-0.128523424745072,180,4.77424885006621,27.712875722209,81.2889310857281,0.686198146357233,0.596650567942568,1,0.162690764341053,0.516423650281284,"[0.5,0.6)",0.25424235188174,TRUE,TRUE,11.1779726832312,6.29651795155945,-9.65570358173795
264,"Healthcare",0.654331095435191,0.168041687714867,365,9.88737043109722,25.4594001057558,66.6520154220052,0.819590311113279,0.759963455967493,1,0.0576175424710696,0.274484931111144,"[0.7,0.8)",0.276397881412241,TRUE,TRUE,6.11118641452646,8.80052294543378,-7.1980339001899
265,"Infrastructure",0.459866778634023,0.0325328392209485,365,1.44999546278268,21.4753741235472,78.3670149277896,0.496684918703977,0.568339740225978,1,0.186330579868176,0.565035904871283,"[0.5,0.6)",0.215092750960767,TRUE,TRUE,9.27006557291471,11.5995630053911,0.879501969693719
266,"Infrastructure",0.789970324200112,0.202770182478707,365,7.91251614550129,13.7688527884893,23.8928082142957,0.959141558595002,0.99,1,1e-04,0.0100503358535015,"[0.9,1]",0.365593349360538,TRUE,TRUE,0.137688527884893,2.89186768730279,-5.15833698608339
267,"AI Governance",0.342147655424196,0.232998761790805,365,4.57872590073384,22.0414172869641,71.6625411505811,0.55388448004378,0.530807497683222,1,0.22014160423028,0.633355851372861,"[0.5,0.6)",0.23522397190568,TRUE,TRUE,10.341667731479,14.499998040003,-0.420395592209822
268,"Public Policy",0.267870619765017,0.144438637932763,180,9.99314957484603,12.9249026835896,69.5480158017017,0.392526836033866,0.396379913346416,0,0.157117035704512,0.504810274554697,"[0.3,0.4)",0.156716931096536,TRUE,TRUE,7.8017308778575,9.46270099133393,-8.33217946136961
269,"Financial Risk",0.652160577266477,0.0860978296026587,7,4.06799191702157,10.6679529545363,87.3271644487977,0.738947524699918,0.699833440236646,1,0.0900999636001671,0.356912914770622,"[0.6,0.7)",0.108862086573441,TRUE,TRUE,3.20216273808047,3.71073459745429,-3.55942005764775
270,"Organizational Strategy",0.715969751914963,0.229039538605139,180,10.1158445090987,17.7405770297628,79.3811974325217,0.970474789849138,0.99,1,1e-04,0.0100503358535015,"[0.9,1]",0.182663230032437,TRUE,TRUE,0.177405770297628,5.03886049493523,-5.25438978446108
271,"AI Governance",0.353474575234577,-0.0258415162097663,7,10.6194890835322,6.36529800947756,81.6464515146799,0.327463995077048,0.355351287435019,0,0.126274537481725,0.439049742234271,"[0.3,0.4)",0.0723232755159629,TRUE,TRUE,4.10338116690215,4.11532699933598,-10.6075432510984
272,"Organizational Strategy",0.744272260158323,-0.0879255869425833,30,10.7903048766311,11.4314379589632,44.1429801750928,0.654361499904349,0.646876583645581,1,0.124696147177816,0.435599754383642,"[0.6,0.7)",0.205696044021341,TRUE,TRUE,4.03670842591268,2.92333579238602,-11.9036775101578
273,"Infrastructure",0.74482116898289,-0.187786474078894,365,8.43924513715319,10.3585375717375,80.5140863684937,0.536824728164356,0.469193929820608,1,0.28175508413929,0.756739099582737,"[0.4,0.5)",0.11398963871177,TRUE,TRUE,5.49837462125959,2.6432795086028,-11.29434024981
274,"Healthcare",0.674873963545542,-0.0418931956402957,90,6.87858673511073,12.9849763249513,48.7851238693111,0.61750012827664,0.639708626921132,0,0.40922712735732,1.02084220523146,"[0.6,0.7)",0.21021459062094,TRUE,TRUE,4.67837494951328,4.22175388598638,-7.33520779863763
275,"Healthcare",0.379344052146189,-0.104749665770214,90,4.0616424868349,22.304248601431,84.1015095729381,0.287717563551627,0.264605459561483,0,0.0700160492297434,0.307348134077093,"[0.2,0.3)",0.209615052644807,TRUE,TRUE,16.4024226500758,13.8432645568882,-6.6208005800225
276,"Public Policy",0.589122511434834,-0.0586329453974031,30,9.66876224754378,29.4219133106526,27.3827815172262,0.525484929210187,0.377378789400044,0,0.142414750689042,0.473816953774717,"[0.3,0.4)",0.517948620264619,FALSE,TRUE,10.3336809393767,12.088801849863,-7.91364133705756
277,"Financial Risk",0.324782980687451,-0.0729034763760865,365,7.4915819640737,24.0843298740219,36.5623628743924,0.235950767283794,0.159513279284346,0,0.0254444862680458,0.173774125525791,"[0.1,0.2)",0.397125198136244,FALSE,FALSE,5.83218240047857,11.8748331953214,-1.44893116923092
