"case_id","domain","bias_profile","judged_probability","confidence","confidence_gap","confidence_flag"
579,"Public Policy","representativeness",0.390350675419904,0.432892529563064,0.0425418541431595,"acceptable"
553,"Public Policy","availability",0.472097071010172,0.514359761996806,0.042262690986634,"acceptable"
279,"Organizational Strategy","balanced",0.797042061539832,0.839069084943923,0.0420270234040906,"acceptable"
30,"Public Policy","representativeness",0.253392318246188,0.295410335408594,0.0420180171624062,"acceptable"
108,"Financial Risk","confirmation",0.568029100706335,0.52605885426617,-0.0419702464401656,"acceptable"
206,"AI Governance","anchoring",0.543886376969167,0.585830037512862,0.0419436605436952,"acceptable"
606,"Healthcare","representativeness",0.247221787902527,0.205379579036297,-0.0418422088662292,"acceptable"
478,"Healthcare","balanced",0.99,0.948252635784681,-0.0417473642153187,"acceptable"
653,"Infrastructure","confirmation",0.36105504166102,0.402473691703522,0.0414186500425018,"acceptable"
893,"Public Policy","balanced",0.139163098495919,0.180562888225103,0.041399789729184,"acceptable"
500,"AI Governance","representativeness",0.745328675355995,0.786707892806572,0.0413792174505768,"acceptable"
728,"Organizational Strategy","overconfidence",0.397236935701221,0.35613170998171,-0.0411052257195115,"acceptable"
807,"Healthcare","overconfidence",0.602527384029236,0.64353833764093,0.0410109536116943,"acceptable"
657,"Financial Risk","confirmation",0.729645892527187,0.770620203252195,0.0409743107250081,"acceptable"
45,"Healthcare","availability",0.359655382970234,0.400597766951844,0.0409423839816098,"acceptable"
662,"Financial Risk","availability",0.0717288981786587,0.0307876906923302,-0.0409412074863284,"acceptable"
131,"Organizational Strategy","balanced",0.552177578175906,0.511336477590687,-0.040841100585219,"acceptable"
111,"AI Governance","overconfidence",0.39797167214565,0.35716034100391,-0.0408113311417401,"acceptable"
90,"Public Policy","availability",0.0259169548108115,0.0667167582292002,0.0407998034183887,"acceptable"
220,"Infrastructure","representativeness",0.525409760355251,0.566131608715349,0.0407218483600983,"acceptable"
349,"Public Policy","balanced",0.80142125885468,0.760756242632797,-0.0406650162218823,"acceptable"
281,"Public Policy","confirmation",0.655205403012224,0.614547513767021,-0.0406578892452025,"acceptable"
380,"Healthcare","availability",0.803233670938093,0.762676653993144,-0.0405570169449488,"acceptable"
97,"Organizational Strategy","confirmation",0.240115801352076,0.199632522929207,-0.0404832784228688,"acceptable"
745,"Public Policy","balanced",0.525580771174282,0.566041390921728,0.0404606197474457,"acceptable"
851,"Public Policy","overconfidence",0.398858063237276,0.358401288532186,-0.0404567747050896,"acceptable"
599,"Healthcare","balanced",0.672617613070179,0.712978967790467,0.040361354720288,"acceptable"
71,"Infrastructure","availability",0.362880282950449,0.322600441649693,-0.0402798413007558,"acceptable"
879,"Infrastructure","anchoring",0.531083273789263,0.571352147038708,0.0402688732494452,"acceptable"
789,"Organizational Strategy","representativeness",0.195968879811699,0.236134899797823,0.0401660199861245,"acceptable"
99,"Organizational Strategy","anchoring",0.295088747775299,0.335249674328731,0.0401609265534325,"acceptable"
343,"Healthcare","balanced",0.265665665699635,0.225691397969919,-0.0399742677297159,"acceptable"
136,"Organizational Strategy","balanced",0.325287076900713,0.285358928461631,-0.0399281484390825,"acceptable"
509,"Financial Risk","balanced",0.100626649765763,0.0607858451282849,-0.0398408046374786,"acceptable"
643,"Infrastructure","anchoring",0.57171807458275,0.531965419525168,-0.0397526550575817,"acceptable"
372,"Healthcare","representativeness",0.916043933329638,0.876326699184492,-0.0397172341451456,"acceptable"
467,"Organizational Strategy","confirmation",0.375035351187689,0.335327175964505,-0.0397081752231838,"acceptable"
605,"Infrastructure","representativeness",0.355125795962522,0.315505623006198,-0.0396201729563238,"acceptable"
806,"Public Policy","balanced",0.904421317356173,0.943973947427564,0.0395526300713908,"acceptable"
848,"Public Policy","availability",0.448541290084726,0.487919055900139,0.0393777658154128,"acceptable"
347,"Infrastructure","confirmation",0.478298246610211,0.517632125904592,0.0393338792943811,"acceptable"
709,"Financial Risk","confirmation",0.95371211941354,0.914443515410643,-0.039268604002897,"acceptable"
822,"Infrastructure","balanced",0.250378772174008,0.211151257462092,-0.0392275147119162,"acceptable"
482,"Public Policy","availability",0.202482690937082,0.241684765990507,0.039202075053425,"acceptable"
711,"Healthcare","balanced",0.0482547733350657,0.0874384043249694,0.0391836309899037,"acceptable"
263,"Healthcare","representativeness",0.304880369902821,0.343947295927737,0.0390669260249159,"acceptable"
267,"AI Governance","overconfidence",0.950938884774223,0.99,0.039061115225777,"acceptable"
155,"Healthcare","anchoring",0.300754949636757,0.261733852844037,-0.0390210967927199,"acceptable"
410,"Organizational Strategy","anchoring",0.700153564997017,0.661206625932002,-0.0389469390650156,"acceptable"
582,"Financial Risk","balanced",0.630719880654942,0.669643838108982,0.03892395745404,"acceptable"
164,"Infrastructure","representativeness",0.251945516670821,0.213049793239396,-0.0388957234314252,"acceptable"
268,"Public Policy","balanced",0.467449234006926,0.428636426929233,-0.0388128070776936,"acceptable"
769,"AI Governance","confirmation",0.421983445688384,0.38331509862855,-0.038668347059834,"acceptable"
292,"Public Policy","confirmation",0.802686833337648,0.841314769867953,0.0386279365303054,"acceptable"
76,"AI Governance","anchoring",0.628768395099905,0.590163330451925,-0.03860506464798,"acceptable"
891,"Financial Risk","confirmation",0.872872005521785,0.911443367364582,0.0385713618427969,"acceptable"
676,"Public Policy","confirmation",0.760919472416863,0.722475663543953,-0.0384438088729097,"acceptable"
603,"Healthcare","representativeness",0.271628229290945,0.23328446380761,-0.0383437654833353,"acceptable"
424,"AI Governance","balanced",0.175124391005374,0.213450659585792,0.0383262685804174,"acceptable"
157,"Public Policy","balanced",0.541629748849664,0.579941127376694,0.0383113785270301,"acceptable"
632,"Healthcare","availability",0.0824217841001294,0.0442030401004058,-0.0382187439997237,"acceptable"
493,"AI Governance","balanced",0.388347303459886,0.350181740456136,-0.0381655630037508,"acceptable"
357,"Infrastructure","confirmation",0.642815919732675,0.680949393699131,0.0381334739664563,"acceptable"
250,"AI Governance","anchoring",0.724140159967355,0.686062489338553,-0.0380776706288022,"acceptable"
140,"Organizational Strategy","overconfidence",0.59513225001283,0.633185150017962,0.038052900005132,"acceptable"
744,"Financial Risk","confirmation",0.886760880434886,0.848712749103813,-0.0380481313310727,"acceptable"
793,"Financial Risk","availability",0.19805788771722,0.236101105657676,0.0380432179404561,"acceptable"
865,"Public Policy","availability",0.88887411815671,0.850926993672004,-0.0379471244847063,"acceptable"
581,"Financial Risk","confirmation",0.316519482486183,0.354283202443738,0.0377637199575554,"acceptable"
856,"Financial Risk","availability",0.653645091364392,0.691247919501953,0.0376028281375601,"acceptable"
825,"Infrastructure","overconfidence",0.95241888393648,0.99,0.0375811160635203,"acceptable"
377,"Healthcare","balanced",0.352395424875431,0.389912902168753,0.0375174772933218,"acceptable"
146,"Infrastructure","representativeness",0.618244177551242,0.580780368700205,-0.0374638088510364,"acceptable"
272,"Organizational Strategy","representativeness",0.302264368539909,0.264898093485613,-0.0373662750542961,"acceptable"
253,"Healthcare","balanced",0.866315830638632,0.903675347427616,0.037359516788984,"acceptable"
286,"Financial Risk","confirmation",0.536937131924788,0.499586869334008,-0.03735026259078,"acceptable"
634,"Healthcare","availability",0.507453206999409,0.544783315553331,0.0373301085539224,"acceptable"
54,"Infrastructure","anchoring",0.766112606876297,0.728831500766832,-0.0372811061094644,"acceptable"
691,"Healthcare","availability",0.310972283957443,0.348169728377086,0.0371974444196437,"acceptable"
143,"Organizational Strategy","anchoring",0.338093461518874,0.301000589795281,-0.0370928717235929,"acceptable"
339,"Infrastructure","overconfidence",0.592656404443551,0.629718966220971,0.0370625617774203,"acceptable"
369,"Healthcare","availability",0.316194437562179,0.353134842565794,0.0369404050036153,"acceptable"
574,"Healthcare","balanced",0.618600220908411,0.58168196201874,-0.0369182588896714,"acceptable"
312,"AI Governance","overconfidence",0.592044447630178,0.62886222668225,0.0368177790520713,"acceptable"
235,"Public Policy","balanced",0.0287607584265061,0.065524571701794,0.036763813275288,"acceptable"
209,"Public Policy","representativeness",0.25184646260459,0.215096517946536,-0.0367499446580541,"acceptable"
674,"Public Policy","overconfidence",0.591789444582537,0.628505222415552,0.0367157778330147,"acceptable"
552,"AI Governance","availability",0.602406823855468,0.638920734125145,0.0365139102696771,"acceptable"
507,"Financial Risk","availability",0.268077765254218,0.231751937611699,-0.0363258276425198,"acceptable"
331,"Public Policy","availability",0.614182560598971,0.577891292703826,-0.0362912678951445,"acceptable"
870,"Organizational Strategy","availability",0.591563773999197,0.555316448998826,-0.0362473250003712,"acceptable"
242,"Organizational Strategy","balanced",0.5099684447865,0.474087203979355,-0.0358812408071454,"acceptable"
618,"Public Policy","anchoring",0.513388643037761,0.549216053798761,0.0358274107610004,"acceptable"
61,"Healthcare","balanced",0.42226423494285,0.386641400758786,-0.0356228341840636,"acceptable"
758,"Organizational Strategy","representativeness",0.921627965685562,0.957186547846827,0.0355585821612651,"acceptable"
792,"Organizational Strategy","availability",0.625829128605966,0.661326178608084,0.0354970500021179,"acceptable"
269,"Financial Risk","availability",0.611656465768763,0.576159971396029,-0.0354964943727333,"acceptable"
215,"AI Governance","anchoring",0.642447039159015,0.677680102451412,0.035233063292397,"acceptable"
34,"Organizational Strategy","balanced",0.334363897296134,0.369576661997666,0.0352127647015313,"acceptable"
723,"Public Policy","balanced",0.515032199816778,0.479822325423663,-0.0352098743931151,"acceptable"
100,"Infrastructure","representativeness",0.684981652162969,0.72002548764291,0.0350438354799411,"acceptable"
597,"AI Governance","availability",0.4555111740197,0.420542415452967,-0.0349687585667329,"acceptable"
475,"Financial Risk","availability",0.559448426333053,0.524495225628374,-0.034953200704679,"acceptable"
139,"Healthcare","confirmation",0.686040208865888,0.651096917124376,-0.0349432917415128,"acceptable"
499,"AI Governance","anchoring",0.513091783816926,0.547872838204638,0.0347810543877115,"acceptable"
680,"Healthcare","representativeness",0.326885470986599,0.361574733343168,0.0346892623565688,"acceptable"
546,"Public Policy","confirmation",0.319710548591102,0.354317030663346,0.0346064820722448,"acceptable"
491,"Financial Risk","availability",0.60058811568372,0.5659860000219,-0.0346021156618203,"acceptable"
350,"AI Governance","anchoring",0.623172875864548,0.588616576059002,-0.0345562998055458,"acceptable"
654,"Public Policy","confirmation",0.229502281561727,0.263998185907917,0.0344959043461902,"acceptable"
673,"Infrastructure","anchoring",0.607686234571156,0.573349362496764,-0.0343368720743924,"acceptable"
72,"Public Policy","balanced",0.259371654910501,0.293699745601566,0.0343280906910649,"acceptable"
836,"Financial Risk","overconfidence",0.414579464669805,0.380411250537727,-0.034168214132078,"acceptable"
542,"AI Governance","balanced",0.318171167129185,0.284113363018781,-0.0340578041104039,"acceptable"
126,"Public Policy","confirmation",0.454948786527384,0.489000126170526,0.0340513396431415,"acceptable"
335,"Organizational Strategy","anchoring",0.201230281601311,0.235247857309703,0.0340175757083918,"acceptable"
498,"Financial Risk","anchoring",0.481622133446508,0.447611807194762,-0.0340103262517465,"acceptable"
812,"Financial Risk","overconfidence",0.585011428419966,0.619015999787953,0.0340045713679865,"acceptable"
699,"AI Governance","availability",0.531663862021634,0.56566699315071,0.034003131129076,"acceptable"
889,"Financial Risk","overconfidence",0.584966394898947,0.618952952858526,0.0339865579595789,"acceptable"
881,"Infrastructure","representativeness",0.629335795145016,0.595371997986643,-0.0339637971583734,"acceptable"
824,"Organizational Strategy","overconfidence",0.0439373814966529,0.01,-0.0339373814966529,"acceptable"
295,"Public Policy","balanced",0.899569563940167,0.933427088996849,0.0338575250566814,"acceptable"
627,"Organizational Strategy","availability",0.116693300281239,0.0828779011093645,-0.0338153991718743,"acceptable"
210,"Public Policy","balanced",0.557713131967466,0.523904228485364,-0.0338089034821022,"acceptable"
480,"Financial Risk","representativeness",0.0435935693813954,0.01,-0.0335935693813953,"acceptable"
701,"Financial Risk","confirmation",0.650865628061583,0.617447966689844,-0.033417661371739,"acceptable"
529,"AI Governance","anchoring",0.596378461992717,0.563166833397696,-0.0332116285950208,"acceptable"
259,"Financial Risk","anchoring",0.502174736429006,0.469011530757629,-0.0331632056713769,"acceptable"
7,"Healthcare","balanced",0.251194471516646,0.218134540383817,-0.0330599311328292,"acceptable"
492,"Financial Risk","balanced",0.772373782435898,0.739348255120264,-0.0330255273156334,"acceptable"
633,"Healthcare","representativeness",0.0429755200070795,0.01,-0.0329755200070795,"acceptable"
307,"AI Governance","overconfidence",0.417697656981181,0.384776719773654,-0.0329209372075275,"acceptable"
161,"Organizational Strategy","overconfidence",0.417900992580689,0.385061389612965,-0.0328396029677242,"acceptable"
414,"Healthcare","balanced",0.746216612367425,0.713456197424005,-0.0327604149434202,"acceptable"
294,"Financial Risk","anchoring",0.472056502758642,0.50477221568029,0.0327157129216485,"acceptable"
527,"Infrastructure","overconfidence",0.418287678470369,0.385602749858517,-0.0326849286118522,"acceptable"
338,"AI Governance","availability",0.746329876781308,0.71377395382653,-0.0325559229547778,"acceptable"
257,"Organizational Strategy","availability",0.505985105049218,0.473510344590813,-0.0324747604584045,"acceptable"
70,"Infrastructure","confirmation",0.451079231635667,0.418756015734304,-0.0323232159013634,"acceptable"
460,"Public Policy","representativeness",0.371472222160082,0.403793955759555,0.0323217335994725,"acceptable"
175,"AI Governance","confirmation",0.444465663831215,0.412228738567492,-0.0322369252637236,"acceptable"
505,"Financial Risk","anchoring",0.410092300316319,0.442279714168954,0.0321874138526355,"acceptable"
602,"AI Governance","overconfidence",0.41982877838891,0.387760289744474,-0.032068488644436,"acceptable"
46,"Financial Risk","representativeness",0.386296699405648,0.354261862982586,-0.0320348364230615,"acceptable"
689,"Financial Risk","availability",0.668377920598748,0.700392049532068,0.0320141289333199,"acceptable"
91,"Infrastructure","availability",0.655411094923023,0.687345170071326,0.0319340751483034,"acceptable"
459,"Organizational Strategy","availability",0.644769273033208,0.613466665415379,-0.0313026076178297,"acceptable"
852,"Infrastructure","balanced",0.669013343250845,0.637741945146674,-0.0312713981041709,"acceptable"
671,"Financial Risk","balanced",0.447327878465876,0.416069230085505,-0.0312586483803713,"acceptable"
17,"Financial Risk","anchoring",0.456799101063516,0.488039419066068,0.0312403180025516,"acceptable"
712,"Financial Risk","confirmation",0.715359729119809,0.746588170461356,0.0312284413415468,"acceptable"
506,"AI Governance","balanced",0.39144532175269,0.422447482184974,0.0310021604322841,"acceptable"
224,"Public Policy","balanced",0.754461544880178,0.723577212897393,-0.0308843319827848,"acceptable"
450,"Organizational Strategy","confirmation",0.723545670693274,0.754344629987956,0.0307989592946818,"acceptable"
288,"AI Governance","representativeness",0.750364605896175,0.719601560065836,-0.0307630458303388,"acceptable"
20,"Financial Risk","representativeness",0.657199796737404,0.626651534401807,-0.0305482623355977,"acceptable"
885,"AI Governance","representativeness",0.179900810768595,0.210430338453221,0.0305295276846259,"acceptable"
420,"Public Policy","balanced",0.850546672032215,0.880970950606092,0.0304242785738769,"acceptable"
750,"Financial Risk","representativeness",0.173216026928276,0.203638812925069,0.0304227859967927,"acceptable"
25,"Infrastructure","availability",0.381850272392474,0.412272694427341,0.0304224220348674,"acceptable"
360,"Infrastructure","representativeness",0.412161879352061,0.381983070741595,-0.0301788086104663,"acceptable"
452,"Financial Risk","anchoring",0.806558746039518,0.836725497931583,0.0301667518920651,"acceptable"
638,"Organizational Strategy","balanced",0.583912933210377,0.553809981543346,-0.030102951667031,"acceptable"
897,"AI Governance","balanced",0.336388028075453,0.306322941439921,-0.0300650866355314,"acceptable"
645,"AI Governance","confirmation",0.746779094632948,0.716907877316903,-0.0298712173160448,"acceptable"
617,"Healthcare","confirmation",0.55667159311357,0.526858165540676,-0.0298134275728932,"acceptable"
249,"AI Governance","balanced",0.948381399700884,0.918683342364806,-0.0296980573360773,"acceptable"
262,"Healthcare","anchoring",0.475568963587284,0.505165263525727,0.0295962999384425,"acceptable"
321,"Organizational Strategy","balanced",0.797942827944644,0.768354257894646,-0.0295885700499977,"acceptable"
425,"Organizational Strategy","availability",0.512922185864865,0.483406387292063,-0.0295157985728022,"acceptable"
21,"Infrastructure","anchoring",0.31350813260884,0.28400381324927,-0.0295043193595705,"acceptable"
404,"Healthcare","balanced",0.401462478761096,0.430851324773324,0.0293888460122289,"acceptable"
62,"AI Governance","confirmation",0.391601402468514,0.420866995773759,0.0292655933052453,"acceptable"
116,"AI Governance","confirmation",0.399161319734994,0.42837628132879,0.0292149615937954,"acceptable"
756,"Organizational Strategy","balanced",0.190822120546363,0.219989668623584,0.0291675480772206,"acceptable"
266,"Infrastructure","representativeness",0.655865483573871,0.684873657370869,0.0290081737969982,"acceptable"
82,"Healthcare","anchoring",0.701746953823022,0.672771452397123,-0.0289755014258989,"acceptable"
754,"Healthcare","anchoring",0.70099231548782,0.672273084885308,-0.0287192306025112,"acceptable"
436,"Infrastructure","confirmation",0.11688459839439,0.145573960529565,0.028689362135175,"acceptable"
186,"AI Governance","representativeness",0.327805789624108,0.356341669836522,0.0285358802124145,"acceptable"
623,"Organizational Strategy","representativeness",0.621543733088765,0.650063196486248,0.0285194633974823,"acceptable"
644,"Financial Risk","representativeness",0.490331222704845,0.46199368316456,-0.0283375395402848,"acceptable"
477,"Healthcare","balanced",0.163576455344446,0.13531034804501,-0.0282661072994361,"acceptable"
790,"Organizational Strategy","anchoring",0.521046573995263,0.492780986206753,-0.0282655877885105,"acceptable"
868,"Infrastructure","anchoring",0.53241465267376,0.560655205257774,0.0282405525840134,"acceptable"
688,"Public Policy","availability",0.628832051511823,0.600930788079998,-0.0279012634318244,"acceptable"
409,"AI Governance","availability",0.69193654690064,0.664064819916836,-0.0278717269838042,"acceptable"
740,"Infrastructure","balanced",0.586317456816323,0.55857033116634,-0.027747125649983,"acceptable"
101,"AI Governance","confirmation",0.681578482217155,0.65385975758672,-0.0277187246304358,"acceptable"
456,"Healthcare","availability",0.226525139065259,0.254206040654931,0.0276809015896726,"acceptable"
561,"Organizational Strategy","confirmation",0.99,0.962361864564208,-0.0276381354357923,"acceptable"
725,"Organizational Strategy","representativeness",0.636122376762796,0.608520401433216,-0.0276019753295804,"acceptable"
29,"Healthcare","anchoring",0.58370909452904,0.611279979260252,0.0275708847312114,"acceptable"
14,"Infrastructure","representativeness",0.61404788812506,0.586494886576059,-0.0275530015490014,"acceptable"
270,"Organizational Strategy","representativeness",0.921968317579012,0.894519646490572,-0.0274486710884401,"acceptable"
518,"Healthcare","balanced",0.21032100050943,0.18290795186451,-0.0274130486449192,"acceptable"
437,"Public Policy","confirmation",0.623957208356587,0.596663657353394,-0.0272935510031932,"acceptable"
773,"Healthcare","representativeness",0.541495352081256,0.514266740638335,-0.0272286114429214,"acceptable"
738,"Infrastructure","balanced",0.408147512958385,0.435210953730493,0.0270634407721081,"acceptable"
178,"Organizational Strategy","overconfidence",0.566783305397257,0.59349662755616,0.0267133221589029,"acceptable"
869,"Healthcare","availability",0.196163345932601,0.222791118587718,0.0266277726551167,"acceptable"
860,"AI Governance","representativeness",0.169244485086529,0.195824578547618,0.0265800934610889,"acceptable"
648,"Healthcare","balanced",0.402129684365354,0.428525552403642,0.0263958680382877,"acceptable"
541,"Infrastructure","balanced",0.0381263679242693,0.0644676710520996,0.0263413031278303,"acceptable"
813,"Organizational Strategy","confirmation",0.413343684357824,0.439633717996969,0.026290033639145,"acceptable"
194,"Infrastructure","overconfidence",0.565613012260292,0.591858217164408,0.0262452049041166,"acceptable"
301,"Organizational Strategy","confirmation",0.710019054581644,0.736159447373354,0.02614039279171,"acceptable"
246,"Infrastructure","overconfidence",0.434738004952669,0.408633206933737,-0.0261047980189323,"acceptable"
781,"Financial Risk","balanced",0.707460021274164,0.733467993947691,0.0260079726735268,"acceptable"
123,"Financial Risk","overconfidence",0.56480286680162,0.590724013522267,0.0259211467206478,"acceptable"
105,"Public Policy","anchoring",0.487103986160946,0.512942250381068,0.0258382642201223,"acceptable"
110,"Healthcare","overconfidence",0.0358290929230861,0.01,-0.0258290929230861,"acceptable"
444,"Public Policy","balanced",0.311875204753596,0.286150191979429,-0.0257250127741673,"acceptable"
819,"Infrastructure","representativeness",0.163589300925378,0.137877577442664,-0.0257117234827134,"acceptable"
530,"Healthcare","availability",0.99,0.964291994855778,-0.0257080051442223,"acceptable"
427,"Financial Risk","anchoring",0.404231723733246,0.378589647888049,-0.0256420758451975,"acceptable"
135,"Public Policy","availability",0.841672738814804,0.816073502408467,-0.0255992364063372,"acceptable"
887,"Healthcare","representativeness",0.250008262711344,0.275598370628018,0.0255901079166739,"acceptable"
83,"Healthcare","availability",0.99,0.96443932320495,-0.0255606767950499,"acceptable"
775,"Financial Risk","balanced",0.393104541429784,0.418577486743069,0.0254729453132853,"acceptable"
381,"Financial Risk","representativeness",0.742262972850585,0.767718682721349,0.0254557098707638,"acceptable"
513,"AI Governance","confirmation",0.771506072056945,0.796887008897821,0.0253809368408757,"acceptable"
365,"Financial Risk","anchoring",0.662684596636682,0.688050900318523,0.0253663036818415,"acceptable"
830,"Infrastructure","availability",0.249507894076894,0.274827277089099,0.0253193830122042,"acceptable"
51,"Organizational Strategy","representativeness",0.677068500680616,0.70229045052005,0.0252219498394336,"acceptable"
239,"Organizational Strategy","confirmation",0.164899508140516,0.139739713612347,-0.025159794528169,"acceptable"
640,"Financial Risk","balanced",0.99,0.965006876607287,-0.0249931233927134,"acceptable"
658,"Public Policy","balanced",0.586155826714821,0.610850628417778,0.024694801702957,"acceptable"
274,"Healthcare","availability",0.124247469681048,0.148812735838925,0.0245652661578763,"acceptable"
112,"Organizational Strategy","availability",0.258562200309342,0.234013028668915,-0.0245491716404261,"acceptable"
378,"AI Governance","balanced",0.568943724525161,0.544421140539046,-0.0245225839861151,"acceptable"
252,"AI Governance","overconfidence",0.561007856123615,0.585410998573061,0.024403142449446,"acceptable"
479,"Healthcare","representativeness",0.755068337928969,0.779468407337346,0.0244000694083768,"acceptable"
237,"Public Policy","anchoring",0.751028222331544,0.775397858695955,0.0243696363644108,"acceptable"
38,"Organizational Strategy","balanced",0.40202589725377,0.426340178330002,0.0243142810762319,"acceptable"
328,"Financial Risk","representativeness",0.400674514268758,0.376424628984388,-0.0242498852843696,"acceptable"
332,"AI Governance","balanced",0.134733834094368,0.158968142831317,0.0242343087369494,"acceptable"
841,"Financial Risk","representativeness",0.524680790101411,0.548786082290027,0.0241052921886163,"acceptable"
522,"Organizational Strategy","availability",0.516453796467836,0.540515235193199,0.024061438725363,"acceptable"
837,"Infrastructure","balanced",0.22401425204007,0.200041806685641,-0.0239724453544281,"acceptable"
827,"Financial Risk","representativeness",0.22373848852003,0.199801656656077,-0.0239368318639527,"acceptable"
783,"Public Policy","balanced",0.690017284732312,0.713915638556146,0.0238983538238341,"acceptable"
880,"Organizational Strategy","balanced",0.898372272402048,0.921988631881657,0.0236163594796088,"acceptable"
619,"Infrastructure","representativeness",0.378067880118033,0.401677657211815,0.0236097770937819,"acceptable"
430,"Organizational Strategy","anchoring",0.232542262547067,0.256065892785736,0.0235236302386689,"acceptable"
191,"Financial Risk","balanced",0.499335480818991,0.522759970667556,0.0234244898485654,"acceptable"
86,"AI Governance","availability",0.99,0.966637830472869,-0.0233621695271307,"acceptable"
192,"Financial Risk","confirmation",0.296347129291389,0.272992299715818,-0.023354829575571,"acceptable"
172,"Healthcare","overconfidence",0.96668685200857,0.99,0.02331314799143,"acceptable"
36,"Infrastructure","confirmation",0.9240167692455,0.947137016602628,0.0231202473571286,"acceptable"
600,"AI Governance","anchoring",0.905453552904655,0.928535757277661,0.0230822043730057,"acceptable"
278,"Infrastructure","representativeness",0.260747086140327,0.237706727719827,-0.0230403584204999,"acceptable"
95,"AI Governance","confirmation",0.223779010144062,0.246813111054817,0.0230341009107545,"acceptable"
355,"Healthcare","representativeness",0.884843430604087,0.907741105389083,0.0228976747849963,"acceptable"
520,"AI Governance","representativeness",0.288582144404063,0.265775362428159,-0.0228067819759044,"acceptable"
614,"Organizational Strategy","availability",0.106253818132867,0.128962707234332,0.0227088891014659,"acceptable"
595,"Financial Risk","representativeness",0.686806182586588,0.709419070902129,0.0226128883155406,"acceptable"
580,"Healthcare","balanced",0.878103831689805,0.855495725266969,-0.0226081064228362,"acceptable"
588,"Infrastructure","confirmation",0.466662367621902,0.489076348925406,0.0224139813035035,"acceptable"
397,"Organizational Strategy","balanced",0.387741604843177,0.410071035587459,0.0223294307442826,"acceptable"
370,"Healthcare","availability",0.662758598897887,0.640483301324843,-0.0222752975730445,"acceptable"
69,"AI Governance","representativeness",0.0428984981924295,0.0649095596225324,0.0220110614301028,"acceptable"
403,"Public Policy","availability",0.438803922049016,0.460496919398643,0.0216929973496272,"acceptable"
762,"Public Policy","representativeness",0.679419745138148,0.701048064132433,0.0216283189942852,"acceptable"
486,"Infrastructure","balanced",0.3478330268641,0.369408553800449,0.0215755269363485,"acceptable"
567,"Financial Risk","confirmation",0.29649921520031,0.318056443896243,0.0215572286959321,"acceptable"
815,"Infrastructure","representativeness",0.828557131323032,0.807086451320008,-0.0214706800030241,"acceptable"
809,"Public Policy","balanced",0.593341475143097,0.571903594395449,-0.0214378807476487,"acceptable"
304,"Healthcare","balanced",0.29594969204627,0.317383711203824,0.0214340191575545,"acceptable"
495,"Healthcare","balanced",0.814669376437087,0.83596960431323,0.0213002278761434,"acceptable"
228,"Healthcare","confirmation",0.663798692225246,0.685061181800111,0.0212624895748654,"acceptable"
726,"Financial Risk","availability",0.897722391300847,0.876608121380819,-0.0211142699200283,"acceptable"
40,"AI Governance","anchoring",0.686612529269769,0.707660178196424,0.0210476489266547,"acceptable"
177,"Organizational Strategy","balanced",0.610649573348928,0.631683004732577,0.0210334313836488,"acceptable"
461,"Financial Risk","balanced",0.66290127558168,0.683864019020872,0.0209627434391922,"acceptable"
886,"Public Policy","availability",0.281284470221734,0.302222219997732,0.0209377497759983,"acceptable"
334,"AI Governance","anchoring",0.606193627542234,0.585280993775574,-0.0209126337666597,"acceptable"
195,"Infrastructure","availability",0.963029282708516,0.98377455155734,0.0207452688488237,"acceptable"
390,"Public Policy","confirmation",0.415963230181951,0.436402092410068,0.0204388622281169,"acceptable"
32,"Organizational Strategy","availability",0.266680722545846,0.246562100013943,-0.0201186225319034,"acceptable"
557,"Healthcare","representativeness",0.615183626610087,0.635277478787339,0.0200938521772513,"acceptable"
821,"Public Policy","availability",0.911075417411901,0.931102774711469,0.020027357299568,"acceptable"
578,"Healthcare","availability",0.878706260579405,0.898707887744322,0.020001627164917,"acceptable"
114,"AI Governance","anchoring",0.539612952949828,0.559520634505698,0.0199076815558695,"acceptable"
60,"Healthcare","availability",0.560984935028924,0.580862301527132,0.0198773664982084,"acceptable"
787,"Healthcare","representativeness",0.399792437808355,0.379933789434102,-0.019858648374253,"acceptable"
559,"Financial Risk","overconfidence",0.0297153706429526,0.01,-0.0197153706429526,"acceptable"
184,"Organizational Strategy","confirmation",0.22431960389833,0.204633435571951,-0.0196861683263791,"acceptable"
434,"Public Policy","balanced",0.70607352812076,0.725746288891403,0.0196727607706428,"acceptable"
544,"AI Governance","anchoring",0.518587109783548,0.498992844125599,-0.0195942656579488,"acceptable"
622,"Public Policy","balanced",0.557874964806251,0.538317922574615,-0.0195570422316361,"acceptable"
106,"AI Governance","confirmation",0.28222652063123,0.263002115276978,-0.0192244053542515,"acceptable"
570,"Financial Risk","balanced",0.129706982604694,0.14884684157694,0.0191398589722467,"acceptable"
147,"Healthcare","availability",0.413345116858635,0.432460118131985,0.0191150012733499,"acceptable"
445,"Infrastructure","confirmation",0.666448867943836,0.647405749808684,-0.019043118135152,"acceptable"
415,"Public Policy","confirmation",0.507226144872839,0.526134328464045,0.0189081835912063,"acceptable"
757,"Healthcare","representativeness",0.863998601638013,0.882878942444849,0.0188803408068354,"acceptable"
316,"Financial Risk","anchoring",0.426825710802223,0.407960310461126,-0.0188654003410969,"acceptable"
525,"Public Policy","balanced",0.303363500710111,0.28455343809489,-0.0188100626152212,"acceptable"
