"cycle","domain","option_id","aspiration","search_cost_per_option","raw_utility","implementation_risk","uncertainty_penalty","adjusted_utility","cumulative_search_cost","net_value","satisfies_aspiration"
118,"AI Governance",12,0.685246469003614,0.0284192836028524,0.655449280376673,0.0901429274119437,0.055866229776293,0.509440123188437,0.341031403234229,0.168408719954208,FALSE
119,"Infrastructure",1,0.774026747990865,0.0213380972342566,0.575259784581429,0.198719304753467,0.012798920776695,0.363741559051267,0.0213380972342566,0.34240346181701,FALSE
119,"Infrastructure",2,0.774026747990865,0.0213380972342566,0.555811850482388,0.0991489715408534,0.012798920776695,0.443863958164839,0.0426761944685131,0.401187763696326,FALSE
119,"Infrastructure",3,0.774026747990865,0.0213380972342566,0.667899239760572,0.0830655856523663,0.012798920776695,0.57203473333151,0.0640142917027697,0.508020441628741,FALSE
119,"Infrastructure",4,0.774026747990865,0.0213380972342566,0.427601745808821,0.0104478730820119,0.012798920776695,0.404354951950114,0.0853523889370263,0.319002563013088,FALSE
119,"Infrastructure",5,0.774026747990865,0.0213380972342566,0.714352877444135,0.19678575899452,0.012798920776695,0.50476819767292,0.106690486171283,0.398077711501638,FALSE
119,"Infrastructure",6,0.774026747990865,0.0213380972342566,0.511734032730076,0.0364107005763799,0.012798920776695,0.462524411377001,0.128028583405539,0.334495827971462,FALSE
119,"Infrastructure",7,0.774026747990865,0.0213380972342566,0.727299620373279,0.143914723536,0.012798920776695,0.570585976060584,0.149366680639796,0.421219295420788,FALSE
119,"Infrastructure",8,0.774026747990865,0.0213380972342566,0.98,0.11087848097086,0.012798920776695,0.856322598252445,0.170704777874053,0.685617820378393,TRUE
119,"Infrastructure",9,0.774026747990865,0.0213380972342566,0.98,0.0296738201286644,0.012798920776695,0.937527259094641,0.192042875108309,0.745484383986332,TRUE
119,"Infrastructure",10,0.774026747990865,0.0213380972342566,0.707830596946773,0.121375352842733,0.012798920776695,0.573656323327345,0.213380972342566,0.360275350984779,FALSE
119,"Infrastructure",11,0.774026747990865,0.0213380972342566,0.516021880002609,0.0433078035246581,0.012798920776695,0.459915155701256,0.234719069576822,0.225196086124434,FALSE
119,"Infrastructure",12,0.774026747990865,0.0213380972342566,0.830667720673629,0.0941279956605285,0.012798920776695,0.723740804236405,0.256057166811079,0.467683637425326,FALSE
120,"Organizational Strategy",1,0.609221307036933,0.0291779253212735,0.686584531410642,0.138119855569676,0.0578945961780846,0.490570079662882,0.0291779253212735,0.461392154341608,FALSE
120,"Organizational Strategy",2,0.609221307036933,0.0291779253212735,0.400654153694325,0.129409559303895,0.0578945961780846,0.213349998212346,0.058355850642547,0.154994147569799,FALSE
120,"Organizational Strategy",3,0.609221307036933,0.0291779253212735,0.663455641087834,0.0950546543113887,0.0578945961780846,0.510506390598361,0.0875337759638205,0.42297261463454,FALSE
120,"Organizational Strategy",4,0.609221307036933,0.0291779253212735,0.669880780945548,0.131358737871051,0.0578945961780846,0.480627446896413,0.116711701285094,0.363915745611319,FALSE
120,"Organizational Strategy",5,0.609221307036933,0.0291779253212735,0.537274156088305,0.0446697691921145,0.0578945961780846,0.434709790718105,0.145889626606368,0.288820164111738,FALSE
120,"Organizational Strategy",6,0.609221307036933,0.0291779253212735,0.732519309451422,0.113517618412152,0.0578945961780846,0.561107094861185,0.175067551927641,0.386039542933544,FALSE
120,"Organizational Strategy",7,0.609221307036933,0.0291779253212735,0.755819152455954,0.194572853622958,0.0578945961780846,0.503351702654912,0.204245477248915,0.299106225405997,FALSE
120,"Organizational Strategy",8,0.609221307036933,0.0291779253212735,0.610515678145992,0.0270861873868853,0.0578945961780846,0.525534894581022,0.233423402570188,0.292111492010834,FALSE
120,"Organizational Strategy",9,0.609221307036933,0.0291779253212735,0.675532457121068,0.146000830223784,0.0578945961780846,0.4716370307192,0.262601327891462,0.209035702827738,FALSE
120,"Organizational Strategy",10,0.609221307036933,0.0291779253212735,0.750630574246514,0.131266160542145,0.0578945961780846,0.561469817526284,0.291779253212735,0.269690564313549,FALSE
120,"Organizational Strategy",11,0.609221307036933,0.0291779253212735,0.761014431027021,0.175710670417175,0.0578945961780846,0.527409164431762,0.320957178534009,0.206451985897753,FALSE
120,"Organizational Strategy",12,0.609221307036933,0.0291779253212735,0.529816329208389,0.13297582026571,0.0578945961780846,0.338945912764594,0.350135103855282,-0.0111891910906879,FALSE
121,"Organizational Strategy",1,0.654905553811695,0.00666797292884439,0.601938090063837,0.0796023716684431,0.0568067731149495,0.465528945280444,0.00666797292884439,0.4588609723516,FALSE
121,"Organizational Strategy",2,0.654905553811695,0.00666797292884439,0.823446306368155,0.0772993831429631,0.0568067731149495,0.689340150110243,0.0133359458576888,0.676004204252554,TRUE
121,"Organizational Strategy",3,0.654905553811695,0.00666797292884439,0.771849621191054,0.176908876979724,0.0568067731149495,0.538133971096381,0.0200039187865332,0.518130052309848,FALSE
121,"Organizational Strategy",4,0.654905553811695,0.00666797292884439,0.964350850746928,0.014535071188584,0.0568067731149495,0.893009006443394,0.0266718917153776,0.866337114728017,TRUE
121,"Organizational Strategy",5,0.654905553811695,0.00666797292884439,0.518322572253745,0.129256228869781,0.0568067731149495,0.332259570269015,0.033339864644222,0.298919705624793,FALSE
121,"Organizational Strategy",6,0.654905553811695,0.00666797292884439,0.635977156704841,0.00882594417780638,0.0568067731149495,0.570344439412085,0.0400078375730664,0.530336601839019,FALSE
121,"Organizational Strategy",7,0.654905553811695,0.00666797292884439,0.712059533152165,0.0532707643695176,0.0568067731149495,0.601981995667698,0.0466758105019107,0.555306185165787,FALSE
121,"Organizational Strategy",8,0.654905553811695,0.00666797292884439,0.745904200499916,0.195569790480658,0.0568067731149495,0.493527636904308,0.0533437834307551,0.440183853473553,FALSE
121,"Organizational Strategy",9,0.654905553811695,0.00666797292884439,0.651555655470688,0.100877729570493,0.0568067731149495,0.493871152785245,0.0600117563595995,0.433859396425646,FALSE
121,"Organizational Strategy",10,0.654905553811695,0.00666797292884439,0.875863799826062,0.100316067365929,0.0568067731149495,0.718740959345184,0.0666797292884439,0.65206123005674,TRUE
121,"Organizational Strategy",11,0.654905553811695,0.00666797292884439,0.794754425606167,0.0984929374884814,0.0568067731149495,0.639454715002737,0.0733477022172883,0.566107012785448,FALSE
121,"Organizational Strategy",12,0.654905553811695,0.00666797292884439,0.774028259236111,0.142330714501441,0.0568067731149495,0.574890771619721,0.0800156751461327,0.494875096473588,FALSE
122,"Organizational Strategy",1,0.680977644654922,0.0327786932745948,0.768685624070333,0.097768920706585,0.0379402805492282,0.63297642281452,0.0327786932745948,0.600197729539925,FALSE
122,"Organizational Strategy",2,0.680977644654922,0.0327786932745948,0.68369184717447,0.164566748263314,0.0379402805492282,0.481184818361927,0.0655573865491897,0.415627431812738,FALSE
122,"Organizational Strategy",3,0.680977644654922,0.0327786932745948,0.784002572261637,0.095455405022949,0.0379402805492282,0.65060688668946,0.0983360798237845,0.552270806865675,FALSE
122,"Organizational Strategy",4,0.680977644654922,0.0327786932745948,0.728622474897826,0.175566410413012,0.0379402805492282,0.515115783935586,0.131114773098379,0.384001010837206,FALSE
122,"Organizational Strategy",5,0.680977644654922,0.0327786932745948,0.591988310372697,0.142155601736158,0.0379402805492282,0.411892428087311,0.163893466372974,0.247998961714337,FALSE
122,"Organizational Strategy",6,0.680977644654922,0.0327786932745948,0.81418886968185,0.144762824242935,0.0379402805492282,0.631485764889687,0.196672159647569,0.434813605242118,FALSE
122,"Organizational Strategy",7,0.680977644654922,0.0327786932745948,0.703021789020126,0.163290267623961,0.0379402805492282,0.501791240846937,0.229450852922164,0.272340387924773,FALSE
122,"Organizational Strategy",8,0.680977644654922,0.0327786932745948,0.675141173865176,0.0842696935869753,0.0379402805492282,0.552931199728972,0.262229546196759,0.290701653532213,FALSE
122,"Organizational Strategy",9,0.680977644654922,0.0327786932745948,0.551095865847579,0.140847201133147,0.0379402805492282,0.372308384165203,0.295008239471354,0.0773001446938499,FALSE
122,"Organizational Strategy",10,0.680977644654922,0.0327786932745948,0.840727720949209,0.0787475113291293,0.0379402805492282,0.724039929070852,0.327786932745948,0.396252996324903,TRUE
122,"Organizational Strategy",11,0.680977644654922,0.0327786932745948,0.625416784595851,0.014124077744782,0.0379402805492282,0.573352426301841,0.360565626020543,0.212786800281298,FALSE
122,"Organizational Strategy",12,0.680977644654922,0.0327786932745948,0.666103143141166,0.124691535485908,0.0379402805492282,0.503471327106029,0.393344319295138,0.110127007810891,FALSE
123,"Infrastructure",1,0.733882831379306,0.015726476602722,0.654622412151217,0.135023739980534,0.0461819607578218,0.473416711412861,0.015726476602722,0.457690234810139,FALSE
123,"Infrastructure",2,0.733882831379306,0.015726476602722,0.659131188027486,0.0878446897026152,0.0461819607578218,0.52510453756705,0.0314529532054439,0.493651584361606,FALSE
123,"Infrastructure",3,0.733882831379306,0.015726476602722,0.485019942859683,0.184147571073845,0.0461819607578218,0.254690411028016,0.0471794298081659,0.207510981219851,FALSE
123,"Infrastructure",4,0.733882831379306,0.015726476602722,0.584889705787041,0.157791625196114,0.0461819607578218,0.380916119833105,0.0629059064108878,0.318010213422218,FALSE
123,"Infrastructure",5,0.733882831379306,0.015726476602722,0.425323484394045,0.00701309195719659,0.0461819607578218,0.372128431679026,0.0786323830136098,0.293496048665417,FALSE
123,"Infrastructure",6,0.733882831379306,0.015726476602722,0.98,0.196350238425657,0.0461819607578218,0.737467800816521,0.0943588596163318,0.643108941200189,TRUE
123,"Infrastructure",7,0.733882831379306,0.015726476602722,0.756525158950554,0.0270265337079763,0.0461819607578218,0.683316664484756,0.110085336219054,0.573231328265702,FALSE
123,"Infrastructure",8,0.733882831379306,0.015726476602722,0.679138448549883,0.026371259149164,0.0461819607578218,0.606585228642897,0.125811812821776,0.480773415821122,FALSE
123,"Infrastructure",9,0.733882831379306,0.015726476602722,0.415380474499839,0.0984707185067236,0.0461819607578218,0.270727795235293,0.141538289424498,0.129189505810796,FALSE
123,"Infrastructure",10,0.733882831379306,0.015726476602722,0.642650328036876,0.150077570322901,0.0461819607578218,0.446390796956153,0.15726476602722,0.289126030928933,FALSE
123,"Infrastructure",11,0.733882831379306,0.015726476602722,0.794860341427625,0.111868601292372,0.0461819607578218,0.636809779377431,0.172991242629942,0.463818536747489,FALSE
123,"Infrastructure",12,0.733882831379306,0.015726476602722,0.788947095606945,0.191050209198147,0.0461819607578218,0.551714925650976,0.188717719232664,0.362997206418312,FALSE
124,"Public Policy",1,0.788818115093745,0.0310274847852997,0.25695009702353,0.112227425025776,0.00164369884878397,0.14307897314897,0.0310274847852997,0.112051488363671,FALSE
124,"Public Policy",2,0.788818115093745,0.0310274847852997,0.755139508680562,0.140369868790731,0.00164369884878397,0.613125941041047,0.0620549695705995,0.551070971470448,FALSE
124,"Public Policy",3,0.788818115093745,0.0310274847852997,0.731595116138074,0.067215998377651,0.00164369884878397,0.662735418911639,0.0930824543558992,0.56965296455574,FALSE
124,"Public Policy",4,0.788818115093745,0.0310274847852997,0.563701506140758,0.0325586912222207,0.00164369884878397,0.529499116069754,0.124109939141199,0.405389176928555,FALSE
124,"Public Policy",5,0.788818115093745,0.0310274847852997,0.482380936468791,0.070561050157994,0.00164369884878397,0.410176187462013,0.155137423926499,0.255038763535514,FALSE
124,"Public Policy",6,0.788818115093745,0.0310274847852997,0.98,0.0707106115296483,0.00164369884878397,0.907645689621568,0.186164908711798,0.721480780909769,TRUE
124,"Public Policy",7,0.788818115093745,0.0310274847852997,0.70284297572206,0.0875989065039903,0.00164369884878397,0.613600370369286,0.217192393497098,0.396407976872188,FALSE
124,"Public Policy",8,0.788818115093745,0.0310274847852997,0.561881574947689,0.0297534390352666,0.00164369884878397,0.530484437063638,0.248219878282398,0.28226455878124,FALSE
124,"Public Policy",9,0.788818115093745,0.0310274847852997,0.978512434064563,0.0343895931728184,0.00164369884878397,0.942479142042961,0.279247363067698,0.663231778975263,TRUE
124,"Public Policy",10,0.788818115093745,0.0310274847852997,0.834067431442693,0.151461475808173,0.00164369884878397,0.680962256785735,0.310274847852998,0.370687408932738,FALSE
124,"Public Policy",11,0.788818115093745,0.0310274847852997,0.679293322746559,0.0978359180036932,0.00164369884878397,0.579813705894082,0.341302332638297,0.238511373255784,FALSE
124,"Public Policy",12,0.788818115093745,0.0310274847852997,0.795591004425808,0.088514607353136,0.00164369884878397,0.705432698223888,0.372329817423597,0.333102880800291,FALSE
125,"AI Governance",1,0.736556353138294,0.00661403121892363,0.701473911903916,0.080471372557804,0.0585194938629866,0.562483045483125,0.00661403121892363,0.555869014264201,FALSE
125,"AI Governance",2,0.736556353138294,0.00661403121892363,0.819835038405406,0.0443413509987295,0.0585194938629866,0.71697419354369,0.0132280624378473,0.703746131105843,FALSE
125,"AI Governance",3,0.736556353138294,0.00661403121892363,0.561627394634919,0.183853287249804,0.0585194938629866,0.319254613522129,0.0198420936567709,0.299412519865358,FALSE
125,"AI Governance",4,0.736556353138294,0.00661403121892363,0.98,0.0451500974129885,0.0585194938629866,0.876330408724025,0.0264561248756945,0.84987428384833,TRUE
125,"AI Governance",5,0.736556353138294,0.00661403121892363,0.404476885437728,0.00742868012748659,0.0585194938629866,0.338528711447255,0.0330701560946181,0.305458555352637,FALSE
125,"AI Governance",6,0.736556353138294,0.00661403121892363,0.536174847712965,0.139990971283987,0.0585194938629866,0.337664382565992,0.0396841873135418,0.29798019525245,FALSE
125,"AI Governance",7,0.736556353138294,0.00661403121892363,0.410992555299208,0.0702451115939766,0.0585194938629866,0.282227949842245,0.0462982185324654,0.235929731309779,FALSE
125,"AI Governance",8,0.736556353138294,0.00661403121892363,0.402394050086992,0.0722271008882672,0.0585194938629866,0.271647455335738,0.052912249751389,0.218735205584349,FALSE
125,"AI Governance",9,0.736556353138294,0.00661403121892363,0.571730598190129,0.0551261409185827,0.0585194938629866,0.45808496340856,0.0595262809703127,0.398558682438247,FALSE
125,"AI Governance",10,0.736556353138294,0.00661403121892363,0.462125707811867,0.079465820081532,0.0585194938629866,0.324140393867348,0.0661403121892363,0.258000081678112,FALSE
125,"AI Governance",11,0.736556353138294,0.00661403121892363,0.540864344662657,0.198008284717798,0.0585194938629866,0.284336566081872,0.0727543434081599,0.211582222673712,FALSE
125,"AI Governance",12,0.736556353138294,0.00661403121892363,0.98,0.138799119833857,0.0585194938629866,0.782681386303157,0.0793683746270835,0.703313011676073,TRUE
126,"Public Policy",1,0.814768566270359,0.0284186622034758,0.713184791956761,0.165005197469145,0.0623448324762285,0.485834762011388,0.0284186622034758,0.457416099807912,FALSE
126,"Public Policy",2,0.814768566270359,0.0284186622034758,0.599308320328849,0.128703184984624,0.0623448324762285,0.408260302867997,0.0568373244069517,0.351422978461045,FALSE
126,"Public Policy",3,0.814768566270359,0.0284186622034758,0.780870649429406,0.0157546801492572,0.0623448324762285,0.70277113680392,0.0852559866104275,0.617515150193493,FALSE
126,"Public Policy",4,0.814768566270359,0.0284186622034758,0.797592365208563,0.0775273312348873,0.0623448324762285,0.657720201497447,0.113674648813903,0.544045552683544,FALSE
126,"Public Policy",5,0.814768566270359,0.0284186622034758,0.567707773634183,0.0261784002184868,0.0623448324762285,0.479184540939468,0.142093311017379,0.337091229922089,FALSE
126,"Public Policy",6,0.814768566270359,0.0284186622034758,0.711125857720604,0.134204132622108,0.0623448324762285,0.514576892622268,0.170511973220855,0.344064919401413,FALSE
126,"Public Policy",7,0.814768566270359,0.0284186622034758,0.555322837723754,0.0613640733528882,0.0623448324762285,0.431613931894637,0.198930635424331,0.232683296470306,FALSE
126,"Public Policy",8,0.814768566270359,0.0284186622034758,0.753368282826821,0.152703990135342,0.0623448324762285,0.538319460215251,0.227349297627807,0.310970162587444,FALSE
126,"Public Policy",9,0.814768566270359,0.0284186622034758,0.627359660950546,0.152722938265651,0.0623448324762285,0.412291890208666,0.255767959831283,0.156523930377383,FALSE
126,"Public Policy",10,0.814768566270359,0.0284186622034758,0.512817908267639,0.184552314970642,0.0623448324762285,0.265920760820768,0.284186622034758,-0.0182658612139899,FALSE
126,"Public Policy",11,0.814768566270359,0.0284186622034758,0.76520217934607,0.0911207831464708,0.0623448324762285,0.611736563723371,0.312605284238234,0.299131279485137,FALSE
126,"Public Policy",12,0.814768566270359,0.0284186622034758,0.621163232010806,0.00919131268747151,0.0623448324762285,0.549627086847106,0.34102394644171,0.208603140405396,FALSE
127,"Healthcare",1,0.689493544891011,0.0113286544918083,0.417792002875056,0.154859817074612,0.0210708134248853,0.241861372375559,0.0113286544918083,0.230532717883751,FALSE
127,"Healthcare",2,0.689493544891011,0.0113286544918083,0.729365360215167,0.104010183922946,0.0210708134248853,0.604284362867335,0.0226573089836165,0.581627053883718,FALSE
127,"Healthcare",3,0.689493544891011,0.0113286544918083,0.640027622758183,0.017006210796535,0.0210708134248853,0.601950598536762,0.0339859634754248,0.567964635061338,FALSE
127,"Healthcare",4,0.689493544891011,0.0113286544918083,0.941270209618471,0.062355875549838,0.0210708134248853,0.857843520643748,0.0453146179672331,0.812528902676515,TRUE
127,"Healthcare",5,0.689493544891011,0.0113286544918083,0.647674404097381,0.0543774541001767,0.0210708134248853,0.572226136572319,0.0566432724590413,0.515582864113278,FALSE
127,"Healthcare",6,0.689493544891011,0.0113286544918083,0.822402759674275,0.19829236692749,0.0210708134248853,0.6030395793219,0.0679719269508496,0.535067652371051,FALSE
127,"Healthcare",7,0.689493544891011,0.0113286544918083,0.590701274152108,0.0718661581166089,0.0210708134248853,0.497764302610614,0.0793005814426579,0.418463721167956,FALSE
127,"Healthcare",8,0.689493544891011,0.0113286544918083,0.645332544072032,0.0996498784981668,0.0210708134248853,0.52461185214898,0.0906292359344661,0.433982616214514,FALSE
127,"Healthcare",9,0.689493544891011,0.0113286544918083,0.870309859747865,0.188080733129755,0.0210708134248853,0.661158313193225,0.101957890426274,0.55920042276695,FALSE
127,"Healthcare",10,0.689493544891011,0.0113286544918083,0.593757679481518,0.181703804107383,0.0210708134248853,0.39098306194925,0.113286544918083,0.277696517031167,FALSE
127,"Healthcare",11,0.689493544891011,0.0113286544918083,0.716883336646661,0.144696084083989,0.0210708134248853,0.551116439137787,0.124615199409891,0.426501239727896,FALSE
127,"Healthcare",12,0.689493544891011,0.0113286544918083,0.768292111119471,0.158824474783614,0.0210708134248853,0.588396822910972,0.135943853901699,0.452452969009272,FALSE
128,"Financial Risk",1,0.753456403671298,0.0212579878862016,0.714608881836314,0.0825930824037641,0.055762497689575,0.576253301742975,0.0212579878862016,0.554995313856774,FALSE
128,"Financial Risk",2,0.753456403671298,0.0212579878862016,0.592488486455129,0.142918418347836,0.055762497689575,0.393807570417718,0.0425159757724032,0.351291594645315,FALSE
128,"Financial Risk",3,0.753456403671298,0.0212579878862016,0.72193908043191,0.152017176290974,0.055762497689575,0.514159406451361,0.0637739636586048,0.450385442792756,FALSE
128,"Financial Risk",4,0.753456403671298,0.0212579878862016,0.833533692486343,0.141494976449758,0.055762497689575,0.63627621834701,0.0850319515448064,0.551244266802204,FALSE
128,"Financial Risk",5,0.753456403671298,0.0212579878862016,0.871169268836785,0.0630728796124458,0.055762497689575,0.752333891534764,0.106289939431008,0.646043952103756,FALSE
128,"Financial Risk",6,0.753456403671298,0.0212579878862016,0.768186841169853,0.118954772595316,0.055762497689575,0.593469570884962,0.12754792731721,0.465921643567752,FALSE
128,"Financial Risk",7,0.753456403671298,0.0212579878862016,0.603386478777722,0.0786998074501753,0.055762497689575,0.468924173637971,0.148805915203411,0.32011825843456,FALSE
128,"Financial Risk",8,0.753456403671298,0.0212579878862016,0.754773675736236,0.102723077358678,0.055762497689575,0.596288100687983,0.170063903089613,0.42622419759837,FALSE
128,"Financial Risk",9,0.753456403671298,0.0212579878862016,0.825344055865746,0.0805384350009263,0.055762497689575,0.689043123175245,0.191321890975814,0.497721232199431,FALSE
128,"Financial Risk",10,0.753456403671298,0.0212579878862016,0.772472329705434,0.0419038064777851,0.055762497689575,0.674806025538073,0.212579878862016,0.462226146676058,FALSE
128,"Financial Risk",11,0.753456403671298,0.0212579878862016,0.655809335810663,0.196963255247101,0.055762497689575,0.403083582873987,0.233837866748217,0.16924571612577,FALSE
128,"Financial Risk",12,0.753456403671298,0.0212579878862016,0.858845554674798,0.197409494454041,0.055762497689575,0.605673562531182,0.255095854634419,0.350577707896763,FALSE
129,"Financial Risk",1,0.656973515336867,0.0336553454003297,0.811449473020667,0.15626589176245,0.0339976654015481,0.621185915856668,0.0336553454003297,0.587530570456338,FALSE
129,"Financial Risk",2,0.656973515336867,0.0336553454003297,0.964941294160326,0.00231218291446567,0.0339976654015481,0.928631445844312,0.0673106908006594,0.861320755043653,TRUE
129,"Financial Risk",3,0.656973515336867,0.0336553454003297,0.782427694113963,0.181011088518426,0.0339976654015481,0.567418940193989,0.100966036200989,0.466452903993,FALSE
129,"Financial Risk",4,0.656973515336867,0.0336553454003297,0.621221372316648,0.165821100631729,0.0339976654015481,0.421402606283371,0.134621381601319,0.286781224682052,FALSE
129,"Financial Risk",5,0.656973515336867,0.0336553454003297,0.636635909040846,0.104649137426168,0.0339976654015481,0.49798910621313,0.168276727001648,0.329712379211482,FALSE
129,"Financial Risk",6,0.656973515336867,0.0336553454003297,0.489505293574716,0.0450858004391193,0.0339976654015481,0.410421827734048,0.201932072401978,0.20848975533207,FALSE
129,"Financial Risk",7,0.656973515336867,0.0336553454003297,0.825280003453841,0.119385200319812,0.0339976654015481,0.671897137732481,0.235587417802308,0.436309719930173,TRUE
129,"Financial Risk",8,0.656973515336867,0.0336553454003297,0.686470495819723,0.0894113915972412,0.0339976654015481,0.563061438820934,0.269242763202637,0.293818675618296,FALSE
129,"Financial Risk",9,0.656973515336867,0.0336553454003297,0.671911730261254,0.11837141867727,0.0339976654015481,0.519542646182436,0.302898108602967,0.216644537579468,FALSE
129,"Financial Risk",10,0.656973515336867,0.0336553454003297,0.690743469897958,0.0497324186377227,0.0339976654015481,0.607013385858687,0.336553454003297,0.270459931855391,FALSE
129,"Financial Risk",11,0.656973515336867,0.0336553454003297,0.591290237025124,0.114973154338077,0.0339976654015481,0.442319417285499,0.370208799403626,0.0721106178818726,FALSE
129,"Financial Risk",12,0.656973515336867,0.0336553454003297,0.620722115301942,0.0915409572888166,0.0339976654015481,0.495183492611578,0.403864144803956,0.0913193478076215,FALSE
130,"Financial Risk",1,0.552459237251896,0.0264915555925108,0.778810851676229,0.0893011142034084,0.00905192570760846,0.680457811765212,0.0264915555925108,0.653966256172702,TRUE
130,"Financial Risk",2,0.552459237251896,0.0264915555925108,0.708685944559165,0.171569781098515,0.00905192570760846,0.528064237753041,0.0529831111850217,0.47508112656802,FALSE
130,"Financial Risk",3,0.552459237251896,0.0264915555925108,0.757294473215631,0.108883886737749,0.00905192570760846,0.639358660770274,0.0794746667775326,0.559883993992741,TRUE
130,"Financial Risk",4,0.552459237251896,0.0264915555925108,0.600358016549911,0.00487163718789816,0.00905192570760846,0.586434453654404,0.105966222370043,0.480468231284361,TRUE
130,"Financial Risk",5,0.552459237251896,0.0264915555925108,0.706980485783844,0.031249400228262,0.00905192570760846,0.666679159847973,0.132457777962554,0.534221381885419,TRUE
130,"Financial Risk",6,0.552459237251896,0.0264915555925108,0.766988611025537,0.103724876930937,0.00905192570760846,0.654211808386991,0.158949333555065,0.495262474831926,TRUE
130,"Financial Risk",7,0.552459237251896,0.0264915555925108,0.664989814371444,0.16253945864737,0.00905192570760846,0.493398430016466,0.185440889147576,0.30795754086889,FALSE
130,"Financial Risk",8,0.552459237251896,0.0264915555925108,0.662629371261869,0.0855279658455402,0.00905192570760846,0.56804947970872,0.211932444740087,0.356117034968634,TRUE
130,"Financial Risk",9,0.552459237251896,0.0264915555925108,0.614896941440353,0.0758677784819156,0.00905192570760846,0.529977237250829,0.238424000332598,0.291553236918231,FALSE
130,"Financial Risk",10,0.552459237251896,0.0264915555925108,0.760277086748171,0.00668607838451862,0.00905192570760846,0.744539082656044,0.264915555925109,0.479623526730936,TRUE
130,"Financial Risk",11,0.552459237251896,0.0264915555925108,0.71569105144051,0.110593710141256,0.00905192570760846,0.596045415591645,0.291407111517619,0.304638304074026,TRUE
130,"Financial Risk",12,0.552459237251896,0.0264915555925108,0.98,0.140226767212152,0.00905192570760846,0.830721307080239,0.31789866711013,0.512822639970109,TRUE
131,"Organizational Strategy",1,0.802843133381102,0.015252329565119,0.904551576542561,0.0192714764736593,0.032182381208986,0.853097718859916,0.015252329565119,0.837845389294797,TRUE
131,"Organizational Strategy",2,0.802843133381102,0.015252329565119,0.542663302666771,0.0174847613088787,0.032182381208986,0.492996160148906,0.030504659130238,0.462491501018668,FALSE
131,"Organizational Strategy",3,0.802843133381102,0.015252329565119,0.642751988150522,0.163966742996126,0.032182381208986,0.44660286394541,0.045756988695357,0.400845875250053,FALSE
131,"Organizational Strategy",4,0.802843133381102,0.015252329565119,0.79269203677625,0.0819173387717456,0.032182381208986,0.678592316795519,0.061009318260476,0.617582998535043,FALSE
131,"Organizational Strategy",5,0.802843133381102,0.015252329565119,0.4659825808876,0.190748323779553,0.032182381208986,0.243051875899061,0.076261647825595,0.166790228073466,FALSE
131,"Organizational Strategy",6,0.802843133381102,0.015252329565119,0.56822073089625,0.132789192395285,0.032182381208986,0.403249157291979,0.091513977390714,0.311735179901265,FALSE
131,"Organizational Strategy",7,0.802843133381102,0.015252329565119,0.686686984799913,0.0410652125254273,0.032182381208986,0.613439391065499,0.106766306955833,0.506673084109666,FALSE
131,"Organizational Strategy",8,0.802843133381102,0.015252329565119,0.720158390137413,0.19477305971086,0.032182381208986,0.493202949217567,0.122018636520952,0.371184312696615,FALSE
131,"Organizational Strategy",9,0.802843133381102,0.015252329565119,0.481908158540458,0.10851752916351,0.032182381208986,0.341208248167962,0.137270966086071,0.203937282081891,FALSE
131,"Organizational Strategy",10,0.802843133381102,0.015252329565119,0.895986309881574,0.0809540119487792,0.032182381208986,0.782849916723808,0.15252329565119,0.630326621072618,FALSE
131,"Organizational Strategy",11,0.802843133381102,0.015252329565119,0.664133632805169,0.175217704568058,0.032182381208986,0.456733547028125,0.167775625216309,0.288957921811816,FALSE
131,"Organizational Strategy",12,0.802843133381102,0.015252329565119,0.48203545357408,0.0983269128017128,0.032182381208986,0.351526159563381,0.183027954781428,0.168498204781953,FALSE
132,"Public Policy",1,0.710149614957627,0.0171932961349376,0.523503309344428,0.171038684528321,0.0220645204372704,0.330400104378836,0.0171932961349376,0.313206808243899,FALSE
132,"Public Policy",2,0.710149614957627,0.0171932961349376,0.675834773733607,0.198537780856714,0.0220645204372704,0.455232472439623,0.0343865922698751,0.420845880169748,FALSE
132,"Public Policy",3,0.710149614957627,0.0171932961349376,0.920580248232539,0.0715879507828504,0.0220645204372704,0.826927777012418,0.0515798884048127,0.775347888607605,TRUE
132,"Public Policy",4,0.710149614957627,0.0171932961349376,0.938155673169001,0.0320957267656922,0.0220645204372704,0.883995425966038,0.0687731845397502,0.815222241426288,TRUE
132,"Public Policy",5,0.710149614957627,0.0171932961349376,0.540960567616785,0.0542979525402188,0.0220645204372704,0.464598094639296,0.0859664806746878,0.378631613964608,FALSE
132,"Public Policy",6,0.710149614957627,0.0171932961349376,0.76700251392682,0.0659404032398015,0.0220645204372704,0.678997590249748,0.103159776809625,0.575837813440123,FALSE
132,"Public Policy",7,0.710149614957627,0.0171932961349376,0.892087079461255,0.0270833110436797,0.0220645204372704,0.842939247980305,0.120353072944563,0.722586175035742,TRUE
132,"Public Policy",8,0.710149614957627,0.0171932961349376,0.759197015080366,0.0242247531190515,0.0220645204372704,0.712907741524044,0.1375463690795,0.575361372444544,TRUE
132,"Public Policy",9,0.710149614957627,0.0171932961349376,0.546194133562306,0.11908744010143,0.0220645204372704,0.405042173023606,0.154739665214438,0.250302507809168,FALSE
