"forecast_id","domain","base_rate","evidence_strength","confidence_profile","outcome","true_probability","forecast_probability","brier_component","log_loss_component","probability_bin"
279,"Model Governance Forecast",0.79825564319035,0.0200890112901106,"overconfident",0,0.818344654480461,0.929765283548622,0.86446348249225,2.65591255384876,"[0.9,1]"
280,"Policy Forecast",0.49923358312808,0.219999306602404,"overconfident",1,0.719232889730483,0.795964401136152,0.0416305256037289,0.228200816328584,"[0.7,0.8)"
281,"Model Governance Forecast",0.78739056243794,0.207798852934502,"overconfident",1,0.98,0.99,1e-04,0.0100503358535015,"[0.9,1]"
282,"Risk Forecast",0.345249318832066,0.0115849919384345,"well calibrated",0,0.3568343107705,0.3568343107705,0.127330725343058,0.441352906399824,"[0.3,0.4)"
283,"Model Governance Forecast",0.3281163247535,0.149972839048132,"well calibrated",1,0.478089163801633,0.478089163801633,0.272390920941279,0.73795802873634,"[0.4,0.5)"
284,"Risk Forecast",0.103995709121227,-0.14974191330839,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
285,"Risk Forecast",0.461894785251934,0.214774384046905,"well calibrated",0,0.676669169298839,0.676669169298839,0.457881164679581,1.12907923628227,"[0.6,0.7)"
286,"Policy Forecast",0.382874473778065,0.10802100924775,"overconfident",1,0.490895483025815,0.487708902084851,0.262442169003109,0.718036563234336,"[0.4,0.5)"
287,"Operational Forecast",0.203220661228988,0.131916723912582,"well calibrated",0,0.33513738514157,0.33513738514157,0.112317066919529,0.408174853867654,"[0.3,0.4)"
288,"Strategic Forecast",0.487378579529468,0.0131650547264144,"overconfident",1,0.500543634255882,0.500733906245441,0.249266632372936,0.691680444252855,"[0.5,0.6)"
289,"Model Governance Forecast",0.702471540740225,-0.0960984827252105,"well calibrated",0,0.606373058015015,0.606373058015015,0.367688285486481,0.93235166598154,"[0.6,0.7)"
290,"Policy Forecast",0.130847027490381,0.249915621825494,"well calibrated",1,0.380762649315875,0.380762649315875,0.383454896482294,0.965579065655293,"[0.3,0.4)"
291,"Operational Forecast",0.635020652867388,0.0165186279918998,"well calibrated",0,0.651539280859288,0.651539280859288,0.424503434502638,1.05422976922118,"[0.6,0.7)"
292,"Strategic Forecast",0.631614713312592,-0.236656897584908,"well calibrated",0,0.394957815727685,0.394957815727685,0.155991676204384,0.502457097312102,"[0.3,0.4)"
293,"Risk Forecast",0.77162104381714,-0.226983676897362,"well calibrated",1,0.544637366919778,0.544637366919778,0.207355127605753,0.607635087582178,"[0.5,0.6)"
294,"Operational Forecast",0.306371749867685,-0.0401835129596293,"well calibrated",0,0.266188236908056,0.266188236908056,0.0708561774682192,0.309502736810667,"[0.2,0.3)"
295,"Policy Forecast",0.201103863096796,0.0413200799375772,"underconfident",0,0.242423943034373,0.332575562972343,0.110606505086371,0.404329098070491,"[0.3,0.4)"
296,"Risk Forecast",0.794616524328012,0.215528878732584,"overconfident",1,0.98,0.99,1e-04,0.0100503358535015,"[0.9,1]"
297,"Strategic Forecast",0.582298795541283,-0.0254520023008808,"well calibrated",1,0.556846793240402,0.556846793240402,0.196384764661315,0.585465133909,"[0.5,0.6)"
298,"Policy Forecast",0.553333352168556,-0.241035111597739,"overconfident",1,0.312298240570817,0.246602624770603,0.567607605002545,1.39997704446992,"[0.2,0.3)"
299,"Risk Forecast",0.327177075226791,0.172735610743985,"well calibrated",1,0.499912685970776,0.499912685970776,0.250087321652964,0.693321823867649,"[0.4,0.5)"
300,"Strategic Forecast",0.261339605750982,-0.0512163013918325,"overconfident",0,0.210123304359149,0.108666460884851,0.0118083997212389,0.115036579118734,"[0.1,0.2)"
301,"Operational Forecast",0.714787192258518,0.102182367118075,"well calibrated",0,0.816969559376594,0.816969559376594,0.667439260947986,1.69810279776964,"[0.8,0.9)"
302,"Operational Forecast",0.524952268018387,0.0654179259436205,"overconfident",1,0.590370193962008,0.62199976184871,0.142884180042432,0.474815569122918,"[0.6,0.7)"
303,"Model Governance Forecast",0.778395614901092,0.184230670565739,"overconfident",1,0.962626285466831,0.99,1e-04,0.0100503358535015,"[0.9,1]"
304,"Policy Forecast",0.551226753240917,-0.0434616475831717,"overconfident",1,0.507765105657745,0.510482892637956,0.239626998400103,0.672398152932153,"[0.5,0.6)"
305,"Risk Forecast",0.25055868960917,0.244921643054113,"overconfident",0,0.495480332663283,0.493898449095432,0.243935678018873,0.681017936343626,"[0.4,0.5)"
306,"Risk Forecast",0.714346080110408,-0.162136379862204,"underconfident",1,0.552209700248204,0.533936305161333,0.21721536764667,0.627478725860311,"[0.5,0.6)"
307,"Strategic Forecast",0.592275074648205,-0.150124801904894,"well calibrated",0,0.442150272743311,0.442150272743311,0.195496863686984,0.583665658861793,"[0.4,0.5)"
308,"Risk Forecast",0.428254537773319,-0.0243228061590344,"well calibrated",0,0.403931731614284,0.403931731614284,0.163160843804914,0.517400074205146,"[0.4,0.5)"
309,"Operational Forecast",0.203293481457513,-0.020713098347187,"well calibrated",0,0.182580383110326,0.182580383110326,0.0333355962967133,0.201602709008941,"[0.1,0.2)"
310,"Strategic Forecast",0.115755464963149,0.204818940605037,"well calibrated",1,0.320574405568186,0.320574405568186,0.461619138369024,1.13764087490621,"[0.3,0.4)"
311,"Risk Forecast",0.631218397896737,-0.0115137762622908,"well calibrated",0,0.619704621634446,0.619704621634446,0.384033818075092,0.966807016723518,"[0.6,0.7)"
312,"Model Governance Forecast",0.17264332723571,-0.205612028832547,"overconfident",1,0.02,0.01,0.9801,4.60517018598809,"[0,0.1)"
313,"Model Governance Forecast",0.163152367132716,-0.110002556350082,"well calibrated",0,0.0531498107826337,0.0531498107826337,0.00282490238622977,0.0546143934344445,"[0,0.1)"
314,"Risk Forecast",0.246739884919953,0.210720832692459,"overconfident",0,0.457460717612412,0.442571968776756,0.195869947546934,0.584421875957193,"[0.4,0.5)"
315,"Operational Forecast",0.839000398782082,0.229896595817991,"well calibrated",1,0.98,0.98,0.000400000000000001,0.0202027073175195,"[0.9,1]"
316,"Operational Forecast",0.598782044043764,0.159827219322324,"well calibrated",0,0.758609263366088,0.758609263366088,0.575488014464839,1.4213383445682,"[0.7,0.8)"
317,"Risk Forecast",0.841160677513108,-0.163219600566663,"overconfident",1,0.677941076946445,0.7402204538777,0.067485412583508,0.300807226504946,"[0.7,0.8)"
318,"Risk Forecast",0.390913596050814,-0.195949256885797,"overconfident",0,0.194964339165017,0.0882018578727729,0.00777956773220883,0.0923366487929097,"[0,0.1)"
319,"Risk Forecast",0.710449433734175,-0.0397415177430958,"overconfident",0,0.670707915991079,0.730455686587957,0.533565510068683,1.31102247390487,"[0.7,0.8)"
320,"Policy Forecast",0.302114432642702,-0.216645612264983,"well calibrated",0,0.0854688203777186,0.0854688203777186,0.00730491925675873,0.0893437170115084,"[0,0.1)"
321,"Strategic Forecast",0.458119093754794,0.0675945868715644,"overconfident",1,0.525713680626359,0.534713468845584,0.216491556073709,0.626024247807421,"[0.5,0.6)"
322,"Risk Forecast",0.249314423149917,0.00688810052815825,"well calibrated",0,0.256202523678075,0.256202523678075,0.0656397331390148,0.295986490449432,"[0.2,0.3)"
323,"Model Governance Forecast",0.659592821053229,0.0349227261031047,"overconfident",1,0.694515547156334,0.762595988661051,0.056360664599824,0.271026891655054,"[0.7,0.8)"
324,"Strategic Forecast",0.520806154550519,0.0563378421356902,"underconfident",1,0.577143996686209,0.550143597846036,0.202370782558909,0.597575947840106,"[0.5,0.6)"
325,"Policy Forecast",0.261873965349514,-0.0189111655345187,"well calibrated",0,0.242962799814995,0.242962799814995,0.0590309220939415,0.278342885160281,"[0.2,0.3)"
326,"Operational Forecast",0.247948479396291,0.191114967688918,"underconfident",1,0.439063447085209,0.460391240605386,0.291177613215394,0.775678627933588,"[0.4,0.5)"
327,"Policy Forecast",0.143271244561765,-0.0476253824308515,"well calibrated",0,0.0956458621309139,0.0956458621309139,0.00914813094276579,0.100534249871763,"[0,0.1)"
328,"Operational Forecast",0.359008136577904,-0.00748825666960329,"well calibrated",1,0.351519879908301,0.351519879908301,0.420526466154144,1.04548901198136,"[0.3,0.4)"
329,"Policy Forecast",0.56653886110289,0.00414897326845676,"overconfident",1,0.570687834371347,0.595428576401318,0.163678036792664,0.518473836252705,"[0.5,0.6)"
330,"Strategic Forecast",0.230210970062763,0.0814464971190318,"underconfident",1,0.311657467181794,0.377577353668166,0.387409950666723,0.973979820905073,"[0.3,0.4)"
331,"Risk Forecast",0.104422213882208,-0.10563534218818,"well calibrated",1,0.02,0.02,0.9604,3.91202300542815,"[0,0.1)"
332,"Operational Forecast",0.161897423176561,0.200671898084693,"well calibrated",0,0.362569321261253,0.362569321261253,0.131456512719846,0.450309747095433,"[0.3,0.4)"
333,"Strategic Forecast",0.242504845920485,-0.0936785313533619,"well calibrated",0,0.148826314567123,0.148826314567123,0.0221492719076321,0.161139075542647,"[0.1,0.2)"
334,"Risk Forecast",0.722693364624865,0.189569066977128,"overconfident",1,0.912262431601994,0.99,1e-04,0.0100503358535015,"[0.9,1]"
335,"Strategic Forecast",0.398161428945605,0.158007924561389,"well calibrated",1,0.556169353506993,0.556169353506993,0.1969856427664,0.586682438471997,"[0.5,0.6)"
336,"Operational Forecast",0.170377221214585,0.147812257404439,"underconfident",0,0.318189478619024,0.381823161102366,0.145788926354203,0.480980715373164,"[0.3,0.4)"
337,"Model Governance Forecast",0.767385133798234,0.215747051290236,"well calibrated",1,0.98,0.98,0.000400000000000001,0.0202027073175195,"[0.9,1]"
338,"Risk Forecast",0.496831400576048,0.0634997935267165,"underconfident",0,0.560331194102764,0.539215276166797,0.290753114051635,0.774824321553614,"[0.5,0.6)"
339,"Strategic Forecast",0.719408405269496,-0.166662082308903,"underconfident",1,0.552746322960593,0.534285109924385,0.216890358838142,0.62682566878708,"[0.5,0.6)"
340,"Strategic Forecast",0.313715789548587,0.0741899898275733,"underconfident",1,0.38790577937616,0.427138756594504,0.328170004196091,0.850646361644775,"[0.4,0.5)"
341,"Risk Forecast",0.683633581642061,-0.0143727787071839,"underconfident",1,0.669260802934878,0.61001952190767,0.152084773293122,0.494264319199541,"[0.6,0.7)"
342,"Strategic Forecast",0.208693764079362,0.192719105863944,"well calibrated",1,0.401412869943306,0.401412869943306,0.35830655226951,0.912764780494867,"[0.4,0.5)"
343,"Policy Forecast",0.270307661697734,0.132073223707266,"well calibrated",1,0.402380885405,0.402380885405,0.357148606129311,0.910356162803466,"[0.4,0.5)"
344,"Strategic Forecast",0.551727498439141,0.182406941312365,"well calibrated",1,0.734134439751506,0.734134439751506,0.0706844961262457,0.309063106715049,"[0.7,0.8)"
345,"Operational Forecast",0.769230961240828,0.0616755427327007,"overconfident",0,0.830906503973529,0.946723780364264,0.896285916307203,2.93226520805,"[0.9,1]"
346,"Strategic Forecast",0.584106871241238,-0.0122627232922241,"underconfident",1,0.571844147949014,0.546698696166859,0.205482072056826,0.60385745799923,"[0.5,0.6)"
347,"Policy Forecast",0.424487246689387,0.216948507237248,"well calibrated",0,0.641435753926635,0.641435753926635,0.41143982641543,1.02564742698333,"[0.6,0.7)"
348,"Operational Forecast",0.77275344626978,0.071145614143461,"well calibrated",1,0.843899060413241,0.843899060413241,0.0243675033398689,0.169722388205207,"[0.8,0.9)"
349,"Operational Forecast",0.809175970288925,-0.109368120320141,"well calibrated",1,0.699807849968784,0.699807849968784,0.0901153269403644,0.356949481665361,"[0.6,0.7)"
350,"Model Governance Forecast",0.570620955864433,0.227364822640084,"well calibrated",1,0.797985778504517,0.797985778504517,0.0408097456864261,0.225664503114043,"[0.7,0.8)"
351,"Model Governance Forecast",0.162263520783745,-0.084197633783333,"well calibrated",0,0.0780658870004118,0.0780658870004118,0.00609428271316106,0.0812815189338923,"[0,0.1)"
352,"Operational Forecast",0.433701658993959,0.214702025172301,"well calibrated",1,0.64840368416626,0.64840368416626,0.123619969307859,0.433241807202366,"[0.6,0.7)"
353,"Model Governance Forecast",0.371200596471317,0.0952309927670285,"overconfident",1,0.466431589238346,0.454682645471767,0.297371017149671,0.788155585864889,"[0.4,0.5)"
354,"Risk Forecast",0.846529181546066,-0.16788836021442,"underconfident",1,0.678640821331646,0.61611653386557,0.147366515571384,0.484319154987387,"[0.6,0.7)"
355,"Policy Forecast",0.474511690926738,-0.0718250119825825,"well calibrated",1,0.402686678944156,0.402686678944156,0.356783203510762,0.909596491025834,"[0.4,0.5)"
356,"Risk Forecast",0.293315689743031,0.21310983307194,"overconfident",1,0.50642552281497,0.50867445580021,0.24140079038322,0.675947043078635,"[0.5,0.6)"
357,"Policy Forecast",0.64332944995258,0.238712941063568,"overconfident",1,0.882042391016148,0.99,1e-04,0.0100503358535015,"[0.9,1]"
358,"Strategic Forecast",0.218414675234817,-0.0171047080075368,"underconfident",1,0.20130996722728,0.305851478697732,0.481842169626125,1.18465565858976,"[0.3,0.4)"
359,"Strategic Forecast",0.336593107925728,-0.0969732153462246,"well calibrated",0,0.239619892579503,0.239619892579503,0.0574176929198127,0.273936829387997,"[0.2,0.3)"
360,"Policy Forecast",0.322214155422989,-0.221114830346778,"well calibrated",0,0.101099325076211,0.101099325076211,0.0102210735308654,0.10658273457006,"[0.1,0.2)"
361,"Strategic Forecast",0.609604644787032,0.0696171378949657,"overconfident",1,0.679221782681998,0.741949406620697,0.0665901087434103,0.298474223286778,"[0.7,0.8)"
362,"Operational Forecast",0.442030226718634,0.200951925478876,"overconfident",1,0.64298215219751,0.693025905466638,0.0942330947145772,0.366687898865168,"[0.6,0.7)"
363,"Operational Forecast",0.114540105767082,0.164051489904523,"overconfident",0,0.278591595671605,0.201098654156667,0.0404406687036228,0.22451781287504,"[0.2,0.3)"
364,"Risk Forecast",0.644417653931305,0.0168288671411574,"well calibrated",1,0.661246521072462,0.661246521072462,0.11475391948551,0.413628556961521,"[0.6,0.7)"
365,"Risk Forecast",0.345300802402198,-0.17542996397242,"overconfident",0,0.169870838429779,0.0543256318802013,0.00295127427918315,0.0558569889339875,"[0,0.1)"
366,"Strategic Forecast",0.59592873279471,0.166619739960879,"well calibrated",1,0.762548472755589,0.762548472755589,0.0563832277907035,0.271089201694108,"[0.7,0.8)"
367,"Policy Forecast",0.366296702378895,0.183574300841428,"well calibrated",0,0.549871003220323,0.549871003220323,0.302358120182525,0.798221077786366,"[0.5,0.6)"
368,"Model Governance Forecast",0.443417575233616,0.236878106719814,"well calibrated",1,0.68029568195343,0.68029568195343,0.102210850977622,0.385227748919486,"[0.6,0.7)"
369,"Model Governance Forecast",0.53873890931718,-0.21017838572152,"overconfident",0,0.328560523595661,0.268556706854142,0.0721227047963417,0.312735582858597,"[0.2,0.3)"
370,"Model Governance Forecast",0.246882512257434,0.179950274992734,"overconfident",1,0.426832787250169,0.401224262787728,0.3585323834741,0.913234749180238,"[0.4,0.5)"
371,"Policy Forecast",0.294216253818013,-0.159487471915781,"overconfident",0,0.134728781902231,0.01,1e-04,0.0100503358535015,"[0,0.1)"
372,"Operational Forecast",0.752648461225908,-0.0690891203703359,"well calibrated",1,0.683559340855572,0.683559340855572,0.10013469075976,0.380441807485636,"[0.6,0.7)"
373,"Strategic Forecast",0.189451264124364,0.242131061851978,"well calibrated",1,0.431582325976342,0.431582325976342,0.323098652142466,0.840296996445107,"[0.4,0.5)"
374,"Risk Forecast",0.715180295484606,-0.0268318365560845,"underconfident",1,0.688348458928522,0.622426498303539,0.142561749183327,0.474129732629073,"[0.6,0.7)"
375,"Policy Forecast",0.529138119041454,0.178871083306149,"well calibrated",1,0.708009202347603,0.708009202347603,0.0852586259136832,0.345298187706781,"[0.7,0.8)"
376,"Risk Forecast",0.275812271074392,-0.169105567387305,"overconfident",0,0.106706703687087,0.01,1e-04,0.0100503358535015,"[0,0.1)"
377,"Operational Forecast",0.530515333137009,-0.155868030851707,"overconfident",0,0.374647302285302,0.330773858085158,0.10941134519254,0.401633246205025,"[0.3,0.4)"
378,"Strategic Forecast",0.665416770637967,-0.147189241601154,"well calibrated",0,0.518227529036812,0.518227529036812,0.2685597718516,0.730283328326725,"[0.5,0.6)"
379,"Operational Forecast",0.177159262669738,-0.238566912012175,"overconfident",0,0.02,0.01,1e-04,0.0100503358535015,"[0,0.1)"
380,"Risk Forecast",0.605256782402284,0.0938835343113169,"well calibrated",1,0.699140316713601,0.699140316713601,0.0905165490271921,0.357903817675434,"[0.6,0.7)"
381,"Strategic Forecast",0.184890170488507,-0.247629615827464,"overconfident",0,0.02,0.01,1e-04,0.0100503358535015,"[0,0.1)"
382,"Policy Forecast",0.739029789948836,-0.0588179129408672,"well calibrated",1,0.680211877007969,0.680211877007969,0.102264443606767,0.385350945508899,"[0.6,0.7)"
383,"Strategic Forecast",0.399213638762012,0.237249165540561,"overconfident",1,0.636462804302573,0.684224785808474,0.0997139858977042,0.37946878112507,"[0.6,0.7)"
384,"Model Governance Forecast",0.519603512447793,0.122406410519034,"well calibrated",0,0.642009922966827,0.642009922966827,0.412176741187871,1.02725001075001,"[0.6,0.7)"
385,"Operational Forecast",0.464119272504467,0.204078935086727,"overconfident",1,0.668198207591195,0.727067580248113,0.0744921057516204,0.318735848068624,"[0.7,0.8)"
386,"Risk Forecast",0.195190742635168,0.148705548956059,"underconfident",0,0.343896291591227,0.398532589534298,0.158828224920913,0.508382925474614,"[0.3,0.4)"
387,"Model Governance Forecast",0.728920749004465,-0.142837564111687,"underconfident",0,0.586083184892777,0.555954070180305,0.309084928150048,0.81182727636018,"[0.5,0.6)"
388,"Strategic Forecast",0.691650946065783,0.0709352885605767,"overconfident",1,0.76258623462636,0.854491416745586,0.0211727478007066,0.157248821245125,"[0.8,0.9)"
389,"Operational Forecast",0.597641192632727,-0.206420768168755,"well calibrated",1,0.391220424463972,0.391220424463972,0.370612571589826,0.938484132409377,"[0.3,0.4)"
390,"Model Governance Forecast",0.274815652135294,-0.0774614228866994,"well calibrated",0,0.197354229248594,0.197354229248594,0.0389486918023068,0.219841794677422,"[0.1,0.2)"
391,"Risk Forecast",0.815315924957395,0.238680741400458,"overconfident",1,0.98,0.99,1e-04,0.0100503358535015,"[0.9,1]"
392,"Risk Forecast",0.625731903908309,-0.2164621403208,"overconfident",1,0.409269763587508,0.377514180843136,0.387488595051392,0.974147145851229,"[0.3,0.4)"
393,"Risk Forecast",0.538756312942132,0.156211936147884,"well calibrated",1,0.694968249090016,0.694968249090016,0.0930443690632106,0.363889119223493,"[0.6,0.7)"
394,"Operational Forecast",0.814662594546098,0.022815037984401,"overconfident",1,0.837477632530499,0.955594803916174,0.00197182143924304,0.0454213010545021,"[0.9,1]"
395,"Model Governance Forecast",0.783886457176413,-0.127300781663507,"well calibrated",1,0.656585675512906,0.656585675512906,0.117933398262927,0.420702090307195,"[0.6,0.7)"
396,"Strategic Forecast",0.158480939711444,-0.175161141785793,"overconfident",0,0.02,0.01,1e-04,0.0100503358535015,"[0,0.1)"
397,"Policy Forecast",0.150665932067204,-0.0307440364267677,"underconfident",0,0.119921895640437,0.252949232166284,0.0639833140535125,0.29162213386452,"[0.2,0.3)"
398,"Risk Forecast",0.805634125333745,0.120426739798859,"well calibrated",1,0.926060865132604,0.926060865132604,0.00546699566493901,0.076815317411134,"[0.9,1]"
399,"Policy Forecast",0.225464419135824,0.219386567710899,"well calibrated",1,0.444850986846723,0.444850986846723,0.308190426805058,0.810015913912968,"[0.4,0.5)"
400,"Operational Forecast",0.78399842682993,0.140096528106369,"underconfident",1,0.9240949549363,0.775661720708595,0.0503276635554286,0.254038780764596,"[0.7,0.8)"
401,"Policy Forecast",0.226238198019564,0.168365414603613,"well calibrated",1,0.394603612623177,0.394603612623177,0.366504785848908,0.929873530283028,"[0.3,0.4)"
402,"Strategic Forecast",0.323880932840984,0.0620020600035787,"underconfident",0,0.385882992844563,0.425823945348966,0.181326032432559,0.554819214270209,"[0.4,0.5)"
403,"Policy Forecast",0.128895680094138,-0.185109433019534,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
404,"Operational Forecast",0.400601207476575,-0.175195619114675,"well calibrated",0,0.2254055883619,0.2254055883619,0.0508076792647744,0.255415726440678,"[0.2,0.3)"
405,"Operational Forecast",0.559614372695796,0.0605521575780585,"well calibrated",1,0.620166530273855,0.620166530273855,0.144273464724203,0.477767239792879,"[0.6,0.7)"
406,"Model Governance Forecast",0.284803436801303,-0.137458347016945,"overconfident",0,0.147345089784358,0.0239158712088828,0.000571968895679871,0.024206498751956,"[0,0.1)"
407,"Operational Forecast",0.117271080520004,0.175475975382142,"well calibrated",1,0.292747055902146,0.292747055902146,0.500206726935083,1.22844633325122,"[0.2,0.3)"
408,"Risk Forecast",0.313160632876679,-0.0942325498908758,"well calibrated",0,0.218928082985803,0.218928082985803,0.0479295055198388,0.247088050137043,"[0.2,0.3)"
409,"Model Governance Forecast",0.70966951266164,0.143258020747453,"well calibrated",1,0.852927533409093,0.852927533409093,0.0216303104291336,0.159080690071091,"[0.8,0.9)"
410,"Risk Forecast",0.639188788912725,0.0292615388752893,"overconfident",1,0.668450327788014,0.727407942513819,0.0743064298045495,0.318267827443193,"[0.7,0.8)"
411,"Operational Forecast",0.497182557790074,0.154589682817459,"overconfident",1,0.651772240607534,0.70489252482017,0.0870884219070138,0.349709934854691,"[0.7,0.8)"
412,"Model Governance Forecast",0.238252932927571,0.245388022391126,"overconfident",1,0.483640955318697,0.477915289680241,0.272572444749667,0.738321780437864,"[0.4,0.5)"
413,"Model Governance Forecast",0.603716596518643,-0.109230644186027,"overconfident",0,0.494485952332616,0.492556035649031,0.24261144825429,0.67836898923437,"[0.4,0.5)"
414,"Risk Forecast",0.41839399022283,-0.16069415549282,"overconfident",1,0.25769983473001,0.172894776885514,0.684103050103264,1.75507209562418,"[0.1,0.2)"
415,"Model Governance Forecast",0.52124906933168,0.110553827951662,"well calibrated",1,0.631802897283342,0.631802897283342,0.135569106448941,0.459177804864392,"[0.6,0.7)"
416,"Operational Forecast",0.432091285672504,-0.242245621746406,"well calibrated",0,0.189845663926098,0.189845663926098,0.0360413761115411,0.21053051110294,"[0.1,0.2)"
417,"Model Governance Forecast",0.799801120848861,0.237467788625509,"underconfident",1,0.98,0.812,0.035344,0.208254938820459,"[0.8,0.9)"
418,"Operational Forecast",0.44614966600202,-0.0239584351656958,"well calibrated",1,0.422191230836324,0.422191230836324,0.333862973722442,0.86229691394865,"[0.4,0.5)"
419,"Risk Forecast",0.571737607673276,-0.225744316470809,"overconfident",1,0.345993291202467,0.29209094312333,0.501135232808016,1.23069007615154,"[0.2,0.3)"
420,"Operational Forecast",0.528993641224224,-0.149666944635101,"underconfident",0,0.379326696589123,0.42156235278293,0.17771481728388,0.547424521706182,"[0.4,0.5)"
421,"Risk Forecast",0.613070695858914,-0.197418815456331,"well calibrated",0,0.415651880402584,0.415651880402584,0.172766485682204,0.537258378547027,"[0.4,0.5)"
422,"Policy Forecast",0.808614760136697,-0.242544377688318,"underconfident",1,0.566070382448379,0.542945748591446,0.208898588730633,0.61074587455258,"[0.5,0.6)"
423,"Model Governance Forecast",0.125341854954604,0.216127584804781,"underconfident",0,0.341469439759385,0.3969551358436,0.157573379872611,0.505763683436543,"[0.3,0.4)"
424,"Model Governance Forecast",0.344406424171757,-0.154512364184484,"well calibrated",0,0.189894059987273,0.189894059987273,0.0360597540184501,0.210590249728768,"[0.1,0.2)"
425,"Operational Forecast",0.703500161261763,0.235203964170069,"well calibrated",1,0.938704125431832,0.938704125431832,0.0037571842390766,0.0632549448136166,"[0.9,1]"
426,"Risk Forecast",0.260006189718842,-0.0728206760250032,"well calibrated",0,0.187185513693839,0.187185513693839,0.0350384165368265,0.207252379597549,"[0.1,0.2)"
427,"Operational Forecast",0.395944791170768,0.21616539452225,"well calibrated",1,0.612110185693018,0.612110185693018,0.150458508043105,0.490842970693368,"[0.6,0.7)"
428,"Risk Forecast",0.689426919643301,-0.182406067964621,"underconfident",1,0.507020851678681,0.504563553591142,0.245457272430237,0.684061473700967,"[0.5,0.6)"
429,"Strategic Forecast",0.116445111716166,0.177098221378401,"well calibrated",0,0.293543333094567,0.293543333094567,0.0861676884042679,0.34749341362123,"[0.2,0.3)"
430,"Model Governance Forecast",0.586151929013431,0.131449649692513,"well calibrated",1,0.717601578705944,0.717601578705944,0.0797488683493751,0.331840768259558,"[0.7,0.8)"
431,"Risk Forecast",0.531239178229589,0.0701963801402599,"well calibrated",1,0.601435558369849,0.601435558369849,0.158853614131954,0.508435884186474,"[0.6,0.7)"
432,"Risk Forecast",0.544901054026559,0.158982926164754,"overconfident",1,0.703883980191313,0.775243373258272,0.0505155412643204,0.25457826891522,"[0.7,0.8)"
433,"Strategic Forecast",0.54464754476212,0.00120712374337018,"well calibrated",1,0.54585466850549,0.54585466850549,0.206247982118259,0.605402513566428,"[0.5,0.6)"
434,"Policy Forecast",0.642051889176946,-0.0636678599985316,"underconfident",1,0.578384029178414,0.550949618965969,0.201646244706808,0.596111909643164,"[0.5,0.6)"
435,"Policy Forecast",0.664176916377619,0.195365537772886,"overconfident",0,0.859542454150505,0.985382313103182,0.970978302976578,4.22552305216976,"[0.9,1]"
436,"Policy Forecast",0.159238940186333,-0.215387371485122,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
437,"Model Governance Forecast",0.646864274365362,-0.213002015720122,"well calibrated",0,0.43386225864524,0.43386225864524,0.188236459476749,0.568917871101993,"[0.4,0.5)"
438,"Risk Forecast",0.742132060835138,0.111900585354306,"well calibrated",1,0.854032646189444,0.854032646189444,0.0213064683784561,0.157785858536108,"[0.8,0.9)"
439,"Model Governance Forecast",0.634224802337121,0.226725025800988,"overconfident",1,0.860949828138109,0.987282267986447,0.000161740707568539,0.012799294632928,"[0.9,1]"
440,"Strategic Forecast",0.606292019039392,-0.151844866806641,"well calibrated",0,0.454447152232751,0.454447152232751,0.206522214172457,0.60595559890153,"[0.4,0.5)"
441,"Operational Forecast",0.832359042507596,-0.0319499594625086,"overconfident",1,0.800409083045088,0.905552262110868,0.00892037519237409,0.099210287022845,"[0.9,1]"
442,"Model Governance Forecast",0.72195792683633,-0.148353650351055,"overconfident",1,0.573604276485275,0.599365773255122,0.160507783639466,0.51188322740641,"[0.5,0.6)"
443,"Risk Forecast",0.810461085080169,0.212831263546832,"well calibrated",1,0.98,0.98,0.000400000000000001,0.0202027073175195,"[0.9,1]"
444,"Model Governance Forecast",0.306060450698715,0.0296326635871083,"well calibrated",0,0.335693114285823,0.335693114285823,0.112689866978915,0.409011058996338,"[0.3,0.4)"
445,"Operational Forecast",0.530596164544113,-0.0624712789431214,"overconfident",0,0.468124885600992,0.456968595561339,0.208820297329302,0.610588125658593,"[0.4,0.5)"
446,"Policy Forecast",0.124556469928939,-0.167751977685839,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
447,"Model Governance Forecast",0.432821831747424,0.235192476538941,"overconfident",0,0.668014308286365,0.726819316186593,0.528266318381946,1.29762185724994,"[0.7,0.8)"
448,"Operational Forecast",0.335487830010243,-0.0579412556253374,"overconfident",0,0.277546574384905,0.199687875419622,0.0398752475896026,0.222753471679692,"[0.1,0.2)"
449,"Model Governance Forecast",0.270693492924329,-0.00719825236592442,"overconfident",0,0.263495240558404,0.180718574753846,0.0326592032610614,0.19932763358392,"[0.1,0.2)"
450,"Model Governance Forecast",0.236682924057823,-0.139819550560787,"overconfident",0,0.0968633734970354,0.01,1e-04,0.0100503358535015,"[0,0.1)"
451,"Strategic Forecast",0.724684863956645,-0.0825903973309323,"underconfident",1,0.642094466625713,0.592361403306713,0.166169225514072,0.523638351805725,"[0.5,0.6)"
452,"Model Governance Forecast",0.840163070906419,0.0762878496898338,"overconfident",1,0.916450920596253,0.99,1e-04,0.0100503358535015,"[0.9,1]"
