"case_id","domain","gain_frame_score","loss_frame_score","frame_sensitivity_index","review_flag"
564,"Financial Risk",36.3063574488684,-133.22895527635,169.535312725218,"review"
62,"AI Governance",66.2638081689295,-103.241585242853,169.505393411783,"acceptable"
197,"Financial Risk",56.1924699570806,-113.305854912372,169.498324869452,"review"
565,"Healthcare",38.2890062076005,-130.759422074837,169.048428282437,"review"
617,"Healthcare",26.41646484135,-142.479210435798,168.895675277148,"review"
42,"AI Governance",33.3402190491728,-135.509967386645,168.850186435818,"review"
375,"Public Policy",43.4931476306425,-124.158354516324,167.651502146967,"review"
475,"Financial Risk",51.6608856878329,-115.927559935037,167.58844562287,"acceptable"
212,"Healthcare",84.9970786782586,-82.313684673973,167.310763352232,"acceptable"
250,"AI Governance",49.967182517024,-117.244619431992,167.211801949016,"review"
609,"Public Policy",34.5780874436222,-132.234856667995,166.812944111617,"acceptable"
550,"Organizational Strategy",35.5170005924819,-131.20830933098,166.725309923462,"review"
575,"AI Governance",51.8793139188167,-114.495489951876,166.374803870693,"review"
630,"Infrastructure",28.7054387730536,-137.443803437271,166.149242210324,"review"
667,"Infrastructure",51.9598382860093,-114.157909026152,166.117747312161,"review"
349,"Public Policy",40.0106415158541,-126.057788519742,166.068430035596,"review"
409,"AI Governance",71.9716182944309,-93.5433064988368,165.514924793268,"review"
330,"Infrastructure",34.1204756034402,-130.637525629643,164.758001233083,"acceptable"
237,"Public Policy",39.8157909627111,-124.501715427534,164.317506390245,"review"
593,"Public Policy",55.6466599286636,-108.630716540926,164.277376469589,"acceptable"
711,"Healthcare",44.6827837324389,-119.228434097753,163.911217830192,"acceptable"
112,"Organizational Strategy",51.6862125342945,-112.077223846802,163.763436381096,"acceptable"
28,"Financial Risk",45.0881667158719,-118.542353950634,163.630520666506,"acceptable"
186,"AI Governance",44.5418551706107,-118.381840599419,162.923695770029,"review"
77,"Infrastructure",79.4516149718529,-82.9532204156172,162.40483538747,"acceptable"
586,"Infrastructure",41.6560510307255,-120.078341965385,161.734392996111,"review"
424,"AI Governance",57.3227695517343,-104.370209027216,161.692978578951,"review"
400,"Organizational Strategy",29.2139492048922,-131.273485017585,160.487434222477,"review"
584,"Healthcare",50.2759019018004,-109.468180789383,159.744082691183,"review"
316,"Financial Risk",40.6022607638194,-118.579965369238,159.182226133057,"review"
140,"Organizational Strategy",56.6044361660984,-102.158817205261,158.76325337136,"acceptable"
589,"AI Governance",55.0171831604268,-103.458198765544,158.475381925971,"acceptable"
405,"Organizational Strategy",58.9354463542419,-97.6622043204861,156.597650674728,"acceptable"
692,"Organizational Strategy",51.8753898959298,-104.692936444228,156.568326340158,"acceptable"
704,"Financial Risk",57.6625355766978,-98.0392443775841,155.701779954282,"review"
647,"Financial Risk",50.0556010265017,-105.208894556545,155.264495583047,"review"
156,"Healthcare",61.1820815473825,-93.6776815442641,154.859763091647,"review"
158,"Infrastructure",63.1565608792699,-91.5737160218651,154.730276901135,"review"
192,"Financial Risk",48.7505483507102,-105.837171681304,154.587720032014,"acceptable"
39,"Healthcare",36.4896331762724,-118.091797245992,154.581430422264,"review"
658,"Public Policy",48.092321702447,-106.110253474454,154.202575176901,"acceptable"
444,"Public Policy",60.8976084805729,-93.209184389869,154.106792870442,"acceptable"
175,"AI Governance",26.2293862756735,-127.292607278143,153.521993553816,"review"
307,"AI Governance",55.4928018613828,-97.904841357136,153.397643218519,"acceptable"
313,"Healthcare",55.8945523084847,-97.4337382148747,153.328290523359,"acceptable"
284,"Public Policy",30.7895632340191,-122.137880489967,152.927443723986,"review"
626,"Healthcare",95.4075378757446,-57.4773290800445,152.884866955789,"acceptable"
388,"Healthcare",41.9832011529877,-110.601190074181,152.584391227168,"review"
683,"Financial Risk",64.0433126420918,-87.1325905907577,151.17590323285,"acceptable"
38,"Organizational Strategy",45.2655065985017,-105.90368820123,151.169194799731,"review"
676,"Public Policy",56.9008629428219,-94.131735716166,151.032598658988,"acceptable"
117,"Public Policy",31.385025708304,-119.505250105817,150.890275814121,"acceptable"
315,"Healthcare",66.6284776144827,-83.6819430710663,150.310420685549,"review"
111,"AI Governance",70.8139849765944,-79.0019499643128,149.815934940907,"acceptable"
440,"Organizational Strategy",60.4878560381828,-89.0826371814342,149.570493219617,"acceptable"
75,"AI Governance",47.5374312545078,-102.006906408197,149.544337662705,"review"
557,"Healthcare",39.4510549845349,-109.713102628093,149.164157612628,"review"
225,"Public Policy",60.0823176550316,-89.076481974215,149.158799629247,"acceptable"
71,"Infrastructure",36.1051221226048,-112.65394301622,148.759065138825,"review"
196,"Infrastructure",63.9690765417317,-84.3862316787219,148.355308220454,"review"
338,"AI Governance",37.6063411832063,-109.915552696036,147.521893879242,"acceptable"
655,"Infrastructure",73.8994859327262,-73.568332144071,147.467818076797,"review"
425,"Organizational Strategy",59.235442950942,-88.2049306096811,147.440373560623,"acceptable"
41,"Infrastructure",66.801300761026,-80.0560741656063,146.857374926632,"acceptable"
86,"AI Governance",32.3875812790504,-113.748804064296,146.136385343347,"review"
392,"Infrastructure",26.4198244777109,-119.714241019238,146.134065496949,"review"
79,"AI Governance",45.7065126066169,-100.414375528396,146.120888135013,"acceptable"
18,"Public Policy",38.7548517361433,-107.154207308621,145.909059044764,"review"
511,"Infrastructure",79.6356477294353,-66.138486561677,145.774134291112,"acceptable"
57,"AI Governance",54.2800497285534,-91.4083806351706,145.688430363724,"acceptable"
592,"Healthcare",26.3394716806157,-119.186006144151,145.525477824767,"acceptable"
414,"Healthcare",49.1578494324254,-95.835916448879,144.993765881304,"review"
128,"Public Policy",56.7736712634448,-88.0464087328,144.820079996245,"acceptable"
411,"Healthcare",82.7516072477627,-61.8949126311537,144.646519878916,"acceptable"
505,"Financial Risk",54.1918801461296,-90.397169606985,144.589049753115,"review"
204,"Infrastructure",38.2225129683205,-106.180845895589,144.40335886391,"acceptable"
125,"AI Governance",39.0071678623301,-105.309018802932,144.316186665262,"review"
230,"Infrastructure",75.9342810578914,-68.1786805337184,144.11296159161,"acceptable"
67,"Healthcare",78.2553336586496,-65.4771076536403,143.73244131229,"acceptable"
256,"Public Policy",56.0120551383022,-87.4251689800241,143.437224118326,"review"
69,"AI Governance",28.8358825446226,-113.743802737489,142.579685282111,"review"
421,"Infrastructure",46.5731704419624,-94.8100894652274,141.38325990719,"acceptable"
310,"Public Policy",34.2069845501136,-107.108241269749,141.315225819863,"acceptable"
326,"Healthcare",40.9261593528016,-100.104551786426,141.030711139228,"acceptable"
508,"Healthcare",41.0671761409054,-99.621935372819,140.689111513724,"acceptable"
545,"AI Governance",67.5577951872473,-73.1287649330068,140.686560120254,"review"
381,"Financial Risk",31.1242207248157,-108.975092662901,140.099313387717,"review"
401,"Healthcare",52.2169892161426,-87.6983412924508,139.915330508593,"review"
33,"Financial Risk",71.879798579677,-66.8033674543404,138.683166034017,"acceptable"
297,"Financial Risk",38.0537031340556,-99.7205909600157,137.774294094071,"acceptable"
339,"Infrastructure",37.4920316310455,-99.6800218791922,137.172053510238,"acceptable"
92,"Healthcare",53.0129857655604,-83.5935151052214,136.606500870782,"acceptable"
656,"Infrastructure",63.4863975410842,-73.0786899938005,136.565087534885,"acceptable"
280,"Healthcare",51.3140151432289,-85.1921115774807,136.50612672071,"acceptable"
498,"Financial Risk",31.7287944403929,-104.488807074723,136.217601515115,"review"
391,"Organizational Strategy",32.1308718914272,-103.225713444619,135.356585336046,"review"
85,"Healthcare",33.6670559281587,-101.503959504765,135.171015432924,"review"
719,"Public Policy",43.0455925205315,-92.115282610676,135.160875131207,"review"
665,"Public Policy",70.790768835456,-64.3645709147786,135.155339750235,"acceptable"
356,"Financial Risk",46.1037871961764,-88.93155329737,135.035340493546,"review"
276,"Public Policy",68.6443238069848,-65.7053706619079,134.349694468893,"acceptable"
179,"Infrastructure",32.7497507158587,-101.183997983398,133.933748699257,"review"
624,"AI Governance",28.5514265951227,-105.043132285883,133.594558881005,"acceptable"
393,"Organizational Strategy",40.9409700142402,-92.4892696466423,133.430239660882,"review"
566,"Infrastructure",38.8425676256123,-94.3717812594679,133.21434888508,"review"
173,"Public Policy",55.0056622936028,-78.138846126639,133.144508420242,"acceptable"
432,"Healthcare",61.1459170629352,-71.5249701327983,132.670887195734,"acceptable"
216,"Infrastructure",38.9367163619314,-93.5770264796807,132.513742841612,"acceptable"
68,"Public Policy",70.1842420989652,-61.6179536299238,131.802195728889,"review"
691,"Healthcare",25.2968689177214,-106.445749880146,131.742618797867,"review"
462,"Healthcare",52.25888618048,-78.8401506370647,131.099036817545,"review"
266,"Infrastructure",24.9338271653493,-106.06349348673,130.99732065208,"acceptable"
479,"Healthcare",53.8737678341192,-76.3435780956653,130.217345929784,"acceptable"
311,"Public Policy",34.287646957536,-95.893884751718,130.181531709254,"review"
59,"Organizational Strategy",41.8469410566907,-88.2789744149281,130.125915471619,"acceptable"
614,"Organizational Strategy",28.2394815175232,-100.971068932616,129.210550450139,"review"
693,"Financial Risk",65.7140970480214,-62.9357231700699,128.649820218091,"acceptable"
537,"Organizational Strategy",49.3163863120622,-79.047816136665,128.364202448727,"acceptable"
654,"Public Policy",36.6847218305219,-91.3143231961113,127.999045026633,"acceptable"
476,"AI Governance",26.1402958481836,-101.837447755882,127.977743604065,"review"
224,"Public Policy",37.0983408040775,-90.5698707659279,127.668211570005,"acceptable"
553,"Public Policy",37.5334033934799,-89.7843551067318,127.317758500212,"acceptable"
447,"AI Governance",26.1741698611089,-101.093791610926,127.267961472035,"acceptable"
309,"Healthcare",32.3998571859788,-94.7458695251324,127.145726711111,"acceptable"
110,"Healthcare",27.0787676412912,-99.8393628515608,126.918130492852,"review"
264,"Healthcare",55.0621025060541,-71.5741158330337,126.636218339088,"review"
488,"Infrastructure",42.3373814593645,-83.9231272705617,126.260508729926,"acceptable"
337,"Infrastructure",39.6511076800779,-85.7747509654187,125.425858645497,"acceptable"
379,"AI Governance",45.6884821032035,-79.5863396121757,125.274821715379,"acceptable"
640,"Financial Risk",31.2834582199654,-93.9091940319304,125.192652251896,"review"
689,"Financial Risk",57.5055620970592,-67.6280132389371,125.133575335996,"acceptable"
293,"Organizational Strategy",46.4200837657202,-78.4993729800865,124.919456745807,"acceptable"
352,"Financial Risk",28.6702914392212,-95.8430992925269,124.513390731748,"review"
649,"Healthcare",35.8490692205384,-88.6251432957135,124.474212516252,"acceptable"
34,"Organizational Strategy",54.491452852051,-69.1183341674223,123.609787019473,"acceptable"
187,"Financial Risk",48.9050962625575,-74.3410062440375,123.246102506595,"acceptable"
16,"Healthcare",39.5196855871046,-83.7071599341777,123.226845521282,"acceptable"
83,"Healthcare",54.6082277475085,-68.609353087419,123.217580834928,"review"
554,"Healthcare",48.194863491781,-74.4726411554547,122.667504647236,"acceptable"
496,"AI Governance",33.8553039361154,-88.5820107847522,122.437314720868,"acceptable"
65,"Infrastructure",45.1530094393739,-77.1306773296164,122.28368676899,"review"
114,"AI Governance",49.1574953522575,-72.9332864860745,122.090781838332,"acceptable"
523,"Healthcare",33.7956171810558,-87.962523218553,121.758140399609,"acceptable"
109,"Public Policy",56.7820522581909,-64.8841026247239,121.666154882915,"acceptable"
104,"Public Policy",39.9290466203555,-81.2372723260053,121.166318946361,"review"
491,"Financial Risk",66.4514899997761,-54.3931566319851,120.844646631761,"acceptable"
81,"Organizational Strategy",51.0822860273186,-69.3980583206168,120.480344347935,"acceptable"
143,"Organizational Strategy",54.6863608011477,-65.3969504482224,120.08331124937,"review"
715,"Healthcare",61.7636771705628,-58.0167442592705,119.780421429833,"acceptable"
202,"AI Governance",27.331059442077,-92.357538987096,119.688598429173,"review"
582,"Financial Risk",20.3482679281761,-99.2122179429564,119.560485871133,"review"
131,"Organizational Strategy",50.7767640577557,-68.7818100305584,119.558574088314,"review"
334,"AI Governance",24.130951736549,-95.2926994391431,119.423651175692,"acceptable"
369,"Healthcare",57.0486738629642,-62.2373404613972,119.286014324361,"acceptable"
426,"AI Governance",20.9883230233978,-98.1617225907584,119.150045614156,"acceptable"
606,"Healthcare",32.1636493556009,-86.846734557937,119.010383913538,"review"
682,"AI Governance",56.9015790204024,-62.0950156225055,118.996594642908,"review"
485,"Healthcare",59.6700264091422,-59.2221350341844,118.892161443327,"acceptable"
146,"Infrastructure",33.5739028606061,-85.2327151532165,118.806618013823,"review"
706,"AI Governance",54.8452949115803,-63.7990132948487,118.644308206429,"acceptable"
567,"Financial Risk",30.1838778853622,-88.020729905929,118.204607791291,"review"
133,"Organizational Strategy",37.2078954696357,-80.7207656716471,117.928661141283,"acceptable"
636,"Public Policy",42.7924267507989,-74.7927306751162,117.585157425915,"acceptable"
525,"Public Policy",41.7424990887695,-75.8376949045078,117.580193993277,"review"
9,"Public Policy",39.1423578601452,-78.0616868488642,117.204044709009,"review"
678,"Financial Risk",37.0898280463431,-79.8325970402006,116.922425086544,"acceptable"
612,"Healthcare",52.4919476330202,-64.0236524127416,116.515600045762,"review"
663,"Financial Risk",30.2395723392718,-85.8085567809498,116.048129120222,"acceptable"
484,"Organizational Strategy",62.422979503368,-53.6118017368947,116.034781240263,"acceptable"
686,"Healthcare",42.227987256218,-73.7739378577042,116.001925113922,"acceptable"
97,"Organizational Strategy",37.5518574644842,-77.7962744799602,115.348131944444,"acceptable"
377,"Healthcare",55.7732704419955,-59.4210018847357,115.194272326731,"review"
188,"Infrastructure",33.9271884031748,-81.2659192124508,115.193107615626,"acceptable"
201,"Organizational Strategy",25.9071268779326,-88.4335881146074,114.34071499254,"review"
236,"Organizational Strategy",30.9566163352472,-83.0994642870374,114.056080622285,"review"
123,"Financial Risk",27.0789745074809,-86.7427725671392,113.82174707462,"review"
1,"Public Policy",31.4895791738299,-82.228350341794,113.717929515624,"review"
714,"Infrastructure",31.3011112937123,-82.3908306382339,113.691941931946,"review"
267,"AI Governance",67.948870593159,-45.6501526109566,113.599023204116,"review"
314,"Financial Risk",56.5272234857361,-57.0702909733942,113.59751445913,"acceptable"
607,"Financial Risk",25.664114522579,-87.835909323169,113.500023845748,"review"
629,"Healthcare",63.238263074232,-50.0242254960805,113.262488570313,"review"
113,"Public Policy",38.0311121317381,-74.900913358607,112.932025490345,"acceptable"
36,"Infrastructure",36.0770872386998,-76.8472022156247,112.924289454325,"review"
184,"Organizational Strategy",32.3990637065468,-79.7012890186182,112.100352725165,"acceptable"
321,"Organizational Strategy",32.1325442480141,-79.3370284975941,111.469572745608,"acceptable"
619,"Infrastructure",45.274978139245,-66.0446646548586,111.319642794104,"review"
397,"Organizational Strategy",40.2220334409232,-71.0414276438275,111.263461084751,"review"
251,"Financial Risk",44.1942369100942,-66.8437695278155,111.03800643791,"acceptable"
416,"Infrastructure",47.9385950993176,-62.2187504956956,110.157345595013,"acceptable"
12,"AI Governance",36.9734559711635,-73.115052101227,110.088508072391,"review"
572,"Financial Risk",35.9703973389447,-74.0022725143312,109.972669853276,"acceptable"
709,"Financial Risk",21.2931718422781,-88.6226505529832,109.915822395261,"review"
540,"Financial Risk",32.6082392633875,-76.7706220688065,109.378861332194,"acceptable"
455,"Infrastructure",42.0736809730723,-67.0924965149636,109.166177488036,"acceptable"
380,"Healthcare",51.2405472948697,-57.4466690572356,108.687216352105,"review"
696,"Organizational Strategy",52.8710627913828,-55.783992041421,108.655054832804,"acceptable"
701,"Financial Risk",21.1159584910938,-87.5208664722426,108.636824963336,"review"
80,"Infrastructure",22.8984682261262,-85.4458856733025,108.344353899429,"review"
435,"Public Policy",29.4130308096832,-78.7526464205277,108.165677230211,"acceptable"
558,"Financial Risk",39.4019734146701,-68.5093091986621,107.911282613332,"review"
76,"AI Governance",48.4927759703315,-58.8702375630569,107.363013533388,"review"
547,"AI Governance",38.1588027388928,-68.8774627483677,107.036265487261,"review"
602,"AI Governance",57.602667031284,-48.7499599184511,106.352626949735,"acceptable"
669,"Infrastructure",36.2524947811704,-69.6627157544043,105.915210535575,"acceptable"
536,"Healthcare",39.1923319859752,-66.6826022764181,105.874934262393,"review"
664,"Infrastructure",29.3824745891626,-76.4433848630014,105.825859452164,"review"
571,"Public Policy",37.808616857952,-67.6169134641271,105.425530322079,"acceptable"
382,"Financial Risk",27.8887186677294,-76.886857757676,104.775576425405,"review"
623,"Organizational Strategy",41.1182103388008,-63.3430812594813,104.461291598282,"review"
521,"Organizational Strategy",27.8829591872918,-76.5017650936227,104.384724280915,"review"
644,"Financial Risk",29.7584815359988,-74.4187646801152,104.177246216114,"review"
208,"Public Policy",61.1466841284943,-42.8179960762892,103.964680204783,"acceptable"
627,"Organizational Strategy",45.6921033880183,-57.7835561102171,103.475659498235,"acceptable"
226,"Public Policy",22.2679914685463,-80.7133329203938,102.98132438894,"review"
181,"Public Policy",20.1536192318342,-82.4953962787047,102.649015510539,"review"
407,"Financial Risk",30.1753284880791,-71.9142183171921,102.089546805271,"acceptable"
456,"Healthcare",23.8557427565028,-77.2602083663014,101.115951122804,"review"
215,"AI Governance",51.9943278136778,-49.1040205618201,101.098348375498,"review"
129,"Organizational Strategy",38.9982980738965,-61.6405557006309,100.638853774527,"review"
512,"AI Governance",49.5751556189903,-50.9907530314385,100.565908650429,"review"
535,"Organizational Strategy",41.6685720863594,-58.4651981626598,100.133770249019,"acceptable"
463,"Organizational Strategy",41.1461396407356,-58.9647398348421,100.110879475578,"acceptable"
305,"Organizational Strategy",14.2432701056643,-85.0733156880326,99.3165857936969,"review"
115,"Organizational Strategy",49.1883967564134,-50.027980794724,99.2163775511374,"acceptable"
106,"AI Governance",31.2374773154346,-67.563312653824,98.8007899692587,"review"
674,"Public Policy",39.1010913335295,-58.741996139116,97.8430874726454,"acceptable"
56,"Organizational Strategy",16.9797737950232,-80.7803287380896,97.7601025331128,"acceptable"
362,"Public Policy",40.3643880277828,-56.7187582987553,97.0831463265381,"acceptable"
295,"Public Policy",30.6075638067911,-65.9496079824697,96.5571717892608,"review"
331,"Public Policy",32.4275629050309,-64.0974668265232,96.5250297315541,"acceptable"
585,"AI Governance",36.8833473244539,-58.4927261896747,95.3760735141286,"acceptable"
608,"Organizational Strategy",20.3241141861967,-74.893453598314,95.2175677845107,"review"
121,"Healthcare",23.6696099669264,-70.9102875370415,94.5798975039679,"acceptable"
716,"Organizational Strategy",45.2970951101607,-47.7135207877618,93.0106158979224,"acceptable"
332,"AI Governance",34.2206783208797,-58.1715209889722,92.392199309852,"acceptable"
172,"Healthcare",17.9497627013532,-73.5679758835244,91.5177385848776,"review"
130,"Organizational Strategy",51.2170932369408,-40.0926171884251,91.3097104253658,"review"
542,"AI Governance",42.9012529714458,-48.3136770287252,91.214930000171,"review"
509,"Financial Risk",30.5390400982407,-60.4913766831076,91.0304167813483,"acceptable"
471,"AI Governance",18.2821656599121,-72.3922098291135,90.6743754890256,"review"
670,"AI Governance",29.7968202684094,-60.0986579892575,89.8954782576669,"acceptable"
88,"AI Governance",33.7229888610383,-55.0785955102331,88.8015843712714,"review"
4,"Public Policy",34.9196840786513,-53.7944621458873,88.7141462245386,"review"
428,"AI Governance",25.4342871986769,-63.2643227969864,88.6986099956632,"review"
359,"Public Policy",34.6216782802445,-53.8581053600303,88.4797836402748,"acceptable"
442,"Healthcare",28.5464420674208,-59.5247798318463,88.0712218992671,"acceptable"
289,"Infrastructure",34.7627892806835,-52.39490624592,87.1576955266035,"acceptable"
466,"Public Policy",28.5001302172153,-58.3955502535653,86.8956804707806,"acceptable"
182,"AI Governance",24.5103568344151,-61.406488058834,85.9168448932491,"review"
464,"Public Policy",30.9149087312578,-54.9763620314634,85.8912707627211,"acceptable"
285,"Financial Risk",31.5245096265941,-54.1206696874198,85.6451793140139,"acceptable"
516,"Financial Risk",17.9133568227239,-67.4361825018522,85.3495393245761,"acceptable"
469,"Financial Risk",35.2275729050339,-49.7097616882031,84.937334593237,"review"
651,"Healthcare",35.0919717946877,-49.8442247727604,84.9361965674481,"acceptable"
245,"Organizational Strategy",34.0176223250321,-50.8724279854135,84.8900503104456,"review"
436,"Infrastructure",24.3083706903993,-60.5413232978048,84.8496939882041,"acceptable"
141,"Organizational Strategy",25.8223026947461,-58.3798910242965,84.2021937190426,"acceptable"
473,"Organizational Strategy",22.0663548511622,-62.023396075276,84.0897509264382,"review"
680,"Healthcare",18.3835929021266,-65.0677024489263,83.4512953510528,"review"
579,"Public Policy",27.6834779270645,-55.7043888090344,83.3878667360989,"acceptable"
165,"Healthcare",27.5919806440081,-54.7301778866639,82.3221585306719,"review"
87,"Organizational Strategy",37.6892239835693,-44.0848502685875,81.7740742521567,"acceptable"
300,"AI Governance",27.1161463347504,-54.4351819893864,81.5513283241368,"acceptable"
657,"Financial Risk",44.3075609089234,-36.9893971290437,81.2969580379671,"acceptable"
58,"Healthcare",32.9204252444676,-48.1727299953483,81.0931552398159,"review"
493,"AI Governance",32.9994818641693,-47.93355225016,80.9330341143293,"acceptable"
611,"AI Governance",34.4092976962756,-46.1748733117773,80.5841710080529,"acceptable"
563,"Infrastructure",25.2751788277545,-54.7321915937432,80.0073704214977,"acceptable"
417,"Organizational Strategy",32.1630027977036,-47.6901542731743,79.8531570708779,"acceptable"
98,"Financial Risk",39.2198256041687,-40.3287637932371,79.5485893974058,"acceptable"
634,"Healthcare",32.7712243073981,-46.6173714515043,79.3885957589024,"review"
333,"Infrastructure",30.147829306763,-49.1636198282939,79.3114491350568,"acceptable"
604,"Public Policy",29.6557155046795,-49.1650173796831,78.8207328843626,"review"
335,"Organizational Strategy",33.63728911741,-44.9555686956414,78.5928578130514,"acceptable"
524,"Healthcare",17.7666844466047,-60.6377874405165,78.4044718871212,"review"
648,"Healthcare",23.1282149972933,-54.7803489111083,77.9085639084016,"acceptable"
320,"AI Governance",19.7303007074335,-57.8969665185152,77.6272672259486,"acceptable"
600,"AI Governance",26.1851268224566,-51.0243745046514,77.209501327108,"acceptable"
342,"AI Governance",27.9297021494301,-49.2459088844542,77.1756110338843,"acceptable"
534,"AI Governance",25.3249118319931,-50.9977466373829,76.322658469376,"acceptable"
8,"Healthcare",21.8580774420203,-54.2855960040173,76.1436734460376,"acceptable"
494,"Financial Risk",31.6831294725649,-44.2597952947628,75.9429247673277,"review"
107,"Organizational Strategy",22.9815426820769,-52.4784939545612,75.4600366366381,"acceptable"
177,"Organizational Strategy",40.8325733251902,-34.4981938270957,75.3307671522859,"review"
161,"Organizational Strategy",19.2338701714443,-55.9099409442378,75.143811115682,"review"
546,"Public Policy",25.3454432360512,-48.6983921428678,74.043835378919,"acceptable"
403,"Public Policy",14.5297568537305,-59.4679885769302,73.9977454306607,"review"
211,"Infrastructure",34.1705084809364,-39.7931976521568,73.9637061330932,"review"
219,"Financial Risk",32.4987721664012,-40.1641387668323,72.6629109332334,"review"
590,"Organizational Strategy",17.0967237458204,-55.4150310123933,72.5117547582137,"review"
632,"Healthcare",22.2061073972196,-49.8408280963244,72.046935493544,"acceptable"
340,"AI Governance",22.1820183838775,-48.7906032990067,70.9726216828842,"review"
200,"Public Policy",38.1882048176894,-32.3014909126318,70.4896957303212,"review"
308,"Financial Risk",31.7713771751118,-38.3264238746614,70.0978010497732,"review"
452,"Financial Risk",36.9315990260179,-32.795500254826,69.7270992808438,"review"
694,"Public Policy",32.8632322229585,-35.9846876663707,68.8479198893292,"acceptable"
100,"Infrastructure",21.9371141824216,-46.2630581003733,68.2001722827949,"acceptable"
355,"Healthcare",35.8953750565875,-32.0524242152526,67.9477992718401,"review"
541,"Infrastructure",12.5749388988796,-55.3378267609585,67.9127656598381,"acceptable"
390,"Public Policy",22.8200284158553,-44.8668691381491,67.6868975540044,"review"
21,"Infrastructure",34.520167132841,-31.8312677239625,66.3514348568035,"acceptable"
621,"Organizational Strategy",28.8568973437141,-37.1767969778568,66.0336943215708,"review"
637,"Financial Risk",18.9663943339698,-46.8202479614223,65.7866422953921,"acceptable"
84,"Public Policy",32.7325537723565,-32.9068687121886,65.6394224845451,"acceptable"
322,"Infrastructure",31.1167388576951,-34.4908304342866,65.6075692919817,"acceptable"
116,"AI Governance",27.2707180404977,-38.1301679898234,65.4008860303211,"acceptable"
23,"AI Governance",29.0178372847546,-36.205912778018,65.2237500627726,"review"
304,"Healthcare",35.8952566323536,-28.2096945875797,64.1049512199333,"acceptable"
633,"Healthcare",13.5327363007876,-49.3655118596338,62.8982481604214,"acceptable"
659,"Organizational Strategy",20.1987991837404,-42.5536108586919,62.7524100424323,"acceptable"
26,"Healthcare",28.8647264535019,-33.4076311595194,62.2723576130213,"acceptable"
531,"AI Governance",25.6830445035591,-35.8200753963474,61.5031198999064,"acceptable"
420,"Public Policy",14.7193135469768,-44.6373588125903,59.3566723595671,"acceptable"
577,"Infrastructure",22.8968701214665,-36.3649429079233,59.2618130293898,"acceptable"
503,"AI Governance",22.1383374398751,-34.3451833634444,56.4835208033195,"acceptable"
599,"Healthcare",17.8361219404987,-37.8184506548728,55.6545725953714,"acceptable"
641,"Healthcare",19.6589157688638,-35.696782505923,55.3556982747868,"review"
453,"Public Policy",13.9639576559518,-40.4554853185195,54.4194429744713,"acceptable"
263,"Healthcare",14.3546089077073,-38.4432161047584,52.7978250124658,"acceptable"
408,"Organizational Strategy",22.3766466559365,-30.3477905183299,52.7244371742664,"acceptable"
30,"Public Policy",26.1438752813725,-26.0560014893808,52.1998767707533,"review"
544,"AI Governance",26.965230342303,-22.5181365675141,49.4833669098171,"review"
241,"Public Policy",10.8792072458143,-38.482315298804,49.3615225446183,"review"
483,"Infrastructure",21.0191126637807,-27.4900818021336,48.5091944659143,"acceptable"
490,"Infrastructure",14.3334147945378,-34.0868767946344,48.4202915891722,"review"
142,"Organizational Strategy",20.3941645193419,-27.0841044400037,47.4782689593456,"acceptable"
254,"Public Policy",18.4006824567028,-28.6604461756451,47.061128632348,"review"
625,"Healthcare",14.6544875680888,-31.4121739988081,46.0666615668969,"acceptable"
122,"Public Policy",13.34027555568,-32.4939730455757,45.8342486012557,"review"
687,"Infrastructure",13.3071435507549,-31.2890145306505,44.5961580814055,"acceptable"
703,"Organizational Strategy",14.8740367389507,-28.7523589253946,43.6263956643454,"acceptable"
707,"Healthcare",15.5521630061449,-28.0181010405714,43.5702640467163,"review"
459,"Organizational Strategy",15.4876466467901,-27.0720784309035,42.5597250776936,"review"
238,"AI Governance",23.3722114056633,-18.074729435022,41.4469408406853,"acceptable"
259,"Financial Risk",11.7509352704644,-29.5991308178096,41.350066088274,"acceptable"
317,"Organizational Strategy",20.7894932154795,-20.2528694563361,41.0423626718156,"acceptable"
73,"Financial Risk",14.2984524950681,-22.2564764162726,36.5549289113407,"review"
164,"Infrastructure",11.4891947361833,-25.0330009531985,36.5221956893818,"acceptable"
559,"Financial Risk",15.8889987148872,-17.5801250359755,33.4691237508627,"acceptable"
327,"Public Policy",16.4018648992061,-16.3490394275299,32.750904326736,"review"
239,"Organizational Strategy",11.9786872722293,-18.2353449916158,30.214032263845,"review"
595,"Financial Risk",5.74618438568146,-24.0205091660319,29.7666935517133,"acceptable"
616,"Infrastructure",7.71806583317373,-20.920408565165,28.6384743983387,"acceptable"
191,"Financial Risk",7.71184321946196,-20.0621707514685,27.7740139709305,"acceptable"
46,"Financial Risk",9.12198361690386,-17.7997518415505,26.9217354584544,"review"
166,"Financial Risk",11.8562823410877,-12.4067073874108,24.2629897284986,"acceptable"
119,"Financial Risk",5.90870227730921,-14.2210117498625,20.1297140271717,"review"
