"case_id","domain","option_name","reference_point","outcome_high","probability_high","outcome_low","loss_aversion","alpha","beta","gamma","probability_low","expected_value","expected_utility","weighted_high","weighted_low","prospect_score","gain_frame_score","loss_frame_score","frame_sensitivity_index","probability_weight_distortion","eu_rank","prospect_rank","rank_divergence","review_flag"
167,"Healthcare","Loss-Avoidance Alternative",0,240,0.684270942769945,40,1.89064897671342,0.88839394627139,0.79978367863223,0.871077623032033,0.315729057230055,176.854188553989,12.5975257512558,0.654402962021873,0.333609557131913,94.0352441198929,94.0352441198929,-111.162898911032,205.198143030925,0.029867980748072,10,15,-5,"acceptable"
168,"Public Policy","Status Quo",100,240,0.688641634956002,-80,2.68501533158123,0.813746309606358,0.904085662588477,0.597778755705804,0.311358365043998,140.365323185921,7.88351645635228,0.517237346663257,0.321822176619588,-65.6731526451571,56.1106286240636,-242.445299169668,298.555927793731,0.171404288292746,42,105,-63,"review"
169,"Infrastructure","Balanced Alternative",0,80,0.619809309765697,-160,2.12090457677841,0.845824755728245,0.899408764531836,0.740544949658215,0.380190690234303,-11.2457656562328,0.73466889356555,0.55459912312656,0.386183409697679,-56.0771094952681,50.8315060920042,-139.209627593045,190.04113368505,0.0652101866391361,96,97,-1,"acceptable"
170,"Organizational Strategy","Cautious Alternative",0,320,0.808529529161751,40,1.45218585468829,0.801828677207231,0.941687773587182,0.56640431182459,0.191470470838249,266.38826816529,15.6743814972,0.574429427084776,0.254037304117037,63.4972913452972,63.4972913452972,-202.590387651522,266.087678996819,0.234100102076976,1,22,-21,"review"
171,"AI Governance","Balanced Alternative",100,320,0.191179962642491,-160,2.38947259895504,0.767632051743567,0.916054620174691,0.923311788775027,0.808820037357509,-68.2336179316044,-6.81092300169298,0.208205313259122,0.78861150967613,-294.113866340078,56.2377644492272,-295.001502797249,351.239267246477,0.0170253506166309,112,117,-5,"review"
172,"Healthcare","Status Quo",0,80,0.31595486048609,40,2.63638536594808,0.757287699589506,0.866275405138731,0.631798374094069,0.68404513951391,52.6381944194436,7.15226750993664,0.330963336900209,0.539166366345,17.9497627013532,17.9497627013532,-73.5679758835244,91.5177385848776,0.0150084764141183,63,73,-10,"review"
173,"Public Policy","Balanced Alternative",0,120,0.807610017992556,40,1.42948396652937,0.874235784960911,0.872895210189745,0.819605397153646,0.192389982007444,104.608801439405,10.0637055747182,0.748568782589972,0.230994573371411,55.0056622936028,55.0056622936028,-78.138846126639,133.144508420242,0.0590412354025842,25,29,-4,"acceptable"
174,"Public Policy","Cautious Alternative",-100,180,0.877208423800766,-80,2.1261391915381,0.884235048526898,0.814163806056604,0.807039850298315,0.122791576199234,148.074190188199,10.6707047505404,0.814367446400474,0.166594807210679,121.119057930632,88.3796339504369,-131.284572621985,219.664206572422,0.0628409774002929,21,4,17,"acceptable"
175,"AI Governance","Cautious Alternative",0,80,0.821338122151792,0,2.87560630068183,0.821362170157954,0.940791954426095,0.734138248302042,0.178661877848208,65.7070497721434,7.34627149457373,0.717235880053365,0.234046793496428,26.2293862756735,26.2293862756735,-127.292607278143,153.521993553816,0.104102242098427,48,57,-9,"review"
176,"Financial Risk","Status Quo",-100,180,0.656986933387816,-80,2.4173081908375,0.878942305454984,0.89496911377646,0.734742848947644,0.343013066612184,90.8166026808322,5.74640252384367,0.57958926831509,0.359535729334619,87.044503358606,72.5602851985418,-190.049197639956,262.609482838497,0.0773976650727255,57,13,44,"review"
177,"Organizational Strategy","Status Quo",100,80,0.844777843728662,40,1.62806317992508,0.905323257111013,0.751577132567763,0.611448279581964,0.155222156271338,73.7911137491465,8.53763385213196,0.649735100054738,0.230589501955523,-18.1972290666417,40.8325733251902,-34.4981938270957,75.3307671522859,0.195042743673924,39,76,-37,"review"
178,"Organizational Strategy","Loss-Avoidance Alternative",0,120,0.698508795164526,-80,1.72874582447112,0.937510481150821,0.883450916782021,0.761899904720485,0.301491204835474,59.7017590329051,4.95516116002559,0.624789164426254,0.329396001602231,28.2527823202172,75.628270561912,-101.521600209404,177.149870771316,0.0737196307382711,67,53,14,"acceptable"
179,"Infrastructure","Status Quo",100,320,0.188441980443895,40,1.91678518429399,0.772674802411348,0.86818286832422,0.804222683142871,0.811558019556105,92.7637545242906,8.50369621504341,0.230324465821467,0.745300451001327,-35.0962962729484,32.7497507158587,-101.183997983398,133.933748699257,0.0418824853775721,41,91,-50,"review"
180,"Healthcare","High-Upside Alternative",-100,320,0.53069677632302,40,2.45817051529884,0.942723373323679,0.846157312486321,0.739148746989667,0.46930322367698,188.595097370446,12.4615267385436,0.490454287145613,0.447850672848975,192.989193986935,127.289918411424,-183.806083291599,311.096001703023,0.0402424891774071,12,1,11,"review"
181,"Public Policy","High-Upside Alternative",0,80,0.371791466884315,40,2.85362404622138,0.755631930660456,0.844575014943257,0.829010640271008,0.628208533115685,54.8716586753726,7.29854359402852,0.383854149029165,0.592950612142874,20.1536192318342,20.1536192318342,-82.4953962787047,102.649015510539,0.0120626821448496,49,66,-17,"review"
182,"AI Governance","High-Upside Alternative",100,80,0.680087392404676,-80,2.70940160676837,0.77287405426614,0.755003770580515,0.588718719221652,0.319912607595324,28.8139827847481,3.22150121046027,0.504973220816697,0.323924146189746,-57.3993644281131,24.5103568344151,-61.406488058834,85.9168448932491,0.175114171587978,75,94,-19,"review"
183,"Financial Risk","Cautious Alternative",0,240,0.372845372743905,-160,2.45442394390702,0.811866069119424,0.781647157063708,0.654437002073973,0.627154627256095,-10.8618509024382,-2.15685259158215,0.367786736283754,0.516889796545366,-35.5399083306195,63.3089677983972,-132.486319047061,195.795286845459,0.00505863646015037,92,89,3,"acceptable"
184,"Organizational Strategy","Balanced Alternative",-100,80,0.700561116077006,40,1.96120657846332,0.830372532969341,0.883830185700208,0.883900654688477,0.299438883922994,68.0224446430802,8.1598268981961,0.673073125873021,0.317527305612301,69.433677909676,32.3990637065468,-79.7012890186182,112.100352725165,0.0274879902039847,42,19,23,"acceptable"
185,"Healthcare","Cautious Alternative",0,180,0.360748338513076,-160,2.4906507063657,0.802409585891292,0.807546889130026,0.613636117242277,0.639251661486924,-37.3455649055541,-3.24601814727041,0.351099879577082,0.49876885695535,-52.1907144607911,51.9264048080886,-132.781925493907,184.708330301996,0.00964845893599386,124,121,3,"acceptable"
186,"AI Governance","Status Quo",100,320,0.330393918044865,40,1.90719377174973,0.788533095177263,0.85175025081262,0.855054827034473,0.669606081955135,132.510297052562,10.1452267889657,0.347889891459379,0.636446365004811,-15.2279323963686,44.5418551706107,-118.381840599419,162.923695770029,0.0174959734145135,19,75,-56,"review"
187,"Financial Risk","Cautious Alternative",0,180,0.328911422751844,40,1.76274898909032,0.900110660446808,0.869011006504297,0.586748745571822,0.671088577248156,86.0475991852582,8.65714663074782,0.327784563997315,0.498086885305682,48.9050962625575,48.9050962625575,-74.3410062440375,123.246102506595,0.00112685875452867,30,30,0,"acceptable"
188,"Infrastructure","Loss-Avoidance Alternative",0,240,0.264381666854024,0,2.21539692990482,0.860755667695776,0.875001895707101,0.71235510064289,0.735618333145976,63.4516000449657,4.09578317107277,0.303226779833259,0.628569448135672,33.9271884031748,33.9271884031748,-81.2659192124508,115.193107615626,0.0388451129792349,73,55,18,"acceptable"
189,"Healthcare","Balanced Alternative",-100,240,0.330188957042992,-160,1.48737907260656,0.756156564736739,0.927522993599996,0.626469156052917,0.669811042957008,-27.9244171828032,-3.3572486637917,0.337882606061821,0.526272581589026,-7.17602100948224,45.736764813571,-167.772285205058,213.509050018629,0.00769364901882885,125,94,31,"acceptable"
190,"Public Policy","Loss-Avoidance Alternative",-100,240,0.312281856872141,-160,1.81161202937365,0.932014097087085,0.892843836126849,0.725144982151687,0.687718143127859,-35.0872572511435,-3.8611731580687,0.337408642278581,0.598111447716526,35.2609135250356,123.561172973981,-182.184125445319,305.7452984193,0.0251267854064398,110,47,63,"review"
191,"Financial Risk","High-Upside Alternative",100,80,0.232707360386848,0,1.7429464045912,0.778527136240154,0.869923601439223,0.89317032918334,0.767292639613152,18.6165888309479,2.08139790675814,0.254419851191902,0.738495775129757,-76.7163833951117,7.71184321946196,-20.0621707514685,27.7740139709305,0.0217124908050537,76,107,-31,"acceptable"
192,"Financial Risk","High-Upside Alternative",0,180,0.231488034129143,-80,1.91103848479688,0.837919586664066,0.864953884063289,0.865380002185702,0.768511965870857,-19.8131111264229,-3.76804210709361,0.258418200319332,0.729947676595502,-41.7038246541399,48.7505483507102,-105.837171681304,154.587720032014,0.0269301661901895,97,92,5,"acceptable"
193,"Organizational Strategy","Loss-Avoidance Alternative",-100,240,0.329422015324235,40,2.50747191049159,0.839972763136029,0.898586592497304,0.822061599139124,0.670577984675765,105.884403064847,9.3444914775812,0.349171888469619,0.626335389619906,86.4748429996728,48.7452988120842,-163.746508030542,212.491806842626,0.0197498731453842,25,10,15,"review"
194,"Infrastructure","Status Quo",100,240,0.509423077106476,-80,2.96300245188177,0.881776839494705,0.903649302804843,0.856523773353547,0.490576922893524,83.0153846740723,3.5040949840981,0.499679378558533,0.483803323910396,-117.447311638272,85.7897523716944,-284.740028237133,370.529780608827,0.00974369854794321,77,112,-35,"review"
195,"Infrastructure","High-Upside Alternative",100,240,0.395944691635668,-160,2.6213971119374,0.796155762625858,0.785294471681118,0.620751898642629,0.604055308364332,-1.62212334573266,-1.50681364168989,0.371480426247473,0.482845309568544,-80.7326985658202,56.626829962343,-140.162316925603,196.789146887945,0.0244642653881949,101,104,-3,"review"
196,"Infrastructure","Balanced Alternative",-100,120,0.853235728107393,40,1.99493414722383,0.949592947633937,0.860687116719782,0.550359195936471,0.146764271892607,108.258858248591,10.274947859709,0.598531612893476,0.227177715638794,125.123128805915,63.9690765417317,-84.3862316787219,148.355308220454,0.254704115213917,28,7,21,"review"
197,"Financial Risk","High-Upside Alternative",-100,240,0.56142005417496,-80,2.22766528986394,0.834833615925163,0.815654093958437,0.572738329414278,0.43857994582504,99.6544173359871,4.77470379045408,0.429781037427638,0.373101742204602,60.3465879278421,56.1924699570806,-113.305854912372,169.498324869452,0.131639016747322,61,25,36,"review"
198,"Public Policy","Cautious Alternative",0,320,0.529704635217786,-80,1.56999647319317,0.800741813518107,0.899408367369324,0.910612181201577,0.470295364782214,131.881854087114,5.26919495812522,0.523866399128624,0.470084052726425,15.1175159107539,68.8185317159334,-185.318760453126,254.13729216906,0.0058382360891619,71,71,0,"acceptable"
199,"Public Policy","Loss-Avoidance Alternative",0,320,0.682099228911102,40,1.95477958135307,0.773080014949664,0.846861757757142,0.551073886360973,0.317900771088898,230.987784095109,14.2123429590928,0.475114707048906,0.311951180298991,46.4684137526489,46.4684137526489,-136.725029685536,183.193443438185,0.206984521862196,6,38,-32,"review"
200,"Public Policy","Cautious Alternative",-100,240,0.353517271392047,0,1.41903642900288,0.846415103273466,0.7520116252359,0.797483078204095,0.646482728607953,84.8441451340914,5.47666601879235,0.369217688638523,0.597502504128068,80.7376848614403,38.1882048176894,-32.3014909126318,70.4896957303212,0.0157004172464751,69,10,59,"review"
201,"Organizational Strategy","Cautious Alternative",0,120,0.764749399758875,0,2.43684654161334,0.790979489916936,0.861377303488553,0.619793361704797,0.235250600241125,91.7699279710651,8.37740994172944,0.587258796273049,0.28281504963794,25.9071268779326,25.9071268779326,-88.4335881146074,114.34071499254,0.177490603485827,40,55,-15,"review"
202,"AI Governance","Balanced Alternative",-100,120,0.628937198035419,40,1.80114740952849,0.772908499743789,0.911299255723134,0.655339849274606,0.371062801964581,90.3149758428335,9.23646903070601,0.518544644060781,0.36695141234109,50.242071711484,27.331059442077,-92.357538987096,119.688598429173,0.110392553974638,24,37,-13,"review"
203,"Organizational Strategy","Loss-Avoidance Alternative",0,120,0.269294707663357,-160,1.82692840285599,0.785781703470275,0.890333326300606,0.823452168796211,0.730705292336643,-84.59748185426,-6.29279636841228,0.298484760007249,0.679048138602165,-100.924770463374,49.4758858073099,-152.477553675458,201.953439482768,0.0291900523438922,109,108,1,"acceptable"
204,"Infrastructure","High-Upside Alternative",0,320,0.378456165082753,40,1.79711545854807,0.763075412716717,0.844600088521838,0.633863404765725,0.621543834917247,145.967726223171,10.7010180609797,0.365955548984613,0.501185068422816,38.2225129683205,38.2225129683205,-106.180845895589,144.40335886391,0.01250061609814,24,49,-25,"acceptable"
205,"Public Policy","Loss-Avoidance Alternative",0,320,0.513575470261276,40,2.51273604594171,0.75811820589006,0.835279100295156,0.596394635830075,0.486424529738724,183.801131673157,12.2635361521464,0.420485369631229,0.407082706165024,40.0105100145258,40.0105100145258,-153.020782713324,193.03129272785,0.093090100630047,13,44,-31,"review"
206,"AI Governance","High-Upside Alternative",0,240,0.824867480434477,-80,1.95815843939781,0.777267517149448,0.927151706907898,0.829835059866309,0.175132519565523,183.957593739033,11.2123591829259,0.770045478397663,0.212825151790234,30.2943338273473,60.9382243308448,-266.990584618087,327.928808948932,0.054822002036814,16,53,-37,"review"
207,"Infrastructure","Loss-Avoidance Alternative",100,320,0.892197263427079,-80,1.61658746674657,0.879830798087642,0.905672527477145,0.797972716018558,0.107802736572921,276.878905370831,14.9958928543477,0.827071780734915,0.153157767220282,67.858180516269,139.564493055657,-261.407710407269,400.972203462926,0.0651254826921641,2,27,-25,"review"
208,"Public Policy","Status Quo",0,80,0.333774864859879,-80,1.59688236489892,0.939264590060338,0.751139225391671,0.93818838763982,0.666225135140121,-26.5960216224194,-2.9735256139392,0.342447490316998,0.654949089279126,-7.12262219386229,61.1466841284943,-42.8179960762892,103.964680204783,0.00867262545711911,106,81,25,"acceptable"
209,"Public Policy","Balanced Alternative",0,320,0.357670546509326,40,2.94985159300268,0.808845973480493,0.870846895873547,0.933368834201247,0.642329453490674,140.147753022611,10.4606534068383,0.365541968861048,0.631348696503587,51.3108935834682,51.3108935834682,-210.071018359592,261.38191194306,0.00787142235172239,22,33,-11,"review"
210,"Public Policy","Balanced Alternative",0,320,0.603282539360225,-80,2.4877323884517,0.78424135860987,0.947223287494853,0.890734857600182,0.396717460639775,161.31301574409,7.24349730177872,0.586944884264344,0.40406240706304,-9.70686592742643,66.663551638609,-408.429674701303,475.093226339912,0.0163376550958817,52,84,-32,"review"
211,"Infrastructure","Cautious Alternative",-100,120,0.716384332440794,-80,1.40546454079449,0.807825111132115,0.767515572393313,0.556105729658157,0.283615667559206,63.2768664881587,5.31086152583658,0.49951867130353,0.29837742414463,42.3336070275855,34.1705084809364,-39.7931976521568,73.9637061330932,0.216865661137264,69,43,26,"review"
212,"Healthcare","Cautious Alternative",100,80,0.28338266890496,-160,1.41369577981532,0.929177888296544,0.852302160765976,0.68146630981937,0.71661733109504,-91.9881594628096,-6.5299202627781,0.316167270311415,0.594962016949855,-101.933567608229,84.9970786782586,-82.313684673973,167.310763352232,0.0327846014064548,137,134,3,"acceptable"
213,"Financial Risk","Cautious Alternative",100,180,0.293984671123326,-80,2.87503285929561,0.923255192069337,0.87804584344849,0.730925226956606,0.706015328876674,-3.56398550793529,-2.3705748202524,0.324352800444063,0.615356773493685,-150.507366409109,74.3624865399677,-172.04431114724,246.406797687207,0.0303681293207367,93,110,-17,"review"
214,"AI Governance","Loss-Avoidance Alternative",0,240,0.204644090309739,-80,2.68466422371566,0.894740031613037,0.939443070907146,0.641625078767538,0.795355909690261,-14.5138911008835,-3.94354690681688,0.263459333501922,0.629493933315518,-68.1747430954534,67.2640754252244,-225.495656789234,292.759732214459,0.0588152431921827,104,100,4,"review"
215,"AI Governance","High-Upside Alternative",100,120,0.78531639277935,40,1.80981480516493,0.899570272071287,0.758758943295106,0.615859742462635,0.21468360722065,102.825311422348,9.96048841231319,0.60026591838638,0.270061879243695,-2.03547476054844,51.9943278136778,-49.1040205618201,101.098348375498,0.18505047439297,20,72,-52,"review"
216,"Infrastructure","Loss-Avoidance Alternative",0,180,0.180099750496447,40,2.28231392167509,0.873812015540898,0.885074943909422,0.614006284438074,0.819900249503553,65.2139650695026,7.60179619418798,0.247748853685093,0.628318729246812,38.9367163619314,38.9367163619314,-93.5770264796807,132.513742841612,0.0676491031886456,53,46,7,"acceptable"
217,"Public Policy","High-Upside Alternative",100,320,0.6658407561481,-160,2.83162660561502,0.79878835179843,0.802482316456735,0.882365707866848,0.3341592438519,159.603562951088,7.68410429640961,0.641059435148764,0.348901708230877,-38.004158719899,84.3723729861462,-243.90766644247,328.280039428616,0.0247813209993359,44,92,-48,"review"
218,"Organizational Strategy","Loss-Avoidance Alternative",0,120,0.535538749396801,40,2.85061046406627,0.850145620387048,0.909932725550607,0.869488064106554,0.464461250603199,82.8430999517441,8.80404394284741,0.523775341405769,0.462780102840655,41.3229203868093,41.3229203868093,-154.263237126459,195.586157513268,0.0117634079910316,33,43,-10,"review"
219,"Financial Risk","Status Quo",-100,180,0.243403717875481,0,1.51536886841059,0.912113679898903,0.87285152641125,0.750789508596063,0.756596282124519,43.8126692175865,3.26560355487453,0.284971907514898,0.667718882830624,93.1754814828383,32.4987721664012,-40.1641387668323,72.6629109332334,0.0415681896394169,69,11,58,"review"
220,"Infrastructure","Status Quo",0,240,0.255244236253202,40,2.57963845543563,0.85726849292405,0.925232507567853,0.661936659086496,0.744755763746798,91.0488472506404,8.66447573285261,0.297040097920601,0.603467618461214,46.8635260029172,46.8635260029172,-169.333559132099,216.197085135017,0.0417958616673988,40,41,-1,"review"
221,"AI Governance","Balanced Alternative",100,240,0.777890835702419,40,1.99267579615116,0.820470764953643,0.769230375438929,0.805362887028605,0.222109164297581,195.578167140484,13.4557747041252,0.713954486511823,0.260177350150585,29.0704440486902,69.4234249564848,-105.24369272927,174.667117685755,0.0639363491905961,7,55,-48,"review"
222,"Organizational Strategy","Balanced Alternative",100,120,0.638840292021632,-80,2.91716844327748,0.900138163100928,0.78508033985272,0.807743818499148,0.361159707978368,47.7680584043265,3.7678341405743,0.594897098772046,0.375292042700359,-55.7290765480788,63.6407019704271,-108.577983454495,172.218685424922,0.0439431932495858,75,94,-19,"review"
223,"Healthcare","High-Upside Alternative",100,180,0.795889492891729,-160,2.33357643224299,0.816628759261221,0.840915804961696,0.77797357738018,0.204110507108271,110.602427583188,8.09616166476595,0.717396401124193,0.248878055210935,-36.6477720289437,65.5299579598025,-173.35584072643,238.885798686233,0.0784930917675364,51,113,-62,"review"
224,"Public Policy","Cautious Alternative",-100,80,0.60063534528017,40,2.28029236719012,0.881617948459461,0.897915920149535,0.793002412561327,0.39936465471983,64.0254138112068,7.89804969870483,0.55937186863045,0.404713671003359,86.0144432489196,37.0983408040775,-90.5698707659279,127.668211570005,0.0412634766497206,40,7,33,"acceptable"
225,"Public Policy","Status Quo",0,180,0.749062341451645,0,1.65018819794059,0.863219299912453,0.842593367910013,0.786487637739629,0.250937658548355,134.831221461296,10.0497258892262,0.679128449739828,0.287347849541886,60.0823176550316,60.0823176550316,-89.076481974215,149.158799629247,0.0699338917118169,26,22,4,"acceptable"
226,"Public Policy","High-Upside Alternative",0,80,0.84736029971391,40,2.44004890993237,0.771650290768594,0.864510716870427,0.579081795085222,0.15263970028609,73.8944119885564,8.54439915491859,0.62206841412572,0.230552220816498,22.2679914685463,22.2679914685463,-80.7133329203938,102.98132438894,0.22529188558819,36,65,-29,"review"
227,"Financial Risk","Balanced Alternative",-100,240,0.102255516685545,-160,1.87424345724285,0.861175054032356,0.840245504351333,0.801628917828202,0.897744483314455,-119.097793325782,-9.77153364377501,0.146383728136,0.83522297128113,-26.6743992408499,82.4756959874486,-138.768109013232,221.243805000681,0.0441282114504544,111,86,25,"acceptable"
228,"Healthcare","Loss-Avoidance Alternative",0,320,0.47944574970752,-160,1.52534957639873,0.856049676425755,0.790033004898578,0.789357415493578,0.52055425029248,70.1339598596096,1.99203799653248,0.465302983651596,0.496520099670244,23.1557667214527,103.166054579362,-109.396037504685,212.562092084048,0.0141427660559237,107,68,39,"acceptable"
229,"AI Governance","Balanced Alternative",0,320,0.545745038427413,40,2.50355280786753,0.841435561794788,0.787706839246675,0.61617100648582,0.454254961572587,192.808610759676,12.6355446684587,0.447837971513773,0.399961487309582,66.3308596365371,66.3308596365371,-123.742303636959,190.073163273496,0.0979070669136393,9,21,-12,"review"
230,"Infrastructure","Loss-Avoidance Alternative",-100,320,0.274274471588433,40,2.07178043946624,0.9117528708186,0.75246788454242,0.644482647627592,0.725725528411567,116.796852044761,9.49626215553615,0.308145964523134,0.576907894205705,128.168126459759,75.9342810578914,-68.1786805337184,144.11296159161,0.0338714929347012,35,6,29,"acceptable"
231,"Infrastructure","Balanced Alternative",0,320,0.848583858460188,-80,2.53331783637404,0.83010506411083,0.895160669321194,0.910009971633553,0.151416141539812,259.433543384075,13.8256223955133,0.824304769851434,0.171761091291512,77.0097867072362,105.524425746841,-386.98494388289,492.50936962973,0.0242790886087543,6,21,-15,"review"
232,"AI Governance","Loss-Avoidance Alternative",100,320,0.882233897596598,40,1.503058270365,0.857153514586389,0.892561680590734,0.658086251001805,0.117766102403402,287.025491327047,16.5266979661554,0.729601519653009,0.193886493043818,63.0226202392185,106.998656203484,-196.6688854728,303.667541676284,0.152632377943589,1,24,-23,"review"
233,"Public Policy","Loss-Avoidance Alternative",100,240,0.44559009578079,-160,1.57563488073647,0.881085850019008,0.902670880919322,0.924754204414785,0.55440990421921,18.236038312316,-0.109740137978128,0.447766164150853,0.548032406198077,-95.8419554405766,103.958380789403,-183.629672175263,287.588052964666,0.00217606837006301,97,111,-14,"review"
234,"Infrastructure","Status Quo",100,120,0.746348021924496,-160,2.77190833725035,0.871374832838774,0.890936550032347,0.872426961176097,0.253651978075504,48.9774461388588,4.96736101224539,0.71166123775857,0.277564590793336,-99.3945940553395,69.2533474959924,-211.207546171244,280.460893667236,0.0346867841659256,72,109,-37,"review"
235,"Public Policy","Cautious Alternative",100,320,0.304177986085415,-160,1.65129676125944,0.917986000329256,0.819588978914544,0.726014149747789,0.695822013914585,-13.9945666790009,-3.36022840705407,0.331669839586457,0.604803039046226,-48.3360273277842,129.951252224565,-125.865268242778,255.816520467342,0.0274918535010426,108,94,14,"acceptable"
236,"Organizational Strategy","High-Upside Alternative",100,80,0.571137202344835,-80,2.19963325895369,0.823453709483147,0.868903195438906,0.606142279785126,0.428862797655165,11.3819523751736,1.27254096137766,0.455712240049735,0.38306565268604,-90.31464763965,30.9566163352472,-83.0994642870374,114.056080622285,0.1154249622951,86,106,-20,"review"
237,"Public Policy","Cautious Alternative",-100,120,0.45095098298043,-80,2.33129657618701,0.819367436505854,0.883127063186839,0.721184247452766,0.54904901701957,10.190196596086,0.0290768140094082,0.431287765698146,0.497067367028679,41.6023600043984,39.8157909627111,-124.501715427534,164.317506390245,0.0196632172822845,95,42,53,"review"
238,"AI Governance","Status Quo",0,120,0.250187088549137,0,1.42110665142536,0.937187487306073,0.810091942548752,0.935165427159518,0.749812911450863,30.0224506258965,2.7406622398981,0.263097764691934,0.734343601871812,23.3722114056633,23.3722114056633,-18.074729435022,41.4469408406853,0.012910676142797,78,60,18,"acceptable"
239,"Organizational Strategy","High-Upside Alternative",100,80,0.10686814468354,0,2.87490746639669,0.935343229677528,0.790253341384232,0.563126095663756,0.89313185531646,8.54945157468319,0.955857744566712,0.198777347995957,0.657063066614736,-77.9986944350563,11.9786872722293,-18.2353449916158,30.214032263845,0.0919092033124172,87,103,-16,"review"
240,"Financial Risk","High-Upside Alternative",-100,240,0.405138766951859,-160,2.46509775072336,0.756567839626223,0.837060727598146,0.657343881949782,0.594861233048141,2.0555067807436,-1.24808276344318,0.387125013679924,0.498315037124468,-5.97490138151807,47.6481785330331,-179.735360182089,227.383538715122,0.0180137532719349,90,72,18,"acceptable"
241,"Public Policy","Balanced Alternative",100,120,0.201998574286699,0,2.63599231727421,0.790371932927519,0.851799864554778,0.77624152591452,0.798001425713301,24.2398289144039,2.21278351441416,0.247326555800979,0.718487834719774,-93.0715324659448,10.8792072458143,-38.482315298804,49.3615225446183,0.0453279815142799,89,109,-20,"review"
242,"Organizational Strategy","Cautious Alternative",100,120,0.868737915158272,-160,2.38341801054776,0.799083527829498,0.850517115648836,0.737708640098572,0.131262084841728,83.2466162443161,7.8561984197554,0.768396472556704,0.190594946295265,-43.0202804258784,46.2389681372453,-141.476871137865,187.715839275111,0.100341442601567,45,90,-45,"review"
243,"Healthcare","Status Quo",-100,320,0.472187361679971,-80,1.50292281471193,0.945465685008094,0.905278178257868,0.554846515133977,0.527812638320029,108.874944671988,3.72584455599318,0.378413375441306,0.402533349281454,121.166839291326,113.767279951702,-137.337504290864,251.104784242567,0.093773986238665,91,7,84,"review"
244,"Organizational Strategy","Status Quo",-100,320,0.286692182160914,-80,2.5971921890974,0.935995328985155,0.883666534069926,0.763320134207606,0.713307817839086,34.6768728643656,-1.25151341484449,0.31795322854057,0.637576076537279,101.24858441714,108.866518813496,-214.644979394896,323.511498208392,0.0312610463796565,95,6,89,"review"
245,"Organizational Strategy","Cautious Alternative",-100,80,0.73858649097383,0,1.77718515060842,0.908795092161745,0.869409584486857,0.717767990194261,0.26141350902617,59.0869192779064,6.60611840432208,0.6341399514501,0.30089787123653,90.8531116489407,34.0176223250321,-50.8724279854135,84.8900503104456,0.10444653952373,57,9,48,"review"
246,"Infrastructure","Balanced Alternative",0,120,0.636289387755096,0,2.98237926475704,0.785692200064659,0.936258988408372,0.73758856318891,0.363710612244904,76.3547265306115,6.97020101549235,0.56546771587401,0.374324718423238,24.3222810432842,24.3222810432842,-149.149848391931,173.472129435215,0.0708216718810862,63,64,-1,"review"
247,"Organizational Strategy","Balanced Alternative",100,240,0.567191780172288,-160,1.45282493084669,0.821770674083382,0.861243921052664,0.577296806871891,0.432808219827712,66.8767120689154,3.31225821605838,0.435591775853251,0.37263629325576,-39.7940208589939,63.4916215351212,-113.829732433073,177.321353968194,0.131600004319037,78,87,-9,"review"
248,"Healthcare","Cautious Alternative",0,320,0.633719331398606,40,2.3860700879246,0.911607393110171,0.88297552918084,0.627676386479288,0.366280668601394,217.44141279161,13.6528783806435,0.504679136617464,0.357747247705392,107.318597892424,107.318597892424,-218.367283539727,325.685881432151,0.129040194781143,4,10,-6,"review"
249,"AI Governance","Loss-Avoidance Alternative",0,80,0.691480916552246,-160,2.65375370122492,0.753353225300089,0.93199422750622,0.634057432971895,0.308519083447754,5.95541997253895,2.28230131692889,0.545674359917454,0.327112831239092,-83.5398330198961,29.7811487861832,-184.345463683517,214.1266124697,0.145806556634792,80,104,-24,"review"
250,"AI Governance","Status Quo",0,80,0.636906949989498,40,2.83129753507674,0.944170908816159,0.899553127633408,0.834657838195562,0.363093050010502,65.4762779995799,7.99307102329553,0.601978087096867,0.376596011938927,49.967182517024,49.967182517024,-117.244619431992,167.211801949016,0.0349288628926311,35,38,-3,"review"
251,"Financial Risk","Balanced Alternative",0,320,0.220809926465154,40,1.70698054544628,0.819059374509379,0.795379353081808,0.724065882433206,0.779190073534846,101.826779410243,8.87799877059091,0.269776740296608,0.672234736315864,44.1942369100942,44.1942369100942,-66.8437695278155,111.03800643791,0.0489668138314545,27,37,-10,"acceptable"
252,"AI Governance","Balanced Alternative",0,180,0.585061707347632,0,2.09136173017323,0.790642931638285,0.908199024293572,0.940381693188101,0.414938292652368,105.311107322574,7.84942649196835,0.578592568997334,0.418842580843136,35.1146316192921,35.1146316192921,-135.219179659045,170.333811278337,0.00646913835029717,38,48,-10,"acceptable"
253,"Healthcare","Cautious Alternative",-100,120,0.845064084604383,0,2.1930640861392,0.822814216045663,0.906259607290849,0.830199539475143,0.154935915395617,101.407690152526,9.25721323350549,0.790625092542363,0.19334432332852,75.4380408481381,40.6209878495246,-132.831138838196,173.452126687721,0.0544389920620192,39,26,13,"acceptable"
