"case_id","domain","probability_high","weighted_high","probability_weight_distortion","gamma","review_flag"
560,"Public Policy",0.507515360042453,0.455094733865063,0.0524206261773894,0.680117413681,"acceptable"
138,"Healthcare",0.513700000010431,0.462282774007152,0.0514172260032787,0.689164487738162,"review"
605,"Infrastructure",0.222120779566467,0.273459292750933,0.0513385131844662,0.691325273551047,"review"
545,"AI Governance",0.661029539443553,0.609743844828911,0.0512856946146419,0.798493256047368,"review"
99,"Organizational Strategy",0.5791438607499,0.52817467358837,0.0509691871615304,0.74884481979534,"review"
143,"Organizational Strategy",0.226359059847891,0.277300028122183,0.050940968274292,0.676158723048866,"review"
569,"Infrastructure",0.208152798376977,0.25881575686924,0.0506629584922624,0.73214994892478,"acceptable"
110,"Healthcare",0.217513401061296,0.267948968955412,0.0504355678941153,0.564300457201898,"review"
162,"Organizational Strategy",0.100306059420109,0.150679824014929,0.05037376459482,0.774815999530256,"acceptable"
3,"Public Policy",0.52959453817457,0.479372316838507,0.0502222213360621,0.708161313552409,"review"
691,"Healthcare",0.477128970436752,0.427302568584781,0.0498264018519711,0.654028557334095,"review"
506,"AI Governance",0.80116811785847,0.751506235056233,0.049661882802236,0.840850740298629,"review"
84,"Public Policy",0.217358368448913,0.266787238843521,0.049428870394608,0.556053072027862,"acceptable"
313,"Healthcare",0.664226278476417,0.614802810107695,0.0494234683687222,0.804961743578315,"acceptable"
288,"AI Governance",0.840451428294182,0.791361219348235,0.0490902089459473,0.843016809783876,"acceptable"
81,"Organizational Strategy",0.457909132353961,0.408921384064888,0.0489877482890733,0.633808860182762,"acceptable"
251,"Financial Risk",0.220809926465154,0.269776740296608,0.0489668138314545,0.724065882433206,"acceptable"
622,"Public Policy",0.681837059184909,0.632887837887886,0.0489492212970233,0.813859142456204,"review"
357,"Infrastructure",0.602921755053103,0.554021585583754,0.0489001694693494,0.771811677981168,"review"
436,"Infrastructure",0.164471167325974,0.213277045453505,0.0488058781275314,0.778920374438167,"acceptable"
674,"Public Policy",0.135292782820761,0.183918117397264,0.0486253345765027,0.786174302268773,"acceptable"
405,"Organizational Strategy",0.785782746039331,0.737307811958205,0.0484749340811262,0.842174334637821,"acceptable"
606,"Healthcare",0.218419120833278,0.266854710139801,0.0484355893065236,0.552809025719762,"review"
496,"AI Governance",0.547909641824663,0.499605644348706,0.0483039974759565,0.73056425685063,"acceptable"
388,"Healthcare",0.1219751117751,0.170238367835919,0.0482632560608188,0.787757349386811,"review"
484,"Organizational Strategy",0.233557656407356,0.281557720768746,0.0480000643613897,0.695790889300406,"acceptable"
348,"Financial Risk",0.678809171356261,0.630863267842833,0.0479459035134279,0.815306076593697,"acceptable"
585,"AI Governance",0.208077564835548,0.255998776595762,0.0479212117602132,0.753096241690218,"acceptable"
266,"Infrastructure",0.232080453261733,0.279907418688465,0.0478269654267322,0.705422014556825,"acceptable"
93,"Healthcare",0.19547419808805,0.243257044762026,0.0477828466739761,0.766502665355802,"review"
485,"Healthcare",0.194512106105685,0.242156925475146,0.047644819369461,0.768124341126531,"acceptable"
425,"Organizational Strategy",0.503940285369754,0.456340467339577,0.0475998180301771,0.689667413849384,"acceptable"
126,"Public Policy",0.6866265732795,0.639091817656462,0.0475347556230384,0.819537780992687,"review"
616,"Infrastructure",0.233326466940343,0.280425995449236,0.0470995285088928,0.711540440656245,"acceptable"
512,"AI Governance",0.607682089321315,0.560675913692408,0.047006175628907,0.780396302882582,"review"
680,"Healthcare",0.227064859680831,0.273790851883106,0.0467259922022745,0.733033317979425,"review"
467,"Organizational Strategy",0.411214140616357,0.364580454649428,0.046633685966929,0.581427411641926,"acceptable"
59,"Organizational Strategy",0.129100832343102,0.175294305296243,0.0461934729531417,0.797058103326708,"acceptable"
628,"AI Governance",0.224987197481096,0.270977859649555,0.0459906621684588,0.744034352898598,"acceptable"
354,"Organizational Strategy",0.508181761950254,0.462307723829365,0.0458740381208892,0.699106823746115,"acceptable"
241,"Public Policy",0.201998574286699,0.247326555800979,0.0453279815142799,0.77624152591452,"review"
332,"AI Governance",0.825223964080215,0.780085855956037,0.0451381081241774,0.852974686771631,"acceptable"
158,"Infrastructure",0.644982636347413,0.599991038709638,0.0449915976377748,0.807911594677716,"review"
48,"AI Governance",0.694251121208072,0.649302734552486,0.0449483866555855,0.829388560913503,"review"
63,"Public Policy",0.685458949580789,0.640520598612924,0.0449383509678642,0.826152903679758,"acceptable"
322,"Infrastructure",0.165125488862395,0.210018100502729,0.0448926116403336,0.797956916410476,"acceptable"
597,"AI Governance",0.605008139833808,0.560138537496395,0.0448696023374128,0.784910575300455,"review"
473,"Organizational Strategy",0.550141374021769,0.505282513835923,0.044858860185846,0.742731457855552,"review"
227,"Financial Risk",0.102255516685545,0.146383728136,0.0441282114504544,0.801628917828202,"acceptable"
222,"Organizational Strategy",0.638840292021632,0.594897098772046,0.0439431932495858,0.807743818499148,"review"
281,"Public Policy",0.684647090919316,0.640916400739509,0.0437306901798071,0.829196484386921,"review"
490,"Infrastructure",0.223303390294313,0.26693650283441,0.043633112540096,0.765928736235946,"review"
333,"Infrastructure",0.251126415096223,0.294395683479991,0.0432692683837674,0.684473256487399,"acceptable"
690,"Infrastructure",0.23532906062901,0.278491477005431,0.0431624163764205,0.751244386099279,"review"
660,"Financial Risk",0.750104422867298,0.707101619884572,0.0430028029827263,0.850232834927738,"review"
503,"AI Governance",0.49908987171948,0.45644110774028,0.0426487639791992,0.69895439222455,"acceptable"
265,"Infrastructure",0.251931248418987,0.294578874378819,0.0426476259598326,0.701707873586565,"review"
22,"AI Governance",0.649313148856163,0.606924527878918,0.0423886209772454,0.817659984342754,"review"
627,"Organizational Strategy",0.45395588632673,0.411688676785172,0.0422672095415583,0.647186446748674,"acceptable"
287,"Infrastructure",0.520180907286704,0.477952630024507,0.0422282772621966,0.722450776398182,"acceptable"
712,"Financial Risk",0.545587691664696,0.503367311709147,0.0422203799555485,0.746798584889621,"review"
56,"Organizational Strategy",0.167379701137543,0.209579899574717,0.0422001984371738,0.810286450665444,"acceptable"
321,"Organizational Strategy",0.253854060545564,0.296007295627382,0.0421532350818181,0.69991317037493,"acceptable"
611,"AI Governance",0.403530869632959,0.361474212462712,0.0420566571702472,0.582488893158734,"acceptable"
393,"Organizational Strategy",0.769465229101479,0.727461934809977,0.0420032942915018,0.856334664020687,"review"
344,"Organizational Strategy",0.21115398965776,0.253057152712297,0.0419031630545369,0.79004105553031,"review"
179,"Infrastructure",0.188441980443895,0.230324465821467,0.0418824853775721,0.804222683142871,"review"
220,"Infrastructure",0.255244236253202,0.297040097920601,0.0417958616673988,0.661936659086496,"review"
219,"Financial Risk",0.243403717875481,0.284971907514898,0.0415681896394169,0.750789508596063,"review"
610,"Healthcare",0.219901384785771,0.261385097600186,0.0414837128144148,0.785058754030615,"acceptable"
86,"AI Governance",0.245600285753608,0.287041611042316,0.0414413252887083,0.747106492798775,"review"
132,"Financial Risk",0.833051898144186,0.791614211448364,0.0414376866958212,0.862290619965643,"acceptable"
224,"Public Policy",0.60063534528017,0.55937186863045,0.0412634766497206,0.793002412561327,"acceptable"
337,"Infrastructure",0.180786540359259,0.221760516910955,0.0409739765516965,0.812063548527658,"acceptable"
7,"Healthcare",0.731170200370252,0.690362483256999,0.0408077171132536,0.851869589928538,"review"
651,"Healthcare",0.215274741686881,0.256016122901354,0.0407413812144732,0.793984192144126,"acceptable"
659,"Organizational Strategy",0.111492094583809,0.152085228422649,0.0405931338388396,0.818947265483439,"acceptable"
180,"Healthcare",0.53069677632302,0.490454287145613,0.0402424891774071,0.739148746989667,"review"
464,"Public Policy",0.509728742018342,0.46983385881944,0.0398948831989017,0.718976162094623,"acceptable"
635,"Healthcare",0.115526260994375,0.155419920720453,0.0398936597260778,0.822715208958834,"review"
107,"Organizational Strategy",0.178569406829774,0.218377074821454,0.0398076679916796,0.818612091243267,"acceptable"
435,"Public Policy",0.829415145516396,0.789890658396391,0.0395244871200046,0.867316323332489,"acceptable"
505,"Financial Risk",0.207106903381646,0.246306296724109,0.0391993933424634,0.80893726637587,"review"
76,"AI Governance",0.562302851676941,0.523331920420793,0.038970931256148,0.77173560326919,"review"
188,"Infrastructure",0.264381666854024,0.303226779833259,0.0388451129792349,0.71235510064289,"acceptable"
705,"AI Governance",0.581957983598113,0.543233428836337,0.0387245547617762,0.787974693346769,"acceptable"
427,"Financial Risk",0.527763164788485,0.4890957286642,0.0386674361242846,0.741412570141256,"acceptable"
584,"Healthcare",0.600749131292105,0.562281663953193,0.0384674673389119,0.801986359804869,"review"
340,"AI Governance",0.152241966687143,0.190627574332323,0.0383856076451801,0.830584449321032,"review"
718,"Healthcare",0.171214345283806,0.209581505492979,0.0383671602091722,0.827575298212469,"acceptable"
662,"Financial Risk",0.596997819654644,0.558966141608182,0.0380316780464618,0.800901369098574,"review"
390,"Public Policy",0.614928469993174,0.577153415830745,0.0377750541624287,0.813182900287211,"review"
589,"AI Governance",0.642033872939646,0.604269030784308,0.0377648421553385,0.828125806339085,"acceptable"
437,"Public Policy",0.859311504848301,0.821656283686934,0.037655221161367,0.870538325514644,"review"
30,"Public Policy",0.540658530592918,0.503187604555258,0.0374709260376609,0.757739168312401,"review"
133,"Organizational Strategy",0.845401934720576,0.808521801366777,0.0368801333537987,0.873804418370128,"acceptable"
320,"AI Governance",0.189231899380684,0.226043261678524,0.0368113622978403,0.829948334954679,"acceptable"
305,"Organizational Strategy",0.239480428025126,0.276267787591133,0.0367873595660067,0.798011488374323,"review"
711,"Healthcare",0.258975927531719,0.295748497289965,0.0367725697582457,0.76852216469124,"acceptable"
19,"Public Policy",0.652210519835353,0.615820522849262,0.0363899969860912,0.837348012439907,"acceptable"
504,"Organizational Strategy",0.125295624695718,0.16135790850334,0.0360622838076219,0.840481222234666,"acceptable"
15,"Healthcare",0.783587746322155,0.747555850749625,0.0360318955725301,0.87426270833239,"review"
561,"Organizational Strategy",0.241293113492429,0.27716176603114,0.035868652538711,0.802807215135545,"acceptable"
663,"Financial Risk",0.178836037404835,0.214479734584109,0.0356436971792734,0.838705725036561,"acceptable"
33,"Financial Risk",0.59145777747035,0.555839667818689,0.0356181096516617,0.805183752719313,"acceptable"
163,"Healthcare",0.273906603269279,0.309497419243181,0.0355908159739019,0.734643588587642,"review"
570,"Financial Risk",0.218905312754214,0.254449584868316,0.0355442721141025,0.822868205141276,"review"
617,"Healthcare",0.695016129687429,0.659739119188008,0.0352770104994208,0.857498131226748,"review"
250,"AI Governance",0.636906949989498,0.601978087096867,0.0349288628926311,0.834657838195562,"review"
591,"Healthcare",0.395845931582153,0.361022281810471,0.0348236497716816,0.590579202864319,"review"
276,"Public Policy",0.433891336992383,0.399182673419426,0.0347086635729575,0.643297893833369,"acceptable"
234,"Infrastructure",0.746348021924496,0.71166123775857,0.0346867841659256,0.872426961176097,"review"
97,"Organizational Strategy",0.555090729705989,0.520484089503278,0.0346066402027114,0.780540295504034,"acceptable"
552,"AI Governance",0.899201117828488,0.864787866236192,0.0344132515922968,0.871368849370629,"review"
702,"Public Policy",0.251371130719781,0.285600344198537,0.0342292134787563,0.803966279421002,"acceptable"
603,"Healthcare",0.632300141640008,0.598088827442675,0.0342113141973326,0.83466332135722,"acceptable"
82,"Healthcare",0.373596055805683,0.339418326440745,0.0341777293649386,0.560898229200393,"review"
230,"Infrastructure",0.274274471588433,0.308145964523134,0.0338714929347012,0.644482647627592,"acceptable"
275,"Healthcare",0.636413421481848,0.60268044840821,0.0337329730736374,0.838372777216136,"acceptable"
553,"Public Policy",0.876716653443873,0.842996452544806,0.0337202008990668,0.878851712029427,"acceptable"
46,"Financial Risk",0.146195904351771,0.17977819618716,0.033582291835389,0.852169796079397,"review"
115,"Organizational Strategy",0.273692393675447,0.306948561582708,0.0332561679072618,0.775376582238823,"acceptable"
283,"Financial Risk",0.256008713692427,0.289111668362002,0.033102954669575,0.807372270710766,"review"
480,"Financial Risk",0.442273143492639,0.409204891406162,0.033068252086477,0.659619400650263,"acceptable"
624,"AI Governance",0.540478090196848,0.507524323367296,0.0329537668295518,0.773411061242223,"acceptable"
120,"Healthcare",0.599644692614675,0.566743504083778,0.0329011885308967,0.820115724392235,"review"
310,"Public Policy",0.815399263799191,0.782521756373058,0.0328775074261326,0.885215737391263,"acceptable"
113,"Public Policy",0.285156554356217,0.317962912562775,0.0328063582065574,0.702783150598407,"acceptable"
212,"Healthcare",0.28338266890496,0.316167270311415,0.0327846014064548,0.68146630981937,"acceptable"
470,"Healthcare",0.798255122452974,0.765509026709357,0.0327460957436176,0.884751202445477,"review"
678,"Financial Risk",0.447676916047931,0.415003627213093,0.0326732888348382,0.668089675437659,"acceptable"
583,"Healthcare",0.48849940020591,0.455931340814074,0.0325680593918363,0.719823393318802,"acceptable"
360,"Infrastructure",0.725627654604614,0.693248336324568,0.0323793182800457,0.874811556842178,"acceptable"
131,"Organizational Strategy",0.829310942254961,0.796994638002184,0.0323163042527768,0.886926508788019,"review"
345,"Organizational Strategy",0.63204085752368,0.599894007878473,0.0321468496452065,0.841527046076953,"acceptable"
267,"AI Governance",0.110336343385279,0.142418460420364,0.0320821170350849,0.854879974015057,"review"
26,"Healthcare",0.390359176509082,0.358315143426808,0.0320440330822739,0.590309918951243,"acceptable"
327,"Public Policy",0.277658370509744,0.309612498012026,0.0319541275022824,0.638010056316853,"review"
618,"Public Policy",0.750955804437399,0.719272774091113,0.0316830303462863,0.882057769596577,"review"
384,"Healthcare",0.878141946718097,0.846524058106951,0.0316178886111453,0.884622710943222,"acceptable"
385,"Healthcare",0.180740283802152,0.212191997839355,0.0314517140372036,0.858128775842488,"review"
387,"Public Policy",0.884956770949066,0.853677177217861,0.0312795937312047,0.884253800287843,"review"
244,"Organizational Strategy",0.286692182160914,0.31795322854057,0.0312610463796565,0.763320134207606,"review"
636,"Public Policy",0.280839559622109,0.311984581830846,0.0311450222087369,0.784382420498878,"acceptable"
446,"AI Governance",0.563277115300298,0.532391856881787,0.0308852584185109,0.800980305764824,"review"
458,"Financial Risk",0.18402756806463,0.214761016540026,0.0307334484753963,0.860859016422182,"review"
119,"Financial Risk",0.142885754071176,0.173508888811044,0.0306231347398675,0.865066734142601,"review"
526,"Infrastructure",0.169255183823407,0.199778067362786,0.0305228835393792,0.864196885377169,"review"
460,"Public Policy",0.861128344759345,0.830614056684077,0.0305142880752677,0.890272580459714,"acceptable"
273,"Infrastructure",0.492234540730715,0.461760685649443,0.0304738550812723,0.731787938531488,"review"
213,"Financial Risk",0.293984671123326,0.324352800444063,0.0303681293207367,0.730925226956606,"review"
441,"Financial Risk",0.284615387022495,0.314909536812001,0.0302941497895058,0.78591031646356,"acceptable"
642,"AI Governance",0.123494363762438,0.153567520685587,0.0300731569231485,0.865919259376824,"acceptable"
609,"Public Policy",0.572639545239508,0.542675183543695,0.0299643616958136,0.81186000155285,"acceptable"
398,"Infrastructure",0.786351056955755,0.756456593988488,0.0298944629672667,0.892016474343836,"review"
167,"Healthcare",0.684270942769945,0.654402962021873,0.029867980748072,0.871077623032033,"acceptable"
668,"Public Policy",0.230263211578131,0.260035396797852,0.0297721852197217,0.849903896916658,"review"
707,"Healthcare",0.210899434052408,0.240354301195486,0.0294548671430782,0.859850426483899,"review"
125,"AI Governance",0.253706495650113,0.283105936265553,0.0293994406154405,0.837057026103139,"review"
455,"Infrastructure",0.547092202864587,0.517728107795641,0.0293640950689463,0.79299608040601,"acceptable"
67,"Healthcare",0.643809090182185,0.614496820958506,0.0293122692236788,0.85712231611833,"acceptable"
408,"Organizational Strategy",0.575753765366972,0.546495561825406,0.0292582035415653,0.816919736471027,"acceptable"
203,"Organizational Strategy",0.269294707663357,0.298484760007249,0.0291900523438922,0.823452168796211,"acceptable"
298,"AI Governance",0.569683023169637,0.540879177256271,0.0288038459133658,0.814058911707252,"review"
73,"Financial Risk",0.282624284550548,0.31130685487258,0.0286825703220323,0.809176424425095,"review"
69,"AI Governance",0.520358382537961,0.49177336045992,0.028585022078041,0.77021136181429,"review"
156,"Healthcare",0.275287493504584,0.303654041842154,0.0283665483375697,0.823115927912295,"review"
417,"Organizational Strategy",0.874143295548856,0.846138492296563,0.0280048032522935,0.895993316546082,"acceptable"
713,"AI Governance",0.621061684563756,0.593488155400846,0.0275735291629098,0.852215366438031,"review"
235,"Public Policy",0.304177986085415,0.331669839586457,0.0274918535010426,0.726014149747789,"acceptable"
184,"Organizational Strategy",0.700561116077006,0.673073125873021,0.0274879902039847,0.883900654688477,"acceptable"
693,"Financial Risk",0.297985161840916,0.325440329230652,0.0274551673897365,0.676803770009428,"acceptable"
85,"Healthcare",0.662940135970712,0.635527227337376,0.0274129086333357,0.871843842789531,"review"
47,"Public Policy",0.605986189842224,0.578577718985495,0.0274084708567288,0.844332875777036,"acceptable"
433,"Infrastructure",0.603827984072268,0.576597678967522,0.0272303051047462,0.843724759388715,"review"
329,"Organizational Strategy",0.303752727992833,0.330945349939679,0.0271926219468462,0.767929561808705,"acceptable"
671,"Financial Risk",0.281745079346001,0.308907346096888,0.0271622667508869,0.825430539995432,"review"
508,"Healthcare",0.270749423652887,0.297813759813594,0.0270643361607067,0.581055610906333,"acceptable"
192,"Financial Risk",0.231488034129143,0.258418200319332,0.0269301661901895,0.865380002185702,"acceptable"
272,"Organizational Strategy",0.804133045859635,0.777525169567028,0.026607876292607,0.903047877456993,"review"
94,"Financial Risk",0.286081354692578,0.312552228811473,0.026470874118895,0.825891131907701,"review"
596,"Financial Risk",0.770141145959497,0.743718215740624,0.0264229302188729,0.900781302060932,"review"
483,"Infrastructure",0.296853349916637,0.32325435395481,0.026401004038173,0.658870131894946,"acceptable"
328,"Financial Risk",0.73326014559716,0.70691080102326,0.0263493445738999,0.895279357489198,"acceptable"
5,"Healthcare",0.302782503701746,0.329063326231543,0.0262808225297969,0.684313746262342,"acceptable"
578,"Healthcare",0.835387264937162,0.809297434630606,0.0260898303065568,0.905010623298585,"acceptable"
431,"Infrastructure",0.182252461835742,0.208260409796543,0.0260079479608005,0.883160977531224,"review"
378,"AI Governance",0.641610903851688,0.615615462875159,0.0259954409765287,0.868176108878106,"acceptable"
352,"Financial Risk",0.310238298773766,0.336184413792368,0.0259461150186028,0.751416497398168,"review"
645,"AI Governance",0.625276160240173,0.599337635746904,0.0259385244932696,0.860621630400419,"review"
706,"AI Governance",0.587515515089035,0.561596269013239,0.0259192460757965,0.838495512492955,"acceptable"
495,"Healthcare",0.236629651673138,0.262161861669961,0.025532209996823,0.870983831677586,"review"
361,"Healthcare",0.538015484064817,0.512483982403736,0.0255315016610811,0.800253038853407,"review"
68,"Public Policy",0.368225256726146,0.342704254239612,0.0255210024865336,0.575724315270782,"review"
314,"Financial Risk",0.311091514118016,0.336608654301208,0.0255171401831923,0.72691333964467,"acceptable"
190,"Public Policy",0.312281856872141,0.337408642278581,0.0251267854064398,0.725144982151687,"review"
474,"Public Policy",0.198748114705086,0.223584279737532,0.0248361650324466,0.885932738799602,"acceptable"
217,"Public Policy",0.6658407561481,0.641059435148764,0.0247813209993359,0.882365707866848,"review"
142,"Organizational Strategy",0.295940667390823,0.32059102766058,0.0246503602697568,0.639506304077804,"acceptable"
9,"Public Policy",0.135421042516828,0.159901688876531,0.0244806463597034,0.891297785192728,"review"
195,"Infrastructure",0.395944691635668,0.371480426247473,0.0244642653881949,0.620751898642629,"review"
231,"Infrastructure",0.848583858460188,0.824304769851434,0.0242790886087543,0.910009971633553,"review"
381,"Financial Risk",0.139224823564291,0.163217335290563,0.0239925117262723,0.893672864791006,"review"
515,"Healthcare",0.65870894305408,0.635310448462589,0.0233984945914915,0.884912663046271,"review"
117,"Public Policy",0.66750198956579,0.64421177484747,0.0232902147183194,0.888453841675073,"acceptable"
296,"Organizational Strategy",0.298712596111,0.321935873031422,0.0232232769204229,0.839807440154254,"review"
696,"Organizational Strategy",0.724257547780871,0.701122657359855,0.0231348904210168,0.904153682012111,"acceptable"
572,"Financial Risk",0.174060850404203,0.19716002528807,0.0230991748838668,0.897225585021079,"acceptable"
681,"Public Policy",0.826724785193801,0.803778224149033,0.022946561044768,0.914817187562585,"review"
454,"Healthcare",0.487366624362767,0.464492608181481,0.0228740161812861,0.7563914665021,"acceptable"
518,"Healthcare",0.322769870422781,0.345501118048427,0.0227312476256463,0.76853944901377,"acceptable"
716,"Organizational Strategy",0.219514854066074,0.242116001971908,0.0226011479058343,0.892240816354752,"acceptable"
326,"Healthcare",0.316138292104006,0.33872740303499,0.0225891109309838,0.813017334695905,"acceptable"
445,"Infrastructure",0.316365454345942,0.338846182814371,0.0224807284684298,0.696674266736954,"acceptable"
319,"Infrastructure",0.658239128626883,0.635765387217454,0.0224737414094295,0.888268799334764,"acceptable"
258,"Public Policy",0.325268550217152,0.347304651264668,0.022036101047516,0.75003898916766,"review"
424,"AI Governance",0.32447682954371,0.346403871231209,0.021927041687499,0.791290015168488,"review"
23,"AI Governance",0.307075364328921,0.3289706714224,0.0218953070934795,0.841343538090587,"review"
255,"Organizational Strategy",0.806456292420626,0.784577885725248,0.021878406695378,0.917841253615916,"review"
297,"Financial Risk",0.314273094758391,0.336041162755508,0.021768067997117,0.678782382421195,"acceptable"
191,"Financial Risk",0.232707360386848,0.254419851191902,0.0217124908050537,0.89317032918334,"acceptable"
44,"Healthcare",0.323862650804222,0.345514536398629,0.0216518855944078,0.80282651828602,"acceptable"
644,"Financial Risk",0.239224161207676,0.260764689278521,0.021540528070845,0.892027705535293,"review"
559,"Financial Risk",0.326292133890092,0.347814514887989,0.0215223809978969,0.792162013333291,"acceptable"
386,"Infrastructure",0.430395226366818,0.40893332436697,0.0214619019998478,0.683348514419049,"review"
263,"Healthcare",0.314080488123,0.335514781409295,0.0214342932862956,0.674522066581994,"acceptable"
640,"Financial Risk",0.316702742502093,0.338089533264626,0.0213867907625323,0.829879959952086,"review"
34,"Organizational Strategy",0.324706842005253,0.346061492186912,0.021354650181659,0.723027396854013,"acceptable"
468,"AI Governance",0.307204532437027,0.328159288848325,0.0209547564112985,0.85101449303329,"review"
411,"Healthcare",0.64914576113224,0.628309982966577,0.0208357781656631,0.891318478900939,"acceptable"
653,"Infrastructure",0.271522599086165,0.292332028969369,0.0208094298832036,0.882403252087533,"acceptable"
532,"Public Policy",0.684361824393272,0.663567667410478,0.0207941569827943,0.903038481622934,"review"
700,"Infrastructure",0.570626391842961,0.550313785967636,0.0203126058753254,0.851078158151358,"review"
74,"Financial Risk",0.768024673685431,0.747928859967464,0.0200958137179676,0.920939595066011,"review"
498,"Financial Risk",0.837669860944152,0.817724284476181,0.0199455764679712,0.924254894442856,"review"
193,"Organizational Strategy",0.329422015324235,0.349171888469619,0.0197498731453842,0.822061599139124,"review"
79,"AI Governance",0.325593429990113,0.345313251361872,0.019719821371759,0.833574056625366,"acceptable"
695,"Public Policy",0.222145943343639,0.241838608490125,0.0196926651464853,0.906215719226748,"review"
237,"Public Policy",0.45095098298043,0.431287765698146,0.0196632172822845,0.721184247452766,"review"
37,"Infrastructure",0.629123247414827,0.609659010644236,0.0194642367705911,0.888791332859546,"review"
492,"Financial Risk",0.53763275090605,0.51823862892546,0.0193941219805899,0.828050688933581,"review"
535,"Organizational Strategy",0.144573189131916,0.163902911037481,0.0193297219055652,0.914226352795958,"acceptable"
549,"Organizational Strategy",0.889901579916477,0.870764644466213,0.019136935450264,0.921901943162084,"review"
52,"Organizational Strategy",0.129074133560061,0.148196535820164,0.019122402260103,0.914003291167319,"review"
703,"Organizational Strategy",0.314218367636204,0.333221733780252,0.0190033661440484,0.861736933048814,"acceptable"
443,"Healthcare",0.323952843807638,0.342939872370282,0.0189870285626445,0.847314466536045,"review"
652,"Organizational Strategy",0.329252547211945,0.348106469467722,0.0188539222557773,0.70572443511337,"acceptable"
299,"Infrastructure",0.322897987626493,0.341700796583563,0.0188028089570701,0.680484590493143,"acceptable"
259,"Financial Risk",0.445079958625138,0.426286701039767,0.0187932575853706,0.71632829438895,"acceptable"
463,"Organizational Strategy",0.339118539169431,0.357586964416935,0.0184684252475046,0.809446161612868,"acceptable"
649,"Healthcare",0.862831612303853,0.844489311142909,0.0183423011609442,0.928178031370044,"acceptable"
416,"Infrastructure",0.278713290207088,0.297007683921891,0.0182943937148033,0.895026291441172,"acceptable"
666,"Healthcare",0.70680428892374,0.688573811341706,0.0182304775820343,0.918125230073929,"review"
367,"AI Governance",0.303487703576684,0.321716789830726,0.0182290862540421,0.618225301429629,"review"
318,"Financial Risk",0.37493664957583,0.356714962865053,0.018221686710776,0.607995841279626,"review"
402,"Financial Risk",0.294381607510149,0.312535589793426,0.0181539822832766,0.594936158508062,"review"
240,"Financial Risk",0.405138766951859,0.387125013679924,0.0180137532719349,0.657343881949782,"acceptable"
601,"Organizational Strategy",0.842653651721776,0.82492376234134,0.0177298893804357,0.931443648599088,"review"
683,"Financial Risk",0.81615852303803,0.798477068316322,0.0176814547217078,0.931847525667399,"acceptable"
285,"Financial Risk",0.750774460285902,0.733277320572064,0.017497139713838,0.927966470643878,"acceptable"
186,"AI Governance",0.330393918044865,0.347889891459379,0.0174959734145135,0.855054827034473,"review"
60,"Healthcare",0.457015304081142,0.439735961341724,0.0172793427394182,0.740927750896663,"review"
465,"Infrastructure",0.500756635516882,0.483573011479455,0.0171836240374271,0.800106423534453,"acceptable"
565,"Healthcare",0.31355867497623,0.330676925430841,0.0171182504546115,0.880344637483358,"review"
171,"AI Governance",0.191179962642491,0.208205313259122,0.0170253506166309,0.923311788775027,"review"
18,"Public Policy",0.288239308446646,0.305248216484537,0.0170089080378914,0.575286227371544,"review"
376,"Organizational Strategy",0.314100125990808,0.331067993581964,0.0169678675911559,0.638973804190755,"review"
429,"Healthcare",0.442117518000305,0.425165631288259,0.0169518867120461,0.720090284291655,"review"
104,"Public Policy",0.439777880907059,0.422890731561237,0.016887149345822,0.716783397458494,"review"
475,"Financial Risk",0.257366796955466,0.274199903781898,0.0168331068264322,0.912201348505914,"acceptable"
669,"Infrastructure",0.801638738065958,0.784807188096185,0.0168315499697727,0.93433101857081,"acceptable"
351,"Infrastructure",0.68309434466064,0.666432692872192,0.0166616517884478,0.918834743183106,"review"
72,"Public Policy",0.76933831833303,0.752818707375329,0.0165196109577007,0.933361539337784,"review"
144,"Organizational Strategy",0.524593311734498,0.508081232392379,0.0165120793421187,0.830305265821517,"review"
675,"Infrastructure",0.338528692908585,0.354888199392384,0.0163595064837987,0.855354063399136,"review"
430,"Organizational Strategy",0.333783391304314,0.350133388974082,0.0163499976697678,0.864072119444609,"review"
210,"Public Policy",0.603282539360225,0.586944884264344,0.0163376550958817,0.890734857600182,"review"
116,"AI Governance",0.76483182888478,0.748676899130949,0.0161549297538317,0.934243972133845,"acceptable"
533,"Financial Risk",0.583150026388466,0.567342245758253,0.0158077806302132,0.881916113197803,"review"
546,"Public Policy",0.470227529108524,0.454486219122551,0.015741309985973,0.767700651753694,"acceptable"
200,"Public Policy",0.353517271392047,0.369217688638523,0.0157004172464751,0.797483078204095,"review"
307,"AI Governance",0.310469020158052,0.326146456749055,0.0156774365910028,0.621645416039973,"acceptable"
271,"AI Governance",0.108296605572104,0.123898729309145,0.0156021237370408,0.926658120471984,"review"
101,"AI Governance",0.412428263574839,0.396832762681165,0.0155955008936737,0.678771731257439,"acceptable"
439,"Organizational Strategy",0.64748976379633,0.631986299572813,0.015503464223516,0.913408065959811,"acceptable"
339,"Infrastructure",0.617109820432961,0.60187370092759,0.0152361195053712,0.902832247689366,"acceptable"
42,"AI Governance",0.400024532712996,0.384920664578337,0.0151038681346593,0.660282121784985,"review"
648,"Healthcare",0.593681734986603,0.578628142720974,0.015053592265629,0.89205231750384,"acceptable"
172,"Healthcare",0.31595486048609,0.330963336900209,0.0150084764141183,0.631798374094069,"review"
