"strategy","simulated_return","loss","threshold_breach"
"Conservative Strategy",0.0334511355520802,0,FALSE
"Conservative Strategy",0.00778890272382943,0,FALSE
"Conservative Strategy",0.0659553641547255,0,FALSE
"Conservative Strategy",0.0593093782986037,0,FALSE
"Conservative Strategy",0.0417723122962789,0,FALSE
"Conservative Strategy",0.0249002831644395,0,FALSE
"Conservative Strategy",0.0206685235958194,0,FALSE
"Conservative Strategy",0.0472916789199942,0,FALSE
"Conservative Strategy",0.0100361167911957,0,FALSE
"Conservative Strategy",0.0964320924962877,0,FALSE
"Conservative Strategy",0.0174503439708769,0,FALSE
"Conservative Strategy",0.043146981674758,0,FALSE
"Conservative Strategy",0.0300017323650606,0,FALSE
"Conservative Strategy",0.0385180614346159,0,FALSE
"Conservative Strategy",0.0429988697803657,0,FALSE
"Conservative Strategy",0.0585265754549139,0,FALSE
"Conservative Strategy",0.0243199824790546,0,FALSE
"Conservative Strategy",0.0207151885629345,0,FALSE
"Conservative Strategy",0.0646973790130781,0,FALSE
"Conservative Strategy",0.0952896447419515,0,FALSE
"Conservative Strategy",0.0629779548654814,0,FALSE
"Conservative Strategy",0.0561111080581951,0,FALSE
"Conservative Strategy",0.0497217277263151,0,FALSE
"Conservative Strategy",0.0469297925556477,0,FALSE
"Conservative Strategy",-0.00321972804824133,0.00321972804824133,FALSE
"Conservative Strategy",0.0593099223422769,0,FALSE
"Conservative Strategy",0.0323976957450788,0,FALSE
"Conservative Strategy",0.0524568791041449,0,FALSE
"Conservative Strategy",0.0825674635530071,0,FALSE
"Conservative Strategy",0.0415358883727355,0,FALSE
"Conservative Strategy",0.059526412782865,0,FALSE
"Conservative Strategy",0.0272473106417564,0,FALSE
"Conservative Strategy",0.0801766708440214,0,FALSE
"Conservative Strategy",0.0807133773835908,0,FALSE
"Conservative Strategy",0.0643110445758043,0,FALSE
"Conservative Strategy",0.064943125564126,0,FALSE
"Conservative Strategy",0.0524147577166974,0,FALSE
"Conservative Strategy",0.0544323627799573,0,FALSE
"Conservative Strategy",0.0575146509148277,0,FALSE
"Conservative Strategy",0.0407463884888825,0,FALSE
"Conservative Strategy",0.0312166510212369,0,FALSE
"Conservative Strategy",0.0374103262642306,0,FALSE
"Conservative Strategy",0.0582382309802701,0,FALSE
"Conservative Strategy",0.0353617606942285,0,FALSE
"Conservative Strategy",-0.00315958467756766,0.00315958467756766,FALSE
"Conservative Strategy",0.0634835886151151,0,FALSE
"Conservative Strategy",0.0508913635185172,0,FALSE
"Conservative Strategy",0.028096574410389,0,FALSE
"Conservative Strategy",0.0391400800698141,0,FALSE
"Conservative Strategy",0.0551198146561319,0,FALSE
"Conservative Strategy",0.0861321002271076,0,FALSE
"Conservative Strategy",0.0717768467159679,0,FALSE
"Conservative Strategy",0.0298423349906758,0,FALSE
"Conservative Strategy",0.106635973945197,0,FALSE
"Conservative Strategy",0.0774268364465917,0,FALSE
"Conservative Strategy",0.057222751259336,0,FALSE
"Conservative Strategy",0.0544890254001127,0,FALSE
"Conservative Strategy",0.0326275130082448,0,FALSE
"Conservative Strategy",0.0585516371619881,0,FALSE
"Conservative Strategy",0.0616217884281878,0,FALSE
"Conservative Strategy",0.0419526822897376,0,FALSE
"Conservative Strategy",0.0565474226182051,0,FALSE
"Conservative Strategy",0.0234086882609906,0,FALSE
"Conservative Strategy",0.0743023719014672,0,FALSE
"Conservative Strategy",0.0427537937652596,0,FALSE
"Conservative Strategy",-0.000697099563705672,0.000697099563705672,FALSE
"Conservative Strategy",0.0336198526911879,0,FALSE
"Conservative Strategy",0.0518084829301519,0,FALSE
"Conservative Strategy",0.0601902728620948,0,FALSE
"Conservative Strategy",0.016105759918942,0,FALSE
"Conservative Strategy",0.0464238416436356,0,FALSE
"Conservative Strategy",0.0424771399845016,0,FALSE
"Conservative Strategy",0.0330902448784844,0,FALSE
"Conservative Strategy",0.0212487106397979,0,FALSE
"Conservative Strategy",0.0110186163879456,0,FALSE
"Conservative Strategy",0.0506858539546836,0,FALSE
"Conservative Strategy",0.0172826754844513,0,FALSE
"Conservative Strategy",0.0251983917628906,0,FALSE
"Conservative Strategy",0.0643957545236336,0,FALSE
"Conservative Strategy",0.0321245873534233,0,FALSE
"Conservative Strategy",0.0527549237083414,0,FALSE
"Conservative Strategy",0.0706722190770091,0,FALSE
"Conservative Strategy",0.0501911285646828,0,FALSE
"Conservative Strategy",0.0469459833572958,0,FALSE
"Conservative Strategy",0.0299631727854958,0,FALSE
"Conservative Strategy",0.0258874513639124,0,FALSE
"Conservative Strategy",0.0233698790113449,0,FALSE
"Conservative Strategy",0.0538671538920648,0,FALSE
"Conservative Strategy",-0.00155370493429984,0.00155370493429984,FALSE
"Conservative Strategy",0.055489220737187,0,FALSE
"Conservative Strategy",0.0155766585614608,0,FALSE
"Conservative Strategy",0.0492793362214616,0,FALSE
"Conservative Strategy",0.0766517294352181,0,FALSE
"Conservative Strategy",0.0578806984719909,0,FALSE
"Conservative Strategy",0.0381962456166095,0,FALSE
"Conservative Strategy",0.0528691554452374,0,FALSE
"Conservative Strategy",0.00358289562709457,0,FALSE
"Conservative Strategy",0.0311834511253534,0,FALSE
"Conservative Strategy",0.0382833381989392,0,FALSE
"Conservative Strategy",-0.0220223007938527,0.0220223007938527,FALSE
"Conservative Strategy",0.0891267137963152,0,FALSE
"Conservative Strategy",0.0532138662219166,0,FALSE
"Conservative Strategy",0.026200177422346,0,FALSE
"Conservative Strategy",0.0444808862040685,0,FALSE
"Conservative Strategy",0.0570958420681477,0,FALSE
"Conservative Strategy",0.092698972869435,0,FALSE
"Conservative Strategy",0.0456768125898119,0,FALSE
"Conservative Strategy",0.0527900267801576,0,FALSE
"Conservative Strategy",0.0586215782824665,0,FALSE
"Conservative Strategy",0.0545212263911667,0,FALSE
"Conservative Strategy",0.0610268749884951,0,FALSE
"Conservative Strategy",0.0391013392834133,0,FALSE
"Conservative Strategy",0.0372062652399711,0,FALSE
"Conservative Strategy",0.0160844333067154,0,FALSE
"Conservative Strategy",0.0366430893543007,0,FALSE
"Conservative Strategy",0.0345812158640369,0,FALSE
"Conservative Strategy",0.0305931284864975,0,FALSE
"Conservative Strategy",0.0576752865627696,0,FALSE
"Conservative Strategy",0.0523549440443207,0,FALSE
"Conservative Strategy",0.01791473980759,0,FALSE
"Conservative Strategy",0.0343909107855072,0,FALSE
"Conservative Strategy",0.0513984816045491,0,FALSE
"Conservative Strategy",0.0537102319423667,0,FALSE
"Conservative Strategy",0.0478532955319041,0,FALSE
"Conservative Strategy",0.0298447883859739,0,FALSE
"Conservative Strategy",0.0868968370077681,0,FALSE
"Conservative Strategy",0.0564587798722757,0,FALSE
"Conservative Strategy",0.029775651839443,0,FALSE
"Conservative Strategy",0.0760971867227263,0,FALSE
"Conservative Strategy",0.034568995021005,0,FALSE
"Conservative Strategy",0.0872272563285327,0,FALSE
"Conservative Strategy",0.045750479913502,0,FALSE
"Conservative Strategy",0.0186151930029799,0,FALSE
"Conservative Strategy",0.0560548546036536,0,FALSE
"Conservative Strategy",0.0758620290411474,0,FALSE
"Conservative Strategy",0.0248301709906316,0,FALSE
"Conservative Strategy",0.0190597031765345,0,FALSE
"Conservative Strategy",0.0520334748198951,0,FALSE
"Conservative Strategy",-0.000952198680362382,0.000952198680362382,FALSE
"Conservative Strategy",0.0368005913283241,0,FALSE
"Conservative Strategy",0.0306167147039107,0,FALSE
"Conservative Strategy",0.0614909902941671,0,FALSE
"Conservative Strategy",-0.00108612223334494,0.00108612223334494,FALSE
"Conservative Strategy",0.00692811341529457,0,FALSE
"Conservative Strategy",0.0383579344081789,0,FALSE
"Conservative Strategy",0.022721578411932,0,FALSE
"Conservative Strategy",0.0543738688932523,0,FALSE
"Conservative Strategy",0.0382438228533666,0,FALSE
"Conservative Strategy",0.0307201982097408,0,FALSE
"Conservative Strategy",0.0812718635042702,0,FALSE
"Conservative Strategy",-0.0067602636089809,0.0067602636089809,FALSE
"Conservative Strategy",0.104879179046364,0,FALSE
"Conservative Strategy",0.050756240944513,0,FALSE
"Conservative Strategy",0.0268276723934417,0,FALSE
"Conservative Strategy",0.0173888337444511,0,FALSE
"Conservative Strategy",0.018344734721069,0,FALSE
"Conservative Strategy",0.0628870372792105,0,FALSE
"Conservative Strategy",0.0704005801036975,0,FALSE
"Conservative Strategy",0.0275247994983741,0,FALSE
"Conservative Strategy",0.0729568815108594,0,FALSE
"Conservative Strategy",0.0506499318558795,0,FALSE
"Conservative Strategy",0.0293517268634568,0,FALSE
"Conservative Strategy",0.0782734259113542,0,FALSE
"Conservative Strategy",0.0638790041194523,0,FALSE
"Conservative Strategy",0.0139888148873982,0,FALSE
"Conservative Strategy",0.0660408026115021,0,FALSE
"Conservative Strategy",0.0784261765506507,0,FALSE
"Conservative Strategy",0.0396839982360337,0,FALSE
"Conservative Strategy",0.0302113521504417,0,FALSE
"Conservative Strategy",0.0649746102383204,0,FALSE
"Conservative Strategy",0.0837277069180669,0,FALSE
"Conservative Strategy",0.0337528508230949,0,FALSE
"Conservative Strategy",0.0559267010505683,0,FALSE
"Conservative Strategy",0.0902379754496576,0,FALSE
"Conservative Strategy",0.0389303383918768,0,FALSE
"Conservative Strategy",0.0359534893218064,0,FALSE
"Conservative Strategy",0.0281891398771317,0,FALSE
"Conservative Strategy",0.0179332384393099,0,FALSE
"Conservative Strategy",0.0110937027780333,0,FALSE
"Conservative Strategy",0.059832049285828,0,FALSE
"Conservative Strategy",0.037699110102263,0,FALSE
"Conservative Strategy",0.00965170340970865,0,FALSE
"Conservative Strategy",0.0578189792584315,0,FALSE
"Conservative Strategy",0.029886878927065,0,FALSE
"Conservative Strategy",0.00216548936998526,0,FALSE
"Conservative Strategy",0.0283364841673939,0,FALSE
"Conservative Strategy",0.0182662624104312,0,FALSE
"Conservative Strategy",0.0429987653395442,0,FALSE
"Conservative Strategy",0.0637061836237158,0,FALSE
"Conservative Strategy",0.0698071837064639,0,FALSE
"Conservative Strategy",0.0571751333419005,0,FALSE
"Conservative Strategy",-0.0193393631836414,0.0193393631836414,FALSE
"Conservative Strategy",0.0571069845222786,0,FALSE
"Conservative Strategy",0.0180087136110535,0,FALSE
"Conservative Strategy",0.0627439163348916,0,FALSE
"Conservative Strategy",0.0408999086764765,0,FALSE
"Conservative Strategy",0.0348386328234406,0,FALSE
"Conservative Strategy",0.0603184592146661,0,FALSE
"Conservative Strategy",0.053873399332361,0,FALSE
"Conservative Strategy",-0.00308796784951813,0.00308796784951813,FALSE
"Conservative Strategy",-0.00465748061929151,0.00465748061929151,FALSE
"Conservative Strategy",0.0966226003681298,0,FALSE
"Conservative Strategy",0.0496565212407209,0,FALSE
"Conservative Strategy",0.0788036396461895,0,FALSE
"Conservative Strategy",0.0805967958834385,0,FALSE
"Conservative Strategy",0.0432896173777653,0,FALSE
"Conservative Strategy",0.0124466116528687,0,FALSE
"Conservative Strategy",0.00934857443268905,0,FALSE
"Conservative Strategy",-0.0152210401513972,0.0152210401513972,FALSE
"Conservative Strategy",0.0843319744383239,0,FALSE
"Conservative Strategy",0.0431613427837376,0,FALSE
"Conservative Strategy",0.066816645601203,0,FALSE
"Conservative Strategy",0.0398774022510797,0,FALSE
"Conservative Strategy",0.076529798608882,0,FALSE
"Conservative Strategy",0.0524572860161299,0,FALSE
"Conservative Strategy",0.0527306891621381,0,FALSE
"Conservative Strategy",0.0381802242649599,0,FALSE
"Conservative Strategy",0.0428003954145951,0,FALSE
"Conservative Strategy",0.0681470203169552,0,FALSE
"Conservative Strategy",-0.022511819816318,0.022511819816318,FALSE
"Conservative Strategy",0.0236123724738131,0,FALSE
"Conservative Strategy",0.0173991051749033,0,FALSE
"Conservative Strategy",0.035169682256382,0,FALSE
"Conservative Strategy",0.0198677839231611,0,FALSE
"Conservative Strategy",0.0620534493779003,0,FALSE
"Conservative Strategy",0.0768344454676594,0,FALSE
"Conservative Strategy",0.0681762316538262,0,FALSE
"Conservative Strategy",0.0721379055528476,0,FALSE
"Conservative Strategy",0.0662702352164323,0,FALSE
"Conservative Strategy",0.0666553322354589,0,FALSE
"Conservative Strategy",0.0203843599279686,0,FALSE
"Conservative Strategy",0.000317074087527014,0,FALSE
"Conservative Strategy",0.0986754881105112,0,FALSE
"Conservative Strategy",0.0297789817129523,0,FALSE
"Conservative Strategy",0.0870524702548822,0,FALSE
"Conservative Strategy",0.00450038803924377,0,FALSE
"Conservative Strategy",0.0411051184385831,0,FALSE
"Conservative Strategy",-0.00325464803079656,0.00325464803079656,FALSE
"Conservative Strategy",0.0491988600817057,0,FALSE
"Conservative Strategy",0.0211489652290248,0,FALSE
"Conservative Strategy",0.0370160934230421,0,FALSE
"Conservative Strategy",0.0652712605625266,0,FALSE
"Conservative Strategy",0.0435611660957601,0,FALSE
"Conservative Strategy",0.0307931602940885,0,FALSE
"Conservative Strategy",0.0333996955380029,0,FALSE
"Conservative Strategy",0.107406728430876,0,FALSE
"Conservative Strategy",0.0279615060479685,0,FALSE
"Conservative Strategy",0.060975607894855,0,FALSE
"Conservative Strategy",0.0770843182902387,0,FALSE
"Conservative Strategy",0.0182703473924518,0,FALSE
"Conservative Strategy",0.035843407264494,0,FALSE
"Conservative Strategy",0.0553748922848068,0,FALSE
"Conservative Strategy",0.0753778458394046,0,FALSE
"Conservative Strategy",0.0734216055319669,0,FALSE
"Conservative Strategy",0.0433302851262057,0,FALSE
"Conservative Strategy",0.0541067511693079,0,FALSE
"Conservative Strategy",0.0498678270236413,0,FALSE
"Conservative Strategy",0.0516234121632575,0,FALSE
"Conservative Strategy",0.0402711351164736,0,FALSE
"Conservative Strategy",-0.00143813634165857,0.00143813634165857,FALSE
"Conservative Strategy",0.0381885369482657,0,FALSE
"Conservative Strategy",0.0522016946322476,0,FALSE
"Conservative Strategy",0.0545363775822602,0,FALSE
"Conservative Strategy",0.0442560116220333,0,FALSE
"Conservative Strategy",0.0552203099918869,0,FALSE
"Conservative Strategy",0.0388578111834761,0,FALSE
"Conservative Strategy",0.0017536966031519,0,FALSE
"Conservative Strategy",0.0403166511073903,0,FALSE
"Conservative Strategy",0.0417469977167112,0,FALSE
"Conservative Strategy",-0.0144378930192933,0.0144378930192933,FALSE
"Conservative Strategy",0.0678073552175937,0,FALSE
"Conservative Strategy",0.0173721014378975,0,FALSE
"Conservative Strategy",0.0603123884284202,0,FALSE
"Conservative Strategy",0.0510575900414765,0,FALSE
"Conservative Strategy",0.0207155196301048,0,FALSE
"Conservative Strategy",0.0510465582690455,0,FALSE
"Conservative Strategy",0.0768947668764957,0,FALSE
"Conservative Strategy",0.0495944938760827,0,FALSE
"Conservative Strategy",0.0377932961701697,0,FALSE
"Conservative Strategy",0.0459969893179143,0,FALSE
"Conservative Strategy",0.0370915045495284,0,FALSE
"Conservative Strategy",0.00537070309590375,0,FALSE
"Conservative Strategy",0.049020747737387,0,FALSE
"Conservative Strategy",0.0218941143999724,0,FALSE
"Conservative Strategy",0.00557765944947579,0,FALSE
"Conservative Strategy",-0.00360375826338053,0.00360375826338053,FALSE
"Conservative Strategy",0.0355324069104584,0,FALSE
"Conservative Strategy",0.0608592083496517,0,FALSE
"Conservative Strategy",0.0069796097797771,0,FALSE
"Conservative Strategy",0.026588869743605,0,FALSE
"Conservative Strategy",0.0561979707046803,0,FALSE
"Conservative Strategy",0.0128029572689411,0,FALSE
"Conservative Strategy",0.0826115919090417,0,FALSE
"Conservative Strategy",0.0246679519999062,0,FALSE
"Conservative Strategy",0.0332901699010799,0,FALSE
"Conservative Strategy",0.0751741066515682,0,FALSE
"Conservative Strategy",0.0585493227989754,0,FALSE
"Conservative Strategy",0.0663880823815583,0,FALSE
"Conservative Strategy",0.0162549388110996,0,FALSE
"Conservative Strategy",0.0715839157075893,0,FALSE
"Conservative Strategy",0.0448087575713579,0,FALSE
"Conservative Strategy",0.0120720871278332,0,FALSE
"Conservative Strategy",0.0456411487362567,0,FALSE
"Conservative Strategy",0.0405534552505894,0,FALSE
"Conservative Strategy",0.097882023520531,0,FALSE
"Conservative Strategy",0.0114430334633056,0,FALSE
"Conservative Strategy",0.0807291408685474,0,FALSE
"Conservative Strategy",0.0365773766607917,0,FALSE
"Conservative Strategy",0.0265483142777776,0,FALSE
"Conservative Strategy",0.0623082518262775,0,FALSE
"Conservative Strategy",0.034687232476631,0,FALSE
"Conservative Strategy",0.0678155046120958,0,FALSE
"Conservative Strategy",0.0210456814582523,0,FALSE
"Conservative Strategy",0.0182008775639418,0,FALSE
"Conservative Strategy",0.0768256365472818,0,FALSE
"Conservative Strategy",0.0635222815297859,0,FALSE
"Conservative Strategy",0.0408072198308641,0,FALSE
"Conservative Strategy",0.057594222374994,0,FALSE
"Conservative Strategy",0.046362947814283,0,FALSE
"Conservative Strategy",0.0469219622624678,0,FALSE
"Conservative Strategy",0.0328135290684992,0,FALSE
"Conservative Strategy",0.0517478220092778,0,FALSE
"Conservative Strategy",0.0420049548263019,0,FALSE
"Conservative Strategy",0.0769187459929568,0,FALSE
"Conservative Strategy",0.00290651936835301,0,FALSE
"Conservative Strategy",0.0615204274803226,0,FALSE
"Conservative Strategy",0.0310354181139776,0,FALSE
"Conservative Strategy",0.0313451260405864,0,FALSE
"Conservative Strategy",0.0437461176469984,0,FALSE
"Conservative Strategy",0.0797564258519411,0,FALSE
"Conservative Strategy",0.00937894037157221,0,FALSE
"Conservative Strategy",0.0223077478449853,0,FALSE
"Conservative Strategy",0.0394698787787522,0,FALSE
"Conservative Strategy",0.0493175036427825,0,FALSE
"Conservative Strategy",0.0498359253416188,0,FALSE
"Conservative Strategy",0.0942175868204156,0,FALSE
"Conservative Strategy",0.0506452883125205,0,FALSE
"Conservative Strategy",0.0432703488958144,0,FALSE
"Conservative Strategy",0.0494867049688926,0,FALSE
"Conservative Strategy",0.0225232284264073,0,FALSE
"Conservative Strategy",0.0634235818694047,0,FALSE
"Conservative Strategy",0.0263687483929472,0,FALSE
"Conservative Strategy",-0.0232107145938165,0.0232107145938165,FALSE
"Conservative Strategy",0.0557298988777869,0,FALSE
"Conservative Strategy",0.0590117360914132,0,FALSE
"Conservative Strategy",0.00557102249638343,0,FALSE
"Conservative Strategy",0.0786108566749098,0,FALSE
"Conservative Strategy",-0.00559138046222412,0.00559138046222412,FALSE
"Conservative Strategy",0.0704274675328798,0,FALSE
"Conservative Strategy",0.0466668975693578,0,FALSE
"Conservative Strategy",0.0744246502465645,0,FALSE
"Conservative Strategy",0.0593051958290234,0,FALSE
"Conservative Strategy",0.0819773466126414,0,FALSE
"Conservative Strategy",0.0449727247621314,0,FALSE
"Conservative Strategy",0.0663739170800289,0,FALSE
"Conservative Strategy",0.017384516784447,0,FALSE
"Conservative Strategy",0.042295102141812,0,FALSE
"Conservative Strategy",0.0802242139830454,0,FALSE
"Conservative Strategy",0.0627015462162404,0,FALSE
"Conservative Strategy",0.0077565946273282,0,FALSE
"Conservative Strategy",0.0299847144012896,0,FALSE
"Conservative Strategy",0.0481996968515353,0,FALSE
"Conservative Strategy",0.0232756056947188,0,FALSE
"Conservative Strategy",0.0257366959843966,0,FALSE
"Conservative Strategy",0.0873408206121573,0,FALSE
"Conservative Strategy",0.0181563452648096,0,FALSE
"Conservative Strategy",0.0504489808733426,0,FALSE
"Conservative Strategy",0.0660812117028289,0,FALSE
"Conservative Strategy",0.0501733922409586,0,FALSE
"Conservative Strategy",0.0405546354394814,0,FALSE
"Conservative Strategy",0.0616588373849732,0,FALSE
"Conservative Strategy",0.0328807913609331,0,FALSE
"Conservative Strategy",0.084490769172695,0,FALSE
"Conservative Strategy",0.0304029898098321,0,FALSE
"Conservative Strategy",0.0159478471409884,0,FALSE
"Conservative Strategy",-0.0382683834422575,0.0382683834422575,FALSE
"Conservative Strategy",0.0519065118376422,0,FALSE
"Conservative Strategy",0.0197368165034315,0,FALSE
"Conservative Strategy",0.0463045768320378,0,FALSE
"Conservative Strategy",0.00597327337729895,0,FALSE
"Conservative Strategy",0.0692933492511135,0,FALSE
"Conservative Strategy",0.0393427054106761,0,FALSE
"Conservative Strategy",0.0728355176132813,0,FALSE
"Conservative Strategy",0.0578642012552976,0,FALSE
"Conservative Strategy",0.0684424394045445,0,FALSE
"Conservative Strategy",0.0589484048135027,0,FALSE
"Conservative Strategy",0.0502753195940673,0,FALSE
"Conservative Strategy",0.0829146281145228,0,FALSE
"Conservative Strategy",0.0341691781868519,0,FALSE
"Conservative Strategy",0.0125539625735708,0,FALSE
"Conservative Strategy",0.0505632337470369,0,FALSE
"Conservative Strategy",0.0379807152903783,0,FALSE
"Conservative Strategy",0.068830962604292,0,FALSE
"Conservative Strategy",0.0373416772502344,0,FALSE
"Conservative Strategy",0.0514565500455797,0,FALSE
"Conservative Strategy",0.0581633102621972,0,FALSE
"Conservative Strategy",-0.00210406411513031,0.00210406411513031,FALSE
"Conservative Strategy",0.0532736749739427,0,FALSE
"Conservative Strategy",0.0214101954170337,0,FALSE
"Conservative Strategy",0.0925913636067856,0,FALSE
"Conservative Strategy",0.0620309368898474,0,FALSE
"Conservative Strategy",0.075543805761634,0,FALSE
"Conservative Strategy",0.0380609108108356,0,FALSE
"Conservative Strategy",0.0470900014200683,0,FALSE
"Conservative Strategy",0.053306583827954,0,FALSE
"Conservative Strategy",0.054492380982595,0,FALSE
"Conservative Strategy",0.0210448082336392,0,FALSE
"Conservative Strategy",0.0393152746947681,0,FALSE
"Conservative Strategy",0.0143763510313161,0,FALSE
"Conservative Strategy",0.0817043043082783,0,FALSE
"Conservative Strategy",0.039336288293867,0,FALSE
"Conservative Strategy",0.0626104523773814,0,FALSE
"Conservative Strategy",0.0413451544578899,0,FALSE
"Conservative Strategy",0.0642320243737673,0,FALSE
"Conservative Strategy",0.0541308984516319,0,FALSE
"Conservative Strategy",0.0261583938011868,0,FALSE
"Conservative Strategy",0.0677435709729594,0,FALSE
"Conservative Strategy",0.0571204325610049,0,FALSE
"Conservative Strategy",0.0350187653103458,0,FALSE
"Conservative Strategy",0.0338737305443988,0,FALSE
"Conservative Strategy",0.0590427922526358,0,FALSE
"Conservative Strategy",0.0250623108950371,0,FALSE
"Conservative Strategy",0.0739850878132262,0,FALSE
"Conservative Strategy",0.0607337738680616,0,FALSE
"Conservative Strategy",0.0573492539007603,0,FALSE
"Conservative Strategy",0.0467805609140663,0,FALSE
"Conservative Strategy",0.0692572506495853,0,FALSE
"Conservative Strategy",0.052750881290874,0,FALSE
"Conservative Strategy",0.0415112859378423,0,FALSE
"Conservative Strategy",0.0368422216443466,0,FALSE
"Conservative Strategy",0.0420297623288724,0,FALSE
"Conservative Strategy",0.0673389723311391,0,FALSE
"Conservative Strategy",0.0502778627665002,0,FALSE
"Conservative Strategy",0.0327805051541152,0,FALSE
"Conservative Strategy",0.0394907018723738,0,FALSE
"Conservative Strategy",-0.0124061445025628,0.0124061445025628,FALSE
"Conservative Strategy",0.0519228069058636,0,FALSE
"Conservative Strategy",0.0693454066849223,0,FALSE
"Conservative Strategy",0.016585143479536,0,FALSE
"Conservative Strategy",0.0474020533712942,0,FALSE
"Conservative Strategy",0.0328662565962722,0,FALSE
"Conservative Strategy",0.0252900243296993,0,FALSE
"Conservative Strategy",0.0471959963524446,0,FALSE
"Conservative Strategy",0.02644135159371,0,FALSE
"Conservative Strategy",0.0430660823365471,0,FALSE
"Conservative Strategy",0.0780818203638287,0,FALSE
"Conservative Strategy",0.0024634520431217,0,FALSE
"Conservative Strategy",0.0281630468868351,0,FALSE
"Conservative Strategy",0.0342573321935196,0,FALSE
"Conservative Strategy",0.0761967211004063,0,FALSE
"Conservative Strategy",0.0670969982922437,0,FALSE
"Conservative Strategy",0.0435527012175536,0,FALSE
"Conservative Strategy",0.014316891163888,0,FALSE
"Conservative Strategy",0.0518800821958278,0,FALSE
"Conservative Strategy",0.0475566430660024,0,FALSE
"Conservative Strategy",0.0575445051517398,0,FALSE
"Conservative Strategy",0.0450575056790111,0,FALSE
"Conservative Strategy",0.00992993773187999,0,FALSE
"Conservative Strategy",0.0378137375468246,0,FALSE
"Conservative Strategy",0.0825428075383924,0,FALSE
"Conservative Strategy",0.003231293205337,0,FALSE
"Conservative Strategy",0.0487807814605036,0,FALSE
"Conservative Strategy",0.0846905072769469,0,FALSE
"Conservative Strategy",0.0336692455062477,0,FALSE
"Conservative Strategy",0.0576240517965063,0,FALSE
"Conservative Strategy",0.0329856759707469,0,FALSE
"Conservative Strategy",0.0552649651002644,0,FALSE
"Conservative Strategy",0.01167238774083,0,FALSE
"Conservative Strategy",0.0294718472867648,0,FALSE
"Conservative Strategy",0.0717267038705951,0,FALSE
"Conservative Strategy",0.102167906742912,0,FALSE
"Conservative Strategy",0.0343686130907769,0,FALSE
"Conservative Strategy",0.0543620894257183,0,FALSE
"Conservative Strategy",0.0753447610827173,0,FALSE
"Conservative Strategy",0.0393944708733631,0,FALSE
"Conservative Strategy",0.0486391624652,0,FALSE
"Conservative Strategy",0.0639200917389099,0,FALSE
"Conservative Strategy",-0.0145751396768,0.0145751396768,FALSE
"Conservative Strategy",0.0606807185694121,0,FALSE
"Conservative Strategy",0.0232628375167692,0,FALSE
"Conservative Strategy",0.0477180835360569,0,FALSE
"Conservative Strategy",0.0369450556759055,0,FALSE
"Conservative Strategy",0.0430873845832576,0,FALSE
"Conservative Strategy",0.0680395881716143,0,FALSE
"Conservative Strategy",0.0530500824788922,0,FALSE
"Conservative Strategy",0.0321890194915061,0,FALSE
"Conservative Strategy",0.0478561737102444,0,FALSE
"Conservative Strategy",0.0674325642870164,0,FALSE
"Conservative Strategy",0.0582165466060713,0,FALSE
"Conservative Strategy",0.0085636883671095,0,FALSE
"Conservative Strategy",-0.0288769485085996,0.0288769485085996,FALSE
"Conservative Strategy",0.0544802012986229,0,FALSE
"Conservative Strategy",0.0358812131717142,0,FALSE
"Conservative Strategy",0.0551261045120515,0,FALSE
"Conservative Strategy",0.052843838093083,0,FALSE
"Conservative Strategy",0.0333329622762645,0,FALSE
"Conservative Strategy",0.0543276499209824,0,FALSE
"Conservative Strategy",0.0594254067306875,0,FALSE
"Conservative Strategy",0.0691022633577341,0,FALSE
"Conservative Strategy",0.0475002441358533,0,FALSE
"Conservative Strategy",0.0231386424971886,0,FALSE
"Conservative Strategy",0.040032461288021,0,FALSE
"Conservative Strategy",0.0140740218855008,0,FALSE
"Conservative Strategy",0.0484380838853492,0,FALSE
"Conservative Strategy",0.00916486788817227,0,FALSE
"Conservative Strategy",0.0978762524890181,0,FALSE
"Conservative Strategy",-0.00194885773472792,0.00194885773472792,FALSE
"Conservative Strategy",0.0419485604785063,0,FALSE
"Conservative Strategy",0.0956044476902087,0,FALSE
"Conservative Strategy",0.0178063410136001,0,FALSE
"Conservative Strategy",0.023778009673184,0,FALSE
"Conservative Strategy",-0.00642186435216446,0.00642186435216446,FALSE
"Conservative Strategy",0.00701320832025689,0,FALSE
"Conservative Strategy",0.0188788209392731,0,FALSE
"Conservative Strategy",0.00534461478783669,0,FALSE
"Conservative Strategy",0.0544057428845901,0,FALSE
"Conservative Strategy",0.0818134862984049,0,FALSE
"Conservative Strategy",0.0236347352987675,0,FALSE
"Conservative Strategy",0.0168045038429745,0,FALSE
"Conservative Strategy",0.0742305212705604,0,FALSE
"Conservative Strategy",0.00823876742699237,0,FALSE
"Conservative Strategy",0.0537196032674202,0,FALSE
"Conservative Strategy",0.0643011054981612,0,FALSE
"Conservative Strategy",0.0963356353874132,0,FALSE
"Conservative Strategy",0.0566962522201874,0,FALSE
"Conservative Strategy",0.024259275147652,0,FALSE
"Conservative Strategy",0.0786631587809869,0,FALSE
"Conservative Strategy",0.00450301883279526,0,FALSE
"Conservative Strategy",0.0586532827265917,0,FALSE
"Conservative Strategy",0.047277245451489,0,FALSE
"Conservative Strategy",-0.0128449978559919,0.0128449978559919,FALSE
