"case_id","domain","reference_point","sure_outcome","risky_high_outcome","risky_high_probability","loss_aversion","alpha","beta","risky_low_outcome","risky_low_probability","sure_gain","risky_gain_high","risky_gain_low","sure_loss","risky_loss_high","risky_loss_low","ev_sure_gain","ev_risky_gain","ev_sure_loss","ev_risky_loss","prospect_sure_gain","prospect_risky_gain","prospect_sure_loss","prospect_risky_loss","gain_frame_choice","loss_frame_choice","frame_reversal","gain_frame_risk_premium","loss_frame_risk_premium","frame_sensitivity_index","review_flag"
185,"Public Policy",-100,80,360,0.62625818932429,1.49612512015738,0.806944347731769,0.787915365723893,0,0.37374181067571,80,360,0,-80,-360,0,80,225.452948156744,-80,-225.452948156744,66.0510005245557,103.558834462439,11.2165372050891,-59.5434389497415,"risky option","sure option",TRUE,37.5078339378833,-70.7599761548306,108.267810092714,"review"
186,"AI Governance",-100,160,180,0.709660575911403,1.47050501015037,0.913167236931622,0.808431203011423,0,0.290339424088597,160,180,0,-160,-180,0,160,127.738903664053,-160,-127.738903664053,160.425920331073,141.283428447028,-40.2697991027299,-16.596354133321,"sure option","risky option",TRUE,-19.142491884045,23.6734449694089,42.8159368534539,"review"
187,"Financial Risk",0,80,240,0.781444298289716,2.78190891295671,0.865281997760758,0.929921663505957,0,0.218555701710284,80,240,0,-80,-240,0,80,187.546631589532,-80,-187.546631589532,44.3312018883493,89.6297045964627,-163.707098949269,-355.34559004565,"risky option","sure option",TRUE,45.2985027081135,-191.638491096381,236.936993804495,"review"
188,"Infrastructure",0,120,180,0.68288440508768,2.2884436563123,0.83892091200687,0.930288477009162,0,0.31711559491232,120,180,0,-120,-180,0,120,122.919192915782,-120,-122.919192915782,55.4968875544629,53.2528017261395,-196.688323672563,-195.858057581235,"sure option","risky option",TRUE,-2.24408582832337,0.830266091328014,3.07435191965138,"review"
189,"Public Policy",-100,200,360,0.800493415631354,2.7269571300596,0.896562881348655,0.764586945343763,0,0.199506584368646,200,360,0,-200,-360,0,200,288.177629627287,-200,-288.177629627287,166.301041683986,207.683747672069,-92.2257511756605,-140.892376414784,"risky option","sure option",TRUE,41.382705988083,-48.6666252391237,90.0493312272067,"review"
190,"Healthcare",100,120,240,0.563630685023963,2.21353678968735,0.846376342140138,0.817807137686759,0,0.436369314976037,120,240,0,-120,-240,0,120,135.271364405751,-120,-135.271364405751,12.6229542663361,-4.80624322945627,-182.279039875855,-188.410810342436,"sure option","sure option",FALSE,-17.4291974957924,-6.13177046658134,11.297427029211,"acceptable"
191,"Financial Risk",0,80,300,0.842390682641417,2.37774065034464,0.841461793892086,0.91003400888294,0,0.157609317358583,80,300,0,-80,-300,0,80,252.717204792425,-80,-252.717204792425,39.9371909152119,102.309614751184,-128.245192197927,-359.701810021794,"risky option","sure option",TRUE,62.3724238359719,-231.456617823868,293.82904165984,"review"
192,"Financial Risk",0,200,360,0.766834569722414,2.09078765800223,0.812353657139465,0.796474638720974,0,0.233165430277586,200,360,0,-200,-360,0,200,276.060445100069,-200,-276.060445100069,74.0031373850596,91.4794128258117,-142.240071606686,-174.197421269672,"risky option","sure option",TRUE,17.4762754407521,-31.9573496629865,49.4336251037386,"review"
193,"Organizational Strategy",0,80,240,0.691842780355364,1.52345630787313,0.840125517407432,0.80463656662032,0,0.308157219644636,80,240,0,-80,-240,0,80,166.042267285287,-80,-166.042267285287,39.7040180837231,69.1327152061857,-51.7756782118918,-86.7046556921952,"risky option","sure option",TRUE,29.4286971224626,-34.9289774803034,64.357674602766,"review"
194,"Infrastructure",-100,160,240,0.774701496958733,1.78984727323987,0.79896851289086,0.771822367748246,0,0.225298503041267,160,240,0,-160,-240,0,160,185.928359270096,-160,-185.928359270096,85.0134546013914,90.529830820099,-42.192269134371,-53.9340224271596,"risky option","sure option",TRUE,5.51637621870763,-11.7417532927886,17.2581295114962,"review"
195,"Infrastructure",0,200,240,0.508559559471905,2.33098766724579,0.814191580284387,0.860466373478994,0,0.491440440528095,200,240,0,-200,-240,0,200,122.054294273257,-200,-122.054294273257,74.7272926988973,44.0848913237402,-222.586546546195,-132.426082974401,"sure option","risky option",TRUE,-30.6424013751571,90.1604635717935,120.802864946951,"review"
196,"Infrastructure",100,80,180,0.553379609715194,2.47097805864178,0.93064924646169,0.898867962742224,0,0.446620390284806,80,180,0,-80,-180,0,80,99.6083297487348,-80,-99.6083297487348,-36.5025387539237,-36.6009663958059,-263.063801125652,-285.822604650654,"sure option","sure option",FALSE,-0.0984276418822319,-22.7588035250022,22.6603758831199,"acceptable"
197,"Financial Risk",100,200,300,0.726914638560265,1.46739242528565,0.893363137356937,0.905539763066918,0,0.273085361439735,200,300,0,-200,-300,0,200,218.07439156808,-200,-218.07439156808,61.1964563715949,56.6929300852733,-256.849111058998,-268.206618292587,"sure option","sure option",FALSE,-4.50352628632155,-11.357507233589,6.85398094726744,"acceptable"
198,"Healthcare",0,80,240,0.573632161132991,2.28295378456824,0.801206961181015,0.82251212974079,0,0.426367838867009,80,240,0,-80,-240,0,80,137.671718671918,-80,-137.671718671918,33.4787277225732,46.3100562324551,-83.9096130110734,-118.818271413921,"risky option","sure option",TRUE,12.8313285098818,-34.9086584028476,47.7399869127294,"review"
199,"Healthcare",-100,160,240,0.795720070507377,1.95104254586622,0.870122754061595,0.785907181724906,0,0.204279929492623,160,240,0,-160,-240,0,160,190.972816921771,-160,-190.972816921771,126.276710644469,138.131224695684,-48.7223893418552,-64.2220208622579,"risky option","sure option",TRUE,11.8545140512144,-15.4996315204027,27.3541455716171,"review"
200,"Healthcare",-100,160,240,0.722452271915972,1.61068994500674,0.771103053353727,0.873204348236322,0,0.277547728084028,160,240,0,-160,-240,0,160,173.388545259833,-160,-173.388545259833,72.8103841463867,74.3630789533856,-57.5044363869012,-77.3895483541121,"risky option","sure option",TRUE,1.55269480699891,-19.8851119672109,21.4378067742098,"review"
201,"Organizational Strategy",100,80,300,0.838154609501362,2.49965381301008,0.949246317287907,0.868764925329015,0,0.161845390498638,80,300,0,-80,-300,0,80,251.446382850409,-80,-251.446382850409,-33.7418657153989,105.999686141963,-227.604851581939,-403.858993196007,"risky option","sure option",TRUE,139.741551857361,-176.254141614068,315.995693471429,"review"
202,"AI Governance",0,120,300,0.499588970001787,1.52119657169096,0.793228845857084,0.824523788038641,0,0.500411029998213,120,300,0,-120,-300,0,120,149.876691000536,-120,-149.876691000536,44.5929845548601,46.0825895093628,-78.7988237990589,-83.7999153128613,"risky option","sure option",TRUE,1.48960495450273,-5.00109151380242,6.49069646830515,"review"
203,"Organizational Strategy",-100,160,240,0.766555978637189,2.51960295247845,0.839301114203408,0.846435515303165,0,0.233444021362811,160,240,0,-160,-240,0,160,183.973434872925,-160,-183.973434872925,106.38730848551,113.282391839247,-80.6162288646713,-115.462939682969,"risky option","sure option",TRUE,6.89508335373712,-34.8467108182976,41.7417941720347,"review"
204,"Infrastructure",100,120,360,0.67369780363515,1.50574937071651,0.921569781098515,0.852648287592456,0,0.32630219636485,120,360,0,-120,-360,0,120,242.531209308654,-120,-242.531209308654,15.8121136908149,88.3213169574369,-149.628863734267,-213.993083657958,"risky option","sure option",TRUE,72.509203266622,-64.3642199236901,136.873423190312,"review"
205,"Healthcare",-100,80,180,0.818776080664247,2.11841075723059,0.858883886737749,0.776333202747628,0,0.181223919335753,80,180,0,-80,-180,0,80,147.379694519565,-80,-147.379694519565,86.50022055938,112.973780798089,13.1048996417753,-42.6103528524493,"risky option","sure option",TRUE,26.4735602387089,-55.7152524942245,82.1888127329335,"review"
206,"AI Governance",0,200,300,0.563257742673159,2.05619928212836,0.754871637187898,0.892471109889448,0,0.436742257326841,200,300,0,-200,-300,0,200,168.977322801948,-200,-168.977322801948,54.5735593695134,41.7460844582175,-232.631219477278,-188.161830368158,"sure option","risky option",TRUE,-12.8274749112959,44.4693891091192,57.2968640204151,"review"
207,"Infrastructure",0,80,360,0.717892314959317,1.96822785926051,0.781249400228262,0.893586126621813,0,0.282107685040683,80,360,0,-80,-360,0,80,258.441233385354,-80,-258.441233385354,30.675235877125,71.3130645321007,-98.7757156281383,-271.901203008806,"risky option","sure option",TRUE,40.6378286549757,-173.125487380668,213.763316035644,"review"
208,"Healthcare",-100,120,180,0.525793979968876,2.42263319268823,0.853724876930937,0.770417518354952,0,0.474206020031124,120,180,0,-120,-180,0,120,94.6429163943976,-120,-94.6429163943976,99.9503950306242,88.7454993465609,-24.3570094035597,-13.0851397371573,"sure option","risky option",TRUE,-11.2048956840633,11.2718696664024,22.4767653504658,"review"
209,"Healthcare",-100,200,180,0.49028504230082,2.24551254617982,0.91253945864737,0.75213497239165,0,0.50971495769918,200,180,0,-200,-180,0,200,88.2513076141477,-200,-88.2513076141477,182.16749602177,117.936938120983,-71.7109425328174,4.34611941545344,"sure option","risky option",TRUE,-64.2305579007866,76.0570619482709,140.287619849057,"review"
210,"Healthcare",100,120,240,0.536823094915599,2.61984296734445,0.83552796584554,0.764492766465992,0,0.463176905084401,120,240,0,-120,-240,0,120,128.837542779744,-120,-128.837542779744,12.2193173976084,-7.67993995499246,-161.823077468152,-162.193554192619,"sure option","sure option",FALSE,-19.8992573526008,-0.370476724466897,19.5287806281339,"acceptable"
211,"Infrastructure",100,200,300,0.527806506026536,1.47800308098085,0.825867778481916,0.937741443002596,0,0.472193493973464,200,300,0,-200,-300,0,200,158.341951807961,-200,-158.341951807961,44.8472230873662,-10.4349709418408,-310.866983668618,-267.28031450953,"sure option","risky option",TRUE,-55.282194029207,43.586669159088,98.868863188295,"review"
212,"Public Policy",0,160,300,0.474245349224657,2.61863429625519,0.756686078384519,0.81708549046889,0,0.525754650775343,160,300,0,-160,-300,0,160,142.273604767397,-160,-142.273604767397,46.5400564760885,35.5145444680337,-165.588170783536,-131.249533204087,"sure option","risky option",TRUE,-11.0255120080548,34.3386375794493,45.3641495875041,"review"
213,"Financial Risk",100,80,360,0.838167554792017,1.89471950158477,0.860593710141256,0.926842878712341,0,0.161832445207983,80,360,0,-80,-360,0,80,301.740319725126,-80,-301.740319725126,-30.4365421693438,78.4861887339339,-233.253509106344,-488.37348752285,"risky option","sure option",TRUE,108.922730903278,-255.119978416506,364.042709319784,"review"
214,"AI Governance",0,80,180,0.551428947318345,2.20896179638803,0.890226767212152,0.799701715679839,0,0.448571052681655,80,180,0,-80,-180,0,80,99.2572105173022,-80,-99.2572105173022,49.4517479279044,56.1298022415984,-73.4670383393971,-77.485966996841,"risky option","sure option",TRUE,6.67805431369396,-4.01892865744395,10.6969829711379,"review"
215,"AI Governance",-100,160,300,0.753724319301546,2.75106665529311,0.915550772799179,0.834016933152452,0,0.246275680698454,160,300,0,-160,-300,0,160,226.117295790464,-160,-226.117295790464,162.566372505568,198.466062668431,-83.6583636403274,-155.419621357847,"risky option","sure option",TRUE,35.8996901628633,-71.7612577175193,107.660947880383,"review"
216,"Infrastructure",0,200,180,0.607747136428952,2.016420028219,0.838224239693955,0.923381659993902,0,0.392252863571048,200,180,0,-200,-180,0,200,109.394484557211,-200,-109.394484557211,84.8748693225736,47.2222854508157,-268.726131086651,-148.177134900225,"sure option","risky option",TRUE,-37.6525838717579,120.548996186426,158.201580058184,"review"
217,"Healthcare",-100,200,360,0.550862399674952,1.45753526934423,0.937291209911927,0.816554403677583,0,0.449137600325048,200,360,0,-200,-360,0,200,198.310463882983,-200,-198.310463882983,209.78961112545,206.161522266961,-62.6221364195429,-41.6213510156536,"sure option","risky option",TRUE,-3.62808885848924,21.0007854038893,24.6288742623786,"review"
218,"Organizational Strategy",-100,120,360,0.768647162709385,2.36828374098986,0.81834886376746,0.84856587536633,0,0.231352837290615,120,360,0,-120,-360,0,120,276.712978575379,-120,-276.712978575379,82.5883784702626,126.111634051742,-30.0914690695678,-193.881106459609,"risky option","sure option",TRUE,43.5232555814793,-163.789637390041,207.31289297152,"review"
219,"Financial Risk",0,160,180,0.546073161624372,2.72769735725597,0.830455953022465,0.87713700979948,0,0.453926838375628,160,180,0,-160,-180,0,160,98.293169092387,-160,-98.293169092387,67.6744228689986,40.7525988879948,-233.943721240407,-141.654376453556,"sure option","risky option",TRUE,-26.9218239810038,92.2893447868514,119.211168767855,"review"
220,"Infrastructure",-100,80,360,0.509880208410323,2.22507445225492,0.939127268176526,0.760801212536171,0,0.490119791589677,80,360,0,-80,-360,0,80,183.556875027716,-80,-183.556875027716,131.216336023748,198.516917850011,16.6660525028325,-40.9756209982681,"risky option","sure option",TRUE,67.3005818262626,-57.6416735011005,124.942255327363,"review"
221,"AI Governance",100,80,240,0.521439474448562,2.38180169402622,0.822138851229101,0.812740828236565,0,0.478560525551438,80,240,0,-80,-240,0,80,125.145473867655,-80,-125.145473867655,-27.1835264545772,-17.8075172929561,-162.127857468897,-189.877247264961,"risky option","sure option",TRUE,9.3760091616211,-27.7493897960645,37.1253989576856,"review"
222,"Organizational Strategy",-100,160,300,0.825195363909006,2.04789817593992,0.782660437235609,0.765552020119503,0,0.174804636090994,160,300,0,-160,-300,0,160,247.558609172702,-160,-247.558609172702,77.643319829876,96.1857017443415,-47.0517348504061,-91.1690306286316,"risky option","sure option",TRUE,18.5423819144655,-44.1172957782255,62.659677692691,"review"
223,"Public Policy",0,120,180,0.673606145381928,1.90296049434692,0.866474637342617,0.834515334293246,0,0.326393854618072,120,180,0,-120,-180,0,120,121.249106168747,-120,-121.249106168747,63.3224655131966,60.6097463624587,-103.404253809178,-97.7001659793819,"sure option","risky option",TRUE,-2.71271915073795,5.70408782979578,8.41680698053374,"review"
224,"Healthcare",-100,160,360,0.741640335507691,2.25375009807758,0.829019512562081,0.82562711853534,0,0.258359664492309,160,360,0,-160,-360,0,160,266.990520782769,-160,-266.990520782769,100.475465694882,131.339689994826,-66.2209873563062,-153.047446678576,"risky option","sure option",TRUE,30.8642242999436,-86.82645932227,117.690683622214,"review"
225,"Healthcare",100,160,300,0.610514786653221,2.78232776485383,0.92734344615601,0.868175080372021,0,0.389485213346779,160,300,0,-160,-300,0,160,183.154435995966,-160,-183.154435995966,44.5612031568355,24.034553468879,-347.558544695378,-367.477981208425,"sure option","sure option",FALSE,-20.5266496879565,-19.919436513047,0.607213174909504,"acceptable"
226,"Healthcare",-100,200,360,0.540569977648556,1.85142587833107,0.907914748834446,0.946680680615827,0,0.459430022351444,200,360,0,-200,-360,0,200,194.60519195348,-200,-194.60519195348,177.425044085284,171.450999467615,-144.83305485505,-163.385021439518,"sure option","sure option",FALSE,-5.97404461766845,-18.5519665844676,12.5779219667992,"acceptable"
227,"Financial Risk",0,200,180,0.519262187089771,2.07755377772264,0.859279038198292,0.842458985326812,0,0.480737812910229,200,180,0,-200,-180,0,200,93.4671936761588,-200,-93.4671936761588,94.8913972476065,45.0085567772571,-180.333191876788,-85.6867279064385,"sure option","risky option",TRUE,-49.8828404703494,94.6464639703493,144.529304440699,"review"
228,"Public Policy",0,120,300,0.846297216508538,2.79860195619985,0.762633985700086,0.832923407061026,0,0.153702783491462,120,300,0,-120,-300,0,120,253.889164952561,-120,-253.889164952561,38.5171620424023,65.5631434815664,-150.917589783075,-273.97839741613,"risky option","sure option",TRUE,27.0459814391641,-123.060807633055,150.106789072219,"review"
229,"AI Governance",100,120,240,0.805065653473139,2.75925414352678,0.865230965148657,0.941277102427557,0,0.194934346526861,120,240,0,-120,-240,0,120,193.215756833553,-120,-193.215756833553,13.3564621829299,16.8640110311366,-442.242561735851,-577.389897707015,"risky option","sure option",TRUE,3.50754884820664,-135.147335971164,138.65488481937,"review"
230,"Infrastructure",0,200,300,0.48176502501592,1.40610545855016,0.792462485237047,0.789977720100433,0,0.51823497498408,200,300,0,-200,-300,0,200,144.529507504776,-200,-144.529507504776,66.6008771492827,44.2446673068581,-92.4230559001574,-61.3371740995956,"sure option","risky option",TRUE,-22.3562098424245,31.0858818005618,53.4420916429863,"review"
231,"Infrastructure",100,200,360,0.652962603326887,2.11385245127603,0.906849338067695,0.823706014966592,0,0.347037396673113,200,360,0,-200,-360,0,200,235.066537197679,-200,-235.066537197679,65.117643555492,68.5624964447495,-232.003398776339,-247.996664912277,"risky option","sure option",TRUE,3.44485288925753,-15.9932661359375,19.438119025195,"review"
232,"AI Governance",0,200,240,0.806275487970561,2.70703080962412,0.853809580393135,0.838575420249253,0,0.193724512029439,200,240,0,-200,-240,0,200,193.506117112935,-200,-193.506117112935,92.1810084758883,86.8421602612908,-230.186788743234,-216.253575985117,"sure option","risky option",TRUE,-5.33884821459753,13.9332127581171,19.2720609727146,"review"
233,"Healthcare",0,200,180,0.760289653018117,2.39401949448511,0.904060332477093,0.788139719516039,0,0.239710346981883,200,180,0,-200,-180,0,200,136.852137543261,-200,-136.852137543261,120.301195425829,83.1536832605385,-155.833497469538,-109.037679956116,"sure option","risky option",TRUE,-37.1475121652906,46.7958175134217,83.9433296787123,"review"
234,"Infrastructure",-100,200,180,0.489169394876808,2.79188135121949,0.872576948394999,0.789521080814302,0,0.510830605123192,200,180,0,-200,-180,0,200,88.0504910778254,-200,-88.0504910778254,145.037032453622,95.2098937568667,-105.910524651387,-15.0322526324933,"sure option","risky option",TRUE,-49.8271386967551,90.8782720188936,140.705410715649,"review"
235,"Healthcare",100,160,300,0.590779774170369,1.79601123430766,0.922282706899568,0.775740138953552,0,0.409220225829631,160,300,0,-160,-300,0,160,177.233932251111,-160,-177.233932251111,43.6473768683473,52.1089422829301,-134.184023317273,-136.894442815084,"risky option","sure option",TRUE,8.46156541458274,-2.71041949781056,11.1719849123933,"review"
236,"Organizational Strategy",100,120,300,0.745503850374371,2.11315188007429,0.765708559472114,0.907555062277242,0,0.254496149625629,120,300,0,-120,-300,0,120,223.651155112311,-120,-223.651155112311,9.9131072264912,7.95563093374517,-282.363316657863,-397.287580278654,"sure option","sure option",FALSE,-1.95747629274603,-114.924263620791,112.966787328045,"acceptable"
237,"Healthcare",100,200,240,0.677776012197137,1.64726294861175,0.755084242811426,0.807137975096703,0,0.322223987802863,200,240,0,-200,-240,0,200,162.666242927313,-200,-162.666242927313,32.3719220247226,6.45025095494774,-164.490781399696,-145.176606824848,"sure option","risky option",TRUE,-25.9216710697748,19.3141745748471,45.235845644622,"review"
238,"AI Governance",0,80,240,0.667707109078765,2.5718564806506,0.937711083702743,0.799379161698744,0,0.332292890921235,80,240,0,-80,-240,0,80,160.249706178904,-80,-160.249706178904,60.8903645369685,113.903341040961,-85.4156023919618,-137.253679832096,"risky option","sure option",TRUE,53.0129765039927,-51.838077440134,104.851053944127,"review"
239,"Organizational Strategy",0,80,180,0.789728187955916,1.43181803999469,0.77370363837108,0.782986571826041,0,0.210271812044084,80,180,0,-80,-180,0,80,142.151073832065,-80,-142.151073832065,29.6775227846307,43.8924863131203,-44.2569758676539,-65.9498112496415,"risky option","sure option",TRUE,14.2149635284896,-21.6928353819875,35.9077989104772,"review"
240,"Financial Risk",100,200,240,0.560935730393976,1.89518740796484,0.840976798534393,0.773536226898432,0,0.439064269606024,200,240,0,-200,-240,0,200,134.624575294554,-200,-134.624575294554,48.0787975097816,6.4636198850085,-156.241065184627,-125.87680093781,"sure option","risky option",TRUE,-41.6151776247731,30.3642642468163,71.9794418715894,"review"
241,"Healthcare",-100,200,240,0.750156821962446,1.7737276812084,0.773773048445582,0.915538316266611,0,0.249843178037554,200,240,0,-200,-240,0,200,180.037637270987,-200,-180.037637270987,82.5523925581312,77.0396151661751,-120.216360655996,-113.901251791467,"sure option","risky option",TRUE,-5.51277739195618,6.31510886452902,11.8278862564852,"review"
242,"Organizational Strategy",100,80,240,0.522985392063856,2.62393446052447,0.765735237207264,0.81907133422792,0,0.477014607936144,80,240,0,-80,-240,0,80,125.516494095325,-80,-125.516494095325,-30.5203393143616,-31.3968036792389,-184.578895558699,-216.922641615084,"sure option","sure option",FALSE,-0.876464364877343,-32.3437460563855,31.4672816915082,"acceptable"
243,"Public Policy",-100,80,180,0.780687848851085,2.47300424338318,0.879381236061454,0.869566528359428,0,0.219312151148915,80,180,0,-80,-180,0,80,140.523812793195,-80,-140.523812793195,96.2153409554968,123.364420094567,13.934820082101,-74.6256819641572,"risky option","sure option",TRUE,27.1490791390703,-88.5605020462582,115.709581185329,"review"
244,"Organizational Strategy",0,120,360,0.689795810449868,2.59463614569977,0.769271476473659,0.807660391461104,0,0.310204189550132,120,360,0,-120,-360,0,120,248.326491761953,-120,-248.326491761953,39.7607737286603,63.857388153518,-123.979192397185,-207.692729890633,"risky option","sure option",TRUE,24.0966144248577,-83.7135374934484,107.810151918306,"review"
245,"Organizational Strategy",0,120,240,0.46355108069256,1.58926739715971,0.767484761308879,0.841663400223479,0,0.53644891930744,120,240,0,-120,-240,0,120,111.252259366214,-120,-111.252259366214,39.4221151665176,31.1080977252047,-89.3650559136731,-74.2388539730232,"sure option","risky option",TRUE,-8.31401744131292,15.1262019406498,23.4402193819628,"review"
246,"Infrastructure",100,80,300,0.651885637268424,1.60808429731987,0.913966742996126,0.855769931524992,0,0.348114362731576,80,300,0,-80,-300,0,80,195.565691180527,-80,-195.565691180527,-20.8781090400135,53.8369376729046,-136.868405687914,-205.51522235637,"risky option","sure option",TRUE,74.715046712918,-68.646816668456,143.361863381374,"review"
247,"Organizational Strategy",0,80,240,0.678130429331213,1.57238732813857,0.831917338771746,0.852214777329937,0,0.321869570668787,80,240,0,-80,-240,0,80,162.751303039491,-80,-162.751303039491,38.3013037602492,64.781684187492,-65.8265273514584,-113.847621342769,"risky option","sure option",TRUE,26.4803804272428,-48.0210939913109,74.5014744185537,"review"
248,"Public Policy",0,120,360,0.735467649810016,1.52960648820736,0.940748323779553,0.897963083302602,0,0.264532350189984,120,360,0,-120,-360,0,120,264.768353931606,-120,-264.768353931606,90.3620910025617,186.810321271536,-112.617976448641,-222.130690797353,"risky option","sure option",TRUE,96.4482302689743,-109.512714348711,205.960944617686,"review"
249,"AI Governance",100,80,360,0.619578540511429,1.86251093489118,0.882789192395285,0.786426061345264,0,0.380421459488571,80,360,0,-80,-360,0,80,223.048274584115,-80,-223.048274584115,-19.6454837063706,57.4495129779363,-110.586956188284,-169.801857893132,"risky option","sure option",TRUE,77.0949966843069,-59.2149017048477,136.309898389155,"review"
250,"AI Governance",100,80,300,0.738394203130156,2.34503828505985,0.791065212525427,0.863058635173365,0,0.261605796869844,80,300,0,-80,-300,0,80,221.518260939047,-80,-221.518260939047,-31.1182460037627,16.1626142443323,-207.291907335591,-337.560178063213,"risky option","sure option",TRUE,47.2808602480951,-130.268270727622,177.549130975717,"review"
251,"Financial Risk",0,160,180,0.55311277480796,2.18850580579601,0.94477305971086,0.948127362411469,0,0.44688722519204,160,180,0,-160,-180,0,160,99.5602994654328,-160,-99.5602994654328,120.890780077761,74.7367820188728,-269.112684595276,-166.435882831433,"sure option","risky option",TRUE,-46.1539980588887,102.676801763843,148.830799822732,"review"
252,"AI Governance",100,120,240,0.817337114457041,1.60019037681632,0.85851752916351,0.8989491824992,0,0.182662885542959,120,240,0,-120,-240,0,120,196.16090746969,-120,-196.16090746969,13.0905247834505,38.5172944215053,-204.122372904827,-265.09595668596,"risky option","sure option",TRUE,25.4267696380548,-60.9735837811339,86.4003534191887,"review"
253,"Public Policy",0,120,300,0.565000910870731,1.83461741097271,0.830954011948779,0.908135238988325,0,0.434999089129269,120,300,0,-120,-300,0,120,169.500273261219,-120,-169.500273261219,53.4200140577195,64.6283387490482,-141.815358944933,-184.143231981617,"risky option","sure option",TRUE,11.2083246913287,-42.3278730366836,53.5361977280123,"review"
254,"Healthcare",0,80,360,0.825511582940817,2.68692771364003,0.925217704568058,0.793868260551244,0,0.174488417059183,80,360,0,-80,-360,0,80,297.184169858694,-80,-297.184169858694,57.6464475765963,191.363675251213,-87.1081359829471,-237.326685446201,"risky option","sure option",TRUE,133.717227674617,-150.218549463254,283.935777137871,"review"
255,"Organizational Strategy",-100,120,180,0.831243184488267,2.64223987925798,0.848326912801713,0.906704228324816,0,0.168756815511733,120,180,0,-120,-180,0,120,149.623773207888,-120,-149.623773207888,97.0823323110378,107.41186395828,-39.9596468402853,-108.352521063613,"risky option","sure option",TRUE,10.3295316472417,-68.3928742233273,78.722405870569,"review"
256,"Healthcare",0,160,180,0.507400770392269,2.38147092871368,0.82363303839229,0.786357411602512,0,0.492599229607731,160,180,0,-160,-180,0,160,91.3321386706084,-160,-91.3321386706084,65.3711369370459,36.5483746444226,-128.846127050556,-71.7210528314848,"sure option","risky option",TRUE,-28.8227622926233,57.1250742190711,85.9478365116944,"review"
257,"Organizational Strategy",0,80,240,0.716638637613505,2.26113781286404,0.868629344413057,0.863517584884539,0,0.283361362386495,80,240,0,-80,-240,0,80,171.993273027241,-80,-171.993273027241,44.9862515904517,83.718521498544,-99.4669273118024,-184.069365452065,"risky option","sure option",TRUE,38.7322699080923,-84.602438140263,123.334708048355,"review"
258,"Healthcare",0,160,180,0.827203471958637,2.404192374181,0.831288640899584,0.829165408713743,0,0.172796528041363,160,180,0,-160,-180,0,160,148.896624952555,-160,-148.896624952555,67.9610225604356,62.0004389483416,-161.640156241389,-147.426485436591,"sure option","risky option",TRUE,-5.960583612094,14.2136708047983,20.1742544168923,"review"
259,"Financial Risk",0,80,300,0.627004294097424,2.07987395036034,0.805161301093176,0.862648684578016,0,0.372995705902576,80,300,0,-80,-300,0,80,188.101288229227,-80,-188.101288229227,34.0639032055051,61.908842986155,-91.1454701536457,-178.728134611019,"risky option","sure option",TRUE,27.8449397806499,-87.5826644573731,115.427604238023,"review"
260,"Infrastructure",100,160,300,0.634024502150714,2.27631097976118,0.776363812340424,0.858203602069989,0,0.365975497849286,160,300,0,-160,-300,0,160,190.207350645214,-160,-190.207350645214,24.0155359786406,-4.58598750295504,-269.011235657719,-290.211153943486,"sure option","sure option",FALSE,-28.6015234815956,-21.1999182857672,7.40160519582844,"acceptable"
261,"Public Policy",100,200,240,0.780456491280347,1.58913573846221,0.750137637555599,0.900223978888243,0,0.219543508719653,200,240,0,-200,-240,0,200,187.309557907283,-200,-187.309557907283,31.6428268742229,9.75047268421665,-269.851568566309,-257.761960980703,"sure option","risky option",TRUE,-21.8923541900063,12.0896075856064,33.9819617756127,"review"
262,"Public Policy",100,200,240,0.721902963705361,2.318625436211,0.847626514034346,0.811406010435894,0,0.278097036294639,200,240,0,-200,-240,0,200,173.256711289287,-200,-173.256711289287,49.5738933435851,20.544097267065,-237.236588722715,-216.623165574574,"sure option","risky option",TRUE,-29.0297960765202,20.6134231481418,49.643219224662,"review"
263,"Public Policy",0,160,360,0.567082381807268,1.64462089152075,0.936928247287869,0.883598167169839,0,0.432917618192732,160,360,0,-160,-360,0,160,204.149657450616,-160,-204.149657450616,116.172215599445,140.837457528278,-145.75456970636,-169.221742200557,"risky option","sure option",TRUE,24.6652419288332,-23.4671724941967,48.1324144230299,"review"
264,"Public Policy",100,200,240,0.698293093685061,2.64851689077914,0.941428184974939,0.823996094474569,0,0.301706906314939,200,240,0,-200,-240,0,200,167.590342484415,-200,-167.590342484415,76.3583209260445,37.6631535285293,-291.166218682091,-260.93672400301,"sure option","risky option",TRUE,-38.6951673975152,30.229494679081,68.9246620765962,"review"
265,"Infrastructure",0,120,300,0.67208631997928,2.34855927764438,0.823115689121187,0.906493539037183,0,0.32791368002072,120,300,0,-120,-300,0,120,201.625895993784,-120,-201.625895993784,51.4525263981007,73.5160939728129,-180.121639891878,-277.792806039309,"risky option","sure option",TRUE,22.0635675747122,-97.6711661474314,119.734733722144,"review"
266,"Infrastructure",0,120,360,0.666026688739657,2.15718463072553,0.943481235811487,0.901502314954996,0,0.333973311260343,120,360,0,-120,-360,0,120,239.769607946277,-120,-239.769607946277,91.5521381566126,171.915515922642,-161.537747945665,-289.66203133437,"risky option","sure option",TRUE,80.363377766029,-128.124283388704,208.487661154733,"review"
