"case_id","domain","ev_gain_difference","prospect_gain_difference","ev_loss_difference","prospect_loss_difference"
337,"Infrastructure",38.408385004848,5.8626230502393,-38.408385004848,-21.2431639631538
338,"AI Governance",65.866296954453,12.7783881111987,-65.866296954453,-47.400296905553
339,"Infrastructure",16.955006260425,3.9460552992131,-16.955006260425,-28.5162807484483
340,"AI Governance",70.89174943231,40.686323817517,-70.89174943231,-68.933891839148
341,"Public Policy",-74.895803228021,-24.4143649256014,74.895803228021,30.6355633831316
342,"AI Governance",51.846641516313,5.5765898200768,-51.846641516313,-24.120672655679
343,"Public Policy",-60.0332406759262,-28.208134924482,60.0332406759262,45.8395377009359
344,"Organizational Strategy",89.730924069881,33.421055179802,-89.730924069881,-51.2943317379151
345,"Organizational Strategy",100.875683899969,69.186020588778,-100.875683899969,-126.661479917335
346,"Public Policy",99.705011855811,7.4709186901376,-99.705011855811,-58.608652888294
347,"Infrastructure",58.747643623501,22.0056153621188,-58.747643623501,-58.074832349912
348,"Financial Risk",-39.881570704281,-25.6784436535096,39.881570704281,54.157415541172
349,"Healthcare",71.131046172231,18.2649171838103,-71.131046172231,-32.17738434947
350,"AI Governance",-22.340944372118,-10.8524837286702,22.340944372118,16.4165732184327
351,"Infrastructure",88.835152491927,50.6472168149591,-88.835152491927,-99.615081862868
352,"Financial Risk",32.560971774161,18.0445951568836,-32.560971774161,-12.5678250683407
353,"Healthcare",-82.345796179026,-49.2449485401976,82.345796179026,60.193486050727
354,"Organizational Strategy",-13.887561159208,-10.826199979192,13.887561159208,14.7262464281676
355,"Public Policy",-19.526346975937,-13.2326105039472,19.526346975937,28.6521951752956
356,"Financial Risk",47.25030592829,13.0225216879369,-47.25030592829,-33.1488288874061
357,"Infrastructure",-17.332551404834,-10.9760181909384,17.332551404834,26.395709368025
358,"Public Policy",36.143400721252,20.2710324704948,-36.143400721252,-14.1982949941312
359,"Healthcare",140.890170611441,61.2354435466954,-140.890170611441,-116.162098340555
360,"Infrastructure",75.86892596446,11.7408397392953,-75.86892596446,-78.946962108766
361,"Public Policy",70.363618601114,33.5326949374499,-70.363618601114,-44.879018755064
362,"Healthcare",67.712507586926,31.8039150023217,-67.712507586926,-21.586080997284
363,"Financial Risk",97.037065094337,39.9291491333973,-97.037065094337,-77.0831546681776
364,"Organizational Strategy",-11.47740790993,-8.3737818182739,11.47740790993,23.389419853604
365,"Financial Risk",69.341799460351,44.5946388224411,-69.341799460351,-38.612208250961
366,"Organizational Strategy",-30.087177144364,-17.175758629321,30.087177144364,22.3306247315146
367,"AI Governance",-56.673094950616,-43.9883510997474,56.673094950616,55.8410705611586
368,"Infrastructure",58.0043091923,49.1042366232004,-58.0043091923,-21.1893727595197
369,"Public Policy",-85.418338706717,-26.1085619444667,85.418338706717,75.072959973002
370,"Public Policy",62.376408865675,-14.5137340312902,-62.376408865675,-73.559194282178
371,"Healthcare",-112.716131851077,-59.4760819793603,112.716131851077,56.6042080106805
372,"Public Policy",36.279177479446,5.6153834945525,-36.279177479446,-41.226725703316
373,"Financial Risk",111.848124720156,44.2384935894085,-111.848124720156,-76.351614829025
374,"Organizational Strategy",101.754767283797,56.128091713753,-101.754767283797,-135.121379805508
375,"Healthcare",159.610986564308,39.2783265262895,-159.610986564308,-250.151471763871
376,"Organizational Strategy",66.212173532695,34.4701727181202,-66.212173532695,-52.5655558831055
377,"Public Policy",95.71010684222,18.717954430609,-95.71010684222,-41.049606513298
378,"AI Governance",84.820164777339,18.2149779666462,-84.820164777339,-97.514163765365
379,"AI Governance",21.409399336204,5.7601251202343,-21.409399336204,-19.808956094481
380,"Public Policy",100.840678162873,34.1278993947415,-100.840678162873,-112.632635097297
381,"Financial Risk",45.565096857026,29.341314418044,-45.565096857026,-55.871868012612
382,"Financial Risk",42.010955959558,-6.6441096453443,-42.010955959558,-37.298965228101
383,"Public Policy",-54.10503802821,-21.7606339149571,54.10503802821,64.658537273894
384,"Public Policy",10.582719758153,-4.845594944142,-10.582719758153,10.720575238828
385,"Public Policy",-27.239035649225,-16.5117830676361,27.239035649225,25.727931046662
386,"Infrastructure",26.04798976332,5.80020034527111,-26.04798976332,-3.34013736009321
387,"Healthcare",98.049138300121,51.4859904624609,-98.049138300121,-88.2728281686225
388,"Public Policy",-31.5853619165719,-25.5826419003825,31.5853619165719,46.044107514489
389,"AI Governance",32.757850177586,9.02449507265881,-32.757850177586,-20.374511644532
390,"Healthcare",-1.89787408337,-7.0178582397413,1.89787408337,17.139936925461
391,"Organizational Strategy",14.345016852021,-5.26424246932509,-14.345016852021,-4.35151875883901
392,"Infrastructure",117.457068368793,43.2011065819321,-117.457068368793,-128.479626597837
393,"Organizational Strategy",5.21884947083899,-3.72047868039651,-5.21884947083899,5.44055198290903
394,"Financial Risk",-44.828409157693,-28.213896664423,44.828409157693,34.2606441675134
395,"Infrastructure",39.475886197761,6.8472124665823,-39.475886197761,-30.568363871468
396,"Financial Risk",-5.28488200157901,-4.9729294475396,5.28488200157901,10.347077014888
397,"Organizational Strategy",-77.7752792406827,-22.3798857276964,77.7752792406827,44.3303788558961
398,"Infrastructure",-53.737252764404,-30.722869171641,53.737252764404,43.3496252088909
399,"Healthcare",-21.182855797932,-7.1784289229139,21.182855797932,13.7490202526976
400,"Organizational Strategy",149.470505151898,39.1700593274091,-149.470505151898,-247.07301381021
401,"Public Policy",42.83336327225,16.530946756076,-42.83336327225,-14.71217990958
402,"Financial Risk",61.242823272943,29.0750433136458,-61.242823272943,-57.455044619535
403,"Healthcare",3.89373010397,-0.754613010096193,-3.89373010397,-28.0084486703344
404,"Public Policy",19.552330803126,9.43325141065199,-19.552330803126,-26.7446792244187
405,"Organizational Strategy",31.242629466578,4.6249607065856,-31.242629466578,-14.196955137428
406,"Healthcare",86.455400586128,46.41566681889,-86.455400586128,-61.822659386893
407,"Financial Risk",-2.71710510924501,-4.53251053353702,2.71710510924501,17.082296959792
408,"Organizational Strategy",6.4400612860918,1.0452869164222,-6.4400612860918,-15.9715443425062
409,"AI Governance",-58.20339073427,-30.610732214828,58.20339073427,59.976771015772
410,"Organizational Strategy",21.862257773057,-2.430228693884,-21.862257773057,-23.880536001597
411,"Public Policy",-38.740414388478,-18.6792670377888,38.740414388478,37.936445329054
412,"Healthcare",-90.219049390405,-21.1585267151531,90.219049390405,62.5105956186324
413,"Healthcare",117.615601025522,34.8862821286904,-117.615601025522,-140.884366002197
414,"Public Policy",85.813144920394,17.6053138951491,-85.813144920394,-93.977370340787
415,"Healthcare",-37.493861254305,-30.6385261430731,37.493861254305,21.215112082503
416,"Infrastructure",3.64604645595,-6.5032056639,-3.64604645595,6.290463421244
417,"Organizational Strategy",19.114831816405,5.48598732579299,-19.114831816405,-0.429977309947304
418,"Healthcare",-76.456931587309,-55.2395945236782,76.456931587309,37.640548439856
419,"Financial Risk",34.624941758811,9.851066258222,-34.624941758811,-15.2753949998216
420,"Healthcare",-27.746341504157,-24.2865932161992,27.746341504157,17.413616594776
421,"Infrastructure",-114.544809067622,-98.276176028807,114.544809067622,86.390820662157
422,"Financial Risk",92.437740899622,53.011372191644,-92.437740899622,-67.8561053751046
423,"Financial Risk",-2.79870389960701,-28.4332874645945,2.79870389960701,6.176903592195
424,"AI Governance",23.315809953958,6.07784959474209,-23.315809953958,-30.3166843459796
425,"Organizational Strategy",56.048807209358,13.4128811570745,-56.048807209358,-54.9186237681953
426,"AI Governance",15.974492099136,1.827909047696,-15.974492099136,-13.866811230384
427,"Financial Risk",29.102622624487,-8.1878524293109,-29.102622624487,-5.82211425495601
428,"AI Governance",-28.5829096846282,-16.5486031241647,28.5829096846282,32.4931476406921
429,"Public Policy",-23.668916106224,-10.1159029954517,23.668916106224,27.363408714856
430,"Organizational Strategy",33.361698508263,7.2553892795291,-33.361698508263,-55.7945076049313
431,"Infrastructure",104.611272066832,18.9024451261057,-104.611272066832,-64.3833212228563
432,"Public Policy",-26.972556477413,-13.5712624445439,26.972556477413,59.472121580543
433,"Infrastructure",92.924547884613,28.9886547956839,-92.924547884613,-67.597395163623
434,"Healthcare",86.67869576253,31.2628617570908,-86.67869576253,-43.0657644563546
435,"Healthcare",-68.2450403477997,-49.4074705675747,68.2450403477997,34.856326192749
436,"Infrastructure",123.640007134527,78.6353098633583,-123.640007134527,-117.443734023925
437,"Healthcare",-44.442526428029,-20.4933456126907,44.442526428029,40.617293016975
438,"Financial Risk",132.625337049365,64.7305804277464,-132.625337049365,-59.2258655996607
439,"Organizational Strategy",68.026997160167,11.07608955188,-68.026997160167,-36.219683777218
440,"Organizational Strategy",129.605069454759,54.0637554051505,-129.605069454759,-33.9843039998037
441,"Financial Risk",-88.951744070277,-53.0999777784084,88.951744070277,64.3899300202684
442,"Public Policy",55.326427165419,12.8776131541614,-55.326427165419,-23.784056029929
443,"Public Policy",31.535597756505,6.805674056005,-31.535597756505,-22.0654604144653
444,"Healthcare",50.085627969354,5.59942860815561,-50.085627969354,-49.55032030532
445,"Infrastructure",143.432930912822,38.18948863428,-143.432930912822,-93.3728049001922
446,"AI Governance",102.418082421646,17.6179545697842,-102.418082421646,-41.9777901586729
447,"AI Governance",85.68728909269,17.4845300944877,-85.68728909269,-52.318972151947
448,"Organizational Strategy",221.284012135118,92.0983991892605,-221.284012135118,-316.901612479841
449,"AI Governance",130.813859418035,38.9470146128514,-130.813859418035,-165.63940781316
450,"Organizational Strategy",80.219760257751,13.6956507114977,-80.219760257751,-65.286214944306
451,"Infrastructure",78.110312052071,51.328137244354,-78.110312052071,-121.159865249237
452,"Financial Risk",125.220983494073,80.5258514646512,-125.220983494073,-90.331293302492
453,"Healthcare",76.752913054079,3.3352503835423,-76.752913054079,-44.928938136015
454,"Public Policy",-72.3802588824183,-26.9081585401907,72.3802588824183,53.0048303307434
455,"Infrastructure",6.77320421859621,-2.3729329004148,-6.77320421859621,-0.972652329834403
456,"Public Policy",180.232710488141,66.59743420685,-180.232710488141,-111.658806322733
457,"Organizational Strategy",-18.878899246454,-7.3704618105952,18.878899246454,8.0259757027202
458,"Financial Risk",66.124670639634,7.0813604770943,-66.124670639634,-71.921495202161
459,"Organizational Strategy",71.779593624175,26.3413629460834,-71.779593624175,-37.3400084305132
460,"Healthcare",-13.893729634583,-49.7061110369744,13.893729634583,21.273092315766
461,"Financial Risk",-74.938617788255,-37.2764225874566,74.938617788255,82.973963532966
462,"Public Policy",66.753134652972,31.42734407831,-66.753134652972,-41.0862697460692
463,"Organizational Strategy",-32.7106558196247,-25.3508211850871,32.7106558196247,27.2126533604402
464,"Healthcare",-23.543079869822,-32.3747270821479,23.543079869822,25.053467449701
465,"Infrastructure",28.934495961294,-19.3150219950112,-28.934495961294,-14.080847241276
466,"Healthcare",109.656527243555,68.432729078711,-109.656527243555,-145.34865560014
467,"Organizational Strategy",-17.502210382372,-14.0484630075721,17.502210382372,26.578075741064
468,"AI Governance",-67.341650729999,-43.0779016254659,67.341650729999,75.708500904624
469,"Financial Risk",-95.570572331548,-32.8469185224144,95.570572331548,114.01508670759
470,"Public Policy",146.317139267921,36.9181128345263,-146.317139267921,-160.967488845436
471,"AI Governance",67.392725847661,44.0324171007026,-67.392725847661,-90.013506220732
472,"Organizational Strategy",17.708703605458,-13.3570527442188,-17.708703605458,-6.14058059377601
473,"Organizational Strategy",-42.4693909958,-20.607289078463,42.4693909958,30.0173453580881
474,"Healthcare",68.313770480454,42.2275356842817,-68.313770480454,-99.987835886442
475,"Financial Risk",90.251548863947,52.9637682684145,-90.251548863947,-131.402302600056
476,"AI Governance",-59.203634718433,-32.849365897893,59.203634718433,41.7187887321322
477,"Public Policy",55.580141264945,32.9479800365017,-55.580141264945,-18.5806558265384
478,"Public Policy",45.795797079802,10.660345027744,-45.795797079802,-31.3161907283605
479,"Public Policy",79.551344580948,52.4525647100689,-79.551344580948,-116.833348020663
480,"Financial Risk",122.589328680187,53.1878640359451,-122.589328680187,-145.104308222138
481,"AI Governance",5.417375555262,-49.6611157092575,-5.417375555262,-1.53664283612898
482,"Healthcare",-79.937319418415,-22.2717683128942,79.937319418415,43.8065790334278
483,"Infrastructure",-16.25957595557,-8.2702440188943,16.25957595557,23.215829290416
484,"Organizational Strategy",77.106836549938,40.2881181469528,-77.106836549938,-93.376565640141
485,"Public Policy",-87.749474897981,-51.6907442629538,87.749474897981,36.50482581541
486,"Infrastructure",7.56330318748999,-3.2890592179616,-7.56330318748999,-4.34597026504503
487,"Financial Risk",122.339019989595,64.5823380555131,-122.339019989595,-62.572385595577
488,"Infrastructure",-51.8894912377,-32.8335977907803,51.8894912377,32.6885454169359
489,"Healthcare",35.497806668282,3.96883370875069,-35.497806668282,-26.7174702189071
490,"Infrastructure",187.912882909179,65.1255590675649,-187.912882909179,-167.626941640426
491,"Financial Risk",110.030529558659,82.7306921279658,-110.030529558659,-177.948400308911
492,"Financial Risk",-39.218887977302,-22.3144963955896,39.218887977302,69.856244719809
493,"AI Governance",64.343631025404,-17.2739572810779,-64.343631025404,-54.193942181641
494,"Financial Risk",-69.411282986403,-18.9614519097545,69.411282986403,46.1918145682688
495,"Public Policy",61.397893570364,8.0079992899996,-61.397893570364,-17.232561047584
496,"AI Governance",-66.608260706067,-34.8046758126694,66.608260706067,69.237594712066
497,"Public Policy",93.634431604296,58.1750579618032,-93.634431604296,-78.239599878539
498,"Financial Risk",-69.561816602945,-48.3022607004583,69.561816602945,33.133492556343
499,"AI Governance",79.273565579206,31.2366790474233,-79.273565579206,-35.578858668807
500,"AI Governance",-16.961184600368,-10.233235190637,16.961184600368,23.439375293208
501,"Public Policy",34.596822010353,27.2249886468801,-34.596822010353,-10.4338474652552
502,"Organizational Strategy",-17.15689881891,-21.6157159095961,17.15689881891,10.159424247148
503,"AI Governance",-9.10229888558399,-4.0068757227601,9.10229888558399,-15.1999562906157
504,"Organizational Strategy",52.996224267408,17.918221901786,-52.996224267408,-35.5585029633678
505,"Financial Risk",-56.46377395466,-14.8774267695114,56.46377395466,50.521300857458
506,"AI Governance",-39.340732246637,-11.6679446758858,39.340732246637,23.8538105452743
507,"Financial Risk",5.075156748295,-2.8737984508196,-5.075156748295,7.33756479457099
508,"Public Policy",86.85057638213,3.758529475495,-86.85057638213,-58.608717401698
509,"Financial Risk",-74.768800027668,-40.5804181277417,74.768800027668,96.618014267551
510,"Public Policy",122.447231560946,83.548354847709,-122.447231560946,-201.886796865655
511,"Infrastructure",184.624903287739,96.474834242513,-184.624903287739,-145.087416443356
512,"AI Governance",17.770383693278,2.2764505681485,-17.770383693278,-22.885792447217
513,"AI Governance",8.62109226733401,-2.7900065018717,-8.62109226733401,-1.910486734834
514,"Financial Risk",-72.299241606146,-36.4353402675831,72.299241606146,37.075840414364
515,"Public Policy",89.584356926382,26.1412431070656,-89.584356926382,-128.238906166868
516,"Financial Risk",57.415716871619,9.8244561155278,-57.415716871619,-157.251029613583
517,"Organizational Strategy",143.163900151849,62.1263924032724,-143.163900151849,-66.6187138283084
518,"Public Policy",-51.99779205583,-19.76841492408,51.99779205583,52.231666095814
519,"Healthcare",97.243926759809,22.8619590549759,-97.243926759809,-59.964041330007
520,"AI Governance",-65.136481903493,-18.8424200458471,65.136481903493,39.3039654930855
521,"Organizational Strategy",67.857278332114,31.7284099631233,-67.857278332114,-40.155647794824
522,"Organizational Strategy",-74.8423686083406,-101.095575008042,74.8423686083406,111.278574913758
523,"Public Policy",-33.4612429142,-8.579304168555,33.4612429142,17.5981258464077
524,"Public Policy",14.482600908726,-22.352246272716,-14.482600908726,-15.738207967511
525,"Healthcare",120.968609023839,81.78934776762,-120.968609023839,-113.179593397298
526,"Infrastructure",172.22244868055,79.6817210593094,-172.22244868055,-107.858982277303
527,"Infrastructure",174.084196064621,45.1345487569646,-174.084196064621,-62.7086995189817
528,"Infrastructure",19.361120034009,-2.7404556218319,-19.361120034009,4.93369555799561
529,"AI Governance",121.751913577318,90.7758730599906,-121.751913577318,-59.652814076347
530,"Public Policy",-21.120949864388,-32.0309272686712,21.120949864388,23.630043714875
531,"AI Governance",31.183099925518,3.9222376225936,-31.183099925518,-33.431545119733
532,"Healthcare",-25.871653795242,-18.889189079561,25.871653795242,43.899157630095
533,"Financial Risk",-114.560867855325,-78.1835347001059,114.560867855325,48.7592517536393
534,"AI Governance",-53.608373744413,-41.4544827958963,53.608373744413,31.052142800802
535,"Organizational Strategy",-36.3809250891209,-14.2438366284071,36.3809250891209,27.8250860248276
536,"Public Policy",-86.868622632697,-45.235688537495,86.868622632697,54.9614682472783
537,"Organizational Strategy",85.567353740335,24.4362104849008,-85.567353740335,-169.331605096693
538,"AI Governance",45.863756529987,29.2641374800224,-45.863756529987,-54.154796642583
539,"Organizational Strategy",187.382610924542,77.3960533188811,-187.382610924542,-159.067819529742
540,"Financial Risk",132.490331951529,49.6501666526548,-132.490331951529,-126.321148077737
541,"Infrastructure",-23.874972714111,-13.6300569114179,23.874972714111,22.599905149612
542,"AI Governance",55.078816695139,24.6964894172785,-55.078816695139,-65.520024959342
543,"Financial Risk",59.885636232793,13.602802532677,-59.885636232793,-71.812794349876
544,"AI Governance",130.280546210706,24.2884245069208,-130.280546210706,-117.113364999078
545,"AI Governance",38.443005904555,15.5573358447937,-38.443005904555,-17.9667976950637
546,"Healthcare",45.269051294774,11.705423621236,-45.269051294774,-29.8845228930712
547,"AI Governance",66.291987009346,31.026054473531,-66.291987009346,-39.9238023200771
548,"AI Governance",-58.759551350027,-15.7115128608998,58.759551350027,59.42560721891
549,"Organizational Strategy",-102.563814390451,-64.7185440733981,102.563814390451,71.194887580803
550,"Organizational Strategy",155.203701052815,106.663954257149,-155.203701052815,-222.749772917868
551,"Public Policy",16.719107851386,-3.9528153680061,-16.719107851386,2.56549012517799
552,"AI Governance",85.214513301849,26.6734916165816,-85.214513301849,-66.431170190335
553,"Healthcare",78.039373479784,28.901342628959,-78.039373479784,-114.297899099186
554,"Public Policy",23.365590207279,1.6718243299727,-23.365590207279,-9.63164071145901
555,"Financial Risk",-24.928788401186,-30.5154214065608,24.928788401186,20.014645552316
556,"Infrastructure",167.817283798009,76.0898215079914,-167.817283798009,-91.13494008239
557,"Public Policy",-86.788178088143,-71.5875214848057,86.788178088143,79.413323373496
558,"Financial Risk",51.247290045023,16.036549484861,-51.247290045023,-39.058271758482
559,"Financial Risk",105.873020943254,18.6000128655153,-105.873020943254,-48.564081882648
560,"Healthcare",11.5622531604022,2.8385222804198,-11.5622531604022,1.8639312103483
561,"Organizational Strategy",99.441020395607,23.5592259326516,-99.441020395607,-100.612688660269
562,"Infrastructure",-11.791948564351,-13.255690687916,11.791948564351,30.799841286625
563,"Infrastructure",-58.687196962535,-51.964786954689,58.687196962535,54.728561800401
564,"Financial Risk",-46.704265497625,-25.4296107198314,46.704265497625,84.175911323085
565,"Public Policy",10.326609136537,0.390120410662107,-10.326609136537,7.603356221975
566,"Infrastructure",133.40129404515,80.683079653922,-133.40129404515,-44.8841577656348
567,"Financial Risk",45.826207078993,8.4236544584999,-45.826207078993,-30.159494979165
568,"AI Governance",-88.819149084389,-36.5215830316748,88.819149084389,53.6011678571179
569,"Infrastructure",99.185355655849,32.4269075977744,-99.185355655849,-35.6887297339812
570,"Financial Risk",35.494643844664,-15.5076931290384,-35.494643844664,-9.934245689747
571,"Healthcare",51.316056516021,20.6291482516219,-51.316056516021,-15.618213023017
572,"Financial Risk",57.411123299971,25.8479785248259,-57.411123299971,-25.689365490889
573,"AI Governance",43.263609455898,10.511316429145,-43.263609455898,-35.173946818916
574,"Public Policy",93.003715138882,45.30810449413,-93.003715138882,-45.544388734538
575,"AI Governance",86.871579112485,19.2416138631813,-86.871579112485,-62.6616450082685
576,"AI Governance",-9.23577178642199,-14.460236991948,9.23577178642199,8.37894561120498
577,"Infrastructure",29.118543721735,10.721028867443,-29.118543721735,-48.3797880181433
578,"Public Policy",69.870192959905,43.2684370991557,-69.870192959905,-39.811471929482
579,"Healthcare",-87.940395072103,-88.5742138932677,87.940395072103,107.19076833311
580,"Public Policy",-48.419990718365,-61.3406681946137,48.419990718365,63.647783524413
581,"Financial Risk",-9.85050753504,-10.7182763348237,9.85050753504,18.6162579605924
582,"Financial Risk",-88.921150140464,-28.2468902301895,88.921150140464,68.2218215650369
583,"Public Policy",66.785411024466,8.6261521956464,-66.785411024466,-26.2683478496208
584,"Public Policy",217.76284756884,111.629365762423,-217.76284756884,-149.775560332025
585,"AI Governance",52.130852816626,34.5916579082,-52.130852816626,-50.560170580714
586,"Infrastructure",-47.372989840806,-27.2189161975367,47.372989840806,60.583662340302
587,"Financial Risk",32.644958544523,14.5945900577189,-32.644958544523,-18.2024094755138
588,"Infrastructure",-16.37301068753,-9.19758265710001,16.37301068753,15.4434498152482
589,"AI Governance",-37.226516846567,-68.9802010112436,37.226516846567,51.883947980946
590,"Organizational Strategy",53.994381710887,14.7141634728566,-53.994381710887,-97.8907171339206
591,"Public Policy",41.053859051317,15.076704395318,-41.053859051317,-57.7275529252841
592,"Public Policy",67.779819466174,5.2563961978448,-67.779819466174,-51.122035838765
593,"Healthcare",-27.924820939079,-45.5814270521074,27.924820939079,42.315465093123
594,"AI Governance",37.341115552932,9.29491756045,-37.341115552932,-17.7812439312134
595,"Financial Risk",-115.140282133594,-86.8579026702267,115.140282133594,79.9033222740689
596,"Financial Risk",51.936044670641,12.706805541271,-51.936044670641,-28.7028792434463
597,"AI Governance",153.286530118436,106.092168798186,-153.286530118436,-187.780144850253
598,"AI Governance",28.546992825344,10.171915660876,-28.546992825344,-26.604017183853
599,"Public Policy",-30.515852583572,-17.325287939052,30.515852583572,24.4302661677042
600,"AI Governance",-61.534683853388,-26.173865812995,61.534683853388,42.6093785019021
601,"Organizational Strategy",14.8335846085101,-14.5476914200941,-14.8335846085101,-15.324148113488
602,"AI Governance",22.993985991925,8.773167855159,-22.993985991925,-12.922394410412
603,"Public Policy",148.393536880612,57.6944883404708,-148.393536880612,-220.648290719582
604,"Healthcare",-6.706172917038,-6.0501461386809,6.706172917038,19.435224455828
605,"Infrastructure",79.230147078633,15.8391403438234,-79.230147078633,-72.403249197379
606,"Public Policy",-13.502337291837,-6.9440134859509,13.502337291837,16.036294048759
607,"Financial Risk",115.517313070595,28.7708167973865,-115.517313070595,-164.803486726127
608,"Organizational Strategy",173.949341665953,112.92062054501,-173.949341665953,-146.633240483648
609,"Healthcare",68.086174124852,21.4634539768614,-68.086174124852,-118.36916012146
610,"Public Policy",119.695006426424,49.416476067105,-119.695006426424,-52.4042746911881
611,"AI Governance",9.89180171489701,4.10181247344501,-9.89180171489701,2.440338319693
612,"Public Policy",-57.716256482527,-21.2137446613379,57.716256482527,35.8011423025209
613,"Infrastructure",-49.113590842113,-15.5695096315675,49.113590842113,35.5572019174384
614,"Organizational Strategy",117.055000001565,56.941133962268,-117.055000001565,-149.442711521805
615,"Financial Risk",136.074792677537,58.3626363962301,-136.074792677537,-227.883066334976
616,"Infrastructure",-92.9054850135,-78.0413576175206,92.9054850135,90.840524248257
617,"Public Policy",-10.332438066602,-9.5911391275031,10.332438066602,14.6529063882882
618,"Healthcare",77.269320130348,11.8108661776248,-77.269320130348,-51.356891672426
619,"Infrastructure",104.74463077262,44.8238177299702,-104.74463077262,-156.6555334303
620,"Infrastructure",78.688996760175,15.2842705819883,-78.688996760175,-34.748003317696
621,"Organizational Strategy",64.867717243731,30.345649092992,-64.867717243731,-35.42131973703
622,"Healthcare",145.75663895905,57.8451901949761,-145.75663895905,-145.754342691974
623,"Organizational Strategy",65.763850016519,14.3223702535264,-65.763850016519,-28.576959381662
624,"AI Governance",51.572014316916,19.0701592547478,-51.572014316916,-29.94479411646
625,"Public Policy",-14.463069608435,-6.44264735408299,14.463069608435,8.2936565235654
626,"Public Policy",137.157284140587,46.2998137871229,-137.157284140587,-99.5994440679343
627,"Organizational Strategy",169.263875745237,41.2123307234793,-169.263875745237,-65.9994481870003
628,"AI Governance",140.279704965651,48.6562400755731,-140.279704965651,-111.201942999163
629,"Public Policy",67.921867515892,18.4337018524067,-67.921867515892,-35.1227729607519
630,"Infrastructure",95.960757136345,19.1428154659701,-95.960757136345,-33.192805547708
631,"Financial Risk",17.522609783337,-28.1817584583911,-17.522609783337,-23.618035488935
632,"Public Policy",-70.96550077945,-48.6489814197438,70.96550077945,56.0691702875085
633,"Public Policy",31.906250376254,3.0552548306821,-31.906250376254,-14.827768919996
634,"Public Policy",50.048437271267,28.027161270065,-50.048437271267,-64.1698324752
635,"Public Policy",68.763259477913,25.0346623374694,-68.763259477913,-100.975008493888
636,"Healthcare",-51.381685698405,-10.5768965695038,51.381685698405,32.5083986931639
637,"Financial Risk",130.938907254487,42.1591335180931,-130.938907254487,-120.625712228883
638,"Organizational Strategy",2.05509069562001,-44.393345451388,-2.05509069562001,5.50913242921399
639,"Infrastructure",73.30318858847,11.4217459053294,-73.30318858847,-17.2976448204179
640,"Financial Risk",-48.537668682635,-29.0383022741548,48.537668682635,61.216691970017
641,"Public Policy",-18.569538556039,-6.1161214497552,18.569538556039,10.2303379856782
642,"AI Governance",-31.9473385624588,-13.7824774026666,31.9473385624588,52.369062786129
643,"Infrastructure",13.584384849295,0.524043976187102,-13.584384849295,-4.8108200220873
644,"Financial Risk",13.97774714604,-10.3682400761857,-13.97774714604,-7.54871482732798
645,"AI Governance",-32.217162121087,-18.6805665331802,32.217162121087,38.208300171165
646,"Public Policy",33.02354349941,11.8250995419911,-33.02354349941,-28.974617048702
647,"Financial Risk",-110.793803362176,-103.990536434073,110.793803362176,134.737685758826
648,"Public Policy",87.393229072914,28.4280534788407,-87.393229072914,-28.9416771357697
649,"Public Policy",-7.08679784089301,-4.3797473344898,7.08679784089301,13.702913392037
650,"AI Governance",70.948758142069,29.9595525779169,-70.948758142069,-46.006381062779
651,"Public Policy",34.560574658215,5.825685285608,-34.560574658215,-27.1949670807548
652,"Organizational Strategy",142.257648009807,32.5146684642674,-142.257648009807,-134.567374663088
653,"Infrastructure",126.716676559299,44.6003037195983,-126.716676559299,-93.674329022165
654,"Healthcare",189.731583129615,44.7199335316567,-189.731583129615,-216.148039861035
655,"Infrastructure",-71.0402217600495,-22.5049536150148,71.0402217600495,58.8514641835354
656,"Infrastructure",119.525419738144,43.388747184195,-119.525419738144,-138.931595388565
657,"Financial Risk",130.922464039177,25.8046968245039,-130.922464039177,-59.6315205554042
658,"Healthcare",66.415730632842,20.0950759834055,-66.415730632842,-16.764439611853
659,"Organizational Strategy",95.926805911586,55.200319375219,-95.926805911586,-42.7892002500469
660,"Financial Risk",-24.949499553069,-12.6359598891275,24.949499553069,19.0147134074423
661,"AI Governance",-20.710199378431,-13.2822587505806,20.710199378431,35.402734884667
662,"Financial Risk",9.55908770673,-3.9333312640264,-9.55908770673,8.70953368590341
663,"Financial Risk",-64.530629269779,-53.7132780089118,64.530629269779,49.677788542279
664,"Infrastructure",47.725800022483,26.8998572687106,-47.725800022483,-19.004086667708
665,"Healthcare",9.52834355644899,-0.697904016192496,-9.52834355644899,10.016732986103
666,"Public Policy",-66.526177175343,-32.5593126669395,66.526177175343,54.431608884706
667,"Infrastructure",105.887324869633,45.3074640391727,-105.887324869633,-75.4587214653855
668,"Healthcare",12.8339230716228,7.314845731494,-12.8339230716228,-41.922326885281
669,"Infrastructure",43.295962758362,6.6814265940956,-43.295962758362,-22.54266436772
670,"AI Governance",36.413461565971,8.0146271110487,-36.413461565971,-36.8001198423824
671,"Financial Risk",19.39170374535,2.0017133181491,-19.39170374535,-9.4076814258768
672,"Healthcare",118.388287372887,69.3454179549343,-118.388287372887,-71.4194689045937
673,"Infrastructure",3.37040650099499,0.775745671580012,-3.37040650099499,-18.7061614040591
674,"Healthcare",-0.435443773866012,-4.6185161020354,0.435443773866012,9.80996348821398
675,"Infrastructure",146.777861203998,26.6673901194304,-146.777861203998,-67.6263887390054
