"case_id","domain","reference_point","loss_aversion","gain_frame_choice","loss_frame_choice","frame_reversal","frame_sensitivity_index","review_flag"
329,"Organizational Strategy",100,1.70016454840079,"risky option","sure option",TRUE,49.7131142235912,"review"
330,"Infrastructure",0,2.16213846984319,"sure option","risky option",TRUE,34.4629083070438,"review"
331,"Healthcare",0,2.31165411621332,"risky option","sure option",TRUE,30.0321577520785,"review"
332,"AI Governance",0,1.79911357383244,"risky option","sure option",TRUE,37.4822325389619,"review"
333,"Infrastructure",100,2.24035229757428,"risky option","sure option",TRUE,120.332512501091,"review"
334,"AI Governance",0,2.13673992268741,"sure option","risky option",TRUE,87.1742175356461,"review"
335,"Organizational Strategy",100,1.42011116552167,"risky option","sure option",TRUE,66.0848855806223,"review"
336,"Organizational Strategy",-100,2.53768274001777,"sure option","risky option",TRUE,98.9038576649623,"review"
337,"Infrastructure",0,2.3864996180404,"risky option","sure option",TRUE,27.105787013393,"review"
338,"AI Governance",0,2.26974618439563,"risky option","sure option",TRUE,60.1786850167514,"review"
339,"Infrastructure",-100,1.53796306545846,"risky option","sure option",TRUE,32.4623360476615,"review"
340,"AI Governance",0,2.34269058452919,"risky option","sure option",TRUE,109.620215656665,"review"
341,"Public Policy",0,1.55425922637805,"sure option","risky option",TRUE,55.049928308733,"review"
342,"AI Governance",0,2.46190750561655,"risky option","sure option",TRUE,29.6972624757562,"review"
343,"Public Policy",-100,2.7410969120916,"sure option","risky option",TRUE,74.0476726254173,"review"
344,"Organizational Strategy",0,1.62796062026173,"risky option","sure option",TRUE,84.7153869177174,"review"
345,"Organizational Strategy",0,2.62786779161543,"risky option","sure option",TRUE,195.847500506114,"review"
346,"Public Policy",100,1.85473392326385,"risky option","sure option",TRUE,66.0795715784317,"review"
347,"Infrastructure",0,1.7180538888555,"risky option","sure option",TRUE,80.0804477120305,"review"
348,"Financial Risk",0,2.27004973147996,"sure option","risky option",TRUE,79.8358591946812,"review"
349,"Healthcare",0,2.73309429469518,"risky option","sure option",TRUE,50.4423015332812,"review"
350,"AI Governance",0,1.46176236993633,"sure option","risky option",TRUE,27.2690569471028,"review"
351,"Infrastructure",0,1.81742521259002,"risky option","sure option",TRUE,150.262298677827,"review"
352,"Financial Risk",0,1.59463394703343,"risky option","sure option",TRUE,30.6124202252243,"review"
353,"Healthcare",0,2.58744853921235,"sure option","risky option",TRUE,109.438434590925,"review"
354,"Organizational Strategy",-100,2.00843460308388,"sure option","risky option",TRUE,25.5524464073596,"review"
355,"Public Policy",0,2.68198038237169,"sure option","risky option",TRUE,41.8848056792428,"review"
356,"Financial Risk",-100,1.62236350444145,"risky option","sure option",TRUE,46.1713505753429,"review"
357,"Infrastructure",0,2.67176837408915,"sure option","risky option",TRUE,37.3717275589637,"review"
358,"Public Policy",0,2.66297997259535,"risky option","sure option",TRUE,34.4693274646256,"review"
359,"Healthcare",100,2.65327741531655,"risky option","sure option",TRUE,177.39754188725,"review"
360,"Infrastructure",0,2.68776413835585,"risky option","sure option",TRUE,90.6878018480614,"review"
361,"Public Policy",0,1.94169932259247,"risky option","sure option",TRUE,78.4117136925133,"review"
362,"Healthcare",100,1.82120699179359,"risky option","sure option",TRUE,53.3899959996054,"review"
363,"Financial Risk",0,1.80919230892323,"risky option","sure option",TRUE,117.012303801574,"review"
364,"Organizational Strategy",0,2.32691874993034,"sure option","risky option",TRUE,31.7632016718777,"review"
365,"Financial Risk",0,2.65309214876033,"risky option","sure option",TRUE,83.2068470734015,"review"
366,"Organizational Strategy",-100,1.63682585610077,"sure option","risky option",TRUE,39.506383360836,"review"
367,"AI Governance",0,2.05997569826432,"sure option","risky option",TRUE,99.8294216609053,"review"
368,"Infrastructure",100,1.84945348594338,"risky option","sure option",TRUE,70.2936093827199,"review"
369,"Public Policy",0,1.7464740332216,"sure option","risky option",TRUE,101.181521917469,"review"
371,"Healthcare",0,1.61375540085137,"sure option","risky option",TRUE,116.080289990041,"review"
372,"Public Policy",0,2.49245070861652,"risky option","sure option",TRUE,46.8421091978684,"review"
373,"Financial Risk",100,2.66485748011619,"risky option","sure option",TRUE,120.590108418433,"review"
374,"Organizational Strategy",0,2.14013947094791,"risky option","sure option",TRUE,191.249471519261,"review"
375,"Healthcare",100,2.48610979695804,"risky option","sure option",TRUE,289.42979829016,"review"
376,"Organizational Strategy",0,2.22359618572518,"risky option","sure option",TRUE,87.0357286012262,"review"
377,"Public Policy",100,2.7027166638989,"risky option","sure option",TRUE,59.7675609439066,"review"
378,"AI Governance",0,1.66489947875962,"risky option","sure option",TRUE,115.729141732011,"review"
379,"AI Governance",0,1.77488214336336,"risky option","sure option",TRUE,25.5690812147156,"review"
380,"Public Policy",0,2.17303632362746,"risky option","sure option",TRUE,146.760534492039,"review"
381,"Financial Risk",0,2.2434264712967,"risky option","sure option",TRUE,85.2131824306561,"review"
383,"Public Policy",0,1.59407400959171,"sure option","risky option",TRUE,86.4191711888516,"review"
384,"Public Policy",0,2.5347361354623,"sure option","risky option",TRUE,15.5661701829694,"review"
385,"Public Policy",0,2.1480979073327,"sure option","risky option",TRUE,42.2397141142977,"review"
386,"Infrastructure",0,1.82630536318757,"risky option","sure option",TRUE,9.14033770536425,"review"
387,"Healthcare",0,1.67820787318051,"risky option","sure option",TRUE,139.758818631084,"review"
388,"Public Policy",0,2.17977846041322,"sure option","risky option",TRUE,71.626749414871,"review"
389,"AI Governance",0,2.31185794798657,"risky option","sure option",TRUE,29.3990067171912,"review"
390,"Healthcare",0,2.28053227169439,"sure option","risky option",TRUE,24.1577951652028,"review"
392,"Infrastructure",0,1.60915099461563,"risky option","sure option",TRUE,171.680733179769,"review"
393,"Organizational Strategy",0,2.6961977256462,"sure option","risky option",TRUE,9.16103066330521,"review"
394,"Financial Risk",-100,1.52462510424666,"sure option","risky option",TRUE,62.4745408319364,"review"
395,"Infrastructure",0,2.27424870277755,"risky option","sure option",TRUE,37.4155763380507,"review"
396,"Financial Risk",0,2.47451744074933,"sure option","risky option",TRUE,15.3200064624275,"review"
397,"Organizational Strategy",-100,1.88035894455388,"sure option","risky option",TRUE,66.7102645835925,"review"
398,"Infrastructure",-100,2.53111987304874,"sure option","risky option",TRUE,74.072494380532,"review"
399,"Healthcare",0,1.4572721498087,"sure option","risky option",TRUE,20.9274491756115,"review"
400,"Organizational Strategy",-100,2.27977478215471,"risky option","sure option",TRUE,286.243073137619,"review"
401,"Public Policy",0,1.85547420554794,"risky option","sure option",TRUE,31.2431266656562,"review"
402,"Financial Risk",0,2.54458267316222,"risky option","sure option",TRUE,86.530087933181,"review"
404,"Public Policy",-100,2.5601983920671,"risky option","sure option",TRUE,36.1779306350699,"review"
405,"Organizational Strategy",0,2.62429861063138,"risky option","sure option",TRUE,18.8219158440139,"review"
406,"Healthcare",-100,2.64603880248032,"risky option","sure option",TRUE,108.238326205782,"review"
407,"Financial Risk",-100,2.34681301745586,"sure option","risky option",TRUE,21.6148074933288,"review"
408,"Organizational Strategy",-100,2.14818376628682,"risky option","sure option",TRUE,17.0168312589285,"review"
409,"AI Governance",0,1.78966358923353,"sure option","risky option",TRUE,90.5875032306,"review"
411,"Public Policy",0,2.22620134088211,"sure option","risky option",TRUE,56.6157123668428,"review"
412,"Healthcare",-100,1.70527176284231,"sure option","risky option",TRUE,83.6691223337856,"review"
413,"Healthcare",0,2.17469997406006,"risky option","sure option",TRUE,175.770648130888,"review"
414,"Public Policy",0,1.69036420355551,"risky option","sure option",TRUE,111.582684235937,"review"
415,"Healthcare",100,2.28066442455165,"sure option","risky option",TRUE,51.853638225576,"review"
416,"Infrastructure",0,2.75230009434745,"sure option","risky option",TRUE,12.7936690851436,"review"
417,"Organizational Strategy",-100,1.93625283520669,"risky option","sure option",TRUE,5.91596463574094,"review"
418,"Healthcare",100,2.13057029964402,"sure option","risky option",TRUE,92.8801429635344,"review"
419,"Financial Risk",0,2.63478446360677,"risky option","sure option",TRUE,25.1264612580436,"review"
420,"Healthcare",100,1.58696902981028,"sure option","risky option",TRUE,41.7002098109752,"review"
421,"Infrastructure",100,2.66675285627134,"sure option","risky option",TRUE,184.666996690963,"review"
422,"Financial Risk",-100,2.0208202327136,"risky option","sure option",TRUE,120.867477566749,"review"
423,"Financial Risk",100,1.56927246446721,"sure option","risky option",TRUE,34.6101910567895,"review"
424,"AI Governance",-100,1.81620975527912,"risky option","sure option",TRUE,36.3945339407218,"review"
425,"Organizational Strategy",-100,2.57656532572582,"risky option","sure option",TRUE,68.3315049252697,"review"
426,"AI Governance",100,1.44140506624244,"risky option","sure option",TRUE,15.69472027808,"review"
428,"AI Governance",0,2.0523879905697,"sure option","risky option",TRUE,49.0417507648567,"review"
429,"Public Policy",0,2.22290816507302,"sure option","risky option",TRUE,37.4793117103073,"review"
430,"Organizational Strategy",-100,2.44339946801774,"risky option","sure option",TRUE,63.0498968844608,"review"
431,"Infrastructure",0,2.578202691162,"risky option","sure option",TRUE,83.2857663489621,"review"
432,"Public Policy",0,2.54909284319729,"sure option","risky option",TRUE,73.0433840250868,"review"
433,"Infrastructure",0,2.36515649789944,"risky option","sure option",TRUE,96.5860499593072,"review"
434,"Healthcare",0,2.14217676809058,"risky option","sure option",TRUE,74.3286262134459,"review"
435,"Healthcare",100,2.09528367831372,"sure option","risky option",TRUE,84.2637967603235,"review"
436,"Infrastructure",100,2.75627285032533,"risky option","sure option",TRUE,196.079043887283,"review"
437,"Healthcare",0,2.15361175853759,"sure option","risky option",TRUE,61.110638629665,"review"
438,"Financial Risk",0,2.28588409097865,"risky option","sure option",TRUE,123.956446027406,"review"
439,"Organizational Strategy",100,2.78291705166921,"risky option","sure option",TRUE,47.2957733290973,"review"
440,"Organizational Strategy",100,1.41042557852343,"risky option","sure option",TRUE,88.0480594049538,"review"
441,"Financial Risk",0,2.69442472085357,"sure option","risky option",TRUE,117.489907798676,"review"
442,"Public Policy",0,2.70861783237196,"risky option","sure option",TRUE,36.6616691840911,"review"
443,"Public Policy",0,2.1058128207922,"risky option","sure option",TRUE,28.8711344704699,"review"
444,"Healthcare",0,1.68644673479721,"risky option","sure option",TRUE,55.1497489134757,"review"
445,"Infrastructure",-100,1.92385767605156,"risky option","sure option",TRUE,131.562293534472,"review"
446,"AI Governance",0,1.89044379568659,"risky option","sure option",TRUE,59.5957447284577,"review"
447,"AI Governance",0,2.75413409429602,"risky option","sure option",TRUE,69.803502246435,"review"
448,"Organizational Strategy",-100,2.12805531038903,"risky option","sure option",TRUE,409.0000116691,"review"
449,"AI Governance",0,2.15015707593411,"risky option","sure option",TRUE,204.586422426011,"review"
450,"Organizational Strategy",0,1.71785849789157,"risky option","sure option",TRUE,78.9818656558034,"review"
451,"Infrastructure",-100,2.31902955034748,"risky option","sure option",TRUE,172.48800249359,"review"
452,"Financial Risk",0,1.76808091537096,"risky option","sure option",TRUE,170.857144767143,"review"
453,"Healthcare",100,2.66671928209253,"risky option","sure option",TRUE,48.2641885195573,"review"
454,"Public Policy",-100,2.31402198928408,"sure option","risky option",TRUE,79.9129888709338,"review"
456,"Public Policy",-100,1.41473094834946,"risky option","sure option",TRUE,178.256240529583,"review"
457,"Organizational Strategy",-100,1.86424979800358,"sure option","risky option",TRUE,15.3964375133154,"review"
458,"Financial Risk",100,2.17188380551524,"risky option","sure option",TRUE,79.0028556792545,"review"
459,"Organizational Strategy",0,1.89166787015274,"risky option","sure option",TRUE,63.681371376597,"review"
460,"Healthcare",100,2.35655837007798,"sure option","risky option",TRUE,70.9792033527404,"review"
461,"Financial Risk",0,2.19522398659028,"sure option","risky option",TRUE,120.250386120423,"review"
462,"Public Policy",-100,2.16775743952021,"risky option","sure option",TRUE,72.5136138243787,"review"
463,"Organizational Strategy",0,1.4109674859792,"sure option","risky option",TRUE,52.5634745455274,"review"
464,"Healthcare",100,2.50954360696487,"sure option","risky option",TRUE,57.4281945318491,"review"
466,"Healthcare",0,2.49871428003535,"risky option","sure option",TRUE,213.781384678852,"review"
467,"Organizational Strategy",0,2.46438853247091,"sure option","risky option",TRUE,40.6265387486361,"review"
468,"AI Governance",0,2.47016571084969,"sure option","risky option",TRUE,118.78640253009,"review"
469,"Financial Risk",0,2.27136923973449,"sure option","risky option",TRUE,146.862005230005,"review"
470,"Public Policy",100,2.72314125807025,"risky option","sure option",TRUE,197.885601679962,"review"
471,"AI Governance",100,2.29189917175099,"risky option","sure option",TRUE,134.045923321434,"review"
473,"Organizational Strategy",0,1.47878018761985,"sure option","risky option",TRUE,50.624634436551,"review"
474,"Healthcare",0,2.24023992447183,"risky option","sure option",TRUE,142.215371570724,"review"
475,"Financial Risk",0,2.2199931926094,"risky option","sure option",TRUE,184.366070868471,"review"
476,"AI Governance",-100,2.00079077044502,"sure option","risky option",TRUE,74.5681546300255,"review"
477,"Public Policy",0,2.036050385423,"risky option","sure option",TRUE,51.5286358630401,"review"
478,"Public Policy",-100,2.45342254233547,"risky option","sure option",TRUE,41.9765357561039,"review"
479,"Public Policy",0,2.11135844816454,"risky option","sure option",TRUE,169.285912730731,"review"
480,"Financial Risk",100,1.83296762537211,"risky option","sure option",TRUE,198.292172258083,"review"
482,"Healthcare",0,1.76634664377198,"sure option","risky option",TRUE,66.0783473463217,"review"
483,"Infrastructure",0,2.69668453526683,"sure option","risky option",TRUE,31.4860733093099,"review"
484,"Organizational Strategy",0,2.30079464749433,"risky option","sure option",TRUE,133.664683787094,"review"
485,"Public Policy",100,1.96071204366162,"sure option","risky option",TRUE,88.1955700783639,"review"
487,"Financial Risk",100,1.78513494883664,"risky option","sure option",TRUE,127.15472365109,"review"
488,"Infrastructure",0,1.72562110521831,"sure option","risky option",TRUE,65.5221432077168,"review"
489,"Healthcare",-100,1.96303444881923,"risky option","sure option",TRUE,30.6863039276572,"review"
490,"Infrastructure",0,2.10127798742615,"risky option","sure option",TRUE,232.75250070799,"review"
491,"Financial Risk",100,2.49289990146644,"risky option","sure option",TRUE,260.679092436876,"review"
492,"Financial Risk",0,2.37765902108513,"sure option","risky option",TRUE,92.1707411153987,"review"
494,"Financial Risk",-100,1.99044979005121,"sure option","risky option",TRUE,65.1532664780236,"review"
495,"Public Policy",100,1.87337730261497,"risky option","sure option",TRUE,25.2405603375836,"review"
496,"AI Governance",0,1.73303896309808,"sure option","risky option",TRUE,104.042270524735,"review"
497,"Public Policy",0,2.07073228168301,"risky option","sure option",TRUE,136.414657840342,"review"
498,"Financial Risk",100,2.35894014416262,"sure option","risky option",TRUE,81.4357532568013,"review"
499,"AI Governance",0,2.67697341586463,"risky option","sure option",TRUE,66.815537716231,"review"
500,"AI Governance",0,1.57563466117717,"sure option","risky option",TRUE,33.6726104838448,"review"
501,"Public Policy",100,1.65006271176971,"risky option","sure option",TRUE,37.6588361121353,"review"
502,"Organizational Strategy",100,2.0238504871726,"sure option","risky option",TRUE,31.7751401567441,"review"
504,"Organizational Strategy",-100,1.98549127662554,"risky option","sure option",TRUE,53.4767248651538,"review"
505,"Financial Risk",0,1.60374076701701,"sure option","risky option",TRUE,65.3987276269694,"review"
506,"AI Governance",-100,2.75928630237468,"sure option","risky option",TRUE,35.5217552211601,"review"
507,"Financial Risk",0,2.78237921060063,"sure option","risky option",TRUE,10.2113632453905,"review"
508,"Public Policy",100,1.41981887556612,"risky option","sure option",TRUE,62.367246877193,"review"
509,"Financial Risk",0,1.845318196062,"sure option","risky option",TRUE,137.198432395292,"review"
510,"Public Policy",-100,2.25020939256065,"risky option","sure option",TRUE,285.435151713364,"review"
511,"Infrastructure",0,2.54456494175829,"risky option","sure option",TRUE,241.562250685869,"review"
512,"AI Governance",0,2.23992578196339,"risky option","sure option",TRUE,25.1622430153655,"review"
514,"Financial Risk",100,2.12677984591573,"sure option","risky option",TRUE,73.5111806819474,"review"
515,"Public Policy",-100,2.00255648181774,"risky option","sure option",TRUE,154.380149273934,"review"
516,"Financial Risk",-100,2.68212173618376,"risky option","sure option",TRUE,167.075485729111,"review"
517,"Organizational Strategy",0,1.90235095513053,"risky option","sure option",TRUE,128.745106231581,"review"
518,"Public Policy",0,1.83669946119189,"sure option","risky option",TRUE,72.0000810198939,"review"
519,"Healthcare",0,1.69513090378605,"risky option","sure option",TRUE,82.8260003849827,"review"
520,"AI Governance",-100,2.0860206396319,"sure option","risky option",TRUE,58.1463855389326,"review"
521,"Organizational Strategy",0,2.6741866227705,"risky option","sure option",TRUE,71.8840577579471,"review"
522,"Organizational Strategy",100,2.53902524006553,"sure option","risky option",TRUE,212.3741499218,"review"
523,"Public Policy",-100,2.42804769854993,"sure option","risky option",TRUE,26.1774300149627,"review"
525,"Healthcare",0,2.1173842928838,"risky option","sure option",TRUE,194.968941164918,"review"
526,"Infrastructure",-100,2.09784869211726,"risky option","sure option",TRUE,187.540703336613,"review"
527,"Infrastructure",100,1.59148822217248,"risky option","sure option",TRUE,107.843248275946,"review"
528,"Infrastructure",0,2.03100049188361,"sure option","risky option",TRUE,7.67415117982758,"review"
529,"AI Governance",100,1.83867153087631,"risky option","sure option",TRUE,150.428687136338,"review"
530,"Public Policy",100,2.42733941441402,"sure option","risky option",TRUE,55.6609709835462,"review"
531,"AI Governance",0,2.56162017476745,"risky option","sure option",TRUE,37.3537827423268,"review"
532,"Healthcare",0,2.16244453759864,"sure option","risky option",TRUE,62.7883467096567,"review"
533,"Financial Risk",0,1.62398111359216,"sure option","risky option",TRUE,126.942786453745,"review"
534,"AI Governance",100,1.71806114739738,"sure option","risky option",TRUE,72.5066255966987,"review"
535,"Organizational Strategy",0,1.79718688502908,"sure option","risky option",TRUE,42.0689226532346,"review"
536,"Public Policy",-100,1.66253329091705,"sure option","risky option",TRUE,100.197156784773,"review"
537,"Organizational Strategy",-100,2.49653220875189,"risky option","sure option",TRUE,193.767815581594,"review"
538,"AI Governance",0,2.05178499016911,"risky option","sure option",TRUE,83.4189341226056,"review"
539,"Organizational Strategy",0,2.30794804417528,"risky option","sure option",TRUE,236.463872848623,"review"
540,"Financial Risk",100,1.44998882985674,"risky option","sure option",TRUE,175.971314730392,"review"
541,"Infrastructure",0,1.78392723021097,"sure option","risky option",TRUE,36.2299620610298,"review"
542,"AI Governance",-100,2.23568520084955,"risky option","sure option",TRUE,90.2165143766206,"review"
543,"Financial Risk",-100,2.73111355504952,"risky option","sure option",TRUE,85.4155968825524,"review"
544,"AI Governance",0,1.5605816598516,"risky option","sure option",TRUE,141.401789505999,"review"
545,"AI Governance",0,1.56362156183459,"risky option","sure option",TRUE,33.524133539858,"review"
546,"Healthcare",-100,2.28516897596419,"risky option","sure option",TRUE,41.589946514307,"review"
547,"AI Governance",0,2.69019102081656,"risky option","sure option",TRUE,70.9498567936085,"review"
548,"AI Governance",0,2.77976341503672,"sure option","risky option",TRUE,75.1371200798098,"review"
549,"Organizational Strategy",100,2.50911782085896,"sure option","risky option",TRUE,135.913431654201,"review"
550,"Organizational Strategy",100,2.78693706411868,"risky option","sure option",TRUE,329.413727175018,"review"
551,"Public Policy",0,1.42516013788991,"sure option","risky option",TRUE,6.51830549318423,"review"
552,"AI Governance",0,2.21030107331462,"risky option","sure option",TRUE,93.104661806916,"review"
553,"Healthcare",-100,2.27580977431498,"risky option","sure option",TRUE,143.199241728146,"review"
554,"Public Policy",0,1.56904254001565,"risky option","sure option",TRUE,11.3034650414315,"review"
555,"Financial Risk",100,2.50381801906042,"sure option","risky option",TRUE,50.5300669588765,"review"
556,"Infrastructure",0,2.60271290075034,"risky option","sure option",TRUE,167.224761590381,"review"
557,"Public Policy",100,1.69998283353634,"sure option","risky option",TRUE,151.000844858302,"review"
558,"Financial Risk",0,2.79103513327427,"risky option","sure option",TRUE,55.0948212433421,"review"
559,"Financial Risk",-100,2.09404280078597,"risky option","sure option",TRUE,67.1640947481633,"review"
561,"Organizational Strategy",0,1.47313511157408,"risky option","sure option",TRUE,124.171914592921,"review"
562,"Infrastructure",0,2.77750031296164,"sure option","risky option",TRUE,44.0555319745402,"review"
563,"Infrastructure",100,1.65487490403466,"sure option","risky option",TRUE,106.693348755089,"review"
564,"Financial Risk",0,2.407403064752,"sure option","risky option",TRUE,109.605522042916,"review"
566,"Infrastructure",-100,1.60771674090065,"risky option","sure option",TRUE,125.567237419557,"review"
567,"Financial Risk",0,2.24962746989913,"risky option","sure option",TRUE,38.5831494376649,"review"
568,"AI Governance",0,1.70315462467261,"sure option","risky option",TRUE,90.1227508887929,"review"
569,"Infrastructure",0,2.0588959696237,"risky option","sure option",TRUE,68.1156373317557,"review"
571,"Healthcare",100,1.70707344389521,"risky option","sure option",TRUE,36.2473612746393,"review"
572,"Financial Risk",0,2.52830318165943,"risky option","sure option",TRUE,51.5373440157149,"review"
573,"AI Governance",0,2.41315543311648,"risky option","sure option",TRUE,45.6852632480609,"review"
574,"Public Policy",100,2.12625879519619,"risky option","sure option",TRUE,90.8524932286681,"review"
575,"AI Governance",-100,2.6709607266821,"risky option","sure option",TRUE,81.9032588714498,"review"
576,"AI Governance",100,1.43220502999611,"sure option","risky option",TRUE,22.8391826031532,"review"
577,"Infrastructure",-100,1.78356453650631,"risky option","sure option",TRUE,59.1008168855863,"review"
578,"Public Policy",0,2.03415085780434,"risky option","sure option",TRUE,83.0799090286381,"review"
579,"Healthcare",100,2.13154337485321,"sure option","risky option",TRUE,195.764982226378,"review"
580,"Public Policy",100,2.05966528020799,"sure option","risky option",TRUE,124.988451719026,"review"
581,"Financial Risk",0,1.81675613885745,"sure option","risky option",TRUE,29.3345342954166,"review"
582,"Financial Risk",-100,1.61558582205325,"sure option","risky option",TRUE,96.468711795227,"review"
583,"Public Policy",0,2.0548657098785,"risky option","sure option",TRUE,34.8945000452672,"review"
584,"Public Policy",100,2.30470947367139,"risky option","sure option",TRUE,261.404926094448,"review"
585,"AI Governance",0,2.18939985781908,"risky option","sure option",TRUE,85.1518284889142,"review"
586,"Infrastructure",0,2.38831743490882,"sure option","risky option",TRUE,87.8025785378395,"review"
587,"Financial Risk",0,2.04305157307535,"risky option","sure option",TRUE,32.7969995332327,"review"
588,"Infrastructure",-100,1.83376974933781,"sure option","risky option",TRUE,24.6410324723489,"review"
589,"AI Governance",100,1.90594383785501,"sure option","risky option",TRUE,120.86414899219,"review"
590,"Organizational Strategy",-100,2.0821801065933,"risky option","sure option",TRUE,112.604880606778,"review"
591,"Public Policy",-100,1.84623486762866,"risky option","sure option",TRUE,72.8042573206026,"review"
592,"Public Policy",100,2.37026497544721,"risky option","sure option",TRUE,56.3784320366092,"review"
593,"Healthcare",100,2.11901064990088,"sure option","risky option",TRUE,87.8968921452302,"review"
594,"AI Governance",-100,2.4060338308569,"risky option","sure option",TRUE,27.0761614916632,"review"
595,"Financial Risk",0,1.98864160277881,"sure option","risky option",TRUE,166.761224944295,"review"
596,"Financial Risk",-100,1.59837129032239,"risky option","sure option",TRUE,41.4096847847173,"review"
597,"AI Governance",-100,1.81029294580221,"risky option","sure option",TRUE,293.872313648439,"review"
598,"AI Governance",0,2.36683898898773,"risky option","sure option",TRUE,36.7759328447296,"review"
599,"Public Policy",-100,2.30586691512726,"sure option","risky option",TRUE,41.7555541067564,"review"
600,"AI Governance",-100,2.06538258017972,"sure option","risky option",TRUE,68.783244314898,"review"
602,"AI Governance",0,1.7126883843448,"risky option","sure option",TRUE,21.6955622655712,"review"
603,"Public Policy",0,2.19462332888506,"risky option","sure option",TRUE,278.342779060053,"review"
604,"Healthcare",0,2.76200997536071,"sure option","risky option",TRUE,25.485370594509,"review"
605,"Infrastructure",0,1.5896033117082,"risky option","sure option",TRUE,88.2423895412028,"review"
606,"Public Policy",0,2.42200581156649,"sure option","risky option",TRUE,22.9803075347095,"review"
607,"Financial Risk",0,2.31886312379502,"risky option","sure option",TRUE,193.574303523514,"review"
608,"Organizational Strategy",0,2.62997469292022,"risky option","sure option",TRUE,259.553861028658,"review"
609,"Healthcare",-100,2.33083074185997,"risky option","sure option",TRUE,139.832614098321,"review"
610,"Public Policy",-100,1.85657734973356,"risky option","sure option",TRUE,101.820750758293,"review"
612,"Public Policy",0,1.4778387366794,"sure option","risky option",TRUE,57.0148869638583,"review"
613,"Infrastructure",-100,2.39411852951162,"sure option","risky option",TRUE,51.1267115490059,"review"
614,"Organizational Strategy",-100,1.80398942045867,"risky option","sure option",TRUE,206.383845484072,"review"
615,"Financial Risk",0,2.65572846368886,"risky option","sure option",TRUE,286.245702731205,"review"
616,"Infrastructure",100,2.58611907148734,"sure option","risky option",TRUE,168.881881865778,"review"
617,"Public Policy",0,2.27985727912746,"sure option","risky option",TRUE,24.2440455157913,"review"
618,"Healthcare",0,2.44175406238064,"risky option","sure option",TRUE,63.1677578500512,"review"
619,"Infrastructure",0,2.48905425406992,"risky option","sure option",TRUE,201.47935116027,"review"
620,"Infrastructure",0,2.77042700243182,"risky option","sure option",TRUE,50.0322738996847,"review"
621,"Organizational Strategy",0,2.66025091959164,"risky option","sure option",TRUE,65.7669688300226,"review"
622,"Healthcare",-100,1.57370951352641,"risky option","sure option",TRUE,203.59953288695,"review"
623,"Organizational Strategy",0,2.73200299437158,"risky option","sure option",TRUE,42.899329635188,"review"
624,"AI Governance",0,1.92722610104829,"risky option","sure option",TRUE,49.0149533712074,"review"
625,"Public Policy",-100,1.84149597757496,"sure option","risky option",TRUE,14.7363038776482,"review"
626,"Public Policy",0,2.22678994969465,"risky option","sure option",TRUE,145.899257855057,"review"
627,"Organizational Strategy",0,1.87837662301026,"risky option","sure option",TRUE,107.21177891048,"review"
628,"AI Governance",-100,2.35352365090512,"risky option","sure option",TRUE,159.858183074736,"review"
629,"Public Policy",0,1.91955195255578,"risky option","sure option",TRUE,53.5564748131587,"review"
630,"Infrastructure",100,1.98729937849566,"risky option","sure option",TRUE,52.3356210136783,"review"
632,"Public Policy",0,2.68673660419881,"sure option","risky option",TRUE,104.718151707253,"review"
633,"Public Policy",0,2.40747032198124,"risky option","sure option",TRUE,17.8830237506781,"review"
634,"Public Policy",-100,2.51131880418397,"risky option","sure option",TRUE,92.1969937452649,"review"
635,"Public Policy",0,2.56327812606469,"risky option","sure option",TRUE,126.009670831358,"review"
636,"Healthcare",-100,2.4487266917713,"sure option","risky option",TRUE,43.0852952626676,"review"
637,"Financial Risk",100,2.26583499531262,"risky option","sure option",TRUE,162.784845746977,"review"
638,"Organizational Strategy",100,1.9572166016791,"sure option","risky option",TRUE,49.9024778806018,"review"
639,"Infrastructure",0,1.94109568200074,"risky option","sure option",TRUE,28.7193907257472,"review"
640,"Financial Risk",0,2.63836213885806,"sure option","risky option",TRUE,90.2549942441717,"review"
641,"Public Policy",-100,1.50174549832009,"sure option","risky option",TRUE,16.3464594354333,"review"
642,"AI Governance",0,2.30479360208847,"sure option","risky option",TRUE,66.1515401887954,"review"
643,"Infrastructure",0,1.46178160924464,"risky option","sure option",TRUE,5.33486399827436,"review"
645,"AI Governance",0,2.76898853336461,"sure option","risky option",TRUE,56.8888667043445,"review"
646,"Public Policy",0,2.10614410699345,"risky option","sure option",TRUE,40.7997165906935,"review"
647,"Financial Risk",100,2.10221247156151,"sure option","risky option",TRUE,238.728222192899,"review"
648,"Public Policy",0,2.08945056241937,"risky option","sure option",TRUE,57.3697306146104,"review"
649,"Public Policy",0,2.39631500151008,"sure option","risky option",TRUE,18.0826607265267,"review"
650,"AI Governance",0,1.46234316541813,"risky option","sure option",TRUE,75.9659336406962,"review"
651,"Public Policy",-100,2.4588391399011,"risky option","sure option",TRUE,33.0206523663629,"review"
652,"Organizational Strategy",0,2.07914334265515,"risky option","sure option",TRUE,167.082043127355,"review"
653,"Infrastructure",0,2.69633901948109,"risky option","sure option",TRUE,138.274632741762,"review"
654,"Healthcare",-100,2.06395490961149,"risky option","sure option",TRUE,260.867973392692,"review"
655,"Infrastructure",-100,2.43150068842806,"sure option","risky option",TRUE,81.3564177985499,"review"
