"case_id","domain","gain_frame_choice","loss_frame_choice","frame_reversal","frame_sensitivity_index"
558,"Financial Risk","risky option","sure option",TRUE,55.0948212433421
341,"Public Policy","sure option","risky option",TRUE,55.049928308733
696,"Organizational Strategy","sure option","risky option",TRUE,54.7797667841863
48,"AI Governance","risky option","sure option",TRUE,54.6039212042098
184,"Organizational Strategy","sure option","risky option",TRUE,54.3795245654308
106,"AI Governance","sure option","risky option",TRUE,54.1225019617114
711,"Public Policy","sure option","risky option",TRUE,53.6931867795193
629,"Public Policy","risky option","sure option",TRUE,53.5564748131587
253,"Public Policy","risky option","sure option",TRUE,53.5361977280123
504,"Organizational Strategy","risky option","sure option",TRUE,53.4767248651538
271,"AI Governance","sure option","risky option",TRUE,53.4751821367907
230,"Infrastructure","sure option","risky option",TRUE,53.4420916429863
362,"Healthcare","risky option","sure option",TRUE,53.3899959996054
119,"Financial Risk","sure option","risky option",TRUE,52.838405277936
775,"Financial Risk","sure option","risky option",TRUE,52.8198278353848
463,"Organizational Strategy","sure option","risky option",TRUE,52.5634745455274
630,"Infrastructure","risky option","sure option",TRUE,52.3356210136783
102,"Healthcare","risky option","sure option",TRUE,51.9868848215066
415,"Healthcare","sure option","risky option",TRUE,51.853638225576
572,"Financial Risk","risky option","sure option",TRUE,51.5373440157149
477,"Public Policy","risky option","sure option",TRUE,51.5286358630401
790,"Organizational Strategy","risky option","sure option",TRUE,51.4651245643593
38,"Organizational Strategy","sure option","risky option",TRUE,51.4577831017712
613,"Infrastructure","sure option","risky option",TRUE,51.1267115490059
473,"Organizational Strategy","sure option","risky option",TRUE,50.624634436551
555,"Financial Risk","sure option","risky option",TRUE,50.5300669588765
349,"Healthcare","risky option","sure option",TRUE,50.4423015332812
620,"Infrastructure","risky option","sure option",TRUE,50.0322738996847
638,"Organizational Strategy","sure option","risky option",TRUE,49.9024778806018
329,"Organizational Strategy","risky option","sure option",TRUE,49.7131142235912
41,"Infrastructure","risky option","sure option",TRUE,49.6530639656757
262,"Public Policy","sure option","risky option",TRUE,49.643219224662
192,"Financial Risk","risky option","sure option",TRUE,49.4336251037386
668,"Healthcare","risky option","sure option",TRUE,49.2371726167747
728,"Organizational Strategy","sure option","risky option",TRUE,49.0659927478532
428,"AI Governance","sure option","risky option",TRUE,49.0417507648567
624,"AI Governance","risky option","sure option",TRUE,49.0149533712074
783,"Healthcare","risky option","sure option",TRUE,49.0063361755674
167,"Public Policy","risky option","sure option",TRUE,48.9779052835956
21,"Infrastructure","risky option","sure option",TRUE,48.955121040947
661,"AI Governance","sure option","risky option",TRUE,48.6849936352472
453,"Healthcare","risky option","sure option",TRUE,48.2641885195573
263,"Public Policy","risky option","sure option",TRUE,48.1324144230299
481,"AI Governance","sure option","sure option",FALSE,48.1244728731283
198,"Healthcare","risky option","sure option",TRUE,47.7399869127294
288,"AI Governance","sure option","risky option",TRUE,47.7345538216637
155,"Public Policy","sure option","risky option",TRUE,47.5859438846244
691,"Public Policy","risky option","sure option",TRUE,47.4448969687888
439,"Organizational Strategy","risky option","sure option",TRUE,47.2957733290973
372,"Public Policy","risky option","sure option",TRUE,46.8421091978684
684,"Public Policy","risky option","sure option",TRUE,46.7450695294173
178,"Organizational Strategy","risky option","sure option",TRUE,46.742994740828
305,"Organizational Strategy","sure option","risky option",TRUE,46.7295318505602
109,"Healthcare","risky option","sure option",TRUE,46.2068348435504
356,"Financial Risk","risky option","sure option",TRUE,46.1713505753429
664,"Infrastructure","risky option","sure option",TRUE,45.9039439364185
318,"Financial Risk","risky option","sure option",TRUE,45.7947237999899
573,"AI Governance","risky option","sure option",TRUE,45.6852632480609
76,"AI Governance","risky option","sure option",TRUE,45.6039487201255
212,"Public Policy","sure option","risky option",TRUE,45.3641495875041
58,"Public Policy","risky option","sure option",TRUE,45.2862896349864
237,"Healthcare","sure option","risky option",TRUE,45.235845644622
116,"AI Governance","risky option","sure option",TRUE,44.9369896439299
670,"AI Governance","risky option","sure option",TRUE,44.814746953431
689,"Financial Risk","sure option","risky option",TRUE,44.7666800535361
181,"Healthcare","sure option","risky option",TRUE,44.4841402142967
82,"Public Policy","sure option","risky option",TRUE,44.2858626120703
275,"Public Policy","risky option","sure option",TRUE,44.0564580057521
562,"Infrastructure","sure option","risky option",TRUE,44.0555319745402
77,"Infrastructure","risky option","sure option",TRUE,43.9899250966731
61,"Public Policy","sure option","risky option",TRUE,43.8703262065783
636,"Healthcare","sure option","risky option",TRUE,43.0852952626676
707,"Public Policy","risky option","sure option",TRUE,42.9877245983839
623,"Organizational Strategy","risky option","sure option",TRUE,42.899329635188
186,"AI Governance","sure option","risky option",TRUE,42.8159368534539
763,"Public Policy","sure option","risky option",TRUE,42.2520875505616
385,"Public Policy","sure option","risky option",TRUE,42.2397141142977
535,"Organizational Strategy","sure option","risky option",TRUE,42.0689226532346
478,"Public Policy","risky option","sure option",TRUE,41.9765357561039
355,"Public Policy","sure option","risky option",TRUE,41.8848056792428
688,"Healthcare","sure option","risky option",TRUE,41.8819563886837
599,"Public Policy","sure option","risky option",TRUE,41.7555541067564
203,"Organizational Strategy","risky option","sure option",TRUE,41.7417941720347
420,"Healthcare","sure option","risky option",TRUE,41.7002098109752
100,"Infrastructure","sure option","sure option",FALSE,41.6075676958595
546,"Healthcare","risky option","sure option",TRUE,41.589946514307
596,"Financial Risk","risky option","sure option",TRUE,41.4096847847173
74,"Financial Risk","sure option","risky option",TRUE,41.3728869203946
767,"Public Policy","risky option","sure option",TRUE,41.3682653750443
679,"AI Governance","risky option","sure option",TRUE,41.335080104305
15,"Public Policy","risky option","sure option",TRUE,41.2371712865295
646,"Public Policy","risky option","sure option",TRUE,40.7997165906935
328,"Financial Risk","risky option","sure option",TRUE,40.6988282760521
467,"Organizational Strategy","sure option","risky option",TRUE,40.6265387486361
692,"Organizational Strategy","sure option","risky option",TRUE,40.3654107415757
26,"Public Policy","risky option","sure option",TRUE,40.2548537297786
366,"Organizational Strategy","sure option","risky option",TRUE,39.506383360836
788,"Infrastructure","risky option","sure option",TRUE,38.9384160269661
35,"Public Policy","sure option","risky option",TRUE,38.8252950143158
567,"Financial Risk","risky option","sure option",TRUE,38.5831494376649
325,"Financial Risk","sure option","risky option",TRUE,37.8900319840555
24,"AI Governance","risky option","sure option",TRUE,37.8685094495368
501,"Public Policy","risky option","sure option",TRUE,37.6588361121353
295,"Healthcare","risky option","sure option",TRUE,37.6349796495045
332,"AI Governance","risky option","sure option",TRUE,37.4822325389619
429,"Public Policy","sure option","risky option",TRUE,37.4793117103073
395,"Infrastructure","risky option","sure option",TRUE,37.4155763380507
357,"Infrastructure","sure option","risky option",TRUE,37.3717275589637
531,"AI Governance","risky option","sure option",TRUE,37.3537827423268
221,"AI Governance","risky option","sure option",TRUE,37.1253989576856
754,"Public Policy","risky option","sure option",TRUE,37.1207283125057
493,"AI Governance","sure option","sure option",FALSE,36.9199849005632
658,"Healthcare","risky option","sure option",TRUE,36.8595155952588
54,"Infrastructure","sure option","risky option",TRUE,36.8349955301124
598,"AI Governance","risky option","sure option",TRUE,36.7759328447296
32,"Organizational Strategy","sure option","risky option",TRUE,36.6684917653727
442,"Public Policy","risky option","sure option",TRUE,36.6616691840911
123,"Financial Risk","sure option","risky option",TRUE,36.4298840319985
424,"AI Governance","risky option","sure option",TRUE,36.3945339407218
137,"Healthcare","risky option","sure option",TRUE,36.2571580949722
571,"Healthcare","risky option","sure option",TRUE,36.2473612746393
541,"Infrastructure","sure option","risky option",TRUE,36.2299620610298
404,"Public Policy","risky option","sure option",TRUE,36.1779306350699
756,"Organizational Strategy","risky option","sure option",TRUE,35.9648306740835
239,"Organizational Strategy","risky option","sure option",TRUE,35.9077989104772
506,"AI Governance","sure option","risky option",TRUE,35.5217552211601
280,"Public Policy","sure option","risky option",TRUE,35.197775306758
583,"Public Policy","risky option","sure option",TRUE,34.8945000452672
423,"Financial Risk","sure option","risky option",TRUE,34.6101910567895
310,"Healthcare","sure option","risky option",TRUE,34.5445171106982
358,"Public Policy","risky option","sure option",TRUE,34.4693274646256
330,"Infrastructure","sure option","risky option",TRUE,34.4629083070438
302,"Healthcare","risky option","sure option",TRUE,34.3922475988856
261,"Public Policy","sure option","risky option",TRUE,33.9819617756127
128,"Healthcare","sure option","risky option",TRUE,33.7292680198672
500,"AI Governance","sure option","risky option",TRUE,33.6726104838448
545,"AI Governance","risky option","sure option",TRUE,33.524133539858
37,"Infrastructure","sure option","risky option",TRUE,33.4856735162589
651,"Public Policy","risky option","sure option",TRUE,33.0206523663629
710,"Infrastructure","risky option","sure option",TRUE,32.9991581082754
53,"Public Policy","risky option","sure option",TRUE,32.9678875641957
587,"Financial Risk","risky option","sure option",TRUE,32.7969995332327
339,"Infrastructure","risky option","sure option",TRUE,32.4623360476615
502,"Organizational Strategy","sure option","risky option",TRUE,31.7751401567441
364,"Organizational Strategy","sure option","risky option",TRUE,31.7632016718777
660,"Financial Risk","sure option","risky option",TRUE,31.6506732965696
1,"Healthcare","sure option","risky option",TRUE,31.5513567872024
483,"Infrastructure","sure option","risky option",TRUE,31.4860733093099
242,"Organizational Strategy","sure option","sure option",FALSE,31.4672816915082
131,"Organizational Strategy","risky option","sure option",TRUE,31.3807424975892
145,"Infrastructure","sure option","risky option",TRUE,31.2521940503777
401,"Public Policy","risky option","sure option",TRUE,31.2431266656562
724,"Public Policy","risky option","sure option",TRUE,31.0050964899851
771,"AI Governance","sure option","risky option",TRUE,30.7794307715253
489,"Healthcare","risky option","sure option",TRUE,30.6863039276572
382,"Financial Risk","sure option","sure option",FALSE,30.6548555827565
352,"Financial Risk","risky option","sure option",TRUE,30.6124202252243
752,"Healthcare","sure option","risky option",TRUE,30.5293291026412
331,"Healthcare","risky option","sure option",TRUE,30.0321577520785
342,"AI Governance","risky option","sure option",TRUE,29.6972624757562
389,"AI Governance","risky option","sure option",TRUE,29.3990067171912
581,"Financial Risk","sure option","risky option",TRUE,29.3345342954166
678,"Financial Risk","risky option","sure option",TRUE,29.2358023826283
669,"Infrastructure","risky option","sure option",TRUE,29.2240909618154
749,"Healthcare","risky option","sure option",TRUE,28.9585497458007
443,"Public Policy","risky option","sure option",TRUE,28.8711344704699
639,"Infrastructure","risky option","sure option",TRUE,28.7193907257472
64,"Healthcare","sure option","risky option",TRUE,28.6465158373278
717,"Organizational Strategy","risky option","sure option",TRUE,28.3402928076959
68,"Healthcare","risky option","sure option",TRUE,27.6097127887722
268,"Healthcare","sure option","sure option",FALSE,27.5883886240265
312,"AI Governance","sure option","risky option",TRUE,27.5735175041515
31,"Public Policy","sure option","risky option",TRUE,27.478207122198
199,"Healthcare","risky option","sure option",TRUE,27.3541455716171
350,"AI Governance","sure option","risky option",TRUE,27.2690569471028
403,"Healthcare","sure option","sure option",FALSE,27.2538356602382
337,"Infrastructure","risky option","sure option",TRUE,27.105787013393
594,"AI Governance","risky option","sure option",TRUE,27.0761614916632
96,"AI Governance","risky option","sure option",TRUE,26.3278078739824
523,"Public Policy","sure option","risky option",TRUE,26.1774300149627
676,"Healthcare","risky option","sure option",TRUE,26.0690765923106
738,"Infrastructure","risky option","sure option",TRUE,25.6696660183208
379,"AI Governance","risky option","sure option",TRUE,25.5690812147156
354,"Organizational Strategy","sure option","risky option",TRUE,25.5524464073596
604,"Healthcare","sure option","risky option",TRUE,25.485370594509
495,"Public Policy","risky option","sure option",TRUE,25.2405603375836
512,"AI Governance","risky option","sure option",TRUE,25.1622430153655
419,"Financial Risk","risky option","sure option",TRUE,25.1264612580436
588,"Infrastructure","sure option","risky option",TRUE,24.6410324723489
217,"Healthcare","sure option","risky option",TRUE,24.6288742623786
281,"Healthcare","sure option","risky option",TRUE,24.5600709973989
693,"Financial Risk","risky option","sure option",TRUE,24.4525070691037
617,"Public Policy","sure option","risky option",TRUE,24.2440455157913
390,"Healthcare","sure option","risky option",TRUE,24.1577951652028
46,"Financial Risk","sure option","risky option",TRUE,23.4923128762405
314,"Financial Risk","sure option","sure option",FALSE,23.4653548200336
245,"Organizational Strategy","sure option","risky option",TRUE,23.4402193819628
796,"Public Policy","risky option","sure option",TRUE,23.3908005149107
33,"Financial Risk","sure option","risky option",TRUE,23.2879562914721
606,"Public Policy","sure option","risky option",TRUE,22.9803075347095
25,"Infrastructure","sure option","risky option",TRUE,22.9632305163031
101,"AI Governance","sure option","risky option",TRUE,22.929626719484
576,"AI Governance","sure option","risky option",TRUE,22.8391826031532
90,"Healthcare","risky option","sure option",TRUE,22.7165653209414
196,"Infrastructure","sure option","sure option",FALSE,22.6603758831199
208,"Healthcare","sure option","risky option",TRUE,22.4767653504658
296,"Organizational Strategy","risky option","sure option",TRUE,22.2265622583649
117,"Healthcare","risky option","sure option",TRUE,22.2027481832514
14,"Infrastructure","risky option","sure option",TRUE,22.058486284771
703,"Organizational Strategy","sure option","risky option",TRUE,22.0227757009913
730,"Infrastructure","risky option","sure option",TRUE,21.8931223483489
718,"Public Policy","sure option","risky option",TRUE,21.8478375346339
16,"Public Policy","sure option","risky option",TRUE,21.7451213796458
602,"AI Governance","risky option","sure option",TRUE,21.6955622655712
407,"Financial Risk","sure option","risky option",TRUE,21.6148074933288
410,"Organizational Strategy","sure option","sure option",FALSE,21.4503073077127
200,"Healthcare","risky option","sure option",TRUE,21.4378067742098
773,"Public Policy","sure option","risky option",TRUE,21.399284326292
286,"Financial Risk","sure option","risky option",TRUE,21.3055245868595
714,"Infrastructure","risky option","sure option",TRUE,20.9516730075232
399,"Healthcare","sure option","risky option",TRUE,20.9274491756115
99,"Organizational Strategy","risky option","sure option",TRUE,20.8023217537954
306,"Infrastructure","sure option","risky option",TRUE,20.6975504047205
157,"Healthcare","sure option","sure option",FALSE,20.3562590722181
258,"Healthcare","sure option","risky option",TRUE,20.1742544168923
210,"Healthcare","sure option","sure option",FALSE,19.5287806281339
673,"Infrastructure","risky option","sure option",TRUE,19.4819070756388
231,"Infrastructure","risky option","sure option",TRUE,19.438119025195
232,"AI Governance","sure option","risky option",TRUE,19.2720609727146
150,"Organizational Strategy","risky option","sure option",TRUE,19.1288944138556
97,"Organizational Strategy","risky option","sure option",TRUE,18.8520469086211
405,"Organizational Strategy","risky option","sure option",TRUE,18.8219158440139
56,"Organizational Strategy","sure option","risky option",TRUE,18.7972958156716
649,"Public Policy","sure option","risky option",TRUE,18.0826607265267
633,"Public Policy","risky option","sure option",TRUE,17.8830237506781
792,"Organizational Strategy","risky option","sure option",TRUE,17.8500594312933
80,"Infrastructure","sure option","sure option",FALSE,17.8036348938338
45,"Public Policy","risky option","sure option",TRUE,17.277476186942
194,"Infrastructure","risky option","sure option",TRUE,17.2581295114962
10,"Infrastructure","sure option","risky option",TRUE,17.0923817708817
408,"Organizational Strategy","risky option","sure option",TRUE,17.0168312589285
158,"Infrastructure","risky option","sure option",TRUE,16.7291894877189
641,"Public Policy","sure option","risky option",TRUE,16.3464594354333
127,"Financial Risk","sure option","risky option",TRUE,16.0538366304546
426,"AI Governance","risky option","sure option",TRUE,15.69472027808
139,"Public Policy","sure option","risky option",TRUE,15.650227765495
384,"Public Policy","sure option","risky option",TRUE,15.5661701829694
457,"Organizational Strategy","sure option","risky option",TRUE,15.3964375133154
396,"Financial Risk","sure option","risky option",TRUE,15.3200064624275
60,"Public Policy","risky option","sure option",TRUE,15.2884531032643
28,"Financial Risk","risky option","sure option",TRUE,14.9791187912905
686,"Public Policy","risky option","sure option",TRUE,14.9754160161788
182,"AI Governance","sure option","sure option",FALSE,14.7491943696234
625,"Public Policy","sure option","risky option",TRUE,14.7363038776482
98,"Financial Risk","sure option","risky option",TRUE,14.586903550099
316,"Financial Risk","risky option","sure option",TRUE,14.5185917910579
674,"Healthcare","sure option","risky option",TRUE,14.4284795902493
79,"AI Governance","risky option","sure option",TRUE,13.8204649224808
29,"Public Policy","sure option","risky option",TRUE,13.7819282811456
298,"AI Governance","sure option","sure option",FALSE,13.1567160912882
416,"Infrastructure","sure option","risky option",TRUE,12.7936690851436
737,"Healthcare","sure option","risky option",TRUE,12.6704699037487
662,"Financial Risk","sure option","risky option",TRUE,12.6428649499298
779,"Financial Risk","sure option","sure option",FALSE,12.5829103318999
226,"Healthcare","sure option","sure option",FALSE,12.5779219667992
72,"Healthcare","risky option","sure option",TRUE,12.3799158447352
143,"Organizational Strategy","risky option","sure option",TRUE,12.2303698704473
760,"Healthcare","sure option","risky option",TRUE,11.9342353294299
241,"Healthcare","sure option","risky option",TRUE,11.8278862564852
786,"Healthcare","sure option","risky option",TRUE,11.781300165713
125,"AI Governance","sure option","risky option",TRUE,11.7370939878821
62,"AI Governance","sure option","risky option",TRUE,11.4227027271769
671,"Financial Risk","risky option","sure option",TRUE,11.4093947440259
276,"Healthcare","sure option","risky option",TRUE,11.3191147971509
554,"Public Policy","risky option","sure option",TRUE,11.3034650414315
190,"Healthcare","sure option","sure option",FALSE,11.297427029211
744,"Financial Risk","risky option","sure option",TRUE,11.2918982196198
503,"AI Governance","sure option","sure option",FALSE,11.1930805678557
235,"Healthcare","risky option","sure option",TRUE,11.1719849123933
665,"Healthcare","sure option","risky option",TRUE,10.7146370022956
214,"AI Governance","risky option","sure option",TRUE,10.6969829711379
743,"Financial Risk","sure option","risky option",TRUE,10.6024414902453
507,"Financial Risk","sure option","risky option",TRUE,10.2113632453905
135,"Healthcare","sure option","sure option",FALSE,9.50068392497207
134,"AI Governance","risky option","sure option",TRUE,9.41498567953812
393,"Organizational Strategy","sure option","risky option",TRUE,9.16103066330521
386,"Infrastructure","risky option","sure option",TRUE,9.14033770536425
780,"AI Governance","sure option","sure option",FALSE,9.06456097769795
4,"Healthcare","sure option","risky option",TRUE,8.64153792575058
49,"Public Policy","risky option","sure option",TRUE,8.42353313891722
223,"Public Policy","sure option","risky option",TRUE,8.41680698053374
746,"Public Policy","sure option","sure option",FALSE,8.28392553567176
726,"Financial Risk","sure option","sure option",FALSE,8.19948645070488
778,"AI Governance","sure option","risky option",TRUE,7.88750962850632
71,"Infrastructure","sure option","sure option",FALSE,7.85606981434218
528,"Infrastructure","sure option","risky option",TRUE,7.67415117982758
173,"Healthcare","sure option","risky option",TRUE,7.43656599200038
260,"Infrastructure","sure option","sure option",FALSE,7.40160519582844
126,"Healthcare","sure option","risky option",TRUE,7.26569226521289
472,"Organizational Strategy","sure option","sure option",FALSE,7.21647215044348
565,"Public Policy","risky option","risky option",FALSE,7.2132358113129
86,"AI Governance","sure option","risky option",TRUE,7.16045671170099
132,"Financial Risk","risky option","sure option",TRUE,6.87403584745544
197,"Financial Risk","sure option","sure option",FALSE,6.85398094726744
524,"Public Policy","sure option","sure option",FALSE,6.61403830520506
551,"Public Policy","sure option","risky option",TRUE,6.51830549318423
202,"AI Governance","risky option","sure option",TRUE,6.49069646830515
301,"Organizational Strategy","sure option","risky option",TRUE,6.4666259960603
417,"Organizational Strategy","risky option","sure option",TRUE,5.91596463574094
176,"Financial Risk","sure option","risky option",TRUE,5.59544158925492
570,"Financial Risk","sure option","sure option",FALSE,5.57344743929171
643,"Infrastructure","risky option","sure option",TRUE,5.33486399827436
465,"Infrastructure","sure option","sure option",FALSE,5.23417475373457
795,"Healthcare","sure option","sure option",FALSE,4.99387962194727
631,"Financial Risk","sure option","sure option",FALSE,4.56372296945528
8,"Public Policy","sure option","risky option",TRUE,4.55532257453063
9,"Healthcare","sure option","risky option",TRUE,4.48623548323923
118,"Public Policy","sure option","sure option",FALSE,4.33476593782217
727,"Healthcare","sure option","sure option",FALSE,3.67864136167217
277,"Financial Risk","sure option","risky option",TRUE,3.52105268782191
73,"Financial Risk","sure option","sure option",FALSE,3.28820828316848
732,"Healthcare","risky option","sure option",TRUE,3.24304704357735
279,"Organizational Strategy","sure option","risky option",TRUE,3.19800791475964
188,"Infrastructure","sure option","risky option",TRUE,3.07435191965138
644,"Financial Risk","sure option","sure option",FALSE,2.81952524885811
427,"Financial Risk","sure option","sure option",FALSE,2.36573817435457
725,"Organizational Strategy","risky option","sure option",TRUE,2.28643844821637
89,"Infrastructure","risky option","risky option",FALSE,2.20036424930477
611,"AI Governance","risky option","risky option",FALSE,1.66147415375166
455,"Infrastructure","sure option","sure option",FALSE,1.40028057058035
486,"Infrastructure","sure option","sure option",FALSE,1.05691104708317
560,"Healthcare","risky option","risky option",FALSE,0.974591070071455
391,"Organizational Strategy","sure option","sure option",FALSE,0.912723710486031
513,"AI Governance","sure option","sure option",FALSE,0.879519767037829
274,"Public Policy","sure option","sure option",FALSE,0.801000907868797
601,"Organizational Strategy","sure option","sure option",FALSE,0.776456693394785
63,"Healthcare","sure option","sure option",FALSE,0.611903894490894
225,"Healthcare","sure option","sure option",FALSE,0.607213174909504
770,"Organizational Strategy","sure option","sure option",FALSE,0.16355744493768
93,"Public Policy","risky option","risky option",FALSE,0.124324170421602
