"simulation_id","alternative","score","rank"
380,"Low-Cost Minimum Option",0.296690508330607,5
380,"Adaptive Portfolio Option",0.756878700404132,1
381,"Efficiency-First Option",0.299184958204004,6
381,"Balanced Option",0.653644646376112,3
381,"Equity-Priority Option",0.567226847406039,4
381,"Resilience-Priority Option",0.668293410057194,2
381,"Low-Cost Minimum Option",0.300595172320942,5
381,"Adaptive Portfolio Option",0.74720700754324,1
382,"Efficiency-First Option",0.250940176120985,5
382,"Balanced Option",0.674401374433007,3
382,"Equity-Priority Option",0.64388472658637,4
382,"Resilience-Priority Option",0.693576758735224,2
382,"Low-Cost Minimum Option",0.233292147593158,6
382,"Adaptive Portfolio Option",0.779082864696494,1
383,"Efficiency-First Option",0.251939071971527,5
383,"Balanced Option",0.656587432699081,3
383,"Equity-Priority Option",0.62162398221933,4
383,"Resilience-Priority Option",0.708406266254181,2
383,"Low-Cost Minimum Option",0.23969832554895,6
383,"Adaptive Portfolio Option",0.770012569181005,1
384,"Efficiency-First Option",0.254126689089433,6
384,"Balanced Option",0.642949304002401,3
384,"Equity-Priority Option",0.607773013145374,4
384,"Resilience-Priority Option",0.6529074787208,2
384,"Low-Cost Minimum Option",0.274689038904988,5
384,"Adaptive Portfolio Option",0.743925875531276,1
385,"Efficiency-First Option",0.28236953881807,6
385,"Balanced Option",0.647931438618524,3
385,"Equity-Priority Option",0.563281458787396,4
385,"Resilience-Priority Option",0.682143208630542,2
385,"Low-Cost Minimum Option",0.287900256081975,5
385,"Adaptive Portfolio Option",0.750319897786847,1
386,"Efficiency-First Option",0.29880812069943,5
386,"Balanced Option",0.664018727728233,2
386,"Equity-Priority Option",0.58480352668366,4
386,"Resilience-Priority Option",0.661930166465641,3
386,"Low-Cost Minimum Option",0.293262338536844,6
386,"Adaptive Portfolio Option",0.752860616827443,1
387,"Efficiency-First Option",0.262966795483077,5
387,"Balanced Option",0.675394262152579,3
387,"Equity-Priority Option",0.606620499070965,4
387,"Resilience-Priority Option",0.716347492847022,2
387,"Low-Cost Minimum Option",0.240666220126031,6
387,"Adaptive Portfolio Option",0.78427029435252,1
388,"Efficiency-First Option",0.341060801962244,6
388,"Balanced Option",0.626037583375123,2
388,"Equity-Priority Option",0.550286069628267,4
388,"Resilience-Priority Option",0.563623350543277,3
388,"Low-Cost Minimum Option",0.388705671890239,5
388,"Adaptive Portfolio Option",0.693006824758933,1
389,"Efficiency-First Option",0.302091173597163,6
389,"Balanced Option",0.652025705270322,2
389,"Equity-Priority Option",0.568250463737551,4
389,"Resilience-Priority Option",0.649113137059644,3
389,"Low-Cost Minimum Option",0.31139108247865,5
389,"Adaptive Portfolio Option",0.739346085070646,1
390,"Efficiency-First Option",0.292534191949882,6
390,"Balanced Option",0.655796666197745,2
390,"Equity-Priority Option",0.598630851472054,4
390,"Resilience-Priority Option",0.628363148477267,3
390,"Low-Cost Minimum Option",0.306809202135044,5
390,"Adaptive Portfolio Option",0.740125647077757,1
391,"Efficiency-First Option",0.300876044320691,6
391,"Balanced Option",0.641960748625633,2
391,"Equity-Priority Option",0.600780004638399,3
391,"Resilience-Priority Option",0.589249752687232,4
391,"Low-Cost Minimum Option",0.333486863304309,5
391,"Adaptive Portfolio Option",0.717752247129018,1
392,"Efficiency-First Option",0.309523788731143,5
392,"Balanced Option",0.660348518916555,3
392,"Equity-Priority Option",0.551369330963252,4
392,"Resilience-Priority Option",0.677607015946701,2
392,"Low-Cost Minimum Option",0.303617154723671,6
392,"Adaptive Portfolio Option",0.753850892504865,1
393,"Efficiency-First Option",0.337564270424019,6
393,"Balanced Option",0.642485473063899,2
393,"Equity-Priority Option",0.526901463968715,4
393,"Resilience-Priority Option",0.612693425479057,3
393,"Low-Cost Minimum Option",0.36294653826832,5
393,"Adaptive Portfolio Option",0.717819812103643,1
394,"Efficiency-First Option",0.379684798470656,6
394,"Balanced Option",0.636659667397885,2
394,"Equity-Priority Option",0.489437240234457,4
394,"Resilience-Priority Option",0.560443897157312,3
394,"Low-Cost Minimum Option",0.42182896479951,5
394,"Adaptive Portfolio Option",0.688869174750633,1
395,"Efficiency-First Option",0.190075982153547,6
395,"Balanced Option",0.653230633597478,4
395,"Equity-Priority Option",0.721439124155105,2
395,"Resilience-Priority Option",0.661412548657937,3
395,"Low-Cost Minimum Option",0.206541792625912,5
395,"Adaptive Portfolio Option",0.76907644184874,1
396,"Efficiency-First Option",0.301488216367887,6
396,"Balanced Option",0.66302037810373,2
396,"Equity-Priority Option",0.587671656470887,4
396,"Resilience-Priority Option",0.630993465749183,3
396,"Low-Cost Minimum Option",0.309808233074866,5
396,"Adaptive Portfolio Option",0.74450064705856,1
397,"Efficiency-First Option",0.344474734557895,6
397,"Balanced Option",0.639262166713278,2
397,"Equity-Priority Option",0.558143551398982,4
397,"Resilience-Priority Option",0.57066959558543,3
397,"Low-Cost Minimum Option",0.376605111131973,5
397,"Adaptive Portfolio Option",0.702398601815535,1
398,"Efficiency-First Option",0.268757608415353,6
398,"Balanced Option",0.644774354564168,3
398,"Equity-Priority Option",0.602904605835472,4
398,"Resilience-Priority Option",0.654587516737312,2
398,"Low-Cost Minimum Option",0.280902093087162,5
398,"Adaptive Portfolio Option",0.741908160380391,1
399,"Efficiency-First Option",0.312223067951878,6
399,"Balanced Option",0.647985972324581,2
399,"Equity-Priority Option",0.608964118323656,3
399,"Resilience-Priority Option",0.595687187446555,4
399,"Low-Cost Minimum Option",0.332394031327538,5
399,"Adaptive Portfolio Option",0.722444139318744,1
400,"Efficiency-First Option",0.302649549464701,5
400,"Balanced Option",0.664176517969451,2
400,"Equity-Priority Option",0.598345158818847,4
400,"Resilience-Priority Option",0.639164577676765,3
400,"Low-Cost Minimum Option",0.301770249268438,6
400,"Adaptive Portfolio Option",0.747910005211364,1
401,"Efficiency-First Option",0.337284783431264,6
401,"Balanced Option",0.640758510294952,2
401,"Equity-Priority Option",0.507594468591665,4
401,"Resilience-Priority Option",0.634349367807169,3
401,"Low-Cost Minimum Option",0.356233492353189,5
401,"Adaptive Portfolio Option",0.719845610185607,1
402,"Efficiency-First Option",0.280501933836308,5
402,"Balanced Option",0.658918568639165,3
402,"Equity-Priority Option",0.59701504044806,4
402,"Resilience-Priority Option",0.687606938074575,2
402,"Low-Cost Minimum Option",0.271198605682344,6
402,"Adaptive Portfolio Option",0.760551155357603,1
403,"Efficiency-First Option",0.294047108789609,6
403,"Balanced Option",0.64916488484681,2
403,"Equity-Priority Option",0.58340598790373,4
403,"Resilience-Priority Option",0.64040008993219,3
403,"Low-Cost Minimum Option",0.309656120581749,5
403,"Adaptive Portfolio Option",0.740409597064307,1
404,"Efficiency-First Option",0.32578830232002,6
404,"Balanced Option",0.626454982736722,2
404,"Equity-Priority Option",0.545081699609079,4
404,"Resilience-Priority Option",0.585515529001229,3
404,"Low-Cost Minimum Option",0.368815306839248,5
404,"Adaptive Portfolio Option",0.70222812912981,1
405,"Efficiency-First Option",0.232967213352834,5
405,"Balanced Option",0.671967558432931,3
405,"Equity-Priority Option",0.66491522503417,4
405,"Resilience-Priority Option",0.693372050358315,2
405,"Low-Cost Minimum Option",0.223006442736676,6
405,"Adaptive Portfolio Option",0.784490267671274,1
406,"Efficiency-First Option",0.301766479246775,6
406,"Balanced Option",0.654485056159667,2
406,"Equity-Priority Option",0.59003309548328,4
406,"Resilience-Priority Option",0.639033344420876,3
406,"Low-Cost Minimum Option",0.307419677393208,5
406,"Adaptive Portfolio Option",0.738530155168077,1
407,"Efficiency-First Option",0.31931446973449,6
407,"Balanced Option",0.644533455006983,2
407,"Equity-Priority Option",0.548237972307408,4
407,"Resilience-Priority Option",0.616965485441548,3
407,"Low-Cost Minimum Option",0.343517174180765,5
407,"Adaptive Portfolio Option",0.72254348884306,1
408,"Efficiency-First Option",0.321432147238201,6
408,"Balanced Option",0.625977303027223,2
408,"Equity-Priority Option",0.562435604502569,3
408,"Resilience-Priority Option",0.55879474545917,4
408,"Low-Cost Minimum Option",0.373257982864623,5
408,"Adaptive Portfolio Option",0.69287345428046,1
409,"Efficiency-First Option",0.299814914743997,6
409,"Balanced Option",0.643536725221501,2
409,"Equity-Priority Option",0.569850111603535,4
409,"Resilience-Priority Option",0.641066184932752,3
409,"Low-Cost Minimum Option",0.315338449499962,5
409,"Adaptive Portfolio Option",0.731194027985236,1
410,"Efficiency-First Option",0.268469132318912,6
410,"Balanced Option",0.64864788953094,3
410,"Equity-Priority Option",0.578203108588698,4
410,"Resilience-Priority Option",0.679028222541865,2
410,"Low-Cost Minimum Option",0.276039862006269,5
410,"Adaptive Portfolio Option",0.751956364908061,1
411,"Efficiency-First Option",0.246054672321826,5
411,"Balanced Option",0.669342681200892,3
411,"Equity-Priority Option",0.660336500238415,4
411,"Resilience-Priority Option",0.683363257677852,2
411,"Low-Cost Minimum Option",0.23327286327696,6
411,"Adaptive Portfolio Option",0.773338136065339,1
412,"Efficiency-First Option",0.380465210012799,6
412,"Balanced Option",0.620156258001676,2
412,"Equity-Priority Option",0.527317373606544,3
412,"Resilience-Priority Option",0.486620233249843,4
412,"Low-Cost Minimum Option",0.452185059578503,5
412,"Adaptive Portfolio Option",0.658328637362901,1
413,"Efficiency-First Option",0.290672775173753,6
413,"Balanced Option",0.642246275413637,2
413,"Equity-Priority Option",0.605671040023234,3
413,"Resilience-Priority Option",0.599317142623652,4
413,"Low-Cost Minimum Option",0.322977946065682,5
413,"Adaptive Portfolio Option",0.723846968710473,1
414,"Efficiency-First Option",0.286073086728484,5
414,"Balanced Option",0.659053346240961,3
414,"Equity-Priority Option",0.590492753368079,4
414,"Resilience-Priority Option",0.676531875046208,2
414,"Low-Cost Minimum Option",0.28190076798703,6
414,"Adaptive Portfolio Option",0.757811759794515,1
415,"Efficiency-First Option",0.334378108985035,6
415,"Balanced Option",0.637205687212375,2
415,"Equity-Priority Option",0.570764049914607,3
415,"Resilience-Priority Option",0.558187888733402,4
415,"Low-Cost Minimum Option",0.374200504194167,5
415,"Adaptive Portfolio Option",0.698263890397096,1
416,"Efficiency-First Option",0.289611427551467,6
416,"Balanced Option",0.64439280057554,2
416,"Equity-Priority Option",0.589987128178909,4
416,"Resilience-Priority Option",0.617979842363795,3
416,"Low-Cost Minimum Option",0.318002759951085,5
416,"Adaptive Portfolio Option",0.731216614804993,1
417,"Efficiency-First Option",0.299946304358562,6
417,"Balanced Option",0.646818897571378,2
417,"Equity-Priority Option",0.575476606754461,4
417,"Resilience-Priority Option",0.635445487786011,3
417,"Low-Cost Minimum Option",0.311899133815576,5
417,"Adaptive Portfolio Option",0.730764588446452,1
418,"Efficiency-First Option",0.250315678593875,5
418,"Balanced Option",0.656225876713137,3
418,"Equity-Priority Option",0.626852867453849,4
418,"Resilience-Priority Option",0.700137176274935,2
418,"Low-Cost Minimum Option",0.239899245728238,6
418,"Adaptive Portfolio Option",0.767753456686733,1
419,"Efficiency-First Option",0.346135724652738,6
419,"Balanced Option",0.638880600727008,2
419,"Equity-Priority Option",0.54020401753932,4
419,"Resilience-Priority Option",0.575032838491223,3
419,"Low-Cost Minimum Option",0.381745748629163,5
419,"Adaptive Portfolio Option",0.702054197191745,1
420,"Efficiency-First Option",0.316776797099941,6
420,"Balanced Option",0.636301022763871,2
420,"Equity-Priority Option",0.545661443739128,4
420,"Resilience-Priority Option",0.601401766312898,3
420,"Low-Cost Minimum Option",0.350898182313966,5
420,"Adaptive Portfolio Option",0.712158421073826,1
421,"Efficiency-First Option",0.286731883963254,6
421,"Balanced Option",0.649234740089151,3
421,"Equity-Priority Option",0.562090803043296,4
421,"Resilience-Priority Option",0.67678088322439,2
421,"Low-Cost Minimum Option",0.289000695759621,5
421,"Adaptive Portfolio Option",0.747728725103681,1
422,"Efficiency-First Option",0.301276169679858,5
422,"Balanced Option",0.656319259412083,3
422,"Equity-Priority Option",0.567863877929197,4
422,"Resilience-Priority Option",0.665036354499589,2
422,"Low-Cost Minimum Option",0.300302766881234,6
422,"Adaptive Portfolio Option",0.747095847046831,1
423,"Efficiency-First Option",0.287152502349176,6
423,"Balanced Option",0.657752712715788,2
423,"Equity-Priority Option",0.596463092190965,4
423,"Resilience-Priority Option",0.652445224864789,3
423,"Low-Cost Minimum Option",0.294957504251704,5
423,"Adaptive Portfolio Option",0.752531553010449,1
424,"Efficiency-First Option",0.283766885399673,5
424,"Balanced Option",0.667182270807123,2
424,"Equity-Priority Option",0.638242441680311,4
424,"Resilience-Priority Option",0.638718392594583,3
424,"Low-Cost Minimum Option",0.280498483740018,6
424,"Adaptive Portfolio Option",0.752662804378121,1
425,"Efficiency-First Option",0.219448450482001,5
425,"Balanced Option",0.689478794501612,3
425,"Equity-Priority Option",0.66879282032345,4
425,"Resilience-Priority Option",0.75059405089616,2
425,"Low-Cost Minimum Option",0.182252054551387,6
425,"Adaptive Portfolio Option",0.815230840419048,1
426,"Efficiency-First Option",0.333853679950434,6
426,"Balanced Option",0.634137462773312,2
426,"Equity-Priority Option",0.536151078218724,4
426,"Resilience-Priority Option",0.584760562770886,3
426,"Low-Cost Minimum Option",0.372881205311759,5
426,"Adaptive Portfolio Option",0.704055163155311,1
427,"Efficiency-First Option",0.299875612787784,6
427,"Balanced Option",0.656028354665515,2
427,"Equity-Priority Option",0.598087635053117,4
427,"Resilience-Priority Option",0.633666871944953,3
427,"Low-Cost Minimum Option",0.307249025297472,5
427,"Adaptive Portfolio Option",0.740084660257443,1
428,"Efficiency-First Option",0.270192156539758,6
428,"Balanced Option",0.650254489253765,2
428,"Equity-Priority Option",0.63600695350363,3
428,"Resilience-Priority Option",0.615205373336648,4
428,"Low-Cost Minimum Option",0.289883397725258,5
428,"Adaptive Portfolio Option",0.735837806052656,1
429,"Efficiency-First Option",0.316082296180449,6
429,"Balanced Option",0.642321647157597,2
429,"Equity-Priority Option",0.551136690646455,4
429,"Resilience-Priority Option",0.6208621499587,3
429,"Low-Cost Minimum Option",0.337193801434251,5
429,"Adaptive Portfolio Option",0.72264471827881,1
430,"Efficiency-First Option",0.284143389326717,5
430,"Balanced Option",0.657002102999269,3
430,"Equity-Priority Option",0.610969827406267,4
430,"Resilience-Priority Option",0.66158919110831,2
430,"Low-Cost Minimum Option",0.280610505132592,6
430,"Adaptive Portfolio Option",0.751036136131706,1
431,"Efficiency-First Option",0.364105821959717,6
431,"Balanced Option",0.638184574032991,2
431,"Equity-Priority Option",0.511751104609504,4
431,"Resilience-Priority Option",0.575435016239966,3
431,"Low-Cost Minimum Option",0.401103397154233,5
431,"Adaptive Portfolio Option",0.699693402093158,1
432,"Efficiency-First Option",0.353987420956542,6
432,"Balanced Option",0.619657156449301,2
432,"Equity-Priority Option",0.525654248362596,4
432,"Resilience-Priority Option",0.534233783127413,3
432,"Low-Cost Minimum Option",0.416351866172613,5
432,"Adaptive Portfolio Option",0.674899363370664,1
433,"Efficiency-First Option",0.346833846553997,6
433,"Balanced Option",0.633495640536271,2
433,"Equity-Priority Option",0.544670290500357,4
433,"Resilience-Priority Option",0.576327072042231,3
433,"Low-Cost Minimum Option",0.382180558150745,5
433,"Adaptive Portfolio Option",0.70011145348185,1
434,"Efficiency-First Option",0.310381398583286,6
434,"Balanced Option",0.628556405103398,2
434,"Equity-Priority Option",0.559955149558728,4
434,"Resilience-Priority Option",0.597522287087423,3
434,"Low-Cost Minimum Option",0.349367199600703,5
434,"Adaptive Portfolio Option",0.707792773958045,1
435,"Efficiency-First Option",0.263406034945099,6
435,"Balanced Option",0.653379625830797,3
435,"Equity-Priority Option",0.613723783025464,4
435,"Resilience-Priority Option",0.653674811590864,2
435,"Low-Cost Minimum Option",0.275029860323499,5
435,"Adaptive Portfolio Option",0.75058233580479,1
436,"Efficiency-First Option",0.326578658685918,6
436,"Balanced Option",0.633291606647253,2
436,"Equity-Priority Option",0.540376486454141,4
436,"Resilience-Priority Option",0.58769683403969,3
436,"Low-Cost Minimum Option",0.365652586871538,5
436,"Adaptive Portfolio Option",0.7045711995115,1
437,"Efficiency-First Option",0.393301352910327,6
437,"Balanced Option",0.610981464729917,2
437,"Equity-Priority Option",0.487904945328883,4
437,"Resilience-Priority Option",0.525155808772184,3
437,"Low-Cost Minimum Option",0.451925540961903,5
437,"Adaptive Portfolio Option",0.658489837764322,1
438,"Efficiency-First Option",0.279484088933219,5
438,"Balanced Option",0.659583692425948,3
438,"Equity-Priority Option",0.596789617337965,4
438,"Resilience-Priority Option",0.678499861059409,2
438,"Low-Cost Minimum Option",0.277480388736312,6
438,"Adaptive Portfolio Option",0.761621009889617,1
439,"Efficiency-First Option",0.342939912192605,6
439,"Balanced Option",0.634774619448755,2
439,"Equity-Priority Option",0.539431996521344,4
439,"Resilience-Priority Option",0.57976268109372,3
439,"Low-Cost Minimum Option",0.377665512939982,5
439,"Adaptive Portfolio Option",0.700199938984655,1
440,"Efficiency-First Option",0.240439347332388,5
440,"Balanced Option",0.672918741377561,3
440,"Equity-Priority Option",0.647708412779991,4
440,"Resilience-Priority Option",0.699430241206883,2
440,"Low-Cost Minimum Option",0.224572318316846,6
440,"Adaptive Portfolio Option",0.782845675595929,1
441,"Efficiency-First Option",0.295731097274478,5
441,"Balanced Option",0.662084987043483,3
441,"Equity-Priority Option",0.597048620739629,4
441,"Resilience-Priority Option",0.666654834125294,2
441,"Low-Cost Minimum Option",0.28750026644409,6
441,"Adaptive Portfolio Option",0.753925865334046,1
442,"Efficiency-First Option",0.250285798800341,5
442,"Balanced Option",0.670345860385878,3
442,"Equity-Priority Option",0.665850397907537,4
442,"Resilience-Priority Option",0.675397080509496,2
442,"Low-Cost Minimum Option",0.238459100721721,6
442,"Adaptive Portfolio Option",0.772211978678185,1
443,"Efficiency-First Option",0.308205560762713,6
443,"Balanced Option",0.642467192029102,2
443,"Equity-Priority Option",0.555208031834233,4
443,"Resilience-Priority Option",0.628279119829172,3
443,"Low-Cost Minimum Option",0.331362044321431,5
443,"Adaptive Portfolio Option",0.728178874835319,1
444,"Efficiency-First Option",0.289779608417498,6
444,"Balanced Option",0.646264054552876,2
444,"Equity-Priority Option",0.565018633945379,4
444,"Resilience-Priority Option",0.646249464544608,3
444,"Low-Cost Minimum Option",0.308102640866725,5
444,"Adaptive Portfolio Option",0.738350721472193,1
445,"Efficiency-First Option",0.239995759950084,6
445,"Balanced Option",0.651827320374645,3
445,"Equity-Priority Option",0.644477584763077,4
445,"Resilience-Priority Option",0.665538108832161,2
445,"Low-Cost Minimum Option",0.253024398748918,5
445,"Adaptive Portfolio Option",0.759990085209914,1
446,"Efficiency-First Option",0.275849355950386,6
446,"Balanced Option",0.633464060637649,2
446,"Equity-Priority Option",0.6302276808464,3
446,"Resilience-Priority Option",0.575933445267352,4
446,"Low-Cost Minimum Option",0.321145244642905,5
446,"Adaptive Portfolio Option",0.713871075810668,1
447,"Efficiency-First Option",0.282769281798559,6
447,"Balanced Option",0.659016419361008,2
447,"Equity-Priority Option",0.634189709713042,3
447,"Resilience-Priority Option",0.615151729725322,4
447,"Low-Cost Minimum Option",0.29690185462815,5
447,"Adaptive Portfolio Option",0.74217015979157,1
448,"Efficiency-First Option",0.226611681998269,6
448,"Balanced Option",0.648826292558695,3
448,"Equity-Priority Option",0.621018754142689,4
448,"Resilience-Priority Option",0.70349533205005,2
448,"Low-Cost Minimum Option",0.229176426399296,5
448,"Adaptive Portfolio Option",0.765973081287675,1
449,"Efficiency-First Option",0.236318639449049,6
449,"Balanced Option",0.650782039792297,3
449,"Equity-Priority Option",0.62151045063129,4
449,"Resilience-Priority Option",0.676715181336251,2
449,"Low-Cost Minimum Option",0.24745996295084,5
449,"Adaptive Portfolio Option",0.760592628044556,1
450,"Efficiency-First Option",0.289830726435836,6
450,"Balanced Option",0.648563166647972,3
450,"Equity-Priority Option",0.56681269288869,4
450,"Resilience-Priority Option",0.655961314072797,2
450,"Low-Cost Minimum Option",0.302565901836227,5
450,"Adaptive Portfolio Option",0.742154028504659,1
451,"Efficiency-First Option",0.286525797561382,6
451,"Balanced Option",0.658269692181332,3
451,"Equity-Priority Option",0.568391679307516,4
451,"Resilience-Priority Option",0.669166518203663,2
451,"Low-Cost Minimum Option",0.289198922037786,5
451,"Adaptive Portfolio Option",0.754471511827239,1
452,"Efficiency-First Option",0.346840646275852,6
452,"Balanced Option",0.627757229495561,2
452,"Equity-Priority Option",0.517626093227133,4
452,"Resilience-Priority Option",0.568275210330205,3
452,"Low-Cost Minimum Option",0.392865109504142,5
452,"Adaptive Portfolio Option",0.692222322624222,1
453,"Efficiency-First Option",0.191939587945977,5
453,"Balanced Option",0.692684327496874,3
453,"Equity-Priority Option",0.664557511464653,4
453,"Resilience-Priority Option",0.807273074491514,2
453,"Low-Cost Minimum Option",0.1396803093364,6
453,"Adaptive Portfolio Option",0.838362445725379,1
454,"Efficiency-First Option",0.279368588330405,5
454,"Balanced Option",0.658891873183677,3
454,"Equity-Priority Option",0.594145423473851,4
454,"Resilience-Priority Option",0.671121716333691,2
454,"Low-Cost Minimum Option",0.278034961877274,6
454,"Adaptive Portfolio Option",0.756533668198751,1
455,"Efficiency-First Option",0.271487995796762,6
455,"Balanced Option",0.648748608218414,3
455,"Equity-Priority Option",0.585803515392642,4
455,"Resilience-Priority Option",0.678579940977719,2
455,"Low-Cost Minimum Option",0.277528988808226,5
455,"Adaptive Portfolio Option",0.752386533600697,1
456,"Efficiency-First Option",0.298010509966651,6
456,"Balanced Option",0.653642406207045,2
456,"Equity-Priority Option",0.574179373529749,4
456,"Resilience-Priority Option",0.649972716995228,3
456,"Low-Cost Minimum Option",0.30403847963074,5
456,"Adaptive Portfolio Option",0.740884787275089,1
457,"Efficiency-First Option",0.230587190705416,5
457,"Balanced Option",0.662653177712797,3
457,"Equity-Priority Option",0.638896484605689,4
457,"Resilience-Priority Option",0.703971539782643,2
457,"Low-Cost Minimum Option",0.224100244917341,6
457,"Adaptive Portfolio Option",0.77778696946539,1
458,"Efficiency-First Option",0.342205017409092,6
458,"Balanced Option",0.633499597218062,2
458,"Equity-Priority Option",0.55039472465621,4
458,"Resilience-Priority Option",0.56137299524807,3
458,"Low-Cost Minimum Option",0.383167613019045,5
458,"Adaptive Portfolio Option",0.694637549097118,1
459,"Efficiency-First Option",0.316559883380716,6
459,"Balanced Option",0.652815465809794,2
459,"Equity-Priority Option",0.559673472941732,4
459,"Resilience-Priority Option",0.634794814919705,3
459,"Low-Cost Minimum Option",0.327151638897308,5
459,"Adaptive Portfolio Option",0.734734335874063,1
460,"Efficiency-First Option",0.299011743261519,5
460,"Balanced Option",0.665905171848916,2
460,"Equity-Priority Option",0.588420128817666,4
460,"Resilience-Priority Option",0.653858660829356,3
460,"Low-Cost Minimum Option",0.297154322242089,6
460,"Adaptive Portfolio Option",0.753409868745665,1
461,"Efficiency-First Option",0.265864429583437,5
461,"Balanced Option",0.660183333673886,3
461,"Equity-Priority Option",0.609910134384365,4
461,"Resilience-Priority Option",0.685063057023597,2
461,"Low-Cost Minimum Option",0.261348925432697,6
461,"Adaptive Portfolio Option",0.765544399731757,1
462,"Efficiency-First Option",0.269686057277215,6
462,"Balanced Option",0.651896806556802,2
462,"Equity-Priority Option",0.605093884643981,4
462,"Resilience-Priority Option",0.634403291976585,3
462,"Low-Cost Minimum Option",0.292793553997712,5
462,"Adaptive Portfolio Option",0.744868908873317,1
463,"Efficiency-First Option",0.306591724462204,6
463,"Balanced Option",0.637283917493046,3
463,"Equity-Priority Option",0.5627473561646,4
463,"Resilience-Priority Option",0.640595464479203,2
463,"Low-Cost Minimum Option",0.323077984763507,5
463,"Adaptive Portfolio Option",0.727817093803443,1
464,"Efficiency-First Option",0.308284836791137,6
464,"Balanced Option",0.65038421690183,2
464,"Equity-Priority Option",0.581145314646798,4
464,"Resilience-Priority Option",0.634598234367379,3
464,"Low-Cost Minimum Option",0.318968076067198,5
464,"Adaptive Portfolio Option",0.734153972757179,1
465,"Efficiency-First Option",0.267147250386243,5
465,"Balanced Option",0.658618822935869,3
465,"Equity-Priority Option",0.596591133750936,4
465,"Resilience-Priority Option",0.67745335676878,2
465,"Low-Cost Minimum Option",0.266527341402883,6
465,"Adaptive Portfolio Option",0.757276289701468,1
466,"Efficiency-First Option",0.299107661154124,6
466,"Balanced Option",0.637827242319383,2
466,"Equity-Priority Option",0.59851698040884,3
466,"Resilience-Priority Option",0.591820031332821,4
466,"Low-Cost Minimum Option",0.331468292416817,5
466,"Adaptive Portfolio Option",0.714457644310382,1
467,"Efficiency-First Option",0.271351585112953,5
467,"Balanced Option",0.650130957885146,3
467,"Equity-Priority Option",0.61100730089746,4
467,"Resilience-Priority Option",0.676953584091097,2
467,"Low-Cost Minimum Option",0.268949559646959,6
467,"Adaptive Portfolio Option",0.753030252517165,1
468,"Efficiency-First Option",0.283687606532099,6
468,"Balanced Option",0.647582697276471,2
468,"Equity-Priority Option",0.580200798894754,4
468,"Resilience-Priority Option",0.643534192628746,3
468,"Low-Cost Minimum Option",0.301498091203741,5
468,"Adaptive Portfolio Option",0.740510585048145,1
469,"Efficiency-First Option",0.300641834415981,6
469,"Balanced Option",0.655391209844246,2
469,"Equity-Priority Option",0.578914559115242,4
469,"Resilience-Priority Option",0.638341072438264,3
469,"Low-Cost Minimum Option",0.31111192643936,5
469,"Adaptive Portfolio Option",0.739807183271012,1
470,"Efficiency-First Option",0.317114069617643,6
470,"Balanced Option",0.629945566886759,2
470,"Equity-Priority Option",0.55287218243778,4
470,"Resilience-Priority Option",0.593436876177814,3
470,"Low-Cost Minimum Option",0.35674480867184,5
470,"Adaptive Portfolio Option",0.706033084662983,1
471,"Efficiency-First Option",0.34499684097813,6
471,"Balanced Option",0.630927040088245,2
471,"Equity-Priority Option",0.54282423245045,4
471,"Resilience-Priority Option",0.566885530809029,3
471,"Low-Cost Minimum Option",0.389458032783121,5
471,"Adaptive Portfolio Option",0.695812147442077,1
472,"Efficiency-First Option",0.309365851734379,6
472,"Balanced Option",0.662368593726887,2
472,"Equity-Priority Option",0.587279618112268,4
472,"Resilience-Priority Option",0.632373703961267,3
472,"Low-Cost Minimum Option",0.315712189268933,5
472,"Adaptive Portfolio Option",0.744035942306969,1
473,"Efficiency-First Option",0.308078230724126,6
473,"Balanced Option",0.64880470820035,2
473,"Equity-Priority Option",0.5811041541221,4
473,"Resilience-Priority Option",0.634403003870484,3
473,"Low-Cost Minimum Option",0.319747341236202,5
473,"Adaptive Portfolio Option",0.734551473625117,1
474,"Efficiency-First Option",0.337548103153883,6
474,"Balanced Option",0.651186464104492,2
474,"Equity-Priority Option",0.569227562654881,4
474,"Resilience-Priority Option",0.620940223910799,3
474,"Low-Cost Minimum Option",0.343527612587646,5
474,"Adaptive Portfolio Option",0.725943925130533,1
475,"Efficiency-First Option",0.30422421927816,6
475,"Balanced Option",0.64633440956784,2
475,"Equity-Priority Option",0.572449672402183,4
475,"Resilience-Priority Option",0.616416015881257,3
475,"Low-Cost Minimum Option",0.328025371326481,5
475,"Adaptive Portfolio Option",0.726999667570403,1
476,"Efficiency-First Option",0.242738498360441,6
476,"Balanced Option",0.663760120548985,3
476,"Equity-Priority Option",0.653984513368539,4
476,"Resilience-Priority Option",0.673991506387983,2
476,"Low-Cost Minimum Option",0.242804490561472,5
476,"Adaptive Portfolio Option",0.769085630455077,1
477,"Efficiency-First Option",0.312486965474965,6
477,"Balanced Option",0.646225906895527,2
477,"Equity-Priority Option",0.580661817010922,4
477,"Resilience-Priority Option",0.607508061296152,3
477,"Low-Cost Minimum Option",0.335683725141815,5
477,"Adaptive Portfolio Option",0.72456505520967,1
478,"Efficiency-First Option",0.337233534463331,6
478,"Balanced Option",0.658538470471783,2
478,"Equity-Priority Option",0.545891396424437,4
478,"Resilience-Priority Option",0.621294084189507,3
478,"Low-Cost Minimum Option",0.348654304880918,5
478,"Adaptive Portfolio Option",0.731424157410858,1
