"case_id","domain","estimated_duration","actual_duration","duration_planning_error","estimated_cost","actual_cost","cost_planning_error","review_flag"
449,"AI Governance",302.602023420623,454.956080347458,0.503479967531679,3576850.0653794,7648363.97049373,1.13829593935816,"review"
496,"AI Governance",192.209773951909,288.980121041712,0.50346215543657,1140330.88830765,917750.588296739,-0.195189222964259,"review"
225,"Public Policy",144.25399983651,216.854181110821,0.503280195742176,630566.27989281,629341.352474306,-0.00194258313132819,"review"
698,"Healthcare",125.502176595619,188.367572944893,0.500910805330751,1110878.24602146,2037747.33454735,0.83435704303817,"review"
663,"Financial Risk",364.913117107935,546.211977932572,0.496827470224951,1315681.61330651,2341097.92823571,0.779380288177897,"review"
553,"Public Policy",360.671061314642,539.55054170924,0.495962941253405,886345.30575946,802247.438595936,-0.0948816072213127,"review"
550,"Organizational Strategy",101.501321154647,151.699894323396,0.494560785984915,4290447.77094387,3593326.5295533,-0.162482164708232,"review"
100,"Infrastructure",148.141594383633,221.006547867509,0.491860194883433,3989615.81464391,4141472.09953867,0.0380628842349597,"review"
760,"Public Policy",59.8210070875939,89.2414691588971,0.491808204235408,1106784.08744279,1015902.55729382,-0.0821131521315536,"review"
43,"Infrastructure",143.286227697972,213.680838400337,0.491286649340418,1442475.87777209,2020612.10972161,0.400794384750794,"review"
380,"Healthcare",41.9780085620005,62.516624234038,0.489270843844403,4266984.34329592,6164166.1960608,0.444618892437616,"review"
204,"Infrastructure",30.1281623821706,44.7840822446948,0.486452498383953,3550904.82758824,3923742.57169188,0.104997954664098,"review"
114,"AI Governance",310.285420801956,460.372812422888,0.483707520749829,2513076.96846779,2347314.98097215,-0.0659597734472509,"review"
232,"AI Governance",118.893027565209,176.167781511306,0.481733497068895,2246173.20934776,2622852.5960809,0.167698281310423,"review"
256,"Public Policy",73.8197128172033,109.129614914566,0.478326191606826,216077.670664527,220023.001428748,0.0182588545687657,"review"
793,"Financial Risk",106.223448785022,156.71434355266,0.475327202657698,116735.156183131,127655.295316464,0.0935462759496526,"review"
514,"Financial Risk",218.581175457221,322.33463322352,0.474667855314033,4773333.93259905,7596093.22114878,0.591360111906681,"review"
427,"Financial Risk",63.809993842151,94.0527123942231,0.473949560736278,1746384.35814995,1178476.6245685,-0.325190574990648,"review"
390,"Public Policy",272.376340505434,400.339537050536,0.46980290691786,3824420.81912886,4603437.95882762,0.203695455218289,"review"
45,"Healthcare",209.892712860601,308.195448603093,0.468347540049089,2660401.81198623,6181592.47643334,1.32355595631557,"review"
159,"Financial Risk",267.641458130674,392.206095503742,0.465416076579026,1851991.17844459,4551094.29550338,1.45740603328665,"review"
878,"Healthcare",230.982240684098,338.415010923031,0.46511268537681,693808.6690614,1176633.66254444,0.695905103255943,"review"
180,"Healthcare",203.236875004368,297.204743693368,0.462356394168041,748048.850009218,975766.407519098,0.304415356707084,"review"
896,"Organizational Strategy",275.827645591926,403.123046872441,0.461503418220967,1831296.47152964,2986245.47301824,0.630672869982594,"review"
886,"Public Policy",194.154938769061,283.523080170438,0.460292908168955,931369.60149277,1605005.41282923,0.723274423233034,"review"
293,"Organizational Strategy",80.5891567072831,117.67220939168,0.460149407185021,4868940.53770229,4577045.65435253,-0.0599503898413824,"review"
253,"Healthcare",288.110939209582,420.4206377096,0.459231776700332,3345190.80405589,5606484.11051614,0.675983356081971,"review"
176,"Financial Risk",210.748799672583,307.427357297094,0.458738354736587,3243366.14515632,2671118.06554638,-0.176436471862588,"review"
444,"Public Policy",111.397298144875,162.345649784785,0.457357157564541,654430.449591018,922680.521268967,0.409898518391969,"review"
299,"Infrastructure",275.038231853396,400.823070159779,0.457335830945245,2923749.11603983,2551319.89350165,-0.127380704621685,"review"
578,"Healthcare",321.601778032491,468.331770933087,0.456247455465784,1121280.22091929,996779.649203038,-0.111034306494926,"review"
63,"Public Policy",249.521121561993,362.882846909707,0.454317152143569,1536025.31030774,3362244.3349999,1.18892508634918,"review"
491,"Financial Risk",166.280732278246,241.679381360445,0.453441887398175,4444914.43082225,8586937.6921672,0.931856692813484,"review"
37,"Infrastructure",338.910599430092,492.564741743196,0.453376620771047,1174757.05363322,1543072.31914738,0.31352462568755,"review"
689,"Financial Risk",250.993066533701,364.143289605182,0.450810154376467,3274213.94158155,2789777.65454226,-0.147954988795047,"review"
520,"AI Governance",292.017026755493,420.854180665803,0.441197403253428,4392833.76191743,3345346.38298107,-0.2384536806326,"review"
814,"Public Policy",204.213234985946,294.279930079518,0.441042399136232,415615.952992812,341722.043085424,-0.17779372850172,"review"
575,"AI Governance",232.31907355017,334.725862026259,0.440802328070465,3308580.39376326,2431903.88837282,-0.264970591932116,"review"
819,"Infrastructure",333.107828214997,479.349682897553,0.439022569557166,2952095.76457273,3695264.91128736,0.251742899276235,"review"
157,"Public Policy",102.733689851593,147.688442349593,0.437585300040725,139152.357983403,98581.8965568508,-0.291554250423777,"review"
223,"Healthcare",143.812676757807,206.443473801577,0.435502616707744,3521933.96335933,3366178.22512474,-0.0442244913888251,"review"
39,"Healthcare",63.2578543375712,90.674218902381,0.433406489232219,3646044.01590768,4741069.9336817,0.300332610631256,"review"
727,"Public Policy",159.620909334626,228.705540061574,0.432804392700961,2806034.6583603,3552906.33005048,0.266166231933365,"review"
160,"AI Governance",205.272734098835,293.703162376999,0.430794808995852,2928645.09641659,2353965.55733523,-0.196227101667088,"review"
888,"AI Governance",302.552468158538,431.924453765088,0.427601818600137,2980255.59904054,3940245.06806161,0.322116488709939,"review"
587,"Financial Risk",264.931119641988,378.124063111423,0.427254237336852,3401476.37922782,3421756.8431172,0.0059622533360004,"review"
541,"Infrastructure",222.78532456141,317.230331694527,0.423928314484128,1691903.1159021,1546225.14801114,-0.0861030200380487,"review"
540,"Financial Risk",338.899254270364,482.309650471854,0.42316527520914,3599573.84751178,4896405.58371386,0.36027368548044,"review"
512,"AI Governance",322.394332527183,458.566670345857,0.422378199862407,4117185.2034051,4102681.39763615,-0.00352274795822849,"review"
569,"Infrastructure",297.904992200201,423.589049791045,0.421893089681356,3126200.01705363,3570876.02987049,0.142241702511392,"review"
777,"Public Policy",227.69817799679,323.642273719639,0.421365232550089,3840528.6553083,4554279.87980965,0.185847129018245,"review"
785,"Infrastructure",325.46628236305,462.097877287296,0.419802610372515,1407468.23374648,1136306.80228447,-0.192659006406287,"review"
649,"Healthcare",61.967965195654,87.9352261943774,0.419043305952292,1095824.15402401,1321101.95685459,0.205578424241995,"review"
24,"AI Governance",302.622548586223,427.796349850695,0.413630120588343,4968622.96645995,7299965.0307123,0.469212914723008,"review"
280,"Healthcare",92.8908433299512,131.28125478125,0.413285207401278,3630862.1042408,5852844.59295796,0.611971048452075,"review"
673,"Infrastructure",276.900613523321,389.991213170539,0.408415850756838,3760582.38348924,5215937.99230313,0.387002719366979,"review"
463,"Organizational Strategy",58.0287942953873,81.6521615594154,0.407097330745434,3612396.86524495,4648607.53962467,0.286848514444564,"review"
90,"Public Policy",278.84265700588,391.549334205084,0.404194531817372,1945291.35366902,1179615.78353437,-0.39360457172161,"review"
801,"Organizational Strategy",196.371451596497,275.534210919949,0.403127637341684,453317.159507424,749457.832126588,0.653274790967437,"review"
81,"Organizational Strategy",244.903745524352,343.541331664221,0.402760627154477,4495049.62291103,8727943.77012911,0.941679069713322,"review"
429,"Healthcare",358.700647834921,501.890624665586,0.399190739394936,3928514.34818003,8717051.93788008,1.21891818771603,"review"
493,"AI Governance",364.3833086628,509.712170284589,0.398835122703921,2777336.43585816,6557300.67016207,1.36100336477095,"review"
77,"Infrastructure",361.800990287447,505.410405155999,0.396929302914442,2003841.53213818,2967246.22776305,0.48077888404523,"review"
480,"Financial Risk",80.6014330883045,112.412755129756,0.394674397496137,3535555.79669774,4100716.49185226,0.159850594263677,"review"
539,"Organizational Strategy",221.652785064653,308.533495646357,0.391967601744153,4124161.04141157,5998188.5483928,0.454402116736889,"review"
438,"Financial Risk",212.983774455497,295.912796019568,0.389367789992841,1318444.25662421,1092091.50512332,-0.171681700127735,"review"
483,"Infrastructure",107.30769331567,148.823321234949,0.386883984144092,4688634.64284223,6223696.75305883,0.327400667177184,"review"
58,"Healthcare",214.184088829206,296.611214337767,0.384842431382889,3495927.41406523,2748685.8276642,-0.213746310462465,"review"
188,"Infrastructure",178.322736467235,246.698154155811,0.383436341563432,3965894.8173048,5233149.58866386,0.319538169754156,"review"
517,"Organizational Strategy",95.8973462251015,132.503500059447,0.38172228195365,4871939.96291608,8601936.63308834,0.765608094222018,"review"
20,"Financial Risk",60.8001843665261,83.9540314785822,0.380818699043348,691648.890054785,467565.732193069,-0.323983976673433,"review"
654,"Public Policy",294.208601821447,406.242388759359,0.38079711553065,4829262.41541281,6508992.33183051,0.347823284785014,"review"
770,"Organizational Strategy",307.618900958914,424.645466548613,0.380427097375687,2597153.09783351,2290663.9728928,-0.118009648794431,"review"
474,"Public Policy",169.025046655443,233.18975639839,0.379616577617326,2641259.48480796,4255985.93614779,0.611347147308864,"review"
701,"Financial Risk",34.8123146069702,47.9573248141945,0.377596559023181,3646260.48461068,4473560.1576058,0.226889898976444,"review"
799,"Infrastructure",260.948161997367,359.229702392365,0.376632430145225,4484356.479696,5634695.35206308,0.256522619817474,"review"
515,"Healthcare",218.496700371616,300.262959336107,0.37422193939508,3353335.21368448,5896921.05226688,0.758524178615487,"review"
385,"Healthcare",293.924869402545,403.660488498227,0.373345812209563,4077879.85359319,4959776.23776738,0.216263454500043,"review"
78,"Organizational Strategy",273.469568096334,375.225963350494,0.372094035773348,372435.578377917,693676.631001614,0.862541258874381,"review"
217,"Public Policy",332.060338651063,454.577896503435,0.368961732527522,3238047.8910869,3895858.53153523,0.203150374106273,"review"
213,"Financial Risk",68.181609356543,93.208674507255,0.367064746445593,3249005.21989912,5362897.97943785,0.650627689543806,"review"
726,"Financial Risk",338.143561678007,462.028317333963,0.366367335344752,4244549.3074134,2882596.8142958,-0.320870932218612,"review"
588,"Infrastructure",185.032777814195,252.515718448621,0.364708034066218,4005450.08385088,3987751.29916761,-0.00441867563264112,"review"
437,"Public Policy",361.023923674366,491.538312334232,0.361511745070909,3000099.75759313,3693671.71889072,0.2311829663471,"review"
305,"Organizational Strategy",119.646204401506,162.758704761502,0.360333205517495,3214198.28801882,2762883.58619282,-0.140412837474372,"review"
205,"Public Policy",102.823390119011,139.339568885021,0.355134942776597,4733606.39123712,2921501.23220529,-0.382817034045418,"review"
509,"Financial Risk",160.3209213831,217.021024274406,0.353666273884597,3269840.28350562,4189455.83418047,0.281241733828334,"review"
28,"Financial Risk",304.815626132768,412.185970191738,0.352246849747142,4921251.09536573,2863455.84973675,-0.418144737131331,"review"
794,"Healthcare",186.107126314892,251.177255205565,0.349638029338951,141943.325684406,126186.601611242,-0.111007150193148,"review"
733,"Financial Risk",187.92275637039,253.36376797804,0.348233566128992,4194935.54774672,5088399.3892426,0.212986309640873,"review"
816,"Public Policy",106.05899770977,142.688402238879,0.345368194307717,4301469.2828292,3738310.52254456,-0.130922418191542,"review"
11,"Public Policy",265.972443443025,357.302648930571,0.343382210221756,672675.46642106,781215.453382787,0.161355649759622,"review"
611,"AI Governance",75.2889843203593,101.129762385298,0.343221233467364,4925353.15218847,5270412.16465929,0.0700577200880499,"review"
557,"Healthcare",263.959369903896,354.532854489851,0.34313419000406,693506.451416761,936860.686171698,0.350904067666264,"review"
298,"AI Governance",264.506216602167,355.031456519823,0.342242390672469,3529418.4058439,3317437.31210976,-0.0600611968768422,"review"
79,"AI Governance",251.570359854959,337.41121480896,0.341220066638581,3579414.85329065,5620046.89361415,0.57010213232129,"review"
501,"Healthcare",117.185348435305,156.778068262139,0.337864079046468,4320926.31903943,5900416.34729532,0.365544309630122,"review"
876,"Financial Risk",233.442961791297,311.978014572288,0.336420734976804,3190488.24531492,2640668.90723791,-0.172330783191064,"review"
162,"Organizational Strategy",239.226215032395,319.672428152146,0.336276745877778,400986.125506461,451409.126836755,0.125747496292067,"review"
579,"Public Policy",148.379309307784,198.045261239866,0.334722894747136,251946.20389957,269488.278167038,0.0696262694017826,"review"
362,"Public Policy",67.3658578656614,89.8987287335774,0.334485028200046,2755471.35474626,2668066.69732866,-0.0317204013995813,"review"
311,"Public Policy",223.168899908196,297.734697814261,0.334122711259225,1999419.61525474,3165491.92605542,0.583205397158275,"review"
524,"Healthcare",109.607707576361,146.157104924203,0.333456452616523,2091571.7020398,2361131.36208788,0.128878995534883,"review"
764,"Infrastructure",300.660826765234,400.902206025395,0.333403524292286,4110042.42072813,4249132.4226011,0.0338415003143278,"review"
17,"Financial Risk",204.86410976504,272.954107359892,0.332366648667474,188060.482614674,108263.95719442,-0.424313094972499,"review"
718,"Healthcare",76.5731230401434,101.763362438753,0.328969727216216,4683125.35462901,4790198.08261856,0.0228635195262743,"review"
110,"Healthcare",142.319326254074,189.136107391948,0.328955893553733,1405133.72705318,3094644.74314135,1.20238450160283,"review"
605,"Infrastructure",37.6136024273001,49.8710585452575,0.325878281444824,1490386.61492523,4153107.56274541,1.78659746481537,"review"
243,"Healthcare",308.363811149029,407.608004406145,0.32184124618032,2541122.93268554,1383494.99336849,-0.455557629434964,"review"
486,"Infrastructure",208.719351645559,275.234184017766,0.318680715744845,4733618.07032488,8368580.23027976,0.767903558325186,"review"
490,"Infrastructure",165.360197761329,217.990375838983,0.318275974449529,2035978.05777099,3786127.49983394,0.859611151202204,"review"
872,"Healthcare",355.257793782512,467.932343203869,0.317162779799102,2078064.06067684,5068273.50759364,1.43893997471034,"review"
492,"Financial Risk",291.91042987979,384.467224935763,0.317072586594757,3968911.34644393,3667265.71287352,-0.0760021092032394,"review"
721,"Organizational Strategy",336.759591496084,443.490069461899,0.316933743421102,1677668.99010167,3985368.04918099,1.37553896072161,"review"
282,"Healthcare",157.776858661091,207.483054028204,0.315041101647763,3925048.15990105,6318369.49112122,0.609755914760674,"review"
740,"Infrastructure",207.10480197682,270.812308646649,0.307609992920199,4488603.0938942,5284238.45488449,0.177256786654312,"review"
851,"Public Policy",164.170381876174,214.626532824661,0.307340157048204,4932509.53175593,4025172.08129199,-0.18395047077404,"review"
454,"Healthcare",362.695770401042,473.746506775123,0.306181503719465,2278562.34416831,4010245.01979897,0.759989157225684,"review"
714,"Infrastructure",238.190471461276,310.492324049314,0.303546368351652,3089757.73109123,2377368.25417083,-0.230564833531075,"review"
348,"Financial Risk",336.79980560788,438.246346488486,0.301207242971856,3894065.51832799,9872088.74325006,1.5351624662671,"review"
151,"Infrastructure",245.323630779749,319.155794976325,0.300958223885341,4100611.55678704,5149369.96339598,0.255756584617995,"review"
274,"Healthcare",357.560444618575,464.985885314427,0.300439946064077,1450590.45250528,1109935.3985591,-0.234838891540919,"review"
145,"Infrastructure",44.1663296963088,57.3912071360341,0.299433471847458,2495338.55731133,3533404.70616476,0.416002127571785,"review"
310,"Public Policy",155.280653256923,201.7305460138,0.29913509366825,485989.663656801,736794.600514627,0.516070516748563,"review"
625,"Healthcare",192.684123836225,250.312841349378,0.299083891115679,3628466.21188801,2811714.07775081,-0.225095697862986,"review"
113,"Public Policy",163.623079668032,212.542665562742,0.29897729583113,2557743.65046527,3430306.56223412,0.341145568520959,"review"
414,"Healthcare",280.8305511449,364.376321692162,0.297495305288757,2516022.06202224,1487341.76746013,-0.408851857894803,"review"
129,"Organizational Strategy",146.247802266153,189.370096106489,0.294857722113727,1397458.72959029,1824959.44526993,0.305912945139337,"review"
618,"Public Policy",77.9026973096188,100.871948256835,0.294845387136295,4281164.94289134,3379361.49937735,-0.210644405329766,"review"
115,"Organizational Strategy",106.473919155542,137.797805576015,0.294193044352144,3587102.50528529,2381150.16283517,-0.336191213011965,"review"
626,"Healthcare",239.688698728569,310.099374679015,0.293758847721817,113724.000542425,115616.162961957,0.0166381978342942,"review"
290,"Healthcare",253.494970023166,327.820896513759,0.29320473887036,4017699.55079071,2624045.06244949,-0.346878722692676,"review"
312,"AI Governance",299.096471554367,386.4369880345,0.29201453305763,741370.805352926,734433.135836725,-0.00935789414164895,"review"
287,"Infrastructure",297.408093095291,383.861663189883,0.290690038710182,4501405.76192643,3548115.79013981,-0.211776058903576,"review"
473,"Organizational Strategy",64.443218393717,83.1421676799698,0.29016162991754,865610.305592418,1022418.35294169,0.181153165964164,"review"
124,"Public Policy",144.56834836863,186.473316813389,0.289862676842007,2035527.38211583,2790307.33855536,0.370803145696309,"review"
227,"Financial Risk",139.188366752351,179.512848718978,0.28971158227881,3539061.78537291,3180228.86220227,-0.101392104724962,"review"
875,"Financial Risk",136.558282629121,176.086758558919,0.289462309929261,1964126.63504016,2409044.885047,0.226522181446689,"review"
570,"Financial Risk",55.3043137071654,71.2846763839347,0.288953276979167,1974054.04332094,2861840.69086289,0.449727630581196,"review"
119,"Financial Risk",299.952709136996,386.504909367427,0.288552820474445,4637186.56818382,5946842.9501136,0.282424776892837,"review"
829,"Infrastructure",32.6243627164513,42.0245750304783,0.288134741381073,261776.350717992,549526.183269309,1.0992201234454,"review"
659,"Organizational Strategy",279.163004306611,359.5690909537,0.288025581494235,1362783.7005537,2756371.23748781,1.02260361374141,"review"
431,"Infrastructure",313.100060209399,403.211786100589,0.287804882026927,4534771.66870143,4470818.52373842,-0.0141028368427918,"review"
864,"AI Governance",259.4606773532,334.028346967625,0.287394877617303,3085695.72109263,4234393.26095887,0.372265331287912,"review"
840,"Infrastructure",231.057410498615,297.127168709932,0.285945203266756,4122286.36243381,6115191.93274564,0.483446659230927,"review"
636,"Public Policy",217.421486714156,279.511395433551,0.285573931342969,533893.221314065,470838.420952014,-0.118103766530048,"review"
226,"Public Policy",281.484967357246,361.163525250323,0.283065055449134,2849571.91313151,3014071.47992657,0.0577278173037172,"review"
418,"Public Policy",119.654427758651,153.500455810023,0.282864819007291,1978959.55794957,2987311.87242544,0.509536594836049,"review"
153,"Public Policy",177.236959894653,227.363484870054,0.282822076192208,3550756.4277621,4186271.45450307,0.178980180609433,"review"
75,"AI Governance",235.797944315709,302.362030490007,0.282292902796368,3357907.5965099,4895503.72493866,0.457903049514191,"review"
374,"Organizational Strategy",333.68753495859,427.676092585629,0.28166637282002,3704547.61721194,3493860.04637925,-0.0568726853054322,"review"
98,"Financial Risk",58.215249851346,74.5700666674808,0.280936985719329,4603578.11469585,8434139.3917557,0.832083475423535,"review"
68,"Public Policy",151.587905163178,193.699965001936,0.277806199600329,1194409.3452068,1094356.14022719,-0.0837679354914084,"review"
882,"Infrastructure",336.793415443972,430.22867521212,0.277426028786754,2680422.44033422,2935770.57342814,0.0952641379401655,"acceptable"
848,"Public Policy",117.661518331151,149.88313299059,0.273850066839635,1727002.87606567,1414981.35178513,-0.180672266737254,"review"
382,"Financial Risk",51.8763235502411,66.0419244108669,0.27306485678205,3753140.25017433,4175077.97636901,0.112422584307924,"review"
747,"Financial Risk",231.81990563171,294.965314471118,0.272389934191962,3790577.93850079,5537500.94146344,0.460859275631613,"review"
121,"Healthcare",124.46724880836,158.365917514382,0.272350108406556,3710252.40949821,4324343.76941619,0.165512017011542,"review"
386,"Infrastructure",76.5457331691869,97.2711071032644,0.270758056340892,4506479.36095484,5372054.48910707,0.192073469957896,"review"
416,"Infrastructure",308.420052266447,391.869555035919,0.270570937772164,1719859.52067189,2512594.34144549,0.460929983667447,"review"
671,"Financial Risk",266.555461368989,338.372200381859,0.269425126928668,2207135.36392432,1803039.91701964,-0.18308593732384,"review"
891,"Financial Risk",201.659812940052,255.546469455343,0.267215642669027,2787267.85772014,1766270.40553671,-0.366307618894785,"review"
304,"Healthcare",175.741311562015,222.400420974868,0.265498811851011,3670144.34458688,5522799.18138368,0.504790728334513,"review"
95,"AI Governance",216.349092070013,273.730113295183,0.265224229397739,1918431.83394521,2154811.82357852,0.123215214348897,"review"
34,"Organizational Strategy",270.354819520144,341.743398185758,0.264055136107144,1161041.18635412,1160500.43966996,-0.000465742895699271,"acceptable"
522,"Organizational Strategy",173.326878837543,218.916038691395,0.263024178128672,1904009.44061112,1586706.03788139,-0.166650120509843,"review"
685,"AI Governance",313.89319352922,396.405715144413,0.262868145331451,2783208.30857847,5996996.19044642,1.15470619714749,"review"
781,"Financial Risk",240.730415874859,303.983499333467,0.262754846448189,1799012.46789377,3062071.71569291,0.70208476613722,"review"
148,"Healthcare",40.7439031556714,51.3636269758955,0.260645716235113,4401377.05511879,4163900.12243178,-0.0539551439726858,"review"
657,"Financial Risk",175.451637625229,221.06698474345,0.25998815249395,3589936.35487277,3110625.24759421,-0.133515210270502,"acceptable"
97,"Organizational Strategy",41.1076924484223,51.769870183927,0.259371837737731,4336384.84380208,4881877.72754844,0.12579438942695,"acceptable"
143,"Organizational Strategy",160.829335371964,202.26192668609,0.25761837054354,2356276.64271742,5727136.03445155,1.43058727936403,"review"
716,"Organizational Strategy",44.7788528061938,56.2623632209601,0.256449410717775,326146.018854342,476339.344131901,0.460509454645942,"review"
739,"Organizational Strategy",332.662325599231,417.73201243312,0.255723838521996,1887492.69146938,1410238.9700663,-0.252850632778631,"review"
830,"Infrastructure",295.497934523737,370.863948648157,0.255047515800371,3119839.64426909,3366988.31391865,0.0792183887090337,"review"
755,"Public Policy",248.194580411073,311.245130964244,0.254036774085652,190294.647496194,314460.690176415,0.652493616157567,"review"
332,"AI Governance",272.299828418763,341.221634667654,0.253109987799542,2102617.0718018,1674607.46646874,-0.203560415766188,"review"
408,"Organizational Strategy",346.548546364065,433.206348167288,0.250059631507397,2863668.61199494,4247978.96267483,0.483404519950905,"review"
748,"Financial Risk",234.147121943533,292.433243023732,0.248929479023256,492422.488541342,350774.841777488,-0.287654707207714,"review"
80,"Infrastructure",247.288250860292,308.712643228578,0.24839187528965,1513962.97160536,992406.240685484,-0.3444976797331,"review"
590,"Organizational Strategy",234.290202039992,292.207670214535,0.247203970418945,1357391.55460615,1118855.80245536,-0.17573098295871,"review"
364,"Organizational Strategy",57.271298461128,71.4273750329643,0.247175757355047,3028366.01356976,3922112.60162757,0.295125022554418,"review"
230,"Infrastructure",98.8348229951225,123.2225004167,0.246751870267231,1828745.72887085,3246983.39133577,0.775524798267386,"review"
448,"Organizational Strategy",333.242072589928,415.464053430992,0.246733493769383,978388.62540666,959642.635144777,-0.0191600656171684,"review"
99,"Organizational Strategy",50.6542953953613,63.1131462321022,0.245958427404794,3626146.12693433,4898914.39335194,0.350997511369917,"review"
342,"AI Governance",112.201925367117,139.354283013194,0.241995469839191,1417814.78174962,947598.048666235,-0.331648914326543,"review"
500,"AI Governance",65.1865441270638,80.9527670347482,0.241863150115034,3103135.23567747,2961315.86974754,-0.0457019611325367,"acceptable"
898,"Organizational Strategy",212.442085782532,263.647844843746,0.241033968728923,4364948.60106613,3193954.88536845,-0.268272051453635,"review"
279,"Organizational Strategy",176.960724123055,219.574802679532,0.240810941341106,4380264.15426284,4824754.08769898,0.101475600051098,"review"
210,"Public Policy",276.493684637826,342.845312993274,0.23997520392685,487291.476363316,986970.805083537,1.02542185315728,"review"
719,"Public Policy",314.139471882954,389.419827738801,0.239639913458235,2727825.38074534,3256958.13474582,0.193976035905898,"acceptable"
666,"Healthcare",214.45020026993,265.81050036676,0.239497561821728,1589944.90902405,1491021.00607639,-0.0622184469324685,"acceptable"
672,"Public Policy",31.3909734121989,38.9049440591034,0.239367239372847,4141563.6271704,13212543.413117,2.19023069606781,"review"
567,"Financial Risk",293.131448113127,363.297288134649,0.239366470138828,4148267.53991656,4453229.57397982,0.0735155172921637,"review"
338,"AI Governance",113.210899621481,140.255799656868,0.238889542666044,2070840.80786444,4408367.62704932,1.12878151246954,"review"
433,"Infrastructure",182.880004311446,226.383275752126,0.237878775235556,2663903.86694111,2438391.35379699,-0.0846548991285756,"review"
89,"Infrastructure",241.881716996431,299.36418295545,0.237647006449301,4762010.48030052,6733463.48245311,0.413995939384864,"review"
315,"Healthcare",194.248213930987,240.370776212412,0.237441371264352,3841247.75831588,6743901.26037071,0.755653809565111,"review"
392,"Infrastructure",174.926375075011,216.395414278985,0.237065675122985,1645285.55050492,2654637.06479863,0.613481054388366,"review"
813,"Organizational Strategy",354.024943992263,437.19820639974,0.234936164298342,3570785.87389551,3922012.01467561,0.0983610200062016,"acceptable"
46,"Financial Risk",218.686875898857,269.711408681494,0.233322336207485,2408828.48072797,3456389.48929326,0.434884018080319,"review"
25,"Infrastructure",182.772540251026,225.403230207391,0.233244501049307,2529149.80275091,2876076.14065288,0.137171130600737,"acceptable"
591,"Healthcare",360.771286590025,443.786751474188,0.230105521059663,221354.930987582,275905.424107319,0.246439023862531,"review"
228,"Healthcare",126.477453181287,155.570937083254,0.230029014422557,1746791.96025245,1636336.50096782,-0.0632333224551065,"review"
879,"Infrastructure",202.566219787113,249.155954829678,0.229997553844507,1649459.55630392,2221478.10289471,0.346791495677872,"review"
735,"Infrastructure",112.906286520883,138.737968425059,0.228788694590518,1393730.68765271,1934087.14892892,0.38770507535158,"review"
839,"Public Policy",48.8509734661784,59.9768853550195,0.227752101942124,2290673.69052209,3053444.69638394,0.332989813877854,"review"
531,"AI Governance",208.97455120692,256.387623055738,0.226884429587175,1891334.38346907,2987169.95493682,0.579398112277626,"review"
599,"Healthcare",267.854664751794,328.553997479249,0.226612938713244,748270.298610441,802307.178252085,0.0722157217010902,"review"
393,"Organizational Strategy",274.170756826643,336.13945455559,0.226022273294923,3014391.92858525,4683407.72784268,0.553682413832882,"review"
536,"Healthcare",261.650720533216,320.255088936912,0.223979388569105,3690950.64343419,4675823.1281816,0.266834368673932,"acceptable"
384,"Healthcare",117.825113531435,144.045070074583,0.222532834955877,2213899.53286853,3160067.25323214,0.427376087449492,"review"
528,"Infrastructure",258.234634471592,315.433436829392,0.221499344868448,2491849.59384147,2636546.90077554,0.0580682346525588,"review"
50,"Healthcare",91.7149187019095,111.777796420601,0.218752608655733,3266483.15784987,3544309.32017279,0.0850536031864295,"review"
628,"AI Governance",249.813943664776,303.926170914701,0.216610115736925,3750642.43704546,4910062.64409696,0.309125763522482,"review"
711,"Healthcare",323.81122156512,393.289904637795,0.214565396272725,1655882.3187137,2574903.99524509,0.555004221100259,"review"
447,"AI Governance",317.17152490397,385.035753908295,0.213966966375285,2947756.13751262,4117787.59298688,0.396922744247615,"review"
284,"Public Policy",351.909001972526,426.516471665636,0.212007846559533,3009055.9043223,3563719.39782406,0.184331401987253,"review"
91,"Infrastructure",120.656139048515,146.194499304935,0.211662336105015,1645235.92151236,1245246.4763577,-0.243119810310834,"review"
787,"Healthcare",333.115862036357,403.448944655637,0.21113699656729,3507754.14069649,7559052.30065657,1.15495499326976,"review"
826,"AI Governance",258.890752840089,313.057770388566,0.209227316751381,3766401.0791108,3295634.63427234,-0.12499105510813,"review"
478,"Healthcare",56.9973013177514,68.8019301173061,0.20710855648666,263808.920420706,376299.071560846,0.426407685383599,"review"
29,"Healthcare",59.2629208392464,71.4617063959988,0.205841787478586,992062.164121307,1341662.45664888,0.352397566575097,"review"
728,"Organizational Strategy",130.788815893466,157.536651086258,0.204511639699988,3560207.11546298,2527442.75174028,-0.290085472622396,"review"
696,"Organizational Strategy",212.36884814105,255.36360601796,0.202453223498929,1170841.5690111,1300139.66079036,0.110431757123613,"review"
317,"Organizational Strategy",254.623120245524,306.058403386581,0.202005548794863,4621531.71678074,5362021.00029726,0.160225944317944,"review"
70,"Infrastructure",359.406126079848,430.701108480388,0.198368856920097,4867034.91376247,5130988.27637759,0.0542328886667197,"acceptable"
545,"AI Governance",197.118883782532,236.175969070257,0.198139744596025,2097582.80655369,2766494.66910956,0.31889652244761,"review"
137,"Public Policy",237.783881478244,284.624808058295,0.196989494362913,975101.261679083,1370029.26804617,0.405012301683454,"review"
651,"Healthcare",227.917809569044,272.750975516905,0.196707602765372,3512965.26477672,7054829.24584157,1.00822630288374,"review"
