"case_id","domain","forecast_probability","confidence","accuracy_proxy","confidence_error","confidence_flag","review_flag"
247,"Organizational Strategy",0.416468097164761,0.867278299494647,0.826554324043963,0.0407239754506835,"approximately calibrated","review"
67,"Healthcare",0.616560240590479,0.660229554970283,0.61985346972301,0.0403760852472725,"approximately calibrated","review"
618,"Public Policy",0.524323293322232,0.764166144896299,0.725085084079729,0.0390810608165695,"approximately calibrated","review"
165,"Healthcare",0.543135958560742,0.830101097836159,0.791275247639788,0.0388258501963707,"approximately calibrated","review"
243,"Healthcare",0.654832998733036,0.919491034843959,0.880859741236372,0.038631293607587,"approximately calibrated","review"
565,"Healthcare",0.618431300960947,0.890714611853473,0.854405327913644,0.0363092839398285,"approximately calibrated","review"
786,"Public Policy",0.242924611992203,0.975731878778897,0.940987632888438,0.0347442458904594,"approximately calibrated","review"
114,"AI Governance",0.476860805484466,0.804805389253888,0.772603772192706,0.0322016170611822,"approximately calibrated","review"
483,"Infrastructure",0.445730669342447,0.724351185613778,0.692785509092428,0.0315656765213492,"approximately calibrated","review"
138,"Healthcare",0.405331635545008,0.677184389694594,0.646369536316425,0.0308148533781692,"approximately calibrated","review"
368,"Infrastructure",0.72477177727269,0.954527730101254,0.924249425414366,0.0302783046868875,"approximately calibrated","review"
230,"Infrastructure",0.501119972195011,0.781322827502154,0.751118717857293,0.0302041096448608,"approximately calibrated","review"
170,"Organizational Strategy",0.459367632702924,0.737891258036252,0.70771664343076,0.0301746146054922,"approximately calibrated","review"
382,"Financial Risk",0.753051779174712,0.968166344270576,0.939016576231225,0.0291497680393512,"approximately calibrated","review"
643,"Infrastructure",0.441555219853763,0.716605375595391,0.68813942752742,0.0284659480679703,"approximately calibrated","review"
331,"Public Policy",0.731139800942037,0.95520775408484,0.927714193362513,0.0274935607223278,"approximately calibrated","review"
899,"AI Governance",0.229484014573973,0.974502567800228,0.947337087055013,0.0271654807452149,"approximately calibrated","review"
839,"Public Policy",0.382565094449092,0.878638535614591,0.853643948509158,0.0249945871054335,"approximately calibrated","review"
501,"Healthcare",0.520557683112565,0.753009845933411,0.729019698552478,0.0239901473809333,"approximately calibrated","review"
613,"Infrastructure",0.602188441390172,0.660735887177288,0.637369081056076,0.0233668061212128,"approximately calibrated","review"
467,"Organizational Strategy",0.600169803272001,0.662947272076271,0.639796207240447,0.0231510648358244,"approximately calibrated","review"
461,"Financial Risk",0.210159181745257,0.978244470739737,0.955833118328164,0.0224113524115732,"approximately calibrated","acceptable"
295,"Public Policy",0.220265337952878,0.973436661828309,0.951483180896504,0.0219534809318049,"approximately calibrated","acceptable"
727,"Public Policy",0.526180728059262,0.74467562483158,0.723133841419025,0.0215417834125547,"approximately calibrated","review"
108,"Financial Risk",0.605476322828326,0.86560064308811,0.844351068150941,0.0212495749371687,"approximately calibrated","review"
219,"Financial Risk",0.4065909463563,0.854140567595605,0.834683802341088,0.0194567652545166,"approximately calibrated","review"
526,"Infrastructure",0.456456020532642,0.810516576687805,0.791647901319505,0.0188686753683006,"approximately calibrated","acceptable"
578,"Healthcare",0.820300294749904,0.985988386343233,0.967708015933029,0.0182803704102045,"approximately calibrated","review"
194,"Infrastructure",0.345295456948224,0.898317414938938,0.880771047410917,0.017546367528021,"approximately calibrated","review"
820,"Financial Risk",0.684039906866383,0.54922619192861,0.53208940581423,0.01713678611438,"approximately calibrated","review"
601,"Organizational Strategy",0.256430277356412,0.950901338325348,0.934243512854913,0.0166578254704343,"approximately calibrated","review"
530,"Healthcare",0.733921820868272,0.945582494311966,0.929202402589944,0.0163800917220217,"approximately calibrated","review"
128,"Public Policy",0.636473681626376,0.611267672309186,0.594901252596967,0.0163664197122194,"approximately calibrated","review"
751,"Public Policy",0.696277499129064,0.923121184988413,0.907752642464704,0.0153685425237086,"approximately calibrated","review"
378,"AI Governance",0.244862708682194,0.954672568929382,0.940042253896819,0.0146303150325628,"approximately calibrated","review"
253,"Healthcare",0.196194515062962,0.976094471500255,0.961507712259209,0.0145867592410459,"approximately calibrated","review"
695,"Public Policy",0.441662274952978,0.818432609552983,0.80493443488336,0.013498174669623,"approximately calibrated","acceptable"
646,"Healthcare",0.635891876835376,0.88009518242674,0.867425274645535,0.0126699077812044,"approximately calibrated","acceptable"
55,"Financial Risk",0.785250948765315,0.966348755119834,0.953882844993803,0.0124659101260314,"approximately calibrated","review"
631,"Financial Risk",0.582528936769813,0.67309998464305,0.660660037825831,0.0124399468172187,"approximately calibrated","review"
569,"Infrastructure",0.520592989749275,0.740927105415612,0.728982939023911,0.0119441663917014,"approximately calibrated","review"
82,"Healthcare",0.442119793558959,0.815101879753638,0.804530088143384,0.0105717916102545,"approximately calibrated","review"
1,"Public Policy",0.543157296197023,0.800678820037283,0.791294743981986,0.00938407605529734,"approximately calibrated","review"
831,"Public Policy",0.712037379085086,0.502322539649904,0.493002770785641,0.00931976886426267,"approximately calibrated","review"
856,"Financial Risk",0.780783039063681,0.960896732541732,0.951943924037844,0.00895280850388813,"approximately calibrated","review"
265,"Infrastructure",0.505210402829107,0.753202424929477,0.744762448873252,0.00843997605622571,"approximately calibrated","review"
358,"Healthcare",0.313716922106687,0.90980066949036,0.901581692783907,0.00821897670645289,"approximately calibrated","review"
124,"Public Policy",0.321526655310299,0.904680158109404,0.896620609924972,0.00805954818443211,"approximately calibrated","review"
672,"Public Policy",0.793537563108839,0.964490600619465,0.957373262152963,0.00711733846650175,"approximately calibrated","review"
640,"Financial Risk",0.154929424810689,0.982854151120409,0.975996873327829,0.00685727779258039,"approximately calibrated","review"
757,"Healthcare",0.86764272605069,0.987385681325104,0.982481552032707,0.00490412929239681,"approximately calibrated","review"
642,"AI Governance",0.402602008671965,0.840197005451191,0.837911622613299,0.00228538283789259,"approximately calibrated","review"
213,"Financial Risk",0.340232391317841,0.885092254166957,0.884241919898144,0.000850334268813313,"approximately calibrated","review"
576,"AI Governance",0.174498103023507,0.969875913553406,0.969550412041198,0.000325501512207893,"approximately calibrated","review"
675,"Infrastructure",0.5896222827374,0.651004378737416,0.652345563699537,-0.00134118496212099,"approximately calibrated","review"
126,"Public Policy",0.657848791813012,0.88130727333948,0.882932550736185,-0.00162527739670448,"approximately calibrated","review"
497,"Healthcare",0.556750248023309,0.801110005294904,0.803529657372602,-0.00241965207769779,"approximately calibrated","review"
589,"AI Governance",0.559170674602501,0.684608686645515,0.687328156664584,-0.00271947001906858,"approximately calibrated","review"
288,"AI Governance",0.848852731939405,0.973686769886408,0.977154503357819,-0.00346773347141072,"approximately calibrated","review"
100,"Infrastructure",0.884978622896597,0.98281359387096,0.986770082809237,-0.0039564889382766,"approximately calibrated","review"
517,"Organizational Strategy",0.80347106885165,0.955461701741442,0.961376379221687,-0.00591467748024499,"approximately calibrated","review"
201,"Organizational Strategy",0.525940046797041,0.71696630663937,0.723387067175126,-0.00642076053575691,"approximately calibrated","review"
172,"Healthcare",0.287168149463832,0.910894889349584,0.917534453933518,-0.00663956458393444,"approximately calibrated","review"
270,"Organizational Strategy",0.840114290965721,0.967176386481151,0.974436560046606,-0.00726017356545483,"approximately calibrated","review"
390,"Public Policy",0.672575537883677,0.539973558259662,0.547642145840483,-0.00766858758082078,"approximately calibrated","review"
359,"Public Policy",0.594016514986288,0.639266164919827,0.647144379923545,-0.0078782150037181,"approximately calibrated","review"
776,"Financial Risk",0.459448818711098,0.780661339692306,0.788906782984976,-0.00824544329267052,"approximately calibrated","review"
558,"Financial Risk",0.345369343983475,0.562991916944738,0.571458704203374,-0.00846678725863581,"approximately calibrated","review"
710,"Infrastructure",0.857772199751344,0.970947038664017,0.979771252836428,-0.00882421417241142,"approximately calibrated","review"
190,"Public Policy",0.564620190579444,0.800281390161254,0.81044442154892,-0.0101630313876668,"approximately calibrated","review"
362,"Public Policy",0.4438867537654,0.792007292802446,0.802964549831615,-0.0109572570291691,"approximately calibrated","review"
79,"AI Governance",0.594562808307819,0.634829543246888,0.64649506697712,-0.011665523730232,"approximately calibrated","review"
488,"Infrastructure",0.87659804612631,0.972840467272326,0.984771957780156,-0.0119314905078293,"approximately calibrated","review"
81,"Organizational Strategy",0.815371873311233,0.953816129227634,0.965912454835397,-0.0120963256077621,"approximately calibrated","review"
845,"Healthcare",0.809035552211571,0.951160184422042,0.96353257968086,-0.0123723952588183,"approximately calibrated","review"
364,"Organizational Strategy",0.671319297188893,0.878955882338341,0.891968995599597,-0.0130131132612554,"approximately calibrated","review"
714,"Infrastructure",0.585384109499864,0.643537174800877,0.657325444345051,-0.0137882695441743,"approximately calibrated","review"
528,"Infrastructure",0.223057423578575,0.935583430943079,0.950245385786488,-0.0146619548434088,"approximately calibrated","review"
104,"Public Policy",0.29394625009736,0.898826963372994,0.9135956020537,-0.0147686386807059,"approximately calibrated","acceptable"
182,"AI Governance",0.3276737871347,0.533101742283907,0.547977463494203,-0.0148757212102959,"approximately calibrated","review"
574,"Healthcare",0.140821055776905,0.964185472843237,0.980169430249878,-0.0159839574066406,"approximately calibrated","review"
227,"Financial Risk",0.278553384530824,0.906345845533069,0.922408011966423,-0.0160621664333539,"approximately calibrated","review"
41,"Infrastructure",0.44159833091544,0.788913036179729,0.804990914132698,-0.0160778779529688,"approximately calibrated","review"
407,"Financial Risk",0.197815566067584,0.944741527091246,0.960869001821361,-0.0161274747301153,"approximately calibrated","review"
873,"Financial Risk",0.193342740577646,0.946322064644191,0.962618584665925,-0.0162965200217338,"approximately calibrated","review"
818,"Financial Risk",0.641533601144329,0.855042182218749,0.871501840891447,-0.0164596586726977,"approximately calibrated","review"
36,"Infrastructure",0.670366204227321,0.87431341243675,0.891341560684496,-0.0170281482477459,"approximately calibrated","review"
422,"Financial Risk",0.265638097247574,0.911980893346481,0.929436401290688,-0.0174555079442071,"approximately calibrated","review"
52,"Organizational Strategy",0.933646874898113,0.978065361769404,0.995597262789213,-0.0175319010198091,"approximately calibrated","review"
167,"Healthcare",0.751713293674402,0.917499462766573,0.938353711461986,-0.0208542486954134,"approximately calibrated","acceptable"
604,"Public Policy",0.264147184311878,0.907860502740368,0.930226265020107,-0.0223657622797385,"approximately calibrated","review"
431,"Infrastructure",0.220413984591141,0.928860483577009,0.951417675396656,-0.0225571918196469,"approximately calibrated","review"
91,"Infrastructure",0.725532313191798,0.9013727723388,0.924667488898155,-0.0232947165593544,"approximately calibrated","review"
286,"Financial Risk",0.617104545352049,0.829962814447936,0.853391070809939,-0.0234282563620034,"approximately calibrated","review"
18,"Public Policy",0.927269683033228,0.969761987514794,0.994710300993913,-0.0249483134791191,"approximately calibrated","review"
621,"Organizational Strategy",0.460382912890054,0.762443156584632,0.788047573518869,-0.025604416934237,"approximately calibrated","acceptable"
817,"Organizational Strategy",0.797050584643148,0.932823782637715,0.958811534806312,-0.0259877521685965,"approximately calibrated","review"
527,"Infrastructure",0.410991633706726,0.804872334829997,0.831085877023076,-0.0262135421930789,"approximately calibrated","acceptable"
40,"AI Governance",0.479796525579877,0.743382613596041,0.769795294041478,-0.0264126804454375,"approximately calibrated","review"
59,"Organizational Strategy",0.123456418421119,0.957789493615273,0.984758512750629,-0.0269690191353561,"approximately calibrated","review"
758,"Organizational Strategy",0.866995921591297,0.953838869279716,0.982309915126652,-0.0284710458469354,"approximately calibrated","review"
535,"Organizational Strategy",0.190396464965306,0.934455693003256,0.963749186128715,-0.0292934931254591,"approximately calibrated","acceptable"
826,"AI Governance",0.32179108747514,0.510606751735322,0.540032670971846,-0.029425919236524,"approximately calibrated","review"
175,"AI Governance",0.595922727428842,0.614212892728392,0.64487610293377,-0.0306632102053777,"approximately calibrated","review"
340,"AI Governance",0.222567156469449,0.914881175004411,0.950463860861104,-0.0355826858566921,"approximately calibrated","review"
95,"AI Governance",0.673253130388912,0.510293570442591,0.546730222421531,-0.0364366519789401,"approximately calibrated","review"
514,"Financial Risk",0.243422506994102,0.902931317451876,0.940745483088706,-0.0378141656368307,"approximately calibrated","review"
296,"Organizational Strategy",0.903350887214765,0.952760894726962,0.990658948997827,-0.0378980542708651,"approximately calibrated","review"
495,"Healthcare",0.115838982211426,0.947799787207041,0.986581330200221,-0.03878154299318,"approximately calibrated","acceptable"
157,"Public Policy",0.183793267363217,0.926396994667593,0.966220034871953,-0.0398230402043598,"approximately calibrated","review"
74,"Financial Risk",0.743251876439899,0.893614739950281,0.934080401048367,-0.0404656610980866,"approximately calibrated","acceptable"
394,"Financial Risk",0.499455602129456,0.709716287872288,0.750544101501503,-0.0408278136292145,"approximately calibrated","review"
240,"Financial Risk",0.480652033444494,0.725867182316724,0.768973622745673,-0.0431064404289487,"approximately calibrated","review"
821,"Public Policy",0.760887085995637,0.898783131255768,0.942825014356342,-0.0440418831005738,"approximately calibrated","review"
217,"Public Policy",0.406127783469856,0.790668688630685,0.835060223493862,-0.0443915348631768,"approximately calibrated","review"
116,"AI Governance",0.672478520777076,0.502889179736376,0.547772639093475,-0.0448834593570994,"approximately calibrated","review"
836,"Financial Risk",0.326021110347938,0.848778359449934,0.893710235607498,-0.0449318761575636,"approximately calibrated","review"
622,"Public Policy",0.165489158721175,0.926628663297743,0.972613338345758,-0.0459846750480151,"approximately calibrated","review"
473,"Organizational Strategy",0.50176502102986,0.702128925665747,0.748231863670904,-0.0461029380051571,"approximately calibrated","review"
877,"Public Policy",0.55358566660434,0.647189714978449,0.693542909730228,-0.0463531947517795,"approximately calibrated","review"
337,"Infrastructure",0.621856803493574,0.809806090786587,0.857007722935903,-0.0472016321493153,"approximately calibrated","review"
379,"AI Governance",0.633876844169572,0.81840794953052,0.865953834764768,-0.0475458852342486,"approximately calibrated","acceptable"
673,"Infrastructure",0.482922519079875,0.718391502855811,0.766785840565548,-0.0483943377097363,"approximately calibrated","review"
485,"Healthcare",0.43796049261,0.633967254532035,0.684111592132806,-0.0501443376007707,"approximately calibrated","review"
133,"Organizational Strategy",0.101081648969557,0.939532251562923,0.989782500241595,-0.050250248678672,"approximately calibrated","review"
498,"Financial Risk",0.432746332837269,0.762183786600362,0.812730611415896,-0.0505468248155334,"approximately calibrated","review"
852,"Infrastructure",0.206075344153214,0.905619863534812,0.957532952532134,-0.0519130889973225,"approximately calibrated","review"
629,"Healthcare",0.228082833823282,0.894473787338939,0.947978220915141,-0.0535044335762025,"approximately calibrated","review"
309,"Healthcare",0.400330158276483,0.585950834013056,0.640396080927293,-0.0544452469142366,"approximately calibrated","review"
210,"Public Policy",0.22570262333611,0.894286772024352,0.949058325819198,-0.0547715537948458,"approximately calibrated","review"
867,"Infrastructure",0.349133732717019,0.521128884104546,0.576373102113119,-0.0552442180085724,"approximately calibrated","review"
266,"Infrastructure",0.936884270107839,0.938571976476815,0.99601640464018,-0.0574444281633653,"approximately calibrated","review"
522,"Organizational Strategy",0.798388204700313,0.90098841854604,0.959352683996037,-0.0583642654499977,"approximately calibrated","review"
12,"AI Governance",0.684070012730081,0.841724073158111,0.900188243143629,-0.0584641699855172,"approximately calibrated","review"
268,"Public Policy",0.254138502769638,0.875055405749008,0.935413621410007,-0.0603582156609987,"approximately calibrated","review"
171,"AI Governance",0.614025505655445,0.56219128518831,0.622972678404575,-0.0607813932162651,"approximately calibrated","review"
872,"Healthcare",0.341284616407938,0.82242940866854,0.883524810603286,-0.061095401934746,"approximately calibrated","review"
813,"Organizational Strategy",0.586169693002012,0.766846589318011,0.828744477009951,-0.0618978876919397,"approximately calibrated","acceptable"
105,"Public Policy",0.447457849048078,0.632048095993232,0.694697171421424,-0.0626490754281915,"approximately calibrated","review"
429,"Healthcare",0.541521139419638,0.643160379729234,0.706754855561657,-0.0635944758324237,"approximately calibrated","review"
812,"Financial Risk",0.29382536849007,0.849302578561474,0.913666652831674,-0.0643640742702009,"approximately calibrated","review"
242,"Organizational Strategy",0.142681251501199,0.914530422918033,0.979642060470052,-0.0651116375520188,"approximately calibrated","review"
195,"Infrastructure",0.715445992315654,0.852270008756313,0.919029016710777,-0.0667590079544637,"approximately calibrated","review"
529,"AI Governance",0.541873246931937,0.72303707866231,0.790119878123314,-0.0670827994610038,"approximately calibrated","acceptable"
784,"Healthcare",0.198231068230234,0.893336761118844,0.9607044435883,-0.0673676824694561,"approximately calibrated","review"
539,"Organizational Strategy",0.750545975728892,0.870274907557759,0.937772689774949,-0.0674977822171899,"approximately calibrated","review"
451,"Infrastructure",0.421881817479152,0.753187224888243,0.822015732080487,-0.0688285071922445,"approximately calibrated","review"
459,"Organizational Strategy",0.688054325548001,0.833223083992489,0.902689896190687,-0.0694668121981985,"approximately calibrated","review"
42,"AI Governance",0.467382071807515,0.712061800083611,0.781553998952915,-0.0694921988693038,"approximately calibrated","review"
433,"Infrastructure",0.109286104596686,0.918288799109869,0.988056547342082,-0.0697677482322135,"approximately calibrated","review"
771,"AI Governance",0.910784693725873,0.921816680855118,0.992040629126414,-0.070223948271296,"approximately calibrated","acceptable"
154,"Public Policy",0.377593296160921,0.786642754087225,0.857423302694331,-0.070780548607106,"approximately calibrated","review"
49,"Healthcare",0.3162905724952,0.82673911150312,0.899960273750659,-0.0732211622475383,"approximately calibrated","review"
415,"Public Policy",0.563241571909748,0.735249872331042,0.809242075492132,-0.0739922031610902,"approximately calibrated","acceptable"
325,"Financial Risk",0.203175561816897,0.88471459077904,0.958719691080388,-0.0740051003013481,"approximately calibrated","review"
231,"Infrastructure",0.359913001826499,0.516043560353573,0.590288634769236,-0.0742450744156626,"approximately calibrated","review"
726,"Financial Risk",0.723768520273734,0.84909191745799,0.923696169608237,-0.074604252150247,"approximately calibrated","review"
553,"Public Policy",0.789026205905247,0.879674321017228,0.955490058205265,-0.0758157371880368,"approximately calibrated","review"
700,"Infrastructure",0.634936991438735,0.520196805510204,0.596855016902727,-0.076658211392523,"approximately calibrated","review"
571,"Public Policy",0.494229936099146,0.667234101605136,0.744196642461726,-0.0769625408565897,"approximately calibrated","review"
883,"Financial Risk",0.510835770401172,0.683599217124283,0.760718356480985,-0.0771191393567021,"approximately calibrated","review"
23,"AI Governance",0.576327897317242,0.590177707050461,0.667846154773887,-0.0776684477234254,"approximately calibrated","review"
479,"Healthcare",0.949438219936565,0.918289194649551,0.997443506396817,-0.0791543117472657,"approximately calibrated","review"
879,"Infrastructure",0.455594419140834,0.624261811666656,0.703622563529394,-0.0793607518627382,"approximately calibrated","review"
792,"Organizational Strategy",0.715256495494396,0.838936741638463,0.918921136641867,-0.0799843950034038,"approximately calibrated","review"
678,"Financial Risk",0.671850844926666,0.81223790651653,0.892318132024657,-0.0800802255081277,"approximately calibrated","acceptable"
224,"Public Policy",0.26497552304063,0.849026870860253,0.929787972189345,-0.0807611013290921,"approximately calibrated","review"
800,"Infrastructure",0.171258469496388,0.888824334328528,0.970670536625755,-0.0818462022972263,"approximately calibrated","review"
575,"AI Governance",0.795381077530328,0.875594222978689,0.95813109656735,-0.0825368735886617,"approximately calibrated","review"
716,"Organizational Strategy",0.350587316416204,0.794363618637435,0.877088533568084,-0.0827249149306494,"approximately calibrated","review"
188,"Infrastructure",0.368859286105726,0.518878510994837,0.601661399265026,-0.0827828882701894,"approximately calibrated","review"
150,"Organizational Strategy",0.505704964895267,0.66026319090277,0.744262488480277,-0.0839992975775071,"approximately calibrated","review"
24,"AI Governance",0.303398647822905,0.82367280483013,0.907949260499233,-0.0842764556691025,"approximately calibrated","review"
173,"Public Policy",0.830318903853185,0.886545284762979,0.971208325610415,-0.0846630408474369,"approximately calibrated","review"
677,"Healthcare",0.616181632468943,0.766972286284436,0.852683460745794,-0.0857111744613585,"approximately calibrated","review"
515,"Healthcare",0.407769933040254,0.563402473786846,0.649263547788854,-0.0858610740020086,"approximately calibrated","review"
741,"Organizational Strategy",0.868508955079596,0.896819978938438,0.98271010510574,-0.0858901261673024,"approximately calibrated","review"
245,"Organizational Strategy",0.234683512081392,0.858917730224784,0.944923649157143,-0.0860059189323586,"approximately calibrated","review"
140,"Organizational Strategy",0.411040560237598,0.744680971405469,0.831045657839562,-0.086364686434093,"approximately calibrated","review"
763,"Healthcare",0.580155043839477,0.736977333652321,0.823730212786569,-0.0867528791342473,"approximately calibrated","review"
849,"AI Governance",0.235695063916501,0.857353974415455,0.944447836845397,-0.0870938624299417,"approximately calibrated","review"
555,"Financial Risk",0.459337385138497,0.701611510361545,0.789009166614128,-0.0873976562525836,"approximately calibrated","review"
420,"Public Policy",0.158851275313646,0.887125315014273,0.974766272331228,-0.0876409573169554,"approximately calibrated","acceptable"
580,"Healthcare",0.16973524899222,0.88314019236248,0.971189945249549,-0.0880497528870694,"approximately calibrated","review"
158,"Infrastructure",0.594001959788147,0.558441492561251,0.64716167176784,-0.0887201792065891,"approximately calibrated","review"
313,"Healthcare",0.491279023548122,0.652202358797658,0.741202968117848,-0.08900060932019,"approximately calibrated","review"
246,"Infrastructure",0.280093140876852,0.831223584921099,0.92154783243374,-0.0903242475126407,"approximately calibrated","review"
356,"Financial Risk",0.185848971304949,0.874718123346101,0.965460159864892,-0.0907420365187906,"approximately calibrated","review"
566,"Infrastructure",0.513392100448254,0.672457885236945,0.763212752093838,-0.0907548668568933,"approximately calibrated","review"
225,"Public Policy",0.720633094175719,0.83077745243907,0.921954131930167,-0.0911766794910974,"approximately calibrated","review"
349,"Public Policy",0.109664430900011,0.896721743629314,0.987973712595377,-0.0912519689660627,"approximately calibrated","review"
3,"Public Policy",0.382045371795539,0.762727583728265,0.854041333889608,-0.0913137501613435,"approximately calibrated","review"
853,"Healthcare",0.580782906711102,0.570853482957464,0.662691215272204,-0.0918377323147402,"approximately calibrated","review"
47,"Public Policy",0.778555903758388,0.858697895384394,0.950962512239736,-0.092264616855342,"approximately calibrated","review"
322,"Infrastructure",0.943839736515656,0.904028742813971,0.996846024805369,-0.0928172819913983,"approximately calibrated","acceptable"
737,"Public Policy",0.837047804251779,0.880586669403128,0.973446581900833,-0.0928599124977051,"approximately calibrated","review"
383,"Healthcare",0.24136148848338,0.848696697219275,0.941744631877087,-0.093047934657812,"approximately calibrated","review"
300,"AI Governance",0.30099760000594,0.816108259456232,0.909400444790664,-0.0932921853344322,"approximately calibrated","acceptable"
637,"Financial Risk",0.86513780427631,0.888451166083105,0.981812188164585,-0.0933610220814802,"approximately calibrated","review"
234,"Infrastructure",0.542871791985817,0.611519748710562,0.705290217466108,-0.093770468755546,"approximately calibrated","review"
850,"Healthcare",0.409150293283164,0.738503011437133,0.8325960375063,-0.0940930260691676,"approximately calibrated","review"
385,"Healthcare",0.46147584982682,0.69164781088708,0.787040040026614,-0.0953922291395344,"approximately calibrated","review"
70,"Infrastructure",0.590524581528734,0.736437926364597,0.832329881667782,-0.0958919553031851,"approximately calibrated","acceptable"
692,"Organizational Strategy",0.498530106572434,0.654772349076811,0.751467732840877,-0.0966953837640661,"approximately calibrated","review"
468,"AI Governance",0.359252171963453,0.77423431179719,0.870937876939541,-0.0967035651423509,"approximately calibrated","review"
531,"AI Governance",0.193315714527853,0.8650344444043,0.962629034516586,-0.0975945901122853,"approximately calibrated","review"
32,"Organizational Strategy",0.687347174983006,0.804314956327435,0.902248211008893,-0.0979332546814583,"approximately calibrated","review"
298,"AI Governance",0.118908827588893,0.886429006021936,0.985860690721435,-0.0994316846994993,"approximately calibrated","review"
327,"Public Policy",0.131835274002515,0.881989114158787,0.982619460528682,-0.100630346369895,"approximately calibrated","review"
427,"Financial Risk",0.504684168670792,0.644261617194861,0.745293889893071,-0.10103227269821,"approximately calibrated","review"
551,"Healthcare",0.417361469403841,0.723776830963325,0.825809403857067,-0.102032572893742,"approximately calibrated","review"
748,"Financial Risk",0.572667604591697,0.569995727604255,0.672051814651207,-0.102056087046952,"approximately calibrated","review"
859,"Organizational Strategy",0.769574162433855,0.844479832237121,0.946903933381941,-0.10242410114482,"approximately calibrated","acceptable"
807,"Healthcare",0.325537651998457,0.791548849989194,0.894025237131332,-0.102476387142137,"approximately calibrated","review"
58,"Healthcare",0.441959102556575,0.585862877601758,0.688590356780537,-0.102727479178779,"approximately calibrated","review"
806,"Public Policy",0.158713492727838,0.871787138248328,0.97481002722613,-0.103022888977802,"approximately calibrated","review"
87,"Organizational Strategy",0.65561192962341,0.777635481772013,0.881396856982289,-0.103761375210276,"approximately calibrated","review"
321,"Organizational Strategy",0.252739275351632,0.828581940922886,0.936122858694732,-0.107540917771846,"approximately calibrated","review"
898,"Organizational Strategy",0.668031222990248,0.779431567916181,0.88979673109065,-0.110365163174469,"approximately calibrated","review"
900,"Public Policy",0.591196970490273,0.540077735220548,0.650486142083123,-0.110408406862575,"approximately calibrated","review"
777,"Public Policy",0.271819891722407,0.815627716390882,0.926113946464019,-0.110486230073137,"approximately calibrated","review"
623,"Organizational Strategy",0.888605687394738,0.877098707845435,0.987591307119201,-0.110492599273767,"approximately calibrated","review"
163,"Healthcare",0.861265336675569,0.869405623483472,0.980752693192257,-0.111347069708785,"approximately calibrated","review"
412,"Public Policy",0.913191491307225,0.88106634164229,0.992464282818536,-0.111397941176246,"approximately calibrated","review"
323,"AI Governance",0.912887520482764,0.878413459502626,0.992411415912359,-0.113997956409733,"approximately calibrated","review"
547,"AI Governance",0.212854593235534,0.840328941494226,0.954692922138536,-0.114363980644309,"approximately calibrated","review"
318,"Financial Risk",0.380729320528917,0.740441645770334,0.855045184489589,-0.114603538719256,"approximately calibrated","review"
437,"Public Policy",0.563610807596706,0.694024445123505,0.809564472753601,-0.115540027630096,"approximately calibrated","review"
289,"Infrastructure",0.635973425011616,0.750907971106935,0.867484652702227,-0.116576681595291,"approximately calibrated","acceptable"
725,"Organizational Strategy",0.858790027780924,0.862473506701644,0.980059743745888,-0.117586237044243,"approximately calibrated","review"
581,"Financial Risk",0.573930221819319,0.700586671493947,0.818464544121065,-0.117877872627118,"approximately calibrated","review"
251,"Financial Risk",0.323187495721504,0.777323603581171,0.895549842609263,-0.118226239028091,"approximately calibrated","review"
178,"Organizational Strategy",0.307865429262165,0.786654124455527,0.905218877465223,-0.118564753009696,"approximately calibrated","review"
653,"Infrastructure",0.552399395394605,0.575526062133722,0.694854907967675,-0.119328845833953,"approximately calibrated","review"
654,"Public Policy",0.572024353139568,0.552785554160364,0.672788139415259,-0.120002585254895,"approximately calibrated","review"
405,"Organizational Strategy",0.192430906475056,0.842960387140047,0.962970346233188,-0.120009959093141,"approximately calibrated","review"
377,"Healthcare",0.243728693970479,0.819514184007421,0.940596323735445,-0.121082139728023,"approximately calibrated","review"
500,"AI Governance",0.941437421506271,0.874666208962444,0.996570424400166,-0.121904215437722,"approximately calibrated","acceptable"
635,"Healthcare",0.469834511866793,0.595794465004001,0.718924555192478,-0.123130090188478,"approximately calibrated","review"
612,"Healthcare",0.586297031689901,0.704303370101843,0.828849854011413,-0.12454648390957,"approximately calibrated","review"
123,"Financial Risk",0.340686794486828,0.759263181709684,0.88393250806229,-0.124669326352605,"approximately calibrated","review"
216,"Infrastructure",0.305203278257977,0.781742929776665,0.906850958940584,-0.125108029163919,"approximately calibrated","review"
447,"AI Governance",0.457078657892998,0.665870852128137,0.791079100498735,-0.125208248370599,"approximately calibrated","review"
428,"AI Governance",0.261316043511033,0.804859767688904,0.93171392540374,-0.126854157714836,"approximately calibrated","review"
149,"Infrastructure",0.868208640173543,0.855686200568452,0.982631037475093,-0.126944836906641,"approximately calibrated","review"
220,"Infrastructure",0.935532282665372,0.868595585366711,0.995843913421662,-0.127248328054951,"approximately calibrated","acceptable"
397,"Organizational Strategy",0.223995957581792,0.822324374001473,0.949825810987016,-0.127501436985543,"approximately calibrated","review"
892,"Public Policy",0.687009039835539,0.774439271059819,0.902036658855329,-0.12759738779551,"approximately calibrated","review"
19,"Public Policy",0.52420787451556,0.597597331225406,0.72520610429588,-0.127608773070473,"approximately calibrated","review"
44,"Healthcare",0.255013926315587,0.805862742350437,0.934967897385108,-0.129105155034672,"approximately calibrated","review"
