"case_id","domain","forecast_probability","confidence","outcome","brier_score","confidence_error","confidence_flag","duration_planning_error","cost_planning_error","duration_interval_hit","cost_interval_hit","review_flag"
178,"Organizational Strategy",0.307865429262165,0.786654124455527,0,0.0947811225347771,-0.118564753009696,"approximately calibrated",-0.169362774381444,0.136145661019112,FALSE,FALSE,"review"
179,"Infrastructure",0.532595988735557,0.966912895103451,0,0.283658487217205,0.250571382320656,"overconfident",0.0923852752864057,-0.109697569873274,TRUE,TRUE,"review"
180,"Healthcare",0.537701693421695,0.94680581868859,1,0.213719724265168,0.160525542953758,"overconfident",0.462356394168041,0.304415356707084,FALSE,FALSE,"review"
181,"Public Policy",0.749113842472434,0.538207547278143,1,0.0629438640389466,-0.39884858868291,"underconfident",-0.0487174503567318,0.346233932408106,TRUE,FALSE,"review"
182,"AI Governance",0.3276737871347,0.533101742283907,1,0.452022536505797,-0.0148757212102959,"approximately calibrated",0.185130026343108,0.685019677617853,FALSE,FALSE,"review"
183,"Financial Risk",0.684579773782752,0.961014295218047,0,0.468649466672445,0.429663761890491,"overconfident",0.116486311430684,-0.0396508326572524,TRUE,TRUE,"review"
185,"Healthcare",0.466330114682205,0.946878972195555,0,0.217463775859519,0.164342748055073,"overconfident",0.139678421249676,0.664682573770185,TRUE,FALSE,"review"
186,"AI Governance",0.831777787476312,0.582475622706115,1,0.0282987127863647,-0.38922566450752,"underconfident",0.764995336964943,0.201973529385706,FALSE,TRUE,"review"
187,"Financial Risk",0.194918734510429,0.646268876122776,0,0.0379933130631472,-0.315737810814076,"underconfident",0.668866115945873,0.0549736665180696,FALSE,FALSE,"review"
188,"Infrastructure",0.368859286105726,0.518878510994837,1,0.398338600734974,-0.0827828882701894,"approximately calibrated",0.383436341563432,0.319538169754156,FALSE,FALSE,"review"
189,"Healthcare",0.729840906546451,0.696392788884696,0,0.532667748868546,0.229060537753241,"overconfident",0.126060821164239,0.160970763318988,TRUE,TRUE,"review"
190,"Public Policy",0.564620190579444,0.800281390161254,1,0.18955557845108,-0.0101630313876668,"approximately calibrated",-0.271033556246185,-0.00414846653613353,FALSE,TRUE,"review"
191,"Financial Risk",0.252756799140479,0.620738245376851,0,0.0638859995117407,-0.315375755111408,"underconfident",-0.0933197288459012,-0.0156607181978043,FALSE,TRUE,"review"
192,"Financial Risk",0.679383986222092,0.511283772606403,1,0.102794628290836,-0.385921599102762,"underconfident",0.675381736406558,0.099167270839889,FALSE,TRUE,"review"
193,"Organizational Strategy",0.189519536145963,0.639264946812764,1,0.656878582289055,0.296143529101819,"overconfident",-0.0837021233086359,0.0426140223663947,TRUE,TRUE,"review"
194,"Infrastructure",0.345295456948224,0.898317414938938,0,0.119228952589083,0.017546367528021,"approximately calibrated",0.0929301362408437,0.236929549425563,FALSE,FALSE,"review"
195,"Infrastructure",0.715445992315654,0.852270008756313,1,0.080970983289223,-0.0667590079544637,"approximately calibrated",0.665117619385703,0.685421681610868,FALSE,FALSE,"review"
197,"Financial Risk",0.19249972216785,0.59032524951268,0,0.0370561430346993,-0.372618607452621,"underconfident",1.02451157785358,0.72850975423627,FALSE,FALSE,"review"
198,"Public Policy",0.454983806749806,0.829094843058847,1,0.297042650904933,0.12613749396378,"approximately calibrated",0.160569597433352,0.385551544551926,FALSE,FALSE,"review"
199,"Public Policy",0.607046849804465,0.708017406945582,1,0.154412178248595,-0.137570414805823,"approximately calibrated",-0.418517959550332,-0.130022239459145,FALSE,TRUE,"review"
200,"Public Policy",0.26762478442397,0.775216058630031,1,0.536373456390037,0.311589515020068,"overconfident",-0.119931829370187,0.0462980405462455,TRUE,TRUE,"review"
201,"Organizational Strategy",0.525940046797041,0.71696630663937,0,0.276612932824874,-0.00642076053575691,"approximately calibrated",0.10284787064188,0.734974539461308,TRUE,FALSE,"review"
202,"AI Governance",0.801013559626881,0.957203398954589,0,0.641622722706127,0.598826121660716,"overconfident",0.818686156141605,0.912488786529268,FALSE,FALSE,"review"
203,"Organizational Strategy",0.178246258711442,0.72615111512132,0,0.0317717287446264,-0.242077156134054,"underconfident",0.653478810379542,0.304210198215216,FALSE,FALSE,"review"
204,"Infrastructure",0.499847675382625,0.808201903679874,0,0.249847698585414,0.0580496022652881,"approximately calibrated",0.486452498383953,0.104997954664098,FALSE,TRUE,"review"
205,"Public Policy",0.848798585438635,0.780275845599826,0,0.720459038642628,0.500734884242454,"overconfident",0.355134942776597,-0.382817034045418,FALSE,FALSE,"review"
206,"AI Governance",0.47036939135287,0.835206187961157,1,0.28050858161593,0.115714769577087,"approximately calibrated",0.164865816120884,-0.37849238189183,TRUE,FALSE,"review"
207,"Infrastructure",0.335157456668094,0.962961643289309,0,0.112330520760225,0.0752921640495342,"approximately calibrated",0.0299600012674798,0.456261579515415,TRUE,FALSE,"review"
208,"Public Policy",0.148564403573982,0.516556678570341,1,0.724942574861328,0.24149925343167,"overconfident",-0.137905260748384,0.297415826389456,TRUE,FALSE,"review"
209,"Public Policy",0.852187202242203,0.659678863792215,0,0.726223027665393,0.385901891457608,"overconfident",0.625918825197933,0.628597330393013,FALSE,FALSE,"review"
210,"Public Policy",0.22570262333611,0.894286772024352,0,0.0509416741808021,-0.0547715537948458,"approximately calibrated",0.23997520392685,1.02542185315728,TRUE,FALSE,"review"
211,"Infrastructure",0.369774260977283,0.604537377282977,0,0.136733004081296,-0.258729618635727,"underconfident",0.610171223438791,0.755393120742109,FALSE,FALSE,"review"
212,"Healthcare",0.678523586515803,0.693350596898235,1,0.103347084426662,-0.203302318675102,"underconfident",1.39668198565139,0.018055458629058,FALSE,TRUE,"review"
213,"Financial Risk",0.340232391317841,0.885092254166957,0,0.115758080101856,0.000850334268813313,"approximately calibrated",0.367064746445593,0.650627689543806,FALSE,FALSE,"review"
214,"AI Governance",0.461030795739498,0.510744139654562,1,0.290487803141199,-0.198768057204239,"underconfident",0.146257191458671,-0.0169943894095647,TRUE,TRUE,"review"
215,"AI Governance",0.514412949909456,0.817619260288775,1,0.235794783215636,0.0534140435044114,"approximately calibrated",0.624639027106273,0.56162784503615,FALSE,FALSE,"review"
216,"Infrastructure",0.305203278257977,0.781742929776665,0,0.0931490410594163,-0.125108029163919,"approximately calibrated",0.0504021868367561,0.952768013738458,TRUE,FALSE,"review"
217,"Public Policy",0.406127783469856,0.790668688630685,0,0.164939776506138,-0.0443915348631768,"approximately calibrated",0.368961732527522,0.203150374106273,FALSE,FALSE,"review"
218,"Organizational Strategy",0.158781505119987,0.790503062577918,0,0.0252115663681684,-0.184285371053913,"underconfident",1.12092456961291,0.581609435447652,FALSE,FALSE,"review"
219,"Financial Risk",0.4065909463563,0.854140567595605,0,0.165316197658912,0.0194567652545166,"approximately calibrated",-0.00101438183483296,-0.151112977117392,TRUE,FALSE,"review"
222,"Organizational Strategy",0.841108526219614,0.857284659252036,0,0.707463552879331,0.564748212131367,"overconfident",0.740578962221595,0.248882596175519,FALSE,FALSE,"review"
223,"Healthcare",0.195696894754656,0.919526279745624,1,0.646903485107303,0.566429764852927,"overconfident",0.435502616707744,-0.0442244913888251,FALSE,TRUE,"review"
224,"Public Policy",0.26497552304063,0.849026870860253,0,0.0702120278106554,-0.0807611013290921,"approximately calibrated",0.75755611485931,0.0437716686613065,FALSE,TRUE,"review"
225,"Public Policy",0.720633094175719,0.83077745243907,1,0.0780458680698328,-0.0911766794910974,"approximately calibrated",0.503280195742176,-0.00194258313132819,FALSE,TRUE,"review"
226,"Public Policy",0.329710715927649,0.978474574438296,0,0.108709156197523,0.0871837306358193,"approximately calibrated",0.283065055449134,0.0577278173037172,FALSE,FALSE,"review"
227,"Financial Risk",0.278553384530824,0.906345845533069,0,0.0775919880335769,-0.0160621664333539,"approximately calibrated",0.28971158227881,-0.101392104724962,FALSE,FALSE,"review"
228,"Healthcare",0.595154115161858,0.964167908919044,0,0.354208420794095,0.318376329713139,"overconfident",0.230029014422557,-0.0632333224551065,FALSE,TRUE,"review"
230,"Infrastructure",0.501119972195011,0.781322827502154,1,0.248881282142707,0.0302041096448608,"approximately calibrated",0.246751870267231,0.775524798267386,FALSE,FALSE,"review"
231,"Infrastructure",0.359913001826499,0.516043560353573,1,0.409711365230764,-0.0742450744156626,"approximately calibrated",0.0953670914358831,0.838152812617035,TRUE,FALSE,"review"
232,"AI Governance",0.857097198232077,0.71744359674165,1,0.0204212107531223,-0.262135192505227,"underconfident",0.481733497068895,0.167698281310423,FALSE,TRUE,"review"
233,"Public Policy",0.279846824042033,0.653852048940025,0,0.0783142449264128,-0.267833706133562,"underconfident",-0.128043755979034,0.469164389077755,TRUE,FALSE,"review"
234,"Infrastructure",0.542871791985817,0.611519748710562,0,0.294709782533892,-0.093770468755546,"approximately calibrated",-0.147299288918584,0.76085914344807,FALSE,FALSE,"review"
235,"Public Policy",0.11203720170306,0.589299510384444,0,0.0125523345654522,-0.398148155050104,"underconfident",0.919111201106275,-0.0922873181024122,FALSE,TRUE,"review"
236,"Organizational Strategy",0.547794104460627,0.908127444451675,0,0.30007838088182,0.208205825333495,"overconfident",0.141450816117375,0.0744884985662759,TRUE,TRUE,"review"
237,"Public Policy",0.42771724332124,0.983573206325527,0,0.182942040234321,0.166515246559848,"overconfident",0.775704669354096,0.386638711667939,FALSE,FALSE,"review"
238,"AI Governance",0.101303771394305,0.592949536996894,0,0.0102624540987096,-0.396788008904397,"underconfident",0.635020493755729,0.476038621466227,FALSE,FALSE,"review"
240,"Financial Risk",0.480652033444494,0.725867182316724,0,0.231026377254327,-0.0431064404289487,"approximately calibrated",-0.0941894649871596,0.295111829531903,TRUE,FALSE,"review"
241,"Public Policy",0.623502719018143,0.703164286436513,1,0.141750202586732,-0.155085510976755,"underconfident",0.00171429555667589,0.214326572645847,TRUE,FALSE,"review"
242,"Organizational Strategy",0.142681251501199,0.914530422918033,0,0.0203579395299484,-0.0651116375520188,"approximately calibrated",-0.340987429758207,0.00182457684694552,FALSE,TRUE,"review"
243,"Healthcare",0.654832998733036,0.919491034843959,1,0.119140258763628,0.038631293607587,"approximately calibrated",0.32184124618032,-0.455557629434964,FALSE,FALSE,"review"
244,"Organizational Strategy",0.374560707784258,0.721277754320763,0,0.140295723815844,-0.138426521863393,"approximately calibrated",0.024417693153279,0.474179458196425,TRUE,FALSE,"review"
245,"Organizational Strategy",0.234683512081392,0.858917730224784,0,0.0550763508428569,-0.0860059189323586,"approximately calibrated",-0.216698781310193,0.501984174170279,FALSE,FALSE,"review"
246,"Infrastructure",0.280093140876852,0.831223584921099,0,0.07845216756626,-0.0903242475126407,"approximately calibrated",-0.0711201877468951,0.58504568732801,TRUE,FALSE,"review"
247,"Organizational Strategy",0.416468097164761,0.867278299494647,0,0.173445675956037,0.0407239754506835,"approximately calibrated",0.727222652250127,0.0921949638246231,FALSE,TRUE,"review"
248,"Healthcare",0.672634806786664,0.970019676540978,0,0.452437583300933,0.422457259841911,"overconfident",0.692306113749871,1.16356422611201,FALSE,FALSE,"review"
249,"AI Governance",0.233146991301328,0.987930784064811,0,0.0543575195528615,0.0422883036176722,"approximately calibrated",0.714081261801552,0.586186771987468,FALSE,FALSE,"review"
250,"AI Governance",0.443201573344413,0.980373431649059,1,0.310024487926137,0.290397919575196,"overconfident",-0.0191490260582398,0.82363226389632,TRUE,FALSE,"review"
251,"Financial Risk",0.323187495721504,0.777323603581171,0,0.104450157390737,-0.118226239028091,"approximately calibrated",0.908708792472168,0.203296943777681,FALSE,FALSE,"review"
252,"AI Governance",0.397159438405652,0.948840271739755,1,0.363416742703389,0.312257014443144,"overconfident",-0.0763035087198989,-0.578330833846813,TRUE,FALSE,"review"
253,"Healthcare",0.196194515062962,0.976094471500255,0,0.0384922877407907,0.0145867592410459,"approximately calibrated",0.459231776700332,0.675983356081971,FALSE,FALSE,"review"
254,"Public Policy",0.349364391621202,0.972079559017438,0,0.122055478132853,0.0941350371502913,"approximately calibrated",0.137857736750485,-0.0717332534694138,FALSE,FALSE,"review"
255,"Organizational Strategy",0.212295052281115,0.794070288485382,0,0.0450691892230414,-0.160860522291577,"underconfident",0.83736578932719,-0.166034469111553,FALSE,FALSE,"review"
256,"Public Policy",0.489469559059944,0.596068340695929,0,0.239580449246336,-0.164351210057735,"underconfident",0.478326191606826,0.0182588545687657,FALSE,TRUE,"review"
257,"Organizational Strategy",0.725271757610608,0.535416969982907,0,0.52601912238758,0.0614360923704876,"approximately calibrated",-0.245340873999114,1.21746993727756,FALSE,FALSE,"review"
258,"Public Policy",0.145771783206146,0.699745935869869,0,0.0212494127790997,-0.279004651351031,"underconfident",0.859663242132148,-0.45832897925614,FALSE,FALSE,"review"
259,"Financial Risk",0.433718924887944,0.506353015084751,1,0.320674256030066,-0.172972728885183,"underconfident",0.0834288054063964,-0.0486475223411953,FALSE,TRUE,"review"
260,"Infrastructure",0.81532013315009,0.984764320286922,0,0.66474691951988,0.649511239806802,"overconfident",-0.0268030950960952,0.825675957053769,TRUE,FALSE,"review"
262,"Healthcare",0.487914595811162,0.894115189830773,0,0.23806065280557,0.132175842636342,"approximately calibrated",-0.166642684612801,0.807092630851708,FALSE,FALSE,"review"
263,"Healthcare",0.914423569058999,0.577830048610922,1,0.00732332553259985,-0.414846625856478,"underconfident",0.0358064882153041,0.818640710535649,TRUE,FALSE,"review"
264,"Healthcare",0.759509894030634,0.900756504400633,0,0.576855279130425,0.477611783531059,"overconfident",-0.175662342663765,1.34440065007382,TRUE,FALSE,"review"
265,"Infrastructure",0.505210402829107,0.753202424929477,0,0.255237551126748,0.00843997605622571,"approximately calibrated",0.858879077175498,0.599327274807526,FALSE,FALSE,"review"
266,"Infrastructure",0.936884270107839,0.938571976476815,1,0.00398359535982019,-0.0574444281633653,"approximately calibrated",0.172946906466843,-0.350036966258932,TRUE,FALSE,"review"
267,"AI Governance",0.351270010939334,0.971487540616654,1,0.420850598706652,0.392338139323306,"overconfident",-0.398172594912094,-0.413574160342818,FALSE,FALSE,"review"
268,"Public Policy",0.254138502769638,0.875055405749008,0,0.0645863785899932,-0.0603582156609987,"approximately calibrated",-0.171416022864738,-0.461850983585996,FALSE,FALSE,"review"
269,"Financial Risk",0.756671524117701,0.811528747789562,0,0.572551795410604,0.384080543200166,"overconfident",0.0905727325699494,-0.222832860832127,TRUE,FALSE,"review"
270,"Organizational Strategy",0.840114290965721,0.967176386481151,1,0.0255634399533941,-0.00726017356545483,"approximately calibrated",-0.481475254073527,-0.445318281878114,FALSE,FALSE,"review"
271,"AI Governance",0.366082136845216,0.689639237904921,0,0.13401613091716,-0.176344631177919,"underconfident",-0.363006033517563,0.0375471427450282,FALSE,TRUE,"review"
273,"Infrastructure",0.877843067131471,0.513299172669649,1,0.0149223162478463,-0.471778511082505,"underconfident",0.613118001734244,-0.410382347398451,FALSE,FALSE,"review"
274,"Healthcare",0.786373644636478,0.672160742525011,1,0.0456362197059017,-0.282203037769087,"underconfident",0.300439946064077,-0.234838891540919,FALSE,FALSE,"review"
275,"Healthcare",0.399911452806555,0.603717030605767,0,0.159929170085849,-0.236353799308384,"underconfident",0.127665405871576,-0.023516887582108,FALSE,TRUE,"review"
276,"Public Policy",0.67423713033786,0.653933015011717,0,0.454595707926233,0.10852872293795,"approximately calibrated",-0.216242072750742,0.0928337679134142,FALSE,TRUE,"review"
277,"Financial Risk",0.328562359360512,0.638393992390484,0,0.107953223988546,-0.25365278362097,"underconfident",0.0396274026092873,-0.251116074420663,TRUE,FALSE,"review"
278,"Infrastructure",0.914070775208529,0.644140538584907,1,0.00738383167326314,-0.34847562974183,"underconfident",-0.162497300184773,0.959940390224574,TRUE,FALSE,"review"
279,"Organizational Strategy",0.203171440621372,0.869007910101209,1,0.634935753041419,0.503943663142628,"overconfident",0.240810941341106,0.101475600051098,TRUE,TRUE,"review"
280,"Healthcare",0.374528368352912,0.706235937059391,0,0.140271498701095,-0.153492564239514,"underconfident",0.413285207401278,0.611971048452075,FALSE,FALSE,"review"
281,"Public Policy",0.634468296682462,0.835951094599441,0,0.402550019495145,0.238501114094586,"overconfident",0.131629566393045,0.502880842509002,TRUE,FALSE,"review"
282,"Healthcare",0.305640071351081,0.965604810577352,0,0.093415853215494,0.0590206637928455,"approximately calibrated",0.315041101647763,0.609755914760674,FALSE,FALSE,"review"
283,"Financial Risk",0.8894335780642,0.747729502180591,1,0.0122249336596855,-0.240045564159723,"underconfident",0.652672393737956,0.136446147960082,FALSE,TRUE,"review"
284,"Public Policy",0.603881258470938,0.592883053473197,1,0.156910057390568,-0.250206889136235,"underconfident",0.212007846559533,0.184331401987253,FALSE,FALSE,"review"
285,"Financial Risk",0.406779201317113,0.780044497326016,1,0.351910915989962,0.131955413315979,"approximately calibrated",-0.120456024413901,-0.223840686580486,TRUE,FALSE,"review"
286,"Financial Risk",0.617104545352049,0.829962814447936,1,0.146608929190061,-0.0234282563620034,"approximately calibrated",1.11500353510245,0.524654330278902,FALSE,FALSE,"review"
287,"Infrastructure",0.612663942528889,0.689446836200077,1,0.150029221417264,-0.160523942382659,"underconfident",0.290690038710182,-0.211776058903576,FALSE,TRUE,"review"
288,"AI Governance",0.848852731939405,0.973686769886408,1,0.0228454966421813,-0.00346773347141072,"approximately calibrated",0.0379200465524509,0.423521741748119,TRUE,FALSE,"review"
290,"Healthcare",0.835991704359185,0.5180726813199,1,0.026898721039005,-0.455028597641095,"underconfident",0.29320473887036,-0.346878722692676,FALSE,FALSE,"review"
292,"Public Policy",0.583461972547229,0.900135785927996,1,0.173503928314245,0.073639714242241,"approximately calibrated",-0.027264078770326,0.383590729603895,TRUE,FALSE,"review"
293,"Organizational Strategy",0.734623052261304,0.829937243098393,0,0.539671028913715,0.369608272012108,"overconfident",0.460149407185021,-0.0599503898413824,FALSE,TRUE,"review"
294,"Financial Risk",0.433168678788934,0.576695369502995,0,0.187635104283751,-0.235669526213254,"underconfident",0.167159583446976,0.53254361219969,FALSE,FALSE,"review"
296,"Organizational Strategy",0.903350887214765,0.952760894726962,1,0.00934105100217308,-0.0378980542708651,"approximately calibrated",-0.31421326821381,0.148765472698962,FALSE,TRUE,"review"
297,"Financial Risk",0.306492314557545,0.565201349016279,1,0.480952909767751,0.0461542587840302,"approximately calibrated",0.0156073847411722,-0.340457418406459,TRUE,FALSE,"review"
298,"AI Governance",0.118908827588893,0.886429006021936,0,0.0141393092785652,-0.0994316846994993,"approximately calibrated",0.342242390672469,-0.0600611968768422,FALSE,TRUE,"review"
299,"Infrastructure",0.293625163170509,0.955635239728726,1,0.49896541010589,0.454600649834616,"overconfident",0.457335830945245,-0.127380704621685,FALSE,TRUE,"review"
301,"Organizational Strategy",0.572847605287097,0.867035940568894,0,0.328154378883162,0.195190319452056,"overconfident",0.888376014863644,0.079054781422653,FALSE,TRUE,"review"
302,"Public Policy",0.66330005134223,0.72474801790202,0,0.439966958110605,0.164714976012626,"overconfident",-0.129099147826439,0.312657633260828,TRUE,FALSE,"review"
303,"Healthcare",0.523661502031609,0.529955371739343,0,0.274221368710001,-0.195823259550656,"underconfident",-0.000713667709267874,-0.0490332687038839,TRUE,TRUE,"review"
304,"Healthcare",0.198237312759738,0.516371417799965,0,0.0392980321702023,-0.444330550029833,"underconfident",0.265498811851011,0.504790728334513,FALSE,FALSE,"review"
305,"Organizational Strategy",0.647009067551699,0.691527243615128,1,0.124602598390721,-0.183870157994151,"underconfident",0.360333205517495,-0.140412837474372,FALSE,TRUE,"review"
306,"Infrastructure",0.633077902602963,0.592211135828402,1,0.134631825558241,-0.273157038613357,"underconfident",0.192539544980725,0.385036431547746,FALSE,FALSE,"review"
308,"Financial Risk",0.300391542818397,0.598310336966533,0,0.090235078996817,-0.31145458403665,"underconfident",-0.289779449890118,1.29076292313491,FALSE,FALSE,"review"
309,"Healthcare",0.400330158276483,0.585950834013056,1,0.359603919072707,-0.0544452469142366,"approximately calibrated",-0.12613459335356,0.149164794048418,TRUE,FALSE,"review"
310,"Public Policy",0.361123987147585,0.939159704635385,0,0.130410534093369,0.0695702387287542,"approximately calibrated",0.29913509366825,0.516070516748563,FALSE,FALSE,"review"
311,"Public Policy",0.755148060387,0.530398712398019,1,0.059952472332248,-0.409648815269733,"underconfident",0.334122711259225,0.583205397158275,FALSE,FALSE,"review"
312,"AI Governance",0.294140580773819,0.701454723428469,0,0.0865186812579597,-0.212026595313571,"underconfident",0.29201453305763,-0.00935789414164895,FALSE,TRUE,"review"
313,"Healthcare",0.491279023548122,0.652202358797658,1,0.258797031882152,-0.08900060932019,"approximately calibrated",0.174994304143766,0.442806785030452,TRUE,FALSE,"review"
314,"Financial Risk",0.812322586018126,0.711048216014169,1,0.0352228117189235,-0.253728972266907,"underconfident",0.195383660697652,-0.132363610197058,FALSE,TRUE,"review"
315,"Healthcare",0.317993151093833,0.662508777834009,0,0.101119644142585,-0.236371578023405,"underconfident",0.237441371264352,0.755653809565111,FALSE,FALSE,"review"
316,"Financial Risk",0.491318222403061,0.616734112405684,0,0.241393595665303,-0.141872291929013,"approximately calibrated",1.9744173138156,0.597801665513755,FALSE,FALSE,"review"
317,"Organizational Strategy",0.809126764535904,0.682839282031637,0,0.65468612108834,0.337525403119977,"overconfident",0.202005548794863,0.160225944317944,TRUE,TRUE,"review"
318,"Financial Risk",0.380729320528917,0.740441645770334,0,0.144954815510411,-0.114603538719256,"approximately calibrated",-0.117442805042009,0.0552329400750392,FALSE,TRUE,"review"
319,"Infrastructure",0.529576470667962,0.509626592423301,0,0.280451238285135,-0.209922169291564,"underconfident",0.647985378515902,-0.294369286321018,FALSE,FALSE,"review"
320,"AI Governance",0.755917063122615,0.51446082480019,1,0.0595764800746894,-0.425962695125121,"underconfident",0.859543584637379,0.31417057937203,FALSE,FALSE,"review"
321,"Organizational Strategy",0.252739275351632,0.828581940922886,0,0.0638771413052683,-0.107540917771846,"approximately calibrated",0.543250536165483,0.562320544584993,FALSE,FALSE,"review"
323,"AI Governance",0.912887520482764,0.878413459502626,1,0.00758858408764092,-0.113997956409733,"approximately calibrated",-0.250473389184572,0.48674572429395,FALSE,FALSE,"review"
324,"Infrastructure",0.539691562135704,0.875715341062751,0,0.291266982240476,0.166982323303227,"overconfident",0.511770321547251,0.527995429505839,FALSE,FALSE,"review"
325,"Financial Risk",0.203175561816897,0.88471459077904,0,0.0412803089196118,-0.0740051003013481,"approximately calibrated",0.689662802439851,1.22928180130036,FALSE,FALSE,"review"
327,"Public Policy",0.131835274002515,0.881989114158787,0,0.0173805394713182,-0.100630346369895,"approximately calibrated",-0.12370179749167,0.350571404993093,TRUE,FALSE,"review"
328,"Financial Risk",0.91096438014647,0.706088745414745,0,0.829856101895642,0.535944847310387,"overconfident",-0.0225957392224725,-0.445478932861544,TRUE,FALSE,"review"
329,"Organizational Strategy",0.110306586150546,0.783934265936259,0,0.0121675429481877,-0.203898191115553,"underconfident",-0.0864280147201668,0.230457582298919,TRUE,FALSE,"review"
330,"Infrastructure",0.590138643956743,0.890872664125636,1,0.167986331177617,0.0588589953032536,"approximately calibrated",0.189831758543933,0.506969136260548,FALSE,FALSE,"review"
331,"Public Policy",0.731139800942037,0.95520775408484,1,0.0722858066374874,0.0274935607223278,"approximately calibrated",-0.330823201199165,0.845772582592546,FALSE,FALSE,"review"
332,"AI Governance",0.260367159219459,0.555523530496284,0,0.067791057600011,-0.376685411903705,"underconfident",0.253109987799542,-0.203560415766188,FALSE,FALSE,"review"
333,"Infrastructure",0.352513512223959,0.593291701639537,0,0.124265776300471,-0.282442522059992,"underconfident",0.0771287369483209,0.42718361743017,TRUE,FALSE,"review"
334,"AI Governance",0.479938654578291,0.877871592955198,0,0.23034111215842,0.108212705113618,"approximately calibrated",0.784345419531199,0.164265688710985,FALSE,TRUE,"review"
335,"Organizational Strategy",0.432726774178445,0.553892944452818,0,0.187252461090883,-0.258854594456298,"underconfident",-0.126412976188575,0.357537172373952,TRUE,FALSE,"review"
336,"Organizational Strategy",0.658486875146627,0.807019004896283,0,0.43360496474037,0.240623969636653,"overconfident",1.09755672741213,0.72619999726535,FALSE,FALSE,"review"
337,"Infrastructure",0.621856803493574,0.809806090786587,1,0.142992277064097,-0.0472016321493153,"approximately calibrated",0.139312042517091,0.203968303757459,TRUE,FALSE,"review"
338,"AI Governance",0.719486561312806,0.924643120034598,0,0.517660911909726,0.442304031944324,"overconfident",0.238889542666044,1.12878151246954,FALSE,FALSE,"review"
339,"Infrastructure",0.372369352704845,0.8284616111801,1,0.393920229424135,0.222381840604235,"overconfident",-0.0595303907195061,-0.110158990271114,TRUE,FALSE,"review"
340,"AI Governance",0.222567156469449,0.914881175004411,0,0.0495361391388964,-0.0355826858566921,"approximately calibrated",-0.307401411494766,0.882297287000179,FALSE,FALSE,"review"
341,"Healthcare",0.145824349822942,0.611562098152935,0,0.0212647410012838,-0.367173160845781,"underconfident",-0.247610533157581,0.751540966950484,FALSE,FALSE,"review"
342,"AI Governance",0.911831404163968,0.565278889397159,0,0.831436509619633,0.396715399016792,"overconfident",0.241995469839191,-0.331648914326543,FALSE,FALSE,"review"
343,"Healthcare",0.121760799386539,0.752154228000436,0,0.0148256922672489,-0.233020079732315,"underconfident",0.19089722124427,0.0498361708461414,FALSE,TRUE,"review"
344,"Organizational Strategy",0.882648668275215,0.834527250200044,1,0.0137713350575806,-0.151701414742375,"underconfident",0.764388897968344,-0.227803354989028,FALSE,FALSE,"review"
345,"Organizational Strategy",0.411665033176541,0.80711711128708,1,0.34613803318716,0.15325514447424,"overconfident",0.158530212903508,0.686276642240949,FALSE,FALSE,"review"
346,"Healthcare",0.693633664923254,0.976324656200595,1,0.0938603312683568,0.070184987468952,"approximately calibrated",0.764907700248825,1.1815754579042,FALSE,FALSE,"review"
347,"Infrastructure",0.583949494897388,0.81747445192188,0,0.340997012590914,0.158471464512795,"overconfident",0.998005327674966,-0.592436779935611,FALSE,FALSE,"review"
348,"Financial Risk",0.341409466031473,0.643400238894392,0,0.116560423495896,-0.240039337609713,"underconfident",0.301207242971856,1.5351624662671,FALSE,FALSE,"review"
349,"Public Policy",0.109664430900011,0.896721743629314,0,0.0120262874046233,-0.0912519689660627,"approximately calibrated",0.612314807542979,0.240026619276062,FALSE,TRUE,"review"
350,"AI Governance",0.458166216337122,0.879915455675218,0,0.209916281792674,0.0898317374678927,"approximately calibrated",0.0653384495762524,0.238112999985611,TRUE,FALSE,"review"
351,"Infrastructure",0.622148617939092,0.904098177312408,1,0.142771666925338,0.0468698442377457,"approximately calibrated",-0.249845075385977,-0.275908869364882,FALSE,FALSE,"review"
352,"Financial Risk",0.104042066156399,0.772902131979354,0,0.0108247515300924,-0.216273116490554,"underconfident",0.129035530659932,0.234629687388557,FALSE,FALSE,"review"
354,"Organizational Strategy",0.198305159702431,0.727915724543855,0,0.0393249363646068,-0.232759339091539,"underconfident",-0.160554753251189,0.67805906517594,TRUE,FALSE,"review"
355,"Healthcare",0.866950393107254,0.969422621540725,0,0.751602984108822,0.721025605649548,"overconfident",0.15961592955238,-0.266949991924257,FALSE,FALSE,"review"
356,"Financial Risk",0.185848971304949,0.874718123346101,0,0.0345398401351079,-0.0907420365187906,"approximately calibrated",0.890506882909265,-0.182595252929204,FALSE,FALSE,"review"
357,"Infrastructure",0.580603138951119,0.831144919642247,0,0.337100004959892,0.16824492460214,"overconfident",0.0562748721420194,0.404930688379774,TRUE,FALSE,"review"
358,"Healthcare",0.313716922106687,0.90980066949036,0,0.0984183072160931,0.00821897670645289,"approximately calibrated",1.07250477033334,0.143344025708738,FALSE,FALSE,"review"
359,"Public Policy",0.594016514986288,0.639266164919827,0,0.352855620076455,-0.0078782150037181,"approximately calibrated",-0.110438235650301,0.0618600484419143,TRUE,TRUE,"review"
360,"Infrastructure",0.909645149519201,0.652160704487469,1,0.00816399900540747,-0.339675296507124,"underconfident",-0.195353547843638,-0.184925146697666,FALSE,FALSE,"review"
