"case_id","domain","prior","posterior","forecast_probability","confidence","outcome","brier_score","confidence_gap","anchor_distortion","confidence_flag","review_flag"
330,"Infrastructure",0.524007948054932,0.86143084166619,0.848361503863272,0.878460389775176,0,0.719717241237153,0.0300988859119038,0.0112784857267231,"approximately calibrated","review"
331,"Public Policy",0.651738407912199,0.821558613137318,0.716160661760369,0.570471419194411,0,0.51288609345305,-0.145689242565958,0.114363531115349,"underconfident","review"
336,"Organizational Strategy",0.585923404544592,0.701937247830478,0.647751525796495,0.695887983056523,0,0.419582039171688,0.0481364572600272,0.0120258008791726,"approximately calibrated","review"
337,"Infrastructure",0.55274086904712,0.852599152807527,0.640969627801569,0.608967809863782,1,0.128902808160944,-0.0320018179377873,0.250066989785063,"approximately calibrated","review"
338,"AI Governance",0.641181943777483,0.852507611681007,0.684063913449314,0.799061647891613,1,0.0998156107849626,0.114997734442299,0.172166543427525,"overconfident","review"
339,"Infrastructure",0.32673459009733,0.54830587336193,0.550349785820055,0.525373356198978,0,0.30288488675218,-0.0249764296210769,0.0476251653705765,"approximately calibrated","review"
342,"AI Governance",0.815423742595594,0.899445273996584,0.731600620729629,0.677600554443505,1,0.0720382267927205,-0.0540000662861236,0.155355379609265,"approximately calibrated","review"
343,"Healthcare",0.0997127241501585,0.486496798503033,0.603137978016999,0.614122903348835,0,0.363775420526433,0.0109849253318369,0.044986507753069,"approximately calibrated","review"
346,"Healthcare",0.617762261165772,0.933041690466379,0.661753160644649,0.697067770666612,1,0.114410924333885,0.0353146100219629,0.321604224712232,"approximately calibrated","review"
348,"Financial Risk",0.298688575110864,0.469513814924329,0.693536108059841,0.650210340079764,1,0.0939201170631093,-0.0433257679800778,0.166943708407473,"approximately calibrated","review"
350,"AI Governance",0.404456454799511,0.87025482637536,0.800005727760721,0.595015421618387,1,0.0399977089285188,-0.204990306142334,0.0116130009461231,"underconfident","review"
352,"Financial Risk",0.0836616364005022,0.172523794243471,0.470937732854477,0.593302584713388,0,0.221782348226115,0.122364851858911,0.166347183109149,"overconfident","review"
353,"Public Policy",0.590971456670668,0.605679484740618,0.646025308605371,0.645594417558227,0,0.417348699358664,-0.000430891047143778,0.0251214929547761,"approximately calibrated","review"
354,"Organizational Strategy",0.169052909377497,0.300767490070975,0.404077253559413,0.2694225583306,1,0.355123919725292,-0.134654695228813,0.100601899490955,"underconfident","review"
357,"Infrastructure",0.515369902343955,0.760065167987746,0.657850034002936,0.595780411378779,1,0.117066599231792,-0.0620696226241573,0.200500699375611,"approximately calibrated","review"
359,"Public Policy",0.527520842987578,0.676965864549135,0.566314369622016,0.563192382873697,0,0.320711965240381,-0.00312198674831843,0.132467434341995,"approximately calibrated","review"
362,"Public Policy",0.391520941646304,0.598825619239906,0.408652859451926,0.465951121544839,1,0.349691440634383,0.0572982620929134,0.15022798778869,"approximately calibrated","review"
363,"Financial Risk",0.459120591278188,0.562642381004499,0.3916053097091,0.242208057472484,1,0.37014409917416,-0.149397252236617,0.132412288099636,"underconfident","review"
364,"Organizational Strategy",0.597548069218174,0.781615456073482,0.578840106595104,0.738108644171727,1,0.177375655812823,0.159268537576623,0.239845598566371,"overconfident","review"
365,"Financial Risk",0.440538815166801,0.514899101707687,0.482302411302472,0.543989330971273,1,0.268010793343235,0.0616869196688007,0.0259315857793193,"approximately calibrated","review"
366,"Organizational Strategy",0.307721357021946,0.287845824928876,0.527834520348604,0.478026671707609,0,0.27860928087164,-0.0498078486409946,0.140521435360315,"approximately calibrated","review"
368,"Infrastructure",0.645969727647025,0.772879369915661,0.628463676261075,0.529860610614691,1,0.138039239857435,-0.0986030656463842,0.181371052346546,"approximately calibrated","review"
369,"Healthcare",0.674142934693955,0.898784447015173,0.710078621300555,0.635445992278696,1,0.0840544058269871,-0.0746326290218592,0.184047762289961,"approximately calibrated","review"
371,"Public Policy",0.336508974963799,0.426921131763854,0.390919397673257,0.225757320837347,1,0.370979180130709,-0.165162076835909,0.0519996241289762,"underconfident","review"
372,"Healthcare",0.766258315872401,0.867252235699753,0.468920821632411,0.523100759431695,1,0.282045093695594,0.054179937799284,0.371632930418345,"approximately calibrated","review"
373,"Financial Risk",0.317701615819242,0.564166113503379,0.587506683362422,0.654417327995572,0,0.345164102995513,0.0669106446331497,0.0245401930991868,"approximately calibrated","review"
380,"Healthcare",0.645330562363379,0.779850061884355,0.395769465556762,0.544565121052585,1,0.365094538753561,0.148795655495823,0.319215966042172,"overconfident","review"
382,"Financial Risk",0.671588082311209,0.864638876104077,0.52726262955383,0.619507055352852,1,0.22348062141636,0.0922444257990217,0.319307358770972,"approximately calibrated","review"
383,"Healthcare",0.208056877802592,0.779566521860425,0.307233052945158,0.384780985525829,0,0.0943921488220024,0.0775479325806706,0.179070540058071,"approximately calibrated","review"
386,"Infrastructure",0.724715993807185,0.783279230880267,0.441112180941161,0.535377026110922,1,0.312355594292345,0.0942648451697609,0.291619444740787,"approximately calibrated","review"
387,"Public Policy",0.19665863895556,0.354136278612646,0.535748298732427,0.623804509625334,0,0.28702623959469,0.0880562108929073,0.138093757136053,"approximately calibrated","review"
389,"AI Governance",0.70992446640972,0.800171377204755,0.487461333410295,0.430080103534304,0,0.237618551570143,-0.0573812298759915,0.199067573386836,"approximately calibrated","review"
391,"Organizational Strategy",0.3691172341723,0.688933005143052,0.483093893455264,0.584542009997993,1,0.267191922983238,0.101448116542729,0.128880060345123,"overconfident","review"
393,"Organizational Strategy",0.519695183043368,0.71044140484929,0.652501337380546,0.752347973230698,0,0.425757995283402,0.0998466358501512,0.0106081856800802,"approximately calibrated","review"
400,"Organizational Strategy",0.509848657322582,0.566940855738755,0.590732951275376,0.597391770207939,0,0.348965419722516,0.0066588189325627,0.0328296211070406,"approximately calibrated","review"
403,"Public Policy",0.657711793025956,0.92489940512576,0.721799599832809,0.584908180198882,1,0.077395462653185,-0.136891419633927,0.205849819996944,"underconfident","review"
405,"Organizational Strategy",0.16373152704211,0.643709933675288,0.556496389939172,0.569279295510467,0,0.309688232015331,0.0127829055712945,0.231223402725722,"approximately calibrated","review"
407,"Financial Risk",0.168609395143576,0.355314745596253,0.44162404003323,0.51418421634595,1,0.311783712668813,0.0725601763127205,0.0914977457476545,"approximately calibrated","review"
409,"AI Governance",0.679154059526045,0.787478059262987,0.548086633313471,0.459324452234388,1,0.204225690989953,-0.0887621810790832,0.22124199796644,"approximately calibrated","review"
414,"Healthcare",0.172481776680797,0.357045263324843,0.530933019902282,0.576146144947016,0,0.281889871622557,0.0452131250447338,0.118735095340821,"approximately calibrated","review"
417,"Organizational Strategy",0.368236426168587,0.43871129110662,0.67068707706285,0.666992158258887,1,0.10844700121341,-0.00369491880396233,0.200864683393284,"approximately calibrated","review"
420,"Public Policy",0.133312331754714,0.206715343150953,0.152934177716225,0.182114444303322,0,0.023388862713738,0.0291802665870961,0.177673529196831,"approximately calibrated","review"
421,"Infrastructure",0.543838293245062,0.670300601919492,0.517766016427056,0.46228449885439,0,0.268081647766742,-0.0554815175726663,0.192602368050811,"approximately calibrated","review"
423,"Financial Risk",0.514413867187686,0.570257258507622,0.449915771862689,0.509343718897417,0,0.202424201770799,0.0594279470347281,0.156134506344828,"approximately calibrated","review"
424,"AI Governance",0.19365364598576,0.508862789446994,0.435952866663349,0.413109850026458,0,0.190054901951991,-0.022843016636891,0.178098820732065,"approximately calibrated","review"
425,"Organizational Strategy",0.714551295926794,0.811412016435593,0.635978278952259,0.502387584897878,1,0.132511813394559,-0.133590694054381,0.165734224926993,"underconfident","review"
426,"AI Governance",0.333734949689824,0.46804080661399,0.72657249583556,0.705421292519133,1,0.0747626000335951,-0.0211512033164267,0.188804907863817,"approximately calibrated","review"
429,"Healthcare",0.479966208650731,0.511390301920187,0.85560087854645,0.804639614798893,0,0.732052863369456,-0.0509612637475565,0.172786365185027,"approximately calibrated","review"
430,"Organizational Strategy",0.461220466827508,0.52366742643191,0.484729260510711,0.738690843253117,1,0.265503934973839,0.253961582742406,0.0621114194121648,"overconfident","review"
431,"Infrastructure",0.189080903688446,0.39917772581479,0.647990480687225,0.687286927877103,0,0.419891663061261,0.0392964471898781,0.192972003292882,"approximately calibrated","review"
435,"Public Policy",0.167530707644764,0.244032209287433,0.427887679656463,0.213714171266827,1,0.327312507088866,-0.214173508389636,0.204272805622394,"underconfident","review"
440,"Organizational Strategy",0.508379893100355,0.777384186524065,0.549204882442897,0.635201879392249,0,0.301626002899116,0.0859969969493519,0.00298670237115672,"approximately calibrated","review"
442,"Healthcare",0.589233310334384,0.691115954063617,0.68940426850972,0.795131132793871,0,0.475278245439422,0.105726864284151,0.0299902304427796,"overconfident","review"
443,"Healthcare",0.669665577746928,0.805242548425868,0.493896930353422,0.516254461658008,0,0.243934177812533,0.0223575313045863,0.264016026421535,"approximately calibrated","review"
445,"Infrastructure",0.53125385704916,0.92804397175266,0.65166121530974,0.631642448303912,1,0.121339908919487,-0.0200187670058284,0.324957866792353,"approximately calibrated","review"
449,"AI Governance",0.146233983368147,0.203014903173439,0.514703051147733,0.484065837543658,0,0.264919230860786,-0.030637213604075,0.237724979240059,"approximately calibrated","review"
452,"Financial Risk",0.378544807680883,0.496997119715806,0.627674760278024,0.82397035005577,0,0.393975604690075,0.196295589777747,0.085130318641677,"overconfident","review"
453,"Public Policy",0.330488188504241,0.430536200586204,0.454343190846381,0.491537377786722,1,0.297741353375709,0.0371941869403403,0.0831949278206022,"approximately calibrated","review"
456,"Healthcare",0.680438269029837,0.898657417675835,0.71978816040592,0.717121232142441,0,0.518094995860538,-0.00266692826347914,0.17033676768118,"approximately calibrated","review"
462,"Healthcare",0.81193629012676,0.928777386936695,0.513769151058172,0.712242781766883,1,0.236420438462691,0.198473630708711,0.383143823413849,"overconfident","review"
463,"Organizational Strategy",0.813531950418837,0.939892721948086,0.610491707919859,0.612664895310854,1,0.151716709599188,0.00217318739099459,0.337571193544409,"approximately calibrated","review"
469,"Financial Risk",0.0905297851795331,0.102197879985648,0.175535970695876,0.205779125788408,1,0.679740935616392,0.0302431550925321,0.139841700918794,"approximately calibrated","review"
470,"Healthcare",0.328858146867715,0.377034627991904,0.533264244049371,0.66316996507927,0,0.284370753981547,0.129905721029899,0.25137749017122,"overconfident","review"
476,"AI Governance",0.689394355667755,0.73975547433507,0.566926197142647,0.575282268218938,0,0.321405313006623,0.00835607107629088,0.19454306357578,"approximately calibrated","review"
480,"Financial Risk",0.775488178408705,0.894489773854255,0.562411405764968,0.441563688143989,1,0.191483777804592,-0.120847717620979,0.289975251888676,"underconfident","review"
485,"Healthcare",0.386152446246706,0.435137361121697,0.413155835805522,0.363047570082152,1,0.344386073049116,-0.0501082657233692,0.0345685902007997,"approximately calibrated","review"
486,"Infrastructure",0.216703003107104,0.214292352067313,0.238139924168051,0.0835738780898984,1,0.580430775146663,-0.154566046078153,0.165079611005726,"underconfident","review"
491,"Financial Risk",0.673728540127631,0.898155907846063,0.669028664906089,0.645339359373906,1,0.109542024653846,-0.0236893055321824,0.238570229474259,"approximately calibrated","review"
492,"Financial Risk",0.0910238336701877,0.131209859384996,0.292060160254417,0.40103789939406,0,0.0852991372078355,0.108977739139644,0.276818193113556,"overconfident","review"
493,"AI Governance",0.227054170053452,0.483389622713349,0.597705631218365,0.586161914280866,1,0.161840759153414,-0.0115437169374984,0.153002345354026,"approximately calibrated","review"
495,"Healthcare",0.0943482544738799,0.209184382911517,0.0999753469130476,0.153304208228657,1,0.810044376164289,0.0533288613156094,0.0784534062243185,"approximately calibrated","review"
497,"Healthcare",0.493761989385821,0.553867240026662,0.56058230373014,0.633119933536615,0,0.314252519255391,0.0725376298064757,0.00314157576282204,"approximately calibrated","review"
499,"AI Governance",0.464440975922626,0.831525132073195,0.647133304732382,0.53420720178625,1,0.12451490462909,-0.112926102946132,0.181900081120342,"underconfident","review"
500,"AI Governance",0.842243311246857,0.908673014572665,0.680386584520996,0.745206127472355,1,0.102152735354154,0.0648195429513593,0.286346471978778,"approximately calibrated","review"
501,"Healthcare",0.4609757835255,0.911874269431434,0.746876866439393,0.642797026179923,0,0.557825053622326,-0.104079840259469,0.298554527026459,"underconfident","review"
504,"Organizational Strategy",0.607068774173968,0.931140498650073,0.792498436026126,0.8376654758006,1,0.0430568990516037,0.0451670397744739,0.176782481814853,"approximately calibrated","review"
509,"Financial Risk",0.0970760668464936,0.277343878821959,0.251101431235581,0.431150252791724,1,0.560849066297395,0.180048821556143,0.054721139154819,"overconfident","review"
511,"Infrastructure",0.179808827082161,0.383285362297252,0.302059652226261,0.437010808721957,1,0.487120729050528,0.134951156495696,0.0520531144902947,"overconfident","review"
512,"AI Governance",0.218483125967905,0.231080732424023,0.432999382551278,0.405894428436609,1,0.321489700187232,-0.0271049541146685,0.271071633392066,"approximately calibrated","review"
515,"Healthcare",0.358803351107053,0.380163500240323,0.374963901937803,0.384291412592912,1,0.390670123880816,0.00932751065510828,0.0706391302362284,"approximately calibrated","review"
517,"Organizational Strategy",0.717262027077377,0.822767090121257,0.548420267725587,0.670655614562018,1,0.20392425460103,0.122235346836431,0.305059534097505,"overconfident","review"
518,"Healthcare",0.0828049097699113,0.12634755019809,0.377424772765173,0.327258693251742,1,0.387599913566496,-0.0501660795134313,0.226688573128456,"approximately calibrated","review"
519,"Public Policy",0.201287226129789,0.39302373398859,0.5375774849576,0.412436145279281,0,0.288989552333338,-0.125141339678319,0.136564523479679,"underconfident","review"
521,"Organizational Strategy",0.66938669973053,0.954637086442635,0.804336159933935,0.814413533143064,1,0.0382843383093987,0.0100773732091292,0.267612070130451,"approximately calibrated","review"
522,"Organizational Strategy",0.712657550140284,0.95917435217616,0.837601741427974,0.858348207113142,1,0.0263731943872267,0.0207464656851682,0.153657194390558,"approximately calibrated","review"
524,"Healthcare",0.17051790693542,0.214570114013668,0.387448024351286,0.391429401592057,1,0.375219922871143,0.00398137724077086,0.0236114140685315,"approximately calibrated","review"
526,"Infrastructure",0.402907218600158,0.640963582576096,0.676607464602899,0.642892628772477,0,0.457797661156363,-0.0337148358304215,0.0825924356930892,"approximately calibrated","review"
527,"Infrastructure",0.36172183288727,0.727193446010425,0.648045187005841,0.827741810614871,1,0.123872190389754,0.17969662360903,0.0800488349007866,"overconfident","review"
529,"AI Governance",0.48028517663246,0.636507337761118,0.715449414186337,0.81333052422438,0,0.511867864259573,0.0978811100380432,0.0479884835349892,"approximately calibrated","review"
530,"Healthcare",0.654258590668906,0.869790945465334,0.793835707534683,0.99,1,0.0425037154877248,0.196164292465317,0.162368919245864,"overconfident","review"
531,"AI Governance",0.164533059042878,0.53554888681278,0.476659976403228,0.370629498222914,1,0.27388478029827,-0.106030478180314,0.00241338918332012,"underconfident","review"
532,"Public Policy",0.364593906709924,0.449026360933321,0.296693240528761,0.285672534754788,1,0.494640397917935,-0.0110207057739727,0.121204764216401,"approximately calibrated","review"
535,"Organizational Strategy",0.161888562380336,0.501970170011074,0.479410907366549,0.453134981310708,1,0.271013003368919,-0.0262759260558418,0.000399081636167975,"approximately calibrated","review"
537,"Organizational Strategy",0.730934529604856,0.829789358934329,0.756275945689385,0.770793165985708,1,0.0594014146496035,0.0145172202963229,0.152670166656946,"approximately calibrated","review"
538,"AI Governance",0.100725721095223,0.101624240941714,0.206454876338543,0.236437603701486,0,0.0426236159639629,0.0299827273629432,0.233871777650195,"approximately calibrated","review"
539,"Organizational Strategy",0.669318119189702,0.913192060302348,0.6364763940865,0.585074378271893,1,0.132149412056353,-0.051402015814607,0.170114383778673,"approximately calibrated","review"
540,"Financial Risk",0.291615434277337,0.638045426326345,0.693135784899728,0.899172050391321,1,0.0941656465091057,0.206036265491593,0.0869722734141242,"overconfident","review"
543,"Financial Risk",0.627742946648505,0.872420884347537,0.667091802992649,0.70039124676805,1,0.110827867634685,0.0332994437754006,0.186411785344315,"approximately calibrated","review"
544,"AI Governance",0.431287576227915,0.377041836511807,0.500805879772146,0.535328325428185,0,0.250806529214353,0.0345224456560392,0.163747488273065,"approximately calibrated","review"
545,"AI Governance",0.387335515166633,0.629784866163758,0.690429665518908,0.59689871303618,0,0.476693123028551,-0.0935309524827281,0.0409164184568067,"approximately calibrated","review"
548,"AI Governance",0.14209403725341,0.38951594210214,0.562045057032982,0.635432194127627,0,0.315894646135208,0.0733871370946445,0.165621625797427,"approximately calibrated","review"
550,"Organizational Strategy",0.691026492186356,0.840867141923186,0.483013849548625,0.392918364617614,0,0.233302378855782,-0.0900954849310111,0.280542026859024,"approximately calibrated","review"
551,"Healthcare",0.36749215463642,0.514117152022968,0.242979152315184,0.242512349206272,1,0.573080563829437,-0.000466803108911978,0.196503256926778,"approximately calibrated","review"
552,"AI Governance",0.695143106137402,0.707712271146205,0.627215097052435,0.526724458525954,0,0.393398777970496,-0.100490638526482,0.16635495303398,"underconfident","review"
556,"Infrastructure",0.153821579192299,0.436992343301248,0.490222032547928,0.362621916275606,1,0.259873576099566,-0.127600116272321,0.026110016338458,"underconfident","review"
557,"Healthcare",0.759597477770876,0.811620572032043,0.706163623707895,0.50804758414609,1,0.0863398160324758,-0.198116039561805,0.0303452372687407,"underconfident","review"
559,"Financial Risk",0.314933331077918,0.513894421168532,0.385563183221009,0.526404590787091,0,0.148658968255518,0.140841407566082,0.18119244948199,"overconfident","review"
560,"Public Policy",0.708400984620675,0.735523039945126,0.487213067534387,0.587733047254303,1,0.262950438107493,0.100519979719915,0.211096550275616,"overconfident","review"
562,"Infrastructure",0.590308102983981,0.748123299291526,0.830705188817156,0.84248691559024,0,0.690071110727747,0.0117817267730841,0.0110114048161915,"approximately calibrated","review"
565,"Healthcare",0.549637766752858,0.692732311082318,0.705425596316509,0.744837912449028,0,0.497625271938502,0.0394123161325185,0.0432356234331057,"approximately calibrated","review"
566,"Infrastructure",0.45448460864136,0.794736257011167,0.733693163925543,0.800082507412252,0,0.538305658791073,0.0663893434867098,0.169480672456212,"approximately calibrated","review"
568,"AI Governance",0.705757447821088,0.820704270536412,0.626532314444278,0.71976662120156,1,0.139478112154348,0.093234306757282,0.246620121134862,"approximately calibrated","review"
571,"Public Policy",0.437125942113344,0.748854505542735,0.700027355478381,0.691529543080527,0,0.490038298418055,-0.00849781239785385,0.0379713372505223,"approximately calibrated","review"
572,"Financial Risk",0.540746270071249,0.527020407110669,0.484116829587097,0.381149910689646,1,0.266135445515268,-0.102966918897452,0.0227305453761297,"underconfident","review"
574,"Healthcare",0.116979074056726,0.517857842211733,0.429517515933554,0.406802656039234,1,0.325450264626623,-0.0227148598943201,0.0744099003872609,"approximately calibrated","review"
576,"AI Governance",0.147486516856588,0.238068799412482,0.404464054776348,0.502409599492931,1,0.354663062053428,0.0979455447165823,0.201439526873004,"approximately calibrated","review"
577,"Infrastructure",0.288645316387992,0.623603617616851,0.282850993332371,0.348573035478429,1,0.514302697764368,0.0657220421460581,0.171080800651082,"approximately calibrated","review"
578,"Healthcare",0.732507325832266,0.825708246195148,0.854752966287944,0.754931622906983,0,0.730602633378039,-0.0998213433809613,0.0068484218308118,"approximately calibrated","review"
580,"Healthcare",0.143171931440011,0.207762281071185,0.268486464357872,0.195786287067548,0,0.072084981543391,-0.0727001772903241,0.180660813050728,"approximately calibrated","review"
583,"Healthcare",0.280884611054789,0.750252517053779,0.56927278223406,0.470001445081028,1,0.185525936124387,-0.0992713371530325,0.175376277770442,"approximately calibrated","review"
588,"Infrastructure",0.505888948873617,0.928466728482782,0.728166959013994,0.769447705027387,1,0.0738932021716998,0.041280746013393,0.214828150895523,"approximately calibrated","review"
589,"AI Governance",0.495954611110501,0.714152494716211,0.517532675135535,0.596392433889004,1,0.232774719561873,0.0788597587534691,0.16423027591394,"approximately calibrated","review"
592,"Healthcare",0.640391429942101,0.891999797463547,0.644414606539327,0.596928832240852,1,0.126440972042582,-0.0474857742984746,0.198810628476734,"approximately calibrated","review"
594,"AI Governance",0.53157845512731,0.727341386010212,0.855959273810572,0.669161531308827,1,0.0207477308011777,-0.186797742501745,0.0860255710050275,"underconfident","review"
596,"Financial Risk",0.239364282472525,0.483619329069684,0.0409100123515516,0.0725237404709858,1,0.919853604407501,0.0316137281194342,0.204353409745533,"approximately calibrated","review"
597,"AI Governance",0.720499211146962,0.732536751786964,0.780500142110106,0.786433854154058,0,0.609180471833896,0.00593371204395132,0.0965798907076216,"approximately calibrated","review"
599,"Healthcare",0.22508531023981,0.483832011554803,0.615855835738146,0.609651475456675,0,0.379278410412731,-0.00620436028147175,0.0373736331740129,"approximately calibrated","review"
600,"AI Governance",0.479587432458065,0.671783319369723,0.872144805247274,0.678862385877148,1,0.0163469508252576,-0.193282419370125,0.100690457403923,"underconfident","review"
601,"Organizational Strategy",0.221707427722868,0.377241111269208,0.357744715282915,0.422506305561532,1,0.412491850747024,0.0647615902786175,0.0174439368396118,"approximately calibrated","review"
602,"AI Governance",0.252694143506233,0.246167219347477,0.286310030115921,0.216730041852381,1,0.509353373113138,-0.0695799882635396,0.131292298140412,"approximately calibrated","review"
605,"Infrastructure",0.828341188130435,0.807626142832509,0.736086416658142,0.6680515922544,1,0.0696503794723399,-0.0680348244037414,0.181669254601674,"approximately calibrated","review"
606,"Healthcare",0.796656084200367,0.966457091003477,0.683126109386088,0.80045019508276,1,0.100409062552798,0.117324085696672,0.274505426979329,"overconfident","review"
611,"AI Governance",0.846649241230916,0.961513044611455,0.573401530073044,0.61698616072862,1,0.18198625454402,0.0435846306555753,0.409757444192398,"approximately calibrated","review"
612,"Healthcare",0.520527899295557,0.559396720139281,0.462903678116642,0.652471280000884,0,0.214279815213916,0.189567601884242,0.0883093111405913,"overconfident","review"
613,"Infrastructure",0.534923646906391,0.770134322937653,0.533767807872041,0.485520266963328,1,0.217372456976442,-0.0482475409087129,0.230207622226479,"approximately calibrated","review"
614,"Organizational Strategy",0.619255423727445,0.808782125637401,0.648663157479407,0.773530327619407,1,0.12343757691234,0.12486717014,0.271224665679378,"overconfident","review"
617,"Healthcare",0.488365500732325,0.875969955875739,0.642865264846032,0.604600374252514,1,0.127545219053495,-0.0382648905935183,0.155822185519436,"approximately calibrated","review"
618,"Public Policy",0.464386983362492,0.542122363123966,0.353578355536027,0.281724732957501,0,0.125017653503561,-0.0718536225785258,0.161019117905809,"approximately calibrated","review"
619,"Infrastructure",0.788375799527858,0.829639046299767,0.537224576740182,0.545886538639851,1,0.214161092373304,0.00866196189966917,0.222044264544436,"approximately calibrated","review"
620,"Infrastructure",0.428444915015716,0.549253814924623,0.788177404807174,0.840167769815921,1,0.0448688118342238,0.051990365008747,0.15706703286863,"approximately calibrated","review"
624,"AI Governance",0.321078950457741,0.454764644261015,0.626044783077346,0.633870056586589,0,0.391932070418361,0.00782527350924289,0.111723480210321,"approximately calibrated","review"
627,"Organizational Strategy",0.613819297968876,0.895910280838978,0.53135803559655,0.463225474590763,1,0.219625290799924,-0.0681325610057873,0.31093273414746,"approximately calibrated","review"
628,"AI Governance",0.535988474299666,0.601572760215576,0.762327913591365,0.803881367435205,0,0.581143847840563,0.0415534538438401,0.0104637866663575,"approximately calibrated","review"
630,"Infrastructure",0.343666623716708,0.572340250224659,0.75084017442836,0.702838013611066,0,0.563760967535611,-0.0480021608172945,0.0607530074900315,"approximately calibrated","review"
631,"Financial Risk",0.517114448603243,0.669066190889976,0.605893375768531,0.723655681266297,0,0.367106782800186,0.117762305497766,0.0145732807685377,"overconfident","review"
633,"Healthcare",0.761496219004039,0.956582217305906,0.641430932509574,0.595714985006478,1,0.128571776160954,-0.0457159475030958,0.306038270310102,"approximately calibrated","review"
637,"Financial Risk",0.773124834462069,0.898708905034039,0.642976103034946,0.709769810328311,1,0.127466063004113,0.0667937072933648,0.312492331574167,"approximately calibrated","review"
638,"Organizational Strategy",0.176279471234884,0.177905792439944,0.347726213506347,0.431458274053162,0,0.120913519559461,0.0837320605468156,0.176726823806755,"approximately calibrated","review"
641,"Healthcare",0.716700897719711,0.934029935493044,0.950028781000606,0.90277202807565,1,0.00249712272828537,-0.0472567529249558,0.158739994098891,"approximately calibrated","review"
642,"AI Governance",0.354121819620486,0.532764592330969,0.272989525773032,0.244718772325998,1,0.528544229635721,-0.0282707534470338,0.177990295588186,"approximately calibrated","review"
646,"Healthcare",0.565454994309694,0.835234263530875,0.552084046159419,0.605301326032302,1,0.200628701704917,0.0532172798728825,0.25751175771204,"approximately calibrated","review"
647,"Financial Risk",0.335770359702874,0.620232602827322,0.436588946764355,0.513008550108915,0,0.190609908436809,0.0764196033445592,0.212693354460426,"approximately calibrated","review"
649,"Healthcare",0.838697802487295,0.986610105821149,0.878782122228537,0.99,1,0.0146937738914174,0.111217877771463,0.187408479082119,"overconfident","review"
650,"AI Governance",0.595444067369681,0.807815468820868,0.707311146403087,0.514177957436772,0,0.500289057826049,-0.193133188966315,0.0958291207711571,"underconfident","review"
651,"Healthcare",0.0811891088495031,0.196351655449126,0.368560287048257,0.386952097737901,0,0.135836685189094,0.0183918106896433,0.161280530195962,"approximately calibrated","review"
653,"Infrastructure",0.48982062876923,0.500147681384128,0.473886322207845,0.393747517890054,1,0.276795601959988,-0.0801388043177902,0.0448069132334042,"approximately calibrated","review"
655,"Infrastructure",0.498764463618863,0.562632368621635,0.397913165971615,0.417158608146304,1,0.362508555710324,0.0192454421746884,0.0346924208933754,"approximately calibrated","review"
656,"Infrastructure",0.50331784891896,0.818077928859224,0.637351854339505,0.734467175501014,0,0.406217386230005,0.0971153211615093,0.148031051871394,"approximately calibrated","review"
661,"AI Governance",0.530903199785389,0.807212457635253,0.624024812100175,0.620877437266273,1,0.141357341916309,-0.00314737483390137,0.165989516848811,"approximately calibrated","review"
662,"Financial Risk",0.715204481591936,0.867732703306491,0.554232821253417,0.565679225826234,1,0.198708377647688,0.0114464045728168,0.1924102325419,"approximately calibrated","review"
670,"AI Governance",0.713638600895647,0.858161539044083,0.505725115322741,0.454850853134323,1,0.244307661622717,-0.050874262188418,0.284439878685635,"approximately calibrated","review"
671,"Financial Risk",0.210250819562934,0.205403856154666,0.370299812963814,0.393534480816539,1,0.396522325553408,0.0232346678527254,0.14796559365582,"approximately calibrated","review"
672,"Public Policy",0.708263439522125,0.915991016604664,0.615277224414707,0.510973685797924,1,0.148011614054051,-0.104303538616783,0.390019139444144,"underconfident","review"
674,"Public Policy",0.27403248395538,0.683272922127265,0.462085555193393,0.454648588391493,0,0.213523060318386,-0.00743696680189987,0.186595188550686,"approximately calibrated","review"
675,"Infrastructure",0.523540185538586,0.86297957804488,0.603527975806878,0.593723125691088,1,0.157190065967792,-0.00980485011579002,0.262243172328163,"approximately calibrated","review"
676,"Public Policy",0.60639764925465,0.890120942039524,0.504886993007826,0.434222131302349,1,0.245136889692833,-0.070664861705477,0.363090161770377,"approximately calibrated","review"
677,"Healthcare",0.547599831765983,0.847799028257793,0.556944884102378,0.604958441654483,1,0.196297835723055,0.0480135575521045,0.2432989878705,"approximately calibrated","review"
684,"Healthcare",0.829482032223605,0.879519645436454,0.314164261658608,0.333821328225656,0,0.0986991833034981,0.0196570665670487,0.382857510720776,"approximately calibrated","review"
685,"AI Governance",0.12098717759829,0.265146182459364,0.402840249314002,0.414151557062136,0,0.162280266467367,0.0113113077481344,0.189245231572544,"approximately calibrated","review"
686,"Healthcare",0.541008053598925,0.877546740919107,0.624698912174581,0.731945098228565,1,0.140850906522943,0.107246186053984,0.306598088126991,"overconfident","review"
687,"Infrastructure",0.585380501826294,0.877826565132854,0.600902531563139,0.540974080569856,0,0.361083852438989,-0.0599284509932831,0.122378228460633,"approximately calibrated","review"
691,"Healthcare",0.717134686214849,0.8597227512565,0.99,0.984365801509121,0,0.9801,-0.00563419849087898,0.00070182173251998,"approximately calibrated","review"
692,"Organizational Strategy",0.441021390659735,0.733201242355489,0.550189159921456,0.520099032741686,1,0.202329791852166,-0.0300901271797701,0.248048831869115,"approximately calibrated","review"
