"case_id","domain","forecast_probability","confidence","confidence_gap","confidence_flag","review_flag"
882,"Infrastructure",0.465397570331128,0.388165039785393,-0.0772325305457348,"approximately calibrated","review"
63,"Public Policy",0.519345206566857,0.596189183493517,0.0768439769266603,"approximately calibrated","acceptable"
273,"Infrastructure",0.895133261412203,0.971600186453756,0.0764669250415527,"approximately calibrated","acceptable"
647,"Financial Risk",0.436588946764355,0.513008550108915,0.0764196033445592,"approximately calibrated","review"
74,"Financial Risk",0.596545684877861,0.520254031785499,-0.0762916530923617,"approximately calibrated","review"
567,"Financial Risk",0.575673953568202,0.651482876736459,0.0758089231682567,"approximately calibrated","acceptable"
875,"Financial Risk",0.404022200816391,0.328300962148905,-0.0757212386674859,"approximately calibrated","acceptable"
412,"Public Policy",0.847507334569559,0.771874368143303,-0.0756329664262566,"approximately calibrated","acceptable"
204,"Infrastructure",0.515466270039979,0.59107285730768,0.0756065872677011,"approximately calibrated","review"
510,"Healthcare",0.491262974157465,0.415822265854045,-0.0754407083034199,"approximately calibrated","acceptable"
333,"Infrastructure",0.357359583717031,0.281934964957171,-0.0754246187598604,"approximately calibrated","acceptable"
351,"Infrastructure",0.589847390440528,0.514869976478514,-0.0749774139620144,"approximately calibrated","acceptable"
97,"Organizational Strategy",0.547496332389788,0.472837461575869,-0.074658870813919,"approximately calibrated","review"
369,"Healthcare",0.710078621300555,0.635445992278696,-0.0746326290218592,"approximately calibrated","review"
479,"Healthcare",0.915574351172797,0.99,0.074425648827203,"approximately calibrated","acceptable"
659,"Organizational Strategy",0.342052861581163,0.267741449984361,-0.0743114115968022,"approximately calibrated","acceptable"
595,"Financial Risk",0.675514136257409,0.601386355486939,-0.0741277807704708,"approximately calibrated","acceptable"
744,"Financial Risk",0.583133551627651,0.657008632491964,0.0738750808643128,"approximately calibrated","acceptable"
344,"Organizational Strategy",0.79081355631167,0.716954212512773,-0.0738593437988967,"approximately calibrated","acceptable"
610,"Healthcare",0.837810203291268,0.911504036181204,0.0736938328899359,"approximately calibrated","acceptable"
549,"Organizational Strategy",0.765556719962492,0.691986676308502,-0.0735700436539894,"approximately calibrated","acceptable"
303,"Healthcare",0.753985740639248,0.680423126945282,-0.0735626136939654,"approximately calibrated","review"
335,"Organizational Strategy",0.378417949484929,0.451940890543273,0.073522941058344,"approximately calibrated","acceptable"
548,"AI Governance",0.562045057032982,0.635432194127627,0.0733871370946445,"approximately calibrated","review"
183,"Financial Risk",0.690589866918148,0.617219053590794,-0.073370813327354,"approximately calibrated","review"
145,"Infrastructure",0.248699624866953,0.322057805669348,0.073358180802395,"approximately calibrated","acceptable"
245,"Organizational Strategy",0.269674450413696,0.342990467029238,0.0733160166155412,"approximately calibrated","review"
341,"Healthcare",0.263507134496576,0.336383301782376,0.0728761672857995,"approximately calibrated","acceptable"
781,"Financial Risk",0.408316220176724,0.4810645525952,0.0727483324184756,"approximately calibrated","review"
580,"Healthcare",0.268486464357872,0.195786287067548,-0.0727001772903241,"approximately calibrated","review"
455,"Infrastructure",0.557177479005823,0.48451096107365,-0.072666517932174,"approximately calibrated","acceptable"
573,"AI Governance",0.682265718170125,0.609620929366129,-0.0726447888039962,"approximately calibrated","acceptable"
728,"Organizational Strategy",0.339071776950553,0.266462009917585,-0.0726097670329678,"approximately calibrated","review"
138,"Healthcare",0.703085875103451,0.630486191888676,-0.0725996832147755,"approximately calibrated","acceptable"
208,"Public Policy",0.134532248939281,0.0619501303520372,-0.0725821185872436,"approximately calibrated","acceptable"
407,"Financial Risk",0.44162404003323,0.51418421634595,0.0725601763127205,"approximately calibrated","review"
497,"Healthcare",0.56058230373014,0.633119933536615,0.0725376298064757,"approximately calibrated","review"
482,"Public Policy",0.67242268743706,0.744766164662663,0.0723434772256032,"approximately calibrated","acceptable"
502,"Organizational Strategy",0.843554145224309,0.771265201081222,-0.0722889441430873,"approximately calibrated","acceptable"
581,"Financial Risk",0.756406544418681,0.828434135438465,0.0720275910197837,"approximately calibrated","acceptable"
116,"AI Governance",0.539121518095037,0.611073700350552,0.071952182255515,"approximately calibrated","acceptable"
347,"Infrastructure",0.690130528589329,0.618235566139208,-0.0718949624501213,"approximately calibrated","acceptable"
618,"Public Policy",0.353578355536027,0.281724732957501,-0.0718536225785258,"approximately calibrated","review"
125,"AI Governance",0.719094384227976,0.790763365239135,0.071668981011159,"approximately calibrated","review"
92,"Healthcare",0.793642044149509,0.865098265420085,0.071456221270576,"approximately calibrated","acceptable"
872,"Healthcare",0.56221268693968,0.49141254666173,-0.0708001402779508,"approximately calibrated","review"
676,"Public Policy",0.504886993007826,0.434222131302349,-0.070664861705477,"approximately calibrated","review"
474,"Public Policy",0.441500973481704,0.512126312674667,0.0706253391929622,"approximately calibrated","acceptable"
311,"Public Policy",0.733742785827223,0.804142210204181,0.0703994243769586,"approximately calibrated","acceptable"
176,"Financial Risk",0.656843155155606,0.586486612902006,-0.0703565422536003,"approximately calibrated","acceptable"
794,"Healthcare",0.752537782661302,0.822656516035084,0.0701187333737824,"approximately calibrated","acceptable"
200,"Public Policy",0.69731676671804,0.627290780771212,-0.0700259859468275,"approximately calibrated","acceptable"
602,"AI Governance",0.286310030115921,0.216730041852381,-0.0695799882635396,"approximately calibrated","review"
868,"Infrastructure",0.682877682011769,0.752266116469535,0.0693884344577654,"approximately calibrated","review"
438,"Financial Risk",0.265533250944318,0.19656990584549,-0.0689633450988273,"approximately calibrated","acceptable"
878,"Healthcare",0.340024285361953,0.408720556836946,0.0686962714749931,"approximately calibrated","review"
716,"Organizational Strategy",0.363024636016716,0.43143991362527,0.0684152776085532,"approximately calibrated","acceptable"
627,"Organizational Strategy",0.53135803559655,0.463225474590763,-0.0681325610057873,"approximately calibrated","review"
605,"Infrastructure",0.736086416658142,0.6680515922544,-0.0680348244037414,"approximately calibrated","review"
399,"Public Policy",0.586455226070398,0.654259543501573,0.0678043174311757,"approximately calibrated","acceptable"
224,"Public Policy",0.617770394445589,0.550326233689253,-0.0674441607563364,"approximately calibrated","review"
179,"Infrastructure",0.753753096753025,0.821131398288507,0.0673783015354816,"approximately calibrated","review"
361,"Healthcare",0.691534735844427,0.624222094480927,-0.0673126413635003,"approximately calibrated","acceptable"
277,"Financial Risk",0.545363454165062,0.612562412580048,0.0671989584149862,"approximately calibrated","review"
360,"Infrastructure",0.656744240812824,0.723923670440223,0.0671794296273989,"approximately calibrated","acceptable"
681,"Public Policy",0.659679202609552,0.592710783865848,-0.0669684187437042,"approximately calibrated","acceptable"
373,"Financial Risk",0.587506683362422,0.654417327995572,0.0669106446331497,"approximately calibrated","review"
322,"Infrastructure",0.770555984515494,0.703756214149602,-0.0667997703658917,"approximately calibrated","acceptable"
637,"Financial Risk",0.642976103034946,0.709769810328311,0.0667937072933648,"approximately calibrated","review"
566,"Infrastructure",0.733693163925543,0.800082507412252,0.0663893434867098,"approximately calibrated","review"
118,"Healthcare",0.702460206837783,0.636301224824745,-0.0661589820130383,"approximately calibrated","acceptable"
825,"Infrastructure",0.414041192314051,0.480136279898238,0.0660950875841873,"approximately calibrated","acceptable"
170,"Organizational Strategy",0.327838540430342,0.261777340491314,-0.0660611999390282,"approximately calibrated","review"
302,"Public Policy",0.732474343803633,0.666533974323146,-0.0659403694804861,"approximately calibrated","acceptable"
51,"Organizational Strategy",0.46585059621367,0.531631751842616,0.0657811556289463,"approximately calibrated","review"
577,"Infrastructure",0.282850993332371,0.348573035478429,0.0657220421460581,"approximately calibrated","review"
621,"Organizational Strategy",0.639625173770615,0.573987302351254,-0.0656378714193605,"approximately calibrated","acceptable"
324,"Infrastructure",0.625239305160047,0.690862747081565,0.0656234419215179,"approximately calibrated","acceptable"
884,"AI Governance",0.688139137085874,0.622874189753492,-0.0652649473323824,"approximately calibrated","acceptable"
133,"Organizational Strategy",0.382031523915695,0.316959057674493,-0.0650724662412014,"approximately calibrated","review"
585,"AI Governance",0.948101350993103,0.883055198077122,-0.0650461529159813,"approximately calibrated","acceptable"
609,"Public Policy",0.601608818225233,0.666438983405072,0.0648301651798391,"approximately calibrated","acceptable"
500,"AI Governance",0.680386584520996,0.745206127472355,0.0648195429513593,"approximately calibrated","review"
601,"Organizational Strategy",0.357744715282915,0.422506305561532,0.0647615902786175,"approximately calibrated","review"
210,"Public Policy",0.624444106530172,0.689145684488656,0.0647015779584836,"approximately calibrated","acceptable"
817,"Organizational Strategy",0.743597935201422,0.678933667286981,-0.064664267914441,"approximately calibrated","review"
853,"Healthcare",0.431508972867828,0.367214331688406,-0.0642946411794219,"approximately calibrated","review"
514,"Financial Risk",0.456293993012993,0.392076306064401,-0.0642176869485918,"approximately calibrated","acceptable"
625,"Healthcare",0.671589407060234,0.607494706584234,-0.0640947004759994,"approximately calibrated","acceptable"
416,"Infrastructure",0.832489167965431,0.768750921412765,-0.063738246552666,"approximately calibrated","acceptable"
162,"Organizational Strategy",0.620682080360115,0.684303723744982,0.0636216433848668,"approximately calibrated","review"
172,"Healthcare",0.544033705298886,0.480616547812253,-0.0634171574866328,"approximately calibrated","review"
115,"Organizational Strategy",0.534824034725226,0.471689356775284,-0.0631346779499416,"approximately calibrated","review"
375,"Public Policy",0.13856148118372,0.0755015102085525,-0.063059970975167,"approximately calibrated","acceptable"
105,"Public Policy",0.596872997410714,0.659761149680758,0.0628881522700439,"approximately calibrated","acceptable"
211,"Infrastructure",0.669729831714384,0.73246106522212,0.0627312335077361,"approximately calibrated","acceptable"
161,"Organizational Strategy",0.184656353860444,0.121979760156839,-0.0626765937036049,"approximately calibrated","review"
813,"Organizational Strategy",0.934512561414331,0.871901827257711,-0.0626107341566196,"approximately calibrated","acceptable"
216,"Infrastructure",0.627447380455842,0.689891734874303,0.062444354418461,"approximately calibrated","acceptable"
688,"Public Policy",0.741813408092239,0.803940171097798,0.0621267630055585,"approximately calibrated","acceptable"
357,"Infrastructure",0.657850034002936,0.595780411378779,-0.0620696226241573,"approximately calibrated","review"
733,"Financial Risk",0.271318624232487,0.209306002564367,-0.0620126216681207,"approximately calibrated","review"
398,"Infrastructure",0.600412762220446,0.538460631243368,-0.0619521309770772,"approximately calibrated","acceptable"
365,"Financial Risk",0.482302411302472,0.543989330971273,0.0616869196688007,"approximately calibrated","review"
665,"Public Policy",0.64533365985938,0.70666766454908,0.0613340046896995,"approximately calibrated","acceptable"
419,"Financial Risk",0.859190273152056,0.797860320002583,-0.0613299531494731,"approximately calibrated","acceptable"
182,"AI Governance",0.438052868245136,0.499208432779503,0.0611555645343669,"approximately calibrated","review"
639,"Infrastructure",0.870649639001684,0.931649322022253,0.0609996830205695,"approximately calibrated","acceptable"
881,"Infrastructure",0.679421429597667,0.740311648493474,0.0608902188958068,"approximately calibrated","review"
290,"Healthcare",0.751048874467647,0.811914094989909,0.0608652205222626,"approximately calibrated","review"
683,"Financial Risk",0.627694151010238,0.688499018809094,0.0608048677988565,"approximately calibrated","acceptable"
60,"Healthcare",0.616517199111316,0.676947964696881,0.0604307655855648,"approximately calibrated","review"
757,"Healthcare",0.702512102944819,0.762840486797874,0.0603283838530552,"approximately calibrated","review"
86,"AI Governance",0.577560222957424,0.517519333587194,-0.06004088937023,"approximately calibrated","review"
46,"Financial Risk",0.760148104098979,0.700123442826076,-0.0600246612729027,"approximately calibrated","acceptable"
687,"Infrastructure",0.600902531563139,0.540974080569856,-0.0599284509932831,"approximately calibrated","review"
699,"AI Governance",0.681377326778783,0.621476395045568,-0.0599009317332154,"approximately calibrated","acceptable"
441,"Financial Risk",0.753709150802288,0.813364339122471,0.0596551883201831,"approximately calibrated","acceptable"
423,"Financial Risk",0.449915771862689,0.509343718897417,0.0594279470347281,"approximately calibrated","review"
149,"Infrastructure",0.651946702265691,0.711138286451223,0.0591915841855317,"approximately calibrated","review"
764,"Infrastructure",0.744236368318316,0.685167772657602,-0.0590685956607138,"approximately calibrated","review"
690,"Infrastructure",0.711720995225101,0.652808956074737,-0.0589120391503637,"approximately calibrated","acceptable"
299,"Infrastructure",0.645262204861267,0.586359451386974,-0.0589027534742932,"approximately calibrated","acceptable"
253,"Healthcare",0.474294078916572,0.533016489559022,0.0587224106424499,"approximately calibrated","review"
838,"AI Governance",0.50733842202971,0.565425797288954,0.0580873752592447,"approximately calibrated","acceptable"
349,"Public Policy",0.22751401784168,0.285440570086621,0.0579265522449408,"approximately calibrated","acceptable"
820,"Financial Risk",0.8005879716839,0.743004450271313,-0.0575835214125864,"approximately calibrated","acceptable"
755,"Public Policy",0.576180679301001,0.633579283760324,0.0573986044593232,"approximately calibrated","acceptable"
389,"AI Governance",0.487461333410295,0.430080103534304,-0.0573812298759915,"approximately calibrated","review"
678,"Financial Risk",0.807305032133484,0.86467578138412,0.0573707492506365,"approximately calibrated","acceptable"
362,"Public Policy",0.408652859451926,0.465951121544839,0.0572982620929134,"approximately calibrated","review"
718,"Healthcare",0.229270946372599,0.172117427558773,-0.0571535188138263,"approximately calibrated","review"
246,"Infrastructure",0.470564014616403,0.527407983797372,0.0568439691809696,"approximately calibrated","review"
56,"Organizational Strategy",0.804569004398158,0.861373064672843,0.0568040602746849,"approximately calibrated","acceptable"
896,"Organizational Strategy",0.554920518542824,0.611663824533963,0.0567433059911392,"approximately calibrated","acceptable"
760,"Public Policy",0.550578392350158,0.606743352268166,0.0561649599180081,"approximately calibrated","acceptable"
270,"Organizational Strategy",0.818343297020482,0.762250892731155,-0.056092404289327,"approximately calibrated","acceptable"
719,"Public Policy",0.491898851145725,0.436301123558948,-0.0555977275867771,"approximately calibrated","review"
310,"Public Policy",0.492554413341993,0.437060090433035,-0.0554943229089586,"approximately calibrated","review"
421,"Infrastructure",0.517766016427056,0.46228449885439,-0.0554815175726663,"approximately calibrated","review"
643,"Infrastructure",0.782248721032085,0.837710953961376,0.0554622329292912,"approximately calibrated","acceptable"
821,"Public Policy",0.602496307034496,0.547090959573101,-0.0554053474613945,"approximately calibrated","review"
390,"Public Policy",0.678371974895547,0.733452993901782,0.0550810190062356,"approximately calibrated","acceptable"
698,"Healthcare",0.689042870032739,0.744003363377408,0.0549604933446692,"approximately calibrated","review"
171,"AI Governance",0.70035652836022,0.645503595200474,-0.0548529331597467,"approximately calibrated","acceptable"
358,"Healthcare",0.415715448082906,0.360888399583554,-0.0548270484993523,"approximately calibrated","acceptable"
214,"AI Governance",0.401802026645863,0.456043474678932,0.0542414480330697,"approximately calibrated","acceptable"
645,"AI Governance",0.724250078631906,0.670018292483823,-0.0542317861480834,"approximately calibrated","acceptable"
372,"Healthcare",0.468920821632411,0.523100759431695,0.054179937799284,"approximately calibrated","review"
295,"Public Policy",0.476321242153463,0.530419796715902,0.0540985545624391,"approximately calibrated","acceptable"
774,"Public Policy",0.712210539572965,0.658192339753915,-0.0540181998190495,"approximately calibrated","acceptable"
342,"AI Governance",0.731600620729629,0.677600554443505,-0.0540000662861236,"approximately calibrated","review"
465,"Infrastructure",0.691106768243367,0.637215343650011,-0.0538914245933557,"approximately calibrated","acceptable"
309,"Healthcare",0.502818986324654,0.556238473911596,0.0534194875869413,"approximately calibrated","review"
122,"Public Policy",0.495715496601525,0.442364775383968,-0.053350721217557,"approximately calibrated","acceptable"
495,"Healthcare",0.0999753469130476,0.153304208228657,0.0533288613156094,"approximately calibrated","review"
582,"Financial Risk",0.0633136189403033,0.01,-0.0533136189403033,"approximately calibrated","acceptable"
646,"Healthcare",0.552084046159419,0.605301326032302,0.0532172798728825,"approximately calibrated","review"
151,"Infrastructure",0.616945304616636,0.670155929985113,0.0532106253684761,"approximately calibrated","review"
693,"Financial Risk",0.489849692671726,0.542907538158283,0.0530578454865577,"approximately calibrated","acceptable"
496,"AI Governance",0.717749293196009,0.770658395275432,0.052909102079423,"approximately calibrated","acceptable"
45,"Healthcare",0.596103737371314,0.543425680249928,-0.0526780571213851,"approximately calibrated","acceptable"
844,"Financial Risk",0.77232244895225,0.720095393678454,-0.0522270552737959,"approximately calibrated","acceptable"
658,"Public Policy",0.218036155023143,0.270229283398534,0.0521931283753908,"approximately calibrated","acceptable"
165,"Healthcare",0.678309704571132,0.62616567133078,-0.0521440332403519,"approximately calibrated","acceptable"
620,"Infrastructure",0.788177404807174,0.840167769815921,0.051990365008747,"approximately calibrated","review"
847,"AI Governance",0.684250683543219,0.632326046398214,-0.0519246371450051,"approximately calibrated","acceptable"
738,"Infrastructure",0.195848629048448,0.247623494221531,0.051774865173083,"approximately calibrated","acceptable"
539,"Organizational Strategy",0.6364763940865,0.585074378271893,-0.051402015814607,"approximately calibrated","review"
830,"Infrastructure",0.753686169163367,0.8050650636629,0.0513788944995331,"approximately calibrated","acceptable"
823,"AI Governance",0.480806596503006,0.532083571632861,0.0512769751298555,"approximately calibrated","review"
754,"Healthcare",0.620657873421981,0.569415848291483,-0.0512420251304985,"approximately calibrated","review"
279,"Organizational Strategy",0.360998053445422,0.309959877288762,-0.0510381761566596,"approximately calibrated","acceptable"
384,"Healthcare",0.292221811792623,0.343206064358564,0.0509842525659411,"approximately calibrated","acceptable"
294,"Financial Risk",0.741349617982137,0.69038605713171,-0.0509635608504277,"approximately calibrated","review"
429,"Healthcare",0.85560087854645,0.804639614798893,-0.0509612637475565,"approximately calibrated","review"
670,"AI Governance",0.505725115322741,0.454850853134323,-0.050874262188418,"approximately calibrated","review"
376,"Organizational Strategy",0.90073863787296,0.951429599124073,0.0506909612511128,"approximately calibrated","acceptable"
623,"Organizational Strategy",0.923160071668241,0.97382606594328,0.0506659942750386,"approximately calibrated","acceptable"
71,"Infrastructure",0.800752852400088,0.750145908984722,-0.0506069434153653,"approximately calibrated","acceptable"
439,"Organizational Strategy",0.577049164674902,0.526651647067375,-0.0503975176075275,"approximately calibrated","acceptable"
43,"Infrastructure",0.706611847490619,0.75694710131753,0.050335253826912,"approximately calibrated","review"
555,"Financial Risk",0.88049466952567,0.830229862402192,-0.0502648071234776,"approximately calibrated","acceptable"
256,"Public Policy",0.608985863410702,0.659195980934726,0.0502101175240232,"approximately calibrated","acceptable"
770,"Organizational Strategy",0.350907706217644,0.30071842966371,-0.0501892765539347,"approximately calibrated","review"
518,"Healthcare",0.377424772765173,0.327258693251742,-0.0501660795134313,"approximately calibrated","review"
485,"Healthcare",0.413155835805522,0.363047570082152,-0.0501082657233692,"approximately calibrated","review"
366,"Organizational Strategy",0.527834520348604,0.478026671707609,-0.0498078486409946,"approximately calibrated","review"
513,"AI Governance",0.877102922569743,0.926760009891516,0.0496570873217731,"approximately calibrated","acceptable"
498,"Financial Risk",0.708048106736672,0.658400149993121,-0.049647956743551,"approximately calibrated","acceptable"
82,"Healthcare",0.662344284795172,0.7116256775976,0.0492813928024282,"approximately calibrated","acceptable"
16,"Healthcare",0.603274234938024,0.652518732808274,0.0492444978702508,"approximately calibrated","review"
252,"AI Governance",0.978982101749807,0.929985312502022,-0.0489967892477854,"approximately calibrated","acceptable"
381,"Financial Risk",0.715748230074166,0.666988786428542,-0.048759443645624,"approximately calibrated","acceptable"
505,"Financial Risk",0.721606944666756,0.770347456008482,0.0487405113417265,"approximately calibrated","acceptable"
516,"Financial Risk",0.273544316231271,0.322189707598453,0.0486453913671825,"approximately calibrated","acceptable"
180,"Healthcare",0.83070863279431,0.782451432169291,-0.0482572006250186,"approximately calibrated","acceptable"
613,"Infrastructure",0.533767807872041,0.485520266963328,-0.0482475409087129,"approximately calibrated","review"
129,"Organizational Strategy",0.311053956184585,0.359218141281402,0.0481641850968162,"approximately calibrated","acceptable"
336,"Organizational Strategy",0.647751525796495,0.695887983056523,0.0481364572600272,"approximately calibrated","review"
579,"Public Policy",0.715872235573008,0.763974236681677,0.0481020011086691,"approximately calibrated","acceptable"
677,"Healthcare",0.556944884102378,0.604958441654483,0.0480135575521045,"approximately calibrated","review"
630,"Infrastructure",0.75084017442836,0.702838013611066,-0.0480021608172945,"approximately calibrated","review"
65,"Infrastructure",0.681509386762495,0.633792955201069,-0.047716431561426,"approximately calibrated","review"
261,"Healthcare",0.702898857221317,0.65519323370006,-0.0477056235212571,"approximately calibrated","acceptable"
592,"Healthcare",0.644414606539327,0.596928832240852,-0.0474857742984746,"approximately calibrated","review"
795,"Public Policy",0.737747687438538,0.785158460789777,0.0474107733512388,"approximately calibrated","review"
871,"AI Governance",0.402843673394372,0.355499987901383,-0.047343685492989,"approximately calibrated","acceptable"
641,"Healthcare",0.950028781000606,0.90277202807565,-0.0472567529249558,"approximately calibrated","review"
725,"Organizational Strategy",0.99,0.943458963728144,-0.0465410362718561,"approximately calibrated","acceptable"
67,"Healthcare",0.537588145005758,0.491066657423552,-0.0465214875822061,"approximately calibrated","acceptable"
250,"AI Governance",0.520185388567015,0.566490717009718,0.0463053284427031,"approximately calibrated","review"
187,"Financial Risk",0.486246961698161,0.532383363524081,0.0461364018259205,"approximately calibrated","review"
727,"Public Policy",0.432914204395355,0.386961502617489,-0.0459527017778659,"approximately calibrated","acceptable"
468,"AI Governance",0.36379979036855,0.318016630142429,-0.0457831602261209,"approximately calibrated","acceptable"
633,"Healthcare",0.641430932509574,0.595714985006478,-0.0457159475030958,"approximately calibrated","review"
202,"AI Governance",0.969566319698412,0.924284669079877,-0.0452816506185352,"approximately calibrated","acceptable"
414,"Healthcare",0.530933019902282,0.576146144947016,0.0452131250447338,"approximately calibrated","review"
504,"Organizational Strategy",0.792498436026126,0.8376654758006,0.0451670397744739,"approximately calibrated","review"
894,"Healthcare",0.861036654693361,0.815986186578202,-0.045050468115159,"approximately calibrated","acceptable"
654,"Public Policy",0.657029662769664,0.612228425722355,-0.0448012370473092,"approximately calibrated","acceptable"
85,"Healthcare",0.531462880511918,0.576039917135979,0.0445770366240612,"approximately calibrated","review"
818,"Financial Risk",0.701743008105439,0.657181529880371,-0.044561478225068,"approximately calibrated","review"
307,"AI Governance",0.299865794937231,0.255390507110444,-0.0444752878267877,"approximately calibrated","acceptable"
554,"Healthcare",0.765570652731689,0.721121082374115,-0.0444495703575742,"approximately calibrated","acceptable"
816,"Public Policy",0.511464191185607,0.555778975219635,0.044314784034028,"approximately calibrated","review"
280,"Healthcare",0.515401671299343,0.559629509863398,0.0442278385640551,"approximately calibrated","review"
26,"Healthcare",0.573365889280887,0.52925253043926,-0.0441133588416269,"approximately calibrated","review"
410,"Organizational Strategy",0.647918962732255,0.604014264241082,-0.0439046984911737,"approximately calibrated","acceptable"
76,"AI Governance",0.385075804117473,0.341223907833646,-0.0438518962838266,"approximately calibrated","acceptable"
891,"Financial Risk",0.593363707772386,0.549576435281328,-0.043787272491058,"approximately calibrated","review"
611,"AI Governance",0.573401530073044,0.61698616072862,0.0435846306555753,"approximately calibrated","review"
852,"Infrastructure",0.42191787158892,0.378354215014239,-0.0435636565746813,"approximately calibrated","acceptable"
841,"Financial Risk",0.930440827209605,0.887067246755322,-0.0433735804542832,"approximately calibrated","acceptable"
348,"Financial Risk",0.693536108059841,0.650210340079764,-0.0433257679800778,"approximately calibrated","review"
306,"Infrastructure",0.588434923253269,0.545149369392282,-0.0432855538609876,"approximately calibrated","acceptable"
23,"AI Governance",0.615165394608098,0.571884968275496,-0.0432804263326022,"approximately calibrated","review"
808,"Infrastructure",0.825994497112214,0.782910046974928,-0.0430844501372855,"approximately calibrated","acceptable"
230,"Infrastructure",0.706686965511858,0.663676831406638,-0.0430101341052201,"approximately calibrated","review"
104,"Public Policy",0.48380659518348,0.44081099065277,-0.0429956045307108,"approximately calibrated","acceptable"
94,"Financial Risk",0.0526244155315403,0.01,-0.0426244155315403,"approximately calibrated","acceptable"
163,"Healthcare",0.917598678666433,0.875017077867152,-0.0425816007992812,"approximately calibrated","acceptable"
663,"Financial Risk",0.736652909884313,0.778988908194459,0.0423359983101464,"approximately calibrated","acceptable"
434,"Public Policy",0.645275610046337,0.602939993092881,-0.0423356169534561,"approximately calibrated","acceptable"
873,"Financial Risk",0.292003023279682,0.249808098586922,-0.0421949246927595,"approximately calibrated","review"
428,"AI Governance",0.469216307696977,0.427069682604132,-0.0421466250928449,"approximately calibrated","acceptable"
139,"Healthcare",0.734913594465143,0.692784489641294,-0.0421291048238486,"approximately calibrated","review"
773,"Healthcare",0.728434308236921,0.686382608936787,-0.0420516993001337,"approximately calibrated","review"
850,"Healthcare",0.747671108769694,0.789542161505067,0.0418710527353731,"approximately calibrated","acceptable"
628,"AI Governance",0.762327913591365,0.803881367435205,0.0415534538438401,"approximately calibrated","review"
233,"Public Policy",0.440980431895963,0.399578912287975,-0.0414015196079876,"approximately calibrated","acceptable"
437,"Public Policy",0.651774290096439,0.610474259162166,-0.0413000309342729,"approximately calibrated","acceptable"
588,"Infrastructure",0.728166959013994,0.769447705027387,0.041280746013393,"approximately calibrated","review"
801,"Organizational Strategy",0.703938450720792,0.745169544634293,0.0412310939135011,"approximately calibrated","acceptable"
717,"Organizational Strategy",0.418075054999371,0.458966182374549,0.040891127375178,"approximately calibrated","acceptable"
616,"Infrastructure",0.495045807310255,0.454405439224147,-0.0406403680861074,"approximately calibrated","acceptable"
379,"AI Governance",0.676795136119499,0.71706346809373,0.0402683319742309,"approximately calibrated","acceptable"
809,"Public Policy",0.431491260993907,0.471714188422064,0.0402229274281568,"approximately calibrated","acceptable"
285,"Financial Risk",0.671342285340962,0.711457594406687,0.0401153090657255,"approximately calibrated","review"
488,"Infrastructure",0.916703830240564,0.876682110205887,-0.0400217200346769,"approximately calibrated","acceptable"
293,"Organizational Strategy",0.49089620208361,0.45107625120162,-0.0398199508819896,"approximately calibrated","review"
565,"Healthcare",0.705425596316509,0.744837912449028,0.0394123161325185,"approximately calibrated","review"
431,"Infrastructure",0.647990480687225,0.687286927877103,0.0392964471898781,"approximately calibrated","review"
128,"Public Policy",0.673021023494339,0.633980517739508,-0.039040505754831,"approximately calibrated","review"
101,"AI Governance",0.464712126900115,0.503635716466658,0.0389235895665422,"approximately calibrated","review"
194,"Infrastructure",0.818508870908572,0.779678636206232,-0.03883023470234,"approximately calibrated","review"
617,"Healthcare",0.642865264846032,0.604600374252514,-0.0382648905935183,"approximately calibrated","review"
155,"Healthcare",0.543593837343255,0.505399818509954,-0.0381940188333013,"approximately calibrated","review"
731,"Public Policy",0.821616839404156,0.783806639210358,-0.0378102001937972,"approximately calibrated","review"
143,"Organizational Strategy",0.689354714444538,0.726978990899017,0.0376242764544793,"approximately calibrated","acceptable"
835,"Public Policy",0.805521356363178,0.84286185786538,0.0373405015022021,"approximately calibrated","acceptable"
225,"Public Policy",0.777231585417779,0.739912603054658,-0.0373189823631214,"approximately calibrated","acceptable"
453,"Public Policy",0.454343190846381,0.491537377786722,0.0371941869403403,"approximately calibrated","review"
11,"Public Policy",0.342584150231946,0.305759427888882,-0.0368247223430639,"approximately calibrated","acceptable"
283,"Financial Risk",0.578959787726518,0.542152359836019,-0.0368074278904996,"approximately calibrated","review"
64,"Public Policy",0.650873544813066,0.687598306645411,0.0367247618323456,"approximately calibrated","review"
710,"Infrastructure",0.781424571952446,0.745049727506257,-0.0363748444461894,"approximately calibrated","acceptable"
591,"Healthcare",0.31993261522716,0.356072553504899,0.0361399382777399,"approximately calibrated","acceptable"
849,"AI Governance",0.71943159501666,0.755317786116392,0.0358861910997315,"approximately calibrated","review"
741,"Organizational Strategy",0.731865935348455,0.69612758774424,-0.0357383476042146,"approximately calibrated","acceptable"
732,"Public Policy",0.531735970714254,0.567433749567669,0.0356977788534154,"approximately calibrated","review"
660,"Financial Risk",0.833688011584755,0.798112495512225,-0.03557551607253,"approximately calibrated","acceptable"
217,"Public Policy",0.685264444582929,0.649699023906581,-0.0355654206763479,"approximately calibrated","acceptable"
68,"Public Policy",0.271482238228056,0.306911297198152,0.0354290589700961,"approximately calibrated","review"
802,"Public Policy",0.827485532412226,0.862908398017058,0.0354228656048321,"approximately calibrated","acceptable"
432,"Healthcare",0.684920578146885,0.720281870845425,0.0353612926985393,"approximately calibrated","acceptable"
